,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
28,002437.SZ,002437,誉衡药业,化学制药,2.0,4.44,"PD-1抑制剂, 民营医院, 高质押率, 医药, 万达系, 化学药, 基因测序, 移动支付, 京东金融概念股, 独角兽, 科创板概念股, ",96.44亿
29,600463.SH,600463,空港股份,园区开发,1.0,8.37,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",25.11亿
30,603663.SH,603663,三祥新材,矿物制品,1.0,13.93,"有色-锆, 有色金属, 资产重组, ",9.69亿
31,603936.SH,603936,博敏电子,元器件,1.0,18.39,"PCB板, 业绩预增, ",30.78亿
32,600635.SH,600635,大众公用,供气供热,1.0,6.91,"天然气, 创投, ",167.14亿
33,603739.SH,603739,蔚蓝生物,农业综合,1.0,29.41,"动物保健, 燃料乙醇, ",11.37亿
34,603650.SH,603650,彤程新材,化工原料,1.0,21.89,"新进指数成份股, 石墨烯, 橡胶, ",12.87亿
35,603220.SH,603220,贝通信,通信设备,1.0,28.49,"5G, 强势人气股, ",24.06亿
36,600736.SH,600736,苏州高新,园区开发,1.0,8.31,"特色小镇, 房地产, 独角兽, 创投, ",95.67亿
37,603363.SH,603363,傲农生物,饲料,1.0,22.83,"饲料, 养猪, 动物保健, ",42.01亿
38,603348.SH,603348,文灿股份,汽车配件,1.0,20.17,"特斯拉, 蔚来汽车概念股, 汽车零部件, ",14.12亿
39,600892.SH,600892,大晟文化,影视音像,1.0,5.54,"高质押率, 游戏, 手游, 影视, 创投, ",29.89亿
40,603305.SH,603305,旭升股份,汽车配件,1.0,24.35,"特斯拉, 蔚来汽车概念股, ",15.4亿
41,603006.SH,603006,联明股份,汽车配件,1.0,13.53,"汽车零部件, 科创板概念股, ",13.52亿
42,603038.SH,603038,华立股份,装修装饰,1.0,14.43,,7.6亿
43,600470.SH,600470,六国化工,农药化肥,1.0,4.47,"安徽国企改革, 煤化工, 化肥, 磷化工, ",23.32亿
44,000795.SZ,000795,英洛华,矿物制品,1.0,8.54,"业绩预增, 稀土磁材, 智能制造, 机器人, ",75.7亿
45,600354.SH,600354,敦煌种业,种植业,1.0,5.78,"棉花, 农业种植, ",30.51亿
46,600288.SH,600288,大恒科技,软件服务,1.0,11.92,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, ",52.07亿
47,002015.SZ,002015,霞客环保,化纤,1.0,5.72,"涤纶, 资产重组, 壳公司, ",22.92亿
48,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"MSCI, 物联网, 移动支付, 半导体, 高校系, 国产芯片, ",
49,002140.SZ,002140,东华科技,建筑施工,1.0,11.09,"高股息, 固废处理, 国家队重仓, 央企改革, 供应链金融, 雄安-公共服务, 环保, 雄安新区, VR&AR, ",48.71亿
50,002373.SZ,002373,千方科技,软件服务,1.0,20.21,"MSCI, 社保重仓, 大飞机, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 智慧停车, PPP, 雄安新区, 无人商店, 智慧城市, 国资入股, 智慧安防, 人脸识别, 科创板概念股, 电子车牌, ",192.61亿
51,002503.SZ,002503,搜于特,服饰,1.0,2.85,"教育, 回购, 纺织服装, 低价股, 股权转让, 科创板概念股, ",56.85亿
52,002510.SZ,002510,天汽模,汽车配件,1.0,4.41,"特斯拉, 蔚来汽车概念股, 业绩预增, 军工, 军民融合, 汽车零部件, 锂电池, 新能源汽车, 京津冀, ",34.7亿
53,002584.SZ,002584,西陇科学,化工原料,1.0,5.83,"基因测序, 半导体, 股权转让, 体外诊断, 创投, ",22.22亿
54,002608.SZ,002608,江苏国信,火力发电,1.0,9.06,"火电, 业绩预增, 信托, 债转股-AMC, ",48.83亿
55,002806.SZ,002806,华锋股份,元器件,1.0,18.1,"有色-铝, 新能源整车, 有色金属, 业绩预增, 定增破发, 新能源汽车, 资产重组, 强势人气股, ",10.52亿
56,002953.SZ,002953,日丰股份,电气设备,1.0,28.81,,12.39亿
57,300042.SZ,300042,朗科科技,电脑设备,1.0,14.42,"高质押率, 高送转-填权, 知识产权, ",24.2亿
58,300240.SZ,300240,飞力达,仓储物流,1.0,8.23,"智慧物流, 智能制造, 快递物流, 跨境电商, 创投, ",30.04亿
59,300264.SZ,300264,佳创视讯,通信设备,1.0,5.93,"教育, VR&AR, 游戏, 广电, ",18.89亿
60,300277.SZ,300277,海联讯,软件服务,1.0,7.45,"供应链金融, ",24.91亿
61,300279.SZ,300279,和晶科技,元器件,1.0,6.0,"阿里巴巴概念股, 教育, 物联网, 智慧城市, 腾讯概念股, 独角兽, 强势人气股, ",25.54亿
62,300313.SZ,300313,天山生物,农业综合,1.0,8.46,"赛马, 新疆, 定增破发, 土地流转, ",15.44亿
63,300427.SZ,300427,红相股份,电气设备,1.0,17.17,"电改, 业绩预增, 军工, 军民融合, 股权转让, ",42.32亿
64,300674.SZ,300674,宇信科技,软件服务,1.0,32.1,"互联网金融, 云计算, 创投, ",12.84亿
65,600268.SH,600268,国电南自,电气设备,1.0,6.75,"特高压, 电改, 央企改革, 新能源汽车, 充电桩, ",42.88亿
66,300707.SZ,300707,威唐工业,专用机械,1.0,14.93,"特斯拉, 回购, 汽车零部件, 工业自动化, 智能制造, ",11.52亿
