,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
13,300667.SZ,必创科技,电器仪表,28.24,"军工, 军民融合, 物联网, 强势人气股, ",14.06亿
14,300726.SZ,宏达电子,元器件,19.36,"5G, 被动元件, 军工, 军民融合, 半导体, ",21.0亿
15,600536.SH,中国软件,软件服务,50.41,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",249.31亿
16,603712.SH,七一二,通信设备,19.93,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, ",73.03亿
17,002520.SZ,日发精机,机床制造,8.04,"大飞机, 通用航空, 军工, 军民融合, 工业自动化, 智能制造, 资产重组, ",18.97亿
18,002268.SZ,卫士通,软件服务,26.44,"MSCI, 央企改革, 军工研究所, 社保重仓, 军工, 网络安全, 数字中国, 互联网金融, 移动支付, 云计算, 区块链, 国产操作系统, ",214.14亿
19,002023.SZ,海特高新,航空,11.79,"5G, 大飞机, 通用航空, 空铁WiFi, 业绩预增, 军工, 军民融合, 半导体, 国产芯片, ",77.73亿
20,300353.SZ,东土科技,通信设备,15.44,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, ",54.29亿
21,002535.SZ,林州重机,工程机械,4.32,"业绩预增, 供应链金融, 军工, 军民融合, 锂电池, 新能源汽车, 虹膜识别, ",24.59亿
22,002303.SZ,美盈森,造纸,5.67,"军工, 军民融合, 工业自动化, 智能制造, 包装印刷, ",86.79亿
23,600775.SH,南京熊猫,通信设备,15.09,"5G, 央企改革, 军工研究所, 业绩预增, 军工, 工业自动化, 北斗导航, 智能制造, 机器人, ",101.38亿
24,002171.SZ,楚江新材,铜,5.97,"碳纤维, 大飞机, 有色金属, 军工, 军民融合, 3D打印, 智能制造, 有色-铜, ",62.87亿
25,300397.SZ,天和防务,通信设备,19.69,"5G, 军工, 军民融合, 太赫兹, 智慧安防, ",30.4亿
26,000818.SZ,航锦科技,化工原料,11.93,"烧碱, 环氧丙烷, 军工, 军民融合, 兜底式增持, 半导体, 国产芯片, 创投, ",79.97亿
27,600118.SH,中国卫星,航空,22.73,"MSCI, 中字头, 央企改革, 军工研究所, 军工, 军民融合, 无人机, 北斗导航, ",268.78亿
28,002446.SZ,盛路通信,通信设备,10.02,"5G, 华为产业链, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, ",60.69亿
29,002214.SZ,大立科技,电器仪表,8.97,"军工, 军民融合, 智能制造, 智慧安防, 机器人, 壳公司, ",32.05亿
30,002777.SZ,久远银海,软件服务,34.4,"社保重仓, 军工, 军民融合, 养老产业, 网络安全, 大数据, 药品信息化追溯, 人工智能, 互联网医疗, 智慧城市, 国产软件, 医疗信息化, ",50.27亿
31,300045.SZ,华力创通,电脑设备,9.22,"军工, 军民融合, 无人机, 北斗导航, VR&AR, 独角兽, ",37.55亿
32,300099.SZ,精准信息,电器仪表,8.21,"特高压, 空铁WiFi, 军工, 军民融合, 燃料电池, 区块链, 高铁轨交, 强势人气股, ",32.16亿
33,600794.SH,保税科技,仓储物流,5.15,"军工, 军民融合, 快递物流, ",61.37亿
34,002414.SZ,高德红外,电器仪表,17.56,"业绩预增, 军工, 军民融合, 无人驾驶, 高送转, 智慧安防, ",125.4亿
35,002439.SZ,启明星辰,软件服务,26.71,"MSCI, 美团概念股, 军工, 军民融合, 网络安全, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 腾讯概念股, 国资入股, ",166.65亿
36,002405.SZ,四维图新,软件服务,22.29,"安邦系, MSCI, 特斯拉, 蔚来汽车概念股, 军工研究所, 回购, 业绩预增, 军工, 物联网, 无人驾驶, 雄安-智慧城市, 北斗导航, 雄安新区, 大数据, 高送转, 国产软件, 腾讯概念股, 国产芯片, 滴滴出行概念股, 共享经济, 国产操作系统, 智慧安防, 独角兽, 手势识别, ",232.59亿
37,002265.SZ,西仪股份,汽车配件,11.47,"混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 汽车零部件, ",34.88亿
38,600523.SH,贵航股份,汽车配件,12.93,"央企改革, 军工研究所, 大飞机, 军工, 汽车零部件, ",52.24亿
39,300101.SZ,振芯科技,通信设备,10.97,"军工, 军民融合, 物联网, 北斗导航, 人工智能, 智慧安防, ",60.3亿
40,000801.SZ,四川九洲,通信设备,6.1,"光通信, 军工研究所, 大飞机, 通用航空, 业绩预增, 军工, 军民融合, 北斗导航, 家电, 黑色家电, ",62.39亿
41,600862.SH,中航高科,航空,9.38,"央企改革, 军工研究所, 大飞机, 业绩预增, 军工, 创投, ",130.67亿
42,300627.SZ,华测导航,通信设备,19.6,"军工, 军民融合, 无人机, 北斗导航, 智慧城市, ",20.21亿
43,600990.SH,四创电子,通信设备,48.94,"央企改革, 军工研究所, 大飞机, 通用航空, 航母, 军工, 军民融合, 定增破发, 北斗导航, 量子通信, 国产芯片, 智慧安防, ",66.9亿
44,600855.SH,航天长峰,专用机械,13.62,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 定增破发, 智慧城市, 智慧安防, ",44.96亿
45,300414.SZ,中光防雷,元器件,21.38,"5G, 军工, 军民融合, 高送转, 资产重组, ",33.68亿
46,600072.SH,中船科技,船舶,13.89,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 业绩预增, 军工, 军民融合, 机械, PPP, ",83.45亿
47,002402.SZ,和而泰,元器件,9.24,"5G, 华为产业链, 军工, 物联网, 大数据, 人工智能, 智能音箱, 国产芯片, 国资入股, LED, ",67.78亿
48,300456.SZ,耐威科技,元器件,27.6,"华为产业链, 军工, 军民融合, 物联网, 百度概念股, 无人驾驶, 北斗导航, 高送转, 半导体, 独角兽, 创投, ",39.62亿
49,300427.SZ,红相股份,电气设备,15.81,"电改, 业绩预增, 军工, 军民融合, 股权转让, ",38.97亿
50,600850.SH,华东电脑,软件服务,21.63,"央企改革, 军工研究所, 军工, 云计算, ",92.08亿
51,002368.SZ,太极股份,软件服务,32.55,"央企改革, 军工研究所, 社保重仓, 军工, 军民融合, 网络安全, 数字中国, 大数据, 云计算, 智慧城市, ",130.32亿
52,300581.SZ,晨曦航空,航空,13.77,"军工, 军民融合, 无人机, ",8.22亿
53,002189.SZ,利达光电,元器件,23.58,"混改, 军工混改, 央企改革, 华为产业链, 军工研究所, 业绩预增, 军工, 智能制造, 3D感应, VR&AR, 机器视觉, 资产重组, 人脸识别, ",46.98亿
54,002383.SZ,合众思壮,通信设备,11.12,"军工, 军民融合, 物联网, 无人驾驶, 北斗导航, 股权转让, 共享经济, 国资入股, ",54.06亿
55,300342.SZ,天银机电,元器件,9.53,"军工, 军民融合, 太赫兹, 白色家电, 家电, 股权转让, 国资入股, ",38.41亿
56,600435.SH,北方导航,专用机械,9.22,"混改, 军工混改, 国家队重仓, 央企改革, 军工研究所, 航母, 军工, 北斗导航, 股权转让, ",137.31亿
57,001696.SZ,宗申动力,摩托车,7.25,"东盟博览会, 国家队重仓, 通用航空, 军工, 军民融合, 无人机, 汽车零部件, 农机, 燃料电池, ",64.61亿
58,300077.SZ,国民技术,半导体,8.2,"军工研究所, 军工, 物联网, 网络安全, 锂电池, 新能源汽车, 移动支付, 半导体, 国产芯片, ",44.7亿
59,000021.SZ,深科技,电脑设备,8.12,"央企改革, 华为产业链, 军工研究所, 军工, 物联网, 工业自动化, 智能制造, 区块链, 半导体, 3D感应, LED, ",119.31亿
60,000065.SZ,北方国际,建筑施工,9.93,"混改, 军工混改, 央企改革, 军工研究所, 风电, 军工, 人民币贬值受益, ",62.45亿
61,000733.SZ,振华科技,元器件,16.73,"被动元件, 央企改革, 军工研究所, 大飞机, 军工, 军民融合, 半导体, ",78.52亿
62,002837.SZ,英维克,专用机械,16.47,"5G, 军工, 军民融合, 定增破发, 新能源汽车, 腾讯概念股, 充电桩, ",11.28亿
63,300711.SZ,广哈通信,通信设备,18.76,"5G, 军工, 军民融合, ",8.48亿
64,300065.SZ,海兰信,软件服务,14.29,"海工装备, 回购, 航母, 军工, 军民融合, 兜底式增持, 人工智能, 资产重组, ",42.89亿
65,600151.SH,航天机电,半导体,5.48,"央企改革, 军工研究所, 军工, 光伏, ",76.1亿
66,002783.SZ,凯龙股份,化工原料,14.92,"军工, 军民融合, 化肥, 燃料电池, 民爆, ",40.97亿
67,002935.SZ,天奥电子,元器件,47.66,"高送转-预期, 军工, 军民融合, 北斗导航, 高送转, ",12.71亿
68,300593.SZ,新雷能,电气设备,18.75,"5G, 高送转-预期, 军工, 军民融合, ",12.55亿
69,300527.SZ,中国应急,专用机械,13.08,"南北船合并, 中字头, 央企改革, 军工研究所, 核电, 回购, 军工, 军民融合, ",33.76亿
70,000561.SZ,烽火电子,通信设备,7.01,"军工研究所, 大飞机, 军工, 军民融合, 北斗导航, ",41.64亿
71,002669.SZ,康达新材,化工原料,12.83,"业绩预增, 军工, 军民融合, 股权转让, 国资入股, ",30.01亿
72,002465.SZ,海格通信,通信设备,8.93,"MSCI, 国家队重仓, 军工, 军民融合, 无人机, 物联网, 北斗导航, 人工智能, VR&AR, 国产芯片, 国产操作系统, ",186.44亿
73,000901.SZ,航天科技,航空,12.72,"央企改革, 军工研究所, 军工, 军民融合, 物联网, 无人驾驶, 北斗导航, 网络安全, 工业互联网, 手势识别, ",72.12亿
74,600031.SH,三一重工,工程机械,12.45,"MSCI, 一带一路, 社保重仓, 回购, 业绩预增, 军工, 军民融合, 工业自动化, 机械, 智能制造, ",1038.07亿
75,600705.SH,中航资本,多元金融,5.5,"MSCI, 金改, 混改, 军工混改, 央企改革, 军工研究所, 回购, 参股券商, 军工, 信托, 高铁轨交, ",493.7亿
76,300447.SZ,全信股份,电气设备,10.64,"大飞机, 回购, 军工, 军民融合, 定增破发, ",18.52亿
77,300265.SZ,通光线缆,电气设备,8.34,"5G, 特高压, 光通信, 军工, 军民融合, ",28.09亿
78,300395.SZ,菲利华,玻璃,19.25,"5G, 光通信, OLED, 军工, 军民融合, 半导体, ",51.8亿
79,002771.SZ,真视通,软件服务,13.48,"军工, 军民融合, 云计算, 独角兽, ",13.32亿
80,000670.SZ,*ST盈方,元器件,3.21,"军工, 军民融合, 北斗导航, 半导体, VR&AR, 国产芯片, ST股, ",19.27亿
81,600391.SH,航发科技,航空,14.84,"央企改革, 军工研究所, 大飞机, 军工, ",48.99亿
82,300252.SZ,金信诺,电气设备,10.99,"5G, 光通信, PCB板, 大飞机, 航母, 军工, 军民融合, 国产芯片, 高铁轨交, ",42.98亿
83,300368.SZ,汇金股份,专用机械,7.39,"军工, 军民融合, 互联网金融, 京津冀, 股权转让, 国资入股, 无人银行, ",34.36亿
84,300560.SZ,中富通,通信设备,17.89,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",11.98亿
85,002423.SZ,中原特钢,特种钢,10.5,"钢铁, 金改, 混改, 军工混改, 央企改革, 军工研究所, 军工, 河南自贸区, 自贸区, 复牌股, 资产重组, ",52.81亿
86,600764.SH,中国海防,通信设备,27.35,"南北船合并, 中字头, 央企改革, 军工研究所, 回购, 航母, 军工, 量子通信, 资产重组, ",89.92亿
87,000697.SZ,炼石航空,航空,11.25,"通用航空, 有色金属, 军工, 军民融合, 无人机, 有色-钼, 定增破发, 股权转让, ",51.05亿
88,002338.SZ,奥普光电,电器仪表,13.04,"中科院系, 军工, 军民融合, 智能制造, 机器视觉, ",31.29亿
89,300411.SZ,金盾股份,专用机械,8.86,"核电, 军工, 定增破发, 高质押率, 高铁轨交, ",16.51亿
90,600150.SH,中国船舶,船舶,21.52,"南北船合并, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 风电, 军工, 债转股-AMC, ST摘帽, ",296.57亿
91,300589.SZ,江龙船艇,船舶,12.25,"军工, 军民融合, ",7.35亿
92,600343.SH,航天动力,航空,10.25,"央企改革, 军工研究所, 军工, 军民融合, 高铁轨交, ",65.42亿
93,002151.SZ,北斗星通,通信设备,22.75,"5G, 军工, 军民融合, 汽车零部件, 物联网, 百度概念股, 无人驾驶, 北斗导航, 共享经济, ",67.42亿
94,002664.SZ,长鹰信质,汽车配件,13.42,"特斯拉, 军工, 军民融合, 无人机, 汽车零部件, ",46.97亿
95,600765.SH,中航重机,机械基件,9.42,"央企改革, 军工研究所, 大飞机, 航母, 业绩预增, 军工, 军民融合, ",73.29亿
96,300424.SZ,航新科技,航空,15.94,"大飞机, 通用航空, 军工, 军民融合, 股权转让, ",25.14亿
97,300490.SZ,华自科技,电气设备,11.46,"军工, 军民融合, 宁德时代概念股, 工业自动化, 水利, 智能制造, ",23.39亿
98,002552.SZ,宝鼎科技,机械基件,7.23,"海工装备, 军工, 军民融合, 定增破发, ST摘帽, ",14.47亿
99,600260.SH,凯乐科技,通信设备,19.21,"5G, 光通信, MSCI, 回购, 军工, 军民融合, 定增破发, 量子通信, 互联网医疗, 智慧安防, 创投, ",129.87亿
100,300263.SZ,隆华科技,专用机械,5.44,"OLED, 业绩预增, 军工, 军民融合, 雄安-公共服务, 环保, 雄安新区, 污水处理, 半导体, 股权转让, 地热, ",34.08亿
101,000595.SZ,宝塔实业,机械基件,3.4,"军工, 高铁轨交, ST摘帽, 宁夏, ",25.57亿
102,002179.SZ,中航光电,元器件,43.1,"5G, MSCI, 新进指数成份股, 央企改革, 军工研究所, 大飞机, 回购, 军工, 军民融合, 新能源汽车, ",338.35亿
103,002163.SZ,中航三鑫,装修装饰,5.29,"央企改革, 军工研究所, 军工, 石墨烯, 玻璃, 装修装饰, ",42.5亿
104,600135.SH,乐凯胶片,化工原料,8.3,"央企改革, 军工研究所, 军工, 锂电池, 雄安新区, 新能源汽车, 京津冀, 雄安-周边, ",30.96亿
105,600592.SH,龙溪股份,机械基件,9.96,"军工, 军民融合, 高铁轨交, ",39.8亿
106,000768.SZ,中航飞机,航空,15.77,"MSCI, 央企改革, 军工研究所, 大飞机, 通用航空, 军工, ",436.61亿
107,000519.SZ,中兵红箭,矿物制品,7.49,"混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 军民融合, ",54.93亿
108,300474.SZ,景嘉微,元器件,41.0,"大飞机, 军工, 军民融合, 半导体, 国产芯片, ",40.24亿
109,000625.SZ,长安汽车,汽车整车,8.0,"安邦系, 高股息, MSCI, 阿里巴巴概念股, 新能源整车, 汽车整车, 混改, 军工混改, 央企改革, 华为产业链, 蔚来汽车概念股, 军工研究所, 破净股, 军工, 百度概念股, 宁德时代概念股, 无人驾驶, 新能源汽车, 人工智能, 腾讯概念股, 共享经济, 独角兽, ",300.87亿
110,601606.SH,长城军工,专用机械,14.6,"安徽国企改革, 军工, 军民融合, ",21.61亿
111,300722.SZ,新余国科,专用机械,32.52,"高送转-预期, 军工, 军民融合, ",6.5亿
112,603859.SH,能科股份,软件服务,21.25,"军工, 军民融合, 智能制造, 工业互联网, 资产重组, ",10.6亿
113,300114.SZ,中航电测,元器件,9.22,"央企改革, 军工研究所, 大飞机, 军工, 军民融合, 物联网, 工业自动化, 智能制造, ",54.47亿
114,300034.SZ,钢研高纳,小金属,12.55,"央企改革, 大飞机, 航母, 业绩预增, 军工, 军民融合, 京津冀, ",52.9亿
115,600590.SH,泰豪科技,电气设备,6.65,"核电, 航母, 军工, 军民融合, 房地产, 大数据, 高校系, ",55.62亿
116,002246.SZ,北化股份,化工原料,8.08,"混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 定增破发, ",36.35亿
117,600178.SH,东安动力,汽车配件,5.27,"北汽新能源, 混改, 军工混改, 央企改革, 军工研究所, 军工, 汽车零部件, ",24.35亿
118,600271.SH,航天信息,电脑设备,24.22,"MSCI, 央企改革, 军工研究所, 军工, 物联网, 谷歌概念股, 网络安全, 数字中国, 移动支付, 大数据, 区块链, 半导体, 无人商店, 智慧城市, 腾讯概念股, 电子发票, 人脸识别, ",448.75亿
119,600416.SH,湘电股份,电气设备,6.26,"社保重仓, 航母, 风电, 军工, 军民融合, 湖南国企改革, ",55.18亿
120,600330.SH,天通股份,元器件,7.0,"OLED, 特斯拉, 军工研究所, 业绩预增, 军工, 稀土磁材, 无线充电, 新能源汽车, 半导体, 充电桩, ",69.76亿
121,002389.SZ,航天彩虹,元器件,11.67,"被动元件, 特斯拉, 央企改革, 军工研究所, 军工, 军民融合, 无人机, 锂电池, 新能源汽车, 石墨烯, ",68.42亿
122,603678.SH,火炬电子,元器件,20.0,"5G, 被动元件, 大飞机, 回购, 军工, 军民融合, 小米概念股, ",90.53亿
123,600480.SH,凌云股份,汽车配件,9.59,"特斯拉, 混改, 军工混改, 央企改革, 军工研究所, 军工, 军民融合, 汽车零部件, 雄安-建材, 雄安新区, 京津冀, ",43.24亿
124,300159.SZ,新研股份,农用机械,5.29,"大飞机, 军工, 军民融合, 新疆, 农机, 股权转让, ",55.1亿
125,000687.SZ,华讯方舟,通信设备,7.56,"碳纤维, 军工, 军民融合, 无人机, 雄安-智慧城市, 太赫兹, 燃料电池, 3D打印, 智能制造, 雄安新区, 京津冀, 大数据, VR&AR, 创投, ",56.92亿
126,000738.SZ,航发控制,航空,14.15,"MSCI, 央企改革, 军工研究所, 大飞机, 通用航空, 航母, 军工, ",162.11亿
127,300762.SZ,上海瀚讯,通信设备,62.4,"次新股, 军工, 军民融合, ",20.82亿
128,600316.SH,洪都航空,航空,14.57,"央企改革, 军工研究所, 大飞机, 通用航空, 业绩预增, 军工, 无人机, ",104.48亿
129,600879.SH,航天电子,航空,6.25,"MSCI, 央企改革, 军工研究所, 大飞机, 军工, 军民融合, 无人机, 太赫兹, 北斗导航, 量子通信, ",150.83亿
130,002300.SZ,太阳电缆,电气设备,7.71,"业绩预增, 军工, 军民融合, ",41.84亿
131,300351.SZ,永贵电器,元器件,9.89,"一带一路, 特斯拉, 军工, 军民融合, 高铁轨交, ",23.68亿
132,600562.SH,国睿科技,通信设备,15.85,"央企改革, 军工研究所, 大飞机, 通用航空, 航母, 军工, 军民融合, 高铁轨交, 资产重组, ",95.34亿
133,603131.SH,上海沪工,专用机械,21.61,"军工, 军民融合, 智能制造, 资产重组, 机器人, ",10.8亿
134,600184.SH,光电股份,专用机械,11.16,"混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, ",56.78亿
135,002560.SZ,通达股份,电气设备,5.76,"特高压, 大飞机, 有色金属, 军工, 军民融合, 有色-钛, ",15.57亿
136,300019.SZ,硅宝科技,化工原料,6.86,"有机硅, 军工, 军民融合, 装配式建筑, 轮胎, ",18.61亿
137,300455.SZ,康拓红外,运输设备,7.41,"央企改革, 军工研究所, 军工, 高铁轨交, 资产重组, ",37.08亿
138,300008.SZ,天海防务,船舶,3.58,"海工装备, 军工, 军民融合, 量子通信, ",21.57亿
139,002544.SZ,杰赛科技,软件服务,13.22,"5G, PCB板, 央企改革, 华为产业链, 军工研究所, 社保重仓, 军工, 军民融合, 物联网, 定增破发, 网络安全, 云计算, 高铁轨交, 知识产权, ",67.66亿
140,002335.SZ,科华恒盛,电气设备,18.23,"阿里巴巴概念股, 核电, 军工, 军民融合, 宁德时代概念股, 光伏, 储能, 量子通信, 新能源汽车, 大数据, 云计算, 充电桩, 透明工厂, ",41.48亿
141,600685.SH,中船防务,船舶,14.29,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 资产重组, ",117.38亿
142,300516.SZ,久之洋,电器仪表,33.96,"军工研究所, 军工, 军民融合, 高送转, 智慧安防, ",16.0亿
143,600372.SH,中航电子,航空,15.3,"MSCI, 央企改革, 军工研究所, 大飞机, 回购, 航母, 军工, 军民融合, ",269.19亿
144,002298.SZ,中电兴发,软件服务,7.12,"回购, 军工, 军民融合, 无人机, 储能, PPP, 智能制造, 新能源汽车, 智慧城市, 股权转让, 共享经济, 智慧安防, 机器人, 充电桩, ",36.92亿
145,603338.SH,浙江鼎力,专用机械,69.03,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",170.99亿
146,600148.SH,长春一东,汽车配件,15.83,"混改, 军工混改, 央企改革, 军工研究所, 业绩预增, 军工, 汽车零部件, 资产重组, ",22.4亿
147,000050.SZ,深天马A,元器件,13.75,"OLED, MSCI, 央企改革, 华为产业链, 军工研究所, 军工, 汽车零部件, 定增破发, 小米概念股, VR&AR, ",250.23亿
148,002510.SZ,天汽模,汽车配件,4.16,"特斯拉, 蔚来汽车概念股, 业绩预增, 军工, 军民融合, 汽车零部件, 锂电池, 新能源汽车, 京津冀, ",32.73亿
149,002564.SZ,天沃科技,化工机械,5.36,"核电, 回购, 风电, 军工, 军民融合, 煤化工, 定增破发, 燃料电池, 股权转让, 国资入股, ",32.28亿
150,002224.SZ,三力士,橡胶,7.15,"军工, 军民融合, 量子通信, ",35.62亿
151,603698.SH,航天工程,专用机械,16.85,"国家队重仓, 央企改革, 军工研究所, 军工, 煤化工, ",69.47亿
152,300215.SZ,电科院,电气设备,6.34,"特高压, 军工, 军民融合, ",38.56亿
153,601718.SH,际华集团,服饰,3.94,"新进指数成份股, 央企改革, 军工研究所, 破净股, 军工, 纺织服装, 军民融合, ",173.03亿
154,300489.SZ,中飞股份,铝,16.72,"有色-铝, 核电, 有色金属, 军工, 军民融合, 股权转让, ",11.96亿
155,601989.SH,中国重工,船舶,5.28,"南北船合并, MSCI, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 军民融合, 债转股-AMC, ",969.5亿
156,300095.SZ,华伍股份,机械基件,5.61,"大飞机, 风电, 军工, 军民融合, 股权转让, 高铁轨交, 国资入股, ",13.06亿
157,002108.SZ,沧州明珠,塑料,4.38,"军工, 军民融合, 海绵城市, 锂电池, PPP, 雄安新区, 新能源汽车, 雄安-周边, ",62.11亿
158,300092.SZ,科新机电,专用机械,7.55,"核电, 业绩预增, 军工, 军民融合, 石油化工, ",12.64亿
159,600038.SH,中直股份,航空,41.72,"MSCI, 央企改革, 军工研究所, 通用航空, 航母, 军工, 军民融合, ",245.93亿
160,600495.SH,晋西车轴,运输设备,4.75,"一带一路, 混改, 军工混改, 央企改革, 军工研究所, 军工, 高铁轨交, ",57.39亿
161,300629.SZ,新劲刚,矿物制品,17.76,"5G, 军工, 军民融合, 国产芯片, ",7.68亿
162,600707.SH,彩虹股份,元器件,5.15,"OLED, 军工研究所, 破净股, 军工, 定增破发, 玻璃, ",66.33亿
163,300600.SZ,瑞特股份,电气设备,19.66,"海工装备, 社保重仓, 航母, 军工, 军民融合, 高送转, ",12.98亿
164,600463.SH,空港股份,园区开发,7.91,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",23.73亿
165,300227.SZ,光韵达,元器件,10.55,"PCB板, 军工, 军民融合, 定增破发, 工业自动化, 3D打印, 智能制造, 机器视觉, ",15.9亿
166,300201.SZ,海伦哲,专用机械,5.3,"军工, 军民融合, 工业自动化, 智能制造, 资产重组, 机器人, LED, ",47.03亿
167,002013.SZ,中航机电,航空,7.29,"MSCI, 央企改革, 军工研究所, 大飞机, 航母, 军工, ",263.05亿
168,600501.SH,航天晨光,汽车配件,8.68,"央企改革, 军工研究所, 军工, 军民融合, ",36.57亿
169,000576.SZ,广东甘化,造纸,9.69,"军工研究所, 业绩预增, 军工, 军民融合, 食品, 白糖, 资产重组, ",40.08亿
170,300213.SZ,佳讯飞鸿,通信设备,7.02,"军工, 军民融合, 无人机, 物联网, 定增破发, 人工智能, 工业互联网, 股权转让, 高铁轨交, 国资入股, 智慧安防, 独角兽, ",30.47亿
171,000547.SZ,航天发展,通信设备,10.05,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 网络安全, 大数据, VR&AR, 资产重组, ",111.99亿
172,002361.SZ,神剑股份,化工原料,4.36,"大飞机, 回购, 军工, 军民融合, 北斗导航, ",26.9亿
173,300446.SZ,乐凯新材,化工原料,24.89,"央企改革, 军工研究所, 军工, 京津冀, 高送转, ",29.47亿
174,300185.SZ,通裕重工,工程机械,2.02,"通用航空, 风电, 军工, 军民融合, 无人机, 低价股, ",55.38亿
175,600893.SH,航发动力,航空,23.95,"MSCI, 央企改革, 军工研究所, 大飞机, 通用航空, 航母, 军工, 定增破发, ",466.48亿
176,600877.SH,*ST嘉陵,摩托车,6.09,"混改, 军工混改, 央企改革, 军工研究所, 军工, 资产重组, ST股, ",41.86亿
177,002097.SZ,山河智能,工程机械,6.45,"大飞机, 通用航空, 业绩预增, 军工, 军民融合, 无人机, 机械, 智能制造, 股权转让, 国资入股, 机器人, ",55.38亿
178,300324.SZ,旋极信息,软件服务,6.46,"阿里巴巴概念股, 华为产业链, 大飞机, 通用航空, 军工, 军民融合, 物联网, 北斗导航, 网络安全, 海南自由贸易港, 互联网金融, 大数据, 自贸区, 半导体, 智慧城市, 自由贸易港, 国产芯片, 电子发票, 独角兽, ",68.14亿
179,600071.SH,凤凰光学,元器件,10.3,"央企改革, 军工研究所, 军工, 智能制造, 智慧安防, ",24.46亿
180,002452.SZ,长高集团,电气设备,4.18,"特高压, 军工, 军民融合, 智慧安防, 壳公司, ",16.43亿
181,300067.SZ,安诺其,染料涂料,6.62,"回购, 业绩预增, 染料, 军工, 军民融合, 环保, 污水处理, 独角兽, ",33.38亿
182,002756.SZ,永兴特钢,特种钢,15.06,"钢铁, 核电, 军工, 锂电池, 新能源汽车, ",27.86亿
183,000032.SZ,深桑达A,元器件,8.77,"央企改革, 军工研究所, 业绩预增, 军工, 无线充电, 无人商店, 智慧城市, 高铁轨交, 智慧安防, ",36.07亿
