,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
20,300037.SZ,新宙邦,化工原料,36.56,17.56,"中央汇金资产管理有限责任公司
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
21,603986.SH,兆易创新,半导体,207.38,17.18,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
22,300464.SZ,星徽精密,机械基件,15.03,16.63,"浙江牧容资产管理有限公司-牧容定制荣耀5号私募基金
浙江晖鸿投资管理有限公司-晖鸿掘金9号私募证券投资基金
浙江晖鸿投资管理有限公司-晖鸿掘金8号私募证券投资基金
浙江晖鸿投资管理有限公司-晖鸿掘金6号私募证券投资基金"
23,002079.SZ,苏州固锝,半导体,11.65,16.44,"山东省国际信托股份有限公司-天乙1期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
24,002530.SZ,金财互联,软件服务,11.86,15.82,"全国社保基金一零二组合
香港中央结算有限公司(陆股通)"
25,002181.SZ,粤传媒,出版业,5.83,15.62,
26,000818.SZ,航锦科技,化工原料,18.16,15.57,"国民信托有限公司-国民信托四方5号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)"
27,002733.SZ,雄韬股份,电气设备,27.02,15.43,"中国工商银行-中海能源策略混合型证券投资基金
中央汇金资产管理有限责任公司"
28,603799.SH,华友钴业,小金属,39.39,15.37,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
29,601636.SH,旗滨集团,玻璃,5.48,15.32,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
紫金信托有限责任公司
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)"
30,300460.SZ,惠伦晶体,元器件,16.72,15.19,中央汇金资产管理有限责任公司
31,002131.SZ,利欧股份,互联网,2.88,15.11,"华润深国投信托有限公司-华润信托·增利26号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
32,603069.SH,海汽集团,公路,10.3,15.09,全国社会保障基金理事会转持二户
33,603308.SH,应流股份,专用机械,14.93,14.63,"安徽省铁路发展基金股份有限公司
全国社保基金一零八组合
溪牛投资管理(北京)有限公司-溪牛长期回报私募证券投资基金
安徽省铁路发展基金股份有限公司
全国社保基金一零八组合
溪牛投资管理(北京)有限公司-溪牛长期回报私募证券投资基金"
34,300770.SZ,新媒股份,影视音像,131.4,14.14,"全国社保基金四零六组合
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-华宝服务优选混合型证券投资基金
中国农业银行股份有限公司-大成积极成长混合型证券投资基金
中国银行-嘉实服务增值行业证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行-嘉实增长开放式证券投资基金
中国银行-大成财富管理2020生命周期证券投资基金"
35,603031.SH,安德利,百货,21.91,13.76,
36,002156.SZ,通富微电,半导体,16.79,12.45,"国家集成电路产业投资基金股份有限公司
南通招商江海产业发展基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
全国社保基金一一四组合"
37,300223.SZ,北京君正,半导体,84.76,12.4,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金六零二组合"
38,600712.SH,南宁百货,百货,9.97,12.17,惠州市三想投资管理有限公司-三想投资实现3号私募证券投资基金
39,300416.SZ,苏试试验,电器仪表,31.8,11.79,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
江苏省现代服务业发展创业投资基金(有限合伙)
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德三年封闭运作丰泽混合型证券投资基金"
40,300586.SZ,美联新材,化工原料,23.27,11.66,深圳市金格投资管理有限公司-金格三号私募证券投资基金
41,002005.SZ,*ST德豪,家用电器,1.85,10.31,"国寿安保基金-广发银行-华鑫信托-华鑫信托·慧智投资105号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆5号证券投资集合资金信托计划
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资103号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资104号集合资金信托计划"
42,000981.SZ,ST银亿,汽车配件,1.94,10.27,
43,002629.SZ,*ST仁智,石油开采,2.74,10.23,
44,600289.SH,*ST信通,软件服务,3.36,10.18,
45,601990.SH,南京证券,证券,12.67,10.04,中国东方资产管理股份有限公司
46,600695.SH,绿庭投资,多元金融,9.11,10.03,
47,300701.SZ,森霸传感,元器件,31.4,10.0,
48,300467.SZ,迅游科技,互联网,19.44,10.0,中央汇金资产管理有限责任公司
49,300661.SZ,圣邦股份,元器件,249.98,10.0,"全国社保基金四零六组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金六零二组合"
50,300035.SZ,中科电气,电气设备,8.0,10.0,
51,002761.SZ,多喜爱,纺织,11.25,10.0,中央汇金资产管理有限责任公司
52,300429.SZ,强力新材,化工原料,16.59,9.99,"敦和资产管理有限公司-敦和云栖2号稳健增长私募基金
香港中央结算有限公司(陆股通)
敦和资产管理有限公司-敦和云栖1号积极成长私募基金
广东润行投资管理有限公司-润行新周期1号私募证券投资基金"
53,002623.SZ,亚玛顿,玻璃,23.04,9.99,中央汇金资产管理有限责任公司
54,300319.SZ,麦捷科技,元器件,12.58,9.98,"上海隆华汇股权投资基金合伙企业(有限合伙)
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)"
55,300432.SZ,富临精工,汽车配件,11.26,9.97,
56,002320.SZ,海峡股份,水运,12.13,9.03,香港中央结算有限公司(陆股通)
57,002371.SZ,北方华创,专用机械,88.61,8.66,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
北京芯动能投资基金(有限合伙)
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
国家集成电路产业投资基金股份有限公司
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京芯动能投资基金(有限合伙)
招商银行股份有限公司-国泰新经济灵活配置混合型证券投资基金"
58,002276.SZ,万马股份,电气设备,8.36,8.56,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一八组合
#皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
嘉实基金-邮储银行-建信资本管理有限责任公司"
59,300655.SZ,晶瑞股份,化工原料,33.0,8.55,上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
60,603035.SH,常熟汽饰,汽车配件,12.91,8.41,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金
61,002850.SZ,科达利,机械基件,45.69,8.32,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金"
62,002846.SZ,英联股份,广告包装,19.5,7.83,
63,603662.SH,柯力传感,电器仪表,54.88,7.71,
64,300207.SZ,欣旺达,元器件,19.9,7.68,"北信瑞丰基金-招商银行-北信瑞丰基金丰悦45号资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-招商银行-北信瑞丰基金-爱奇新能源资产管理计划
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·欣旺达员工持股集合资金信托计划"
65,300709.SZ,精研科技,元器件,101.2,7.64,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
66,601872.SH,招商轮船,水运,7.87,7.61,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
平安信托有限责任公司-投资精英之淡水泉"
67,603501.SH,韦尔股份,半导体,144.0,7.58,"全国社保基金四零一组合
全国社保基金一一四组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零四组合"
68,300541.SZ,先进数通,软件服务,21.42,7.33,
69,002174.SZ,游族网络,互联网,23.02,7.27,
70,300456.SZ,耐威科技,元器件,24.39,7.19,"中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
71,600640.SH,号百控股,影视音像,25.98,7.17,"中国电信集团实业资产管理有限公司
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
72,002213.SZ,特尔佳,汽车配件,12.12,7.12,"深圳前海大千华严投资有限公司-千般龙腾七号私募证券投资基金
上海之上资产管理有限公司-之上浦德二号私募证券投资基金"
73,300767.SZ,震安科技,橡胶,59.92,7.05,"中国建设银行股份有限公司-交银施罗德主题优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
中国建设银行股份有限公司-华安沪港深通精选灵活配置混合型证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新经济灵活配置混合型证券投资基金"
74,300659.SZ,中孚信息,软件服务,64.19,6.98,"中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
中国对外经济贸易信托有限公司-鸿道3期
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
75,000021.SZ,深科技,IT设备,12.54,6.52,"深圳市和沣资产管理有限公司-和沣融慧私募基金
平安银行股份有限公司-中证800交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
重庆国际信托股份有限公司-重庆信托-麒麟投资1号集合资金信托计划"
76,603688.SH,石英股份,矿物制品,18.42,6.46,"中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
上海趣时资产管理有限公司-趣时分红增长1号证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
招商银行股份有限公司-中银稳健双利债券型证券投资基金"
77,300348.SZ,长亮科技,软件服务,20.53,6.46,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-嘉实前沿科技沪港深股票型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金"
78,600703.SH,三安光电,半导体,18.6,6.37,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托·三安增持2期集合资金信托计划
中央汇金资产管理有限责任公司"
79,300552.SZ,万集科技,软件服务,83.56,6.31,"中国建设银行股份有限公司-华夏科技创新混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金"
80,002460.SZ,赣锋锂业,小金属,34.25,6.22,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
81,601100.SH,恒立液压,工程机械,49.83,6.2,"香港中央结算有限公司(陆股通)
中国银行-华夏大盘精选证券投资基金
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
全国社保基金一零八组合
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金四零六组合"
82,300438.SZ,鹏辉能源,电气设备,26.7,6.16,全国社保基金一一八组合
83,300415.SZ,伊之密,专用机械,9.97,5.94,中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
84,002152.SZ,广电运通,IT设备,9.79,5.85,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一一组合"
85,002785.SZ,万里石,其他建材,14.73,5.83,
86,603659.SH,璞泰来,化工原料,85.9,5.79,"全国社保基金四零三组合
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金"
87,300052.SZ,中青宝,互联网,15.5,5.76,上海天倚道投资管理有限公司-天倚道-幻方星辰2号私募基金
88,300702.SZ,天宇股份,化学制药,50.9,5.53,全国社保基金五零二组合
89,603520.SH,司太立,化学制药,42.35,5.53,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金"
90,600580.SH,卧龙电驱,电气设备,12.09,5.51,"光大保德信基金-建设银行-光大卧龙战略投资资产管理计划
安徽省铁路发展基金股份有限公司"
91,300525.SZ,博思软件,软件服务,38.99,5.38,"云南国际信托有限公司-云南信托-汇享1号集合资金信托计划
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金"
92,002555.SZ,三七互娱,互联网,26.85,5.32,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划
汇添富基金-宁波银行-汇添富-顺荣三七定增计划1号资产管理计划"
93,300112.SZ,万讯自控,电器仪表,9.27,5.14,
94,603133.SH,碳元科技,元器件,23.86,5.13,"浙江九章资产管理有限公司-九章幻方青溪1号私募基金
福弘(常州)股权投资基金合伙企业(有限合伙)"
95,002876.SZ,三利谱,元器件,49.65,5.08,中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
96,002058.SZ,威尔泰,电器仪表,22.0,5.07,"深圳昭时股权投资基金管理有限公司
中央汇金资产管理有限责任公司"
97,002766.SZ,*ST索菱,汽车配件,3.31,5.06,
98,002072.SZ,*ST凯瑞,互联网,6.13,5.05,
99,002684.SZ,*ST猛狮,电气设备,6.01,5.01,"深圳前海易德资本优势股权投资基金合伙企业(有限合伙)
深圳前海易德顺升股权投资基金合伙企业(有限合伙)"
100,002048.SZ,宁波华翔,汽车配件,16.0,5.01,"中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
香港中央结算有限公司(陆股通)"
