,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
54,000688.SZ,国城矿业,铅锌,14.26,3.0346820809248554,-7.580136626379419,0.4
55,300765.SZ,新诺威,食品,37.07,3.0294608115619903,144.69781191571306,0.53
56,002647.SZ,仁东控股,多元金融,20.79,3.0227948463825483,53.38746156387253,0.2
57,688012.SH,中微公司,专用机械,132.9,3.0072856921407487,7.219987035131625,0.33
58,600191.SH,华资实业,食品,5.19,2.7722772277227747,247.227722772278,0.6
59,000505.SZ,京粮控股,食品,5.74,2.683363148479434,272.3166368515253,0.67
60,600209.SH,ST罗顿,综合类,3.1,2.310231023102327,131.02310231023247,0.73
61,600416.SH,*ST湘电,电气设备,7.76,1.9710906701708275,112.31462361554082,0.4
62,000936.SZ,华西股份,化纤,7.87,1.9430051813471572,112.34270910436864,0.67
63,000639.SZ,西王食品,食品,4.73,1.9396551724138122,198.06034482759443,0.6
64,603536.SH,惠发食品,食品,14.5,1.7543859649122862,176.0233918128623,0.67
65,002696.SZ,百洋股份,渔业,5.84,1.7421602787456303,148.25783972125154,0.53
66,603559.SH,中通国脉,通信设备,19.6,1.6597510373443924,165.00691562932346,0.6
67,603018.SH,中设集团,建筑工程,10.64,1.623686723973261,110.87631327602807,0.6
68,002178.SZ,延华智能,建筑工程,3.91,1.558441558441559,198.44155844155705,0.53
69,002486.SZ,嘉麟杰,服饰,3.61,1.4044943820224587,398.5955056179735,0.2
70,300375.SZ,鹏翎股份,汽车配件,3.62,1.400560224089653,398.5994397759448,0.53
71,603638.SH,艾迪精密,专用机械,30.08,1.381867205931897,114.40760647827362,0.67
72,002401.SZ,中远海科,软件服务,11.45,1.327433628318575,inf,0.6
73,002734.SZ,利民股份,农药化肥,13.89,1.3129102844638973,155.82994685839395,0.67
74,300478.SZ,杭州高新,橡胶,11.95,1.2711864406779627,398.72881355930286,0.6
75,002588.SZ,史丹利,农药化肥,4.05,1.2499999999999956,398.7500000000093,0.6
76,600078.SH,澄星股份,化工原料,4.87,1.2474012474012586,498.7525987526381,0.53
77,002306.SZ,ST云网,酒店餐饮,2.53,1.200000000000001,198.80000000001306,0.47
78,000713.SZ,丰乐种业,种植业,8.73,1.1587485515643037,148.84125144843335,0.6
79,002860.SZ,星帅尔,电气设备,22.7,1.158645276292325,187.7302436125992,0.67
80,300573.SZ,兴齐眼药,化学制药,83.98,1.1319845857418187,202.09382186586643,0.53
81,300783.SZ,三只松鼠,食品,64.02,1.105495893872388,1648.8945041058957,0.8
82,688116.SH,天奈科技,化工原料,38.07,1.0886882634094652,155.16131173659494,0.33
83,002049.SZ,紫光国微,元器件,53.31,1.0807736063708662,5598.919226392741,0.4
84,600361.SH,华联综超,超市连锁,3.77,1.072386058981234,298.9276139410194,0.47
85,300551.SZ,古鳌科技,专用机械,24.52,1.0717230008243872,332.2616103324772,0.67
86,600983.SH,惠而浦,家用电器,4.77,1.0593220338982912,inf,0.53
87,600540.SH,新赛股份,种植业,3.87,1.0443864229765065,inf,0.47
88,002705.SZ,新宝股份,家用电器,18.49,1.038251366120213,110.07285974499337,0.47
89,603233.SH,大参林,医药商业,54.78,1.0328292143120699,114.3517861703089,0.73
90,000023.SZ,深天地A,其他建材,12.89,1.0188087774294807,158.98119122257563,0.73
91,600410.SH,华胜天成,软件服务,11.01,1.0091743119265972,998.9908256880091,0.73
92,000426.SZ,兴业矿业,铅锌,5.04,1.002004008016022,148.99799599197982,0.6
