code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
300050,世纪鼎利,3.202,-12.792,2.293,0.016,7.748,★,
002812,创新股份,0.707,-12.747,1.023,0.014,53.338,,
600645,中源协和,3.905,-12.722,1.573,0.021,22.045,★,
300254,仟源医药,4.265,-12.649,1.207,0.019,9.268,★,
002571,德力股份,3.078,-12.618,0.597,0.019,6.742,★,
002128,露天煤业,1.992,-12.566,0.793,0.007,9.195,★,
600302,标准股份,2.489,-12.447,0.393,0.015,5.34,,
300459,金科文化,2.159,-12.429,0.92,0.009,10.802,★,
300719,安达维尔,1.181,-12.384,10.74,0.024,26.978,,
300494,盛天网络,6.185,-12.342,3.26,0.013,15.865,★,
300735,光弘科技,1.252,-12.282,6.507,0.023,20.695,,
002466,天齐锂业,1.767,-12.252,1.063,0.017,53.335,,
600635,大众公用,0.951,-12.215,0.48,0.01,4.302,★,
600216,浙江医药,10.613,-12.132,1.937,0.031,14.348,,
600131,岷江水电,1.37,-12.049,0.393,0.014,5.85,★,
002084,海鸥住工,1.833,-11.841,0.367,0.009,5.595,★,
000557,西部创业,4.7,-11.774,1.533,0.022,4.222,★,
300109,新开源,3.469,-11.752,1.63,0.029,37.025,,
600099,林海股份,3.668,-11.713,0.8,0.01,8.157,★,
300176,鸿特精密,5.896,-11.711,1.337,0.021,132.785,,
300074,华平股份,5.032,-11.675,1.213,0.024,7.358,★,
000921,海信科龙,0.665,-11.606,0.643,0.015,10.62,★,
300310,宜通世纪,2.543,-11.604,2.177,0.013,9.732,★,
002226,江南化工,0.927,-11.559,1.24,0.026,5.58,,
300700,岱勒新材,1.226,-11.499,7.057,0.017,62.223,,
600755,厦门国贸,0.969,-11.387,0.73,0.011,8.39,★,
300617,安靠智电,3.299,-11.365,1.31,0.014,43.49,★,
002566,益盛药业,5.086,-11.33,1.327,0.014,8.39,★,
300446,乐凯新材,1.449,-11.286,1.063,0.018,20.588,★,
600851,海欣股份,7.037,-11.277,0.23,0.014,9.947,★,
002131,利欧股份,0.784,-11.261,0.71,0.01,2.545,★,
002037,久联发展,0.09,-11.252,0.403,0.013,10.855,★,
600821,津劝业,4.158,-11.222,0.567,0.018,6.105,,
600644,乐山电力,0.366,-11.173,0.213,0.011,5.55,★,
300160,秀强股份,1.167,-11.12,0.36,0.013,6.112,★,
300608,思特奇,3.996,-11.092,3.003,0.025,31.515,,
002424,贵州百灵,3.517,-11.079,0.893,0.012,13.198,★,
600819,耀皮玻璃,1.538,-11.058,0.417,0.016,4.662,★,
300689,澄天伟业,1.145,-11.049,8.61,0.036,38.295,,
002234,民和股份,12.478,-11.017,5.02,0.053,10.672,,
002639,雪人股份,0.158,-10.964,1.403,0.017,6.605,,
600242,中昌数据,1.441,-10.934,0.783,0.023,14.025,★,
600011,华能国际,2.786,-10.93,0.107,0.016,6.158,,
300251,光线传媒,6.331,-10.872,1.327,0.035,10.972,,
002686,亿利达,0.611,-10.865,0.157,0.007,9.84,★,
600213,亚星客车,0.204,-10.859,1.563,0.016,9.202,,
002772,众兴菌业,0.206,-10.785,1.41,0.014,9.665,★,
002095,生 意 宝,0.905,-10.776,0.587,0.014,44.05,★,
300636,同和药业,2.194,-10.767,2.61,0.021,26.738,★,
002345,潮宏基,0.405,-10.744,0.37,0.005,9.788,★,
600192,长城电工,1.738,-10.698,0.693,0.013,5.305,★,
002213,特 尔 佳,1.067,-10.634,2.15,0.009,12.365,★,
300519,新光药业,8.928,-10.548,1.657,0.04,19.935,,
002491,通鼎互联,3.931,-10.529,0.56,0.025,13.298,,
600647,同达创业,0.276,-10.468,0.43,0.022,14.362,,
600338,西藏珠峰,10.977,-10.449,3.6,0.021,30.938,,
300683,海特生物,4.922,-10.374,3.87,0.022,46.937,★,
002843,泰嘉股份,2.198,-10.366,1.14,0.015,16.95,★,
002846,英联股份,2.759,-10.337,5.947,0.018,14.47,★,
002852,道道全,4.243,-10.319,1.66,0.023,28.235,,
300377,赢时胜,5.231,-10.288,5.63,0.016,15.57,★,
600050,中国联通,12.814,-10.287,1.097,0.01,5.7,★,
000973,佛塑科技,1.073,-10.256,0.843,0.017,4.732,★,
600791,京能置业,1.792,-10.181,0.407,0.01,5.702,,
300540,深冷股份,9.14,-10.17,1.773,0.027,21.8,,
600528,中铁工业,10.52,-10.145,0.743,0.037,11.247,,
000910,大亚圣象,4.593,-10.145,0.687,0.013,18.87,,
600847,*ST万里,4.547,-10.093,0.423,0.03,11.085,,
000966,长源电力,1.292,-10.089,0.187,0.008,3.165,★,
300181,佐力药业,3.75,-9.998,2.177,0.02,6.6,★,
600340,华夏幸福,1.721,-9.973,0.633,0.014,29.37,,
600800,天津磁卡,3.83,-9.955,0.983,0.016,5.392,★,
300642,透景生命,8.205,-9.936,2.203,0.03,100.878,,
002473,*ST圣莱,4.757,-9.9,1.11,0.024,7.01,★,
600021,上海电力,1.106,-9.883,0.243,0.006,8.18,★,
300492,山鼎设计,3.849,-9.836,3.69,0.013,26.975,,
000695,滨海能源,0.437,-9.826,0.327,0.013,9.132,,
000551,创元科技,2.114,-9.777,0.477,0.011,6.77,★,
000995,皇台酒业,0.719,-9.756,1.713,0.03,6.792,,
000005,世纪星源,1.712,-9.737,0.487,0.014,3.61,★,
000829,天音控股,1.557,-9.716,0.403,0.009,8.44,★,
300669,沪宁股份,5.719,-9.684,2.657,0.024,23.45,★,
600936,广西广电,0.192,-9.655,0.137,0.009,5.648,★,
300365,恒华科技,1.762,-9.632,1.773,0.022,20.508,,
300536,农尚环境,1.035,-9.55,2.737,0.019,13.0,,
601933,永辉超市,0.892,-9.548,0.433,0.01,9.055,★,
000681,视觉中国,7.254,-9.538,2.823,0.041,25.473,,
600176,中国巨石,2.779,-9.498,0.987,0.014,14.1,★,
002782,可立克,0.099,-9.488,2.38,0.026,13.128,,
300559,佳发安泰,8.086,-9.474,1.487,0.029,54.862,★,
600594,益佰制药,4.24,-9.472,1.393,0.019,10.078,,
002450,康得新,1.633,-9.467,2.197,0.018,19.975,,
300242,明家联合,8.013,-9.423,1.55,0.024,6.562,,
002839,张家港行,0.907,-9.407,2.78,0.017,7.85,,
600871,*ST油服,0.495,-9.4,0.077,0.005,2.015,★,
600275,*ST昌鱼,7.403,-9.396,0.697,0.019,4.695,,
002446,盛路通信,0.961,-9.388,2.277,0.022,8.715,,
601601,中国太保,1.57,-9.369,0.403,0.018,32.225,,
300383,光环新网,0.705,-9.365,2.817,0.029,15.662,,
600883,博闻科技,2.217,-9.344,0.723,0.022,8.322,★,
600422,昆药集团,1.308,-9.328,1.313,0.016,9.285,★,
002508,老板电器,0.572,-9.317,0.9,0.016,33.648,★,
300133,华策影视,2.351,-9.251,0.83,0.016,10.615,,
002513,蓝丰生化,1.785,-9.242,0.62,0.009,8.618,★,
600986,科达股份,2.539,-9.239,1.563,0.032,11.077,,
000567,海德股份,1.459,-9.224,2.017,0.015,23.722,★,
000989,九 芝 堂,1.032,-9.222,0.467,0.012,20.84,★,
002022,科华生物,5.651,-9.219,1.08,0.016,13.615,,
600128,弘业股份,2.289,-9.192,0.47,0.009,8.442,★,
002752,昇兴股份,2.632,-9.178,0.72,0.011,7.385,★,
000700,模塑科技,2.914,-9.177,0.437,0.008,4.598,★,
000550,江铃汽车,1.035,-9.154,0.473,0.015,14.01,,
300244,迪安诊断,4.751,-9.154,2.233,0.025,23.042,,
600707,彩虹股份,5.204,-9.126,0.897,0.037,8.14,★,
601801,皖新传媒,0.226,-9.093,0.21,0.007,9.183,★,
002202,金风科技,3.855,-9.085,0.63,0.018,16.9,,
000407,胜利股份,9.04,-9.079,0.773,0.007,5.768,★,
300518,盛讯达,0.179,-9.072,0.63,0.006,50.195,★,
600561,江西长运,2.437,-9.062,0.58,0.006,7.618,★,
000679,大连友谊,0.174,-9.041,0.503,0.013,5.85,,
002243,通产丽星,0.887,-9.032,0.3,0.012,6.855,★,
300698,万马科技,0.037,-9.031,15.367,0.034,27.71,,
002360,同德化工,1.126,-9.03,0.603,0.015,6.245,★,
002581,未名医药,5.529,-9.029,1.06,0.038,14.9,,
300639,凯普生物,7.292,-8.962,4.987,0.03,54.255,,
300664,鹏鹞环保,4.948,-8.961,13.653,0.03,20.332,★,
300258,精锻科技,1.553,-8.954,0.387,0.014,14.282,★,
300571,平治信息,4.97,-8.854,3.247,0.025,79.9,★,
600297,广汇汽车,2.738,-8.854,0.403,0.018,6.76,★,
000836,鑫茂科技,2.616,-8.841,5.207,0.045,4.438,,
002530,金财互联,0.485,-8.839,0.693,0.008,20.737,★,
600107,美尔雅,2.213,-8.838,0.36,0.009,11.165,,
300113,顺网科技,2.269,-8.835,2.493,0.015,20.522,★,
002510,天汽模,4.105,-8.831,2.167,0.014,5.547,★,
600833,第一医药,13.474,-8.826,2.573,0.033,12.458,,
300686,智动力,7.007,-8.816,24.617,0.028,25.172,,
002321,华英农业,5.357,-8.808,3.44,0.005,7.03,★,
300203,聚光科技,5.525,-8.796,1.497,0.019,27.005,,
002415,海康威视,0.442,-8.796,0.36,0.016,38.932,,
002546,新联电子,2.063,-8.784,1.35,0.005,4.48,★,
300066,三川智慧,2.97,-8.774,0.643,0.018,4.155,★,
300148,天舟文化,1.548,-8.748,1.16,0.015,5.978,★,
002266,浙富控股,0.753,-8.744,0.327,0.007,4.0,★,
002885,京泉华,0.624,-8.678,7.267,0.024,31.785,,
300249,依米康,0.262,-8.661,1.367,0.017,7.902,,
600721,百花村,0.334,-8.66,2.79,0.019,8.93,,
300602,飞荣达,2.715,-8.619,1.7,0.023,60.675,,
002330,得利斯,6.462,-8.569,0.66,0.02,6.475,,
600970,中材国际,0.131,-8.564,0.587,0.012,8.118,,
600161,天坛生物,3.733,-8.534,0.49,0.017,26.652,,
000637,茂化实华,9.108,-8.508,3.167,0.035,5.225,,
600082,海泰发展,3.882,-8.499,0.523,0.016,5.238,,
300521,爱司凯,4.944,-8.483,1.307,0.021,13.39,★,
300638,广和通,3.885,-8.451,14.603,0.033,41.328,,
000803,*ST金宇,1.717,-8.429,0.177,0.008,19.35,,
601336,新华保险,5.237,-8.426,1.11,0.02,42.935,★,
002339,积成电子,5.807,-8.424,2.84,0.017,8.62,,
600350,山东高速,0.177,-8.394,0.1,0.009,5.238,★,
600143,金发科技,8.191,-8.376,0.31,0.022,5.738,,
600898,国美通讯,5.154,-8.374,2.877,0.046,11.975,,
000996,中国中期,4.233,-8.363,2.663,0.016,12.782,★,
600616,金枫酒业,0.579,-8.351,0.31,0.013,7.12,★,
300028,金亚科技,6.552,-8.314,2.323,0.026,4.122,,
300262,巴安水务,0.146,-8.311,0.69,0.013,7.095,★,
600869,智慧能源,4.349,-8.298,0.193,0.006,5.23,★,
601633,长城汽车,3.796,-8.29,0.073,0.013,10.88,★,
000153,丰原药业,3.647,-8.284,0.743,0.013,7.668,★,
000652,泰达股份,0.981,-8.281,0.383,0.009,4.14,★,
002299,圣农发展,12.756,-8.256,1.273,0.044,13.868,,
000418,小天鹅Ａ,7.5,-8.254,0.583,0.036,64.412,★,
002313,日海通讯,1.792,-8.249,0.973,0.015,27.452,★,
002788,鹭燕医药,5.775,-8.221,1.937,0.012,29.195,★,
000909,数源科技,0.543,-8.188,0.66,0.015,9.468,,
000702,正虹科技,2.986,-8.186,0.833,0.013,6.195,★,
600249,两面针,5.919,-8.179,1.317,0.022,5.295,,
600469,风神股份,3.649,-8.174,1.967,0.027,4.54,★,
300562,乐心医疗,1.556,-8.148,4.45,0.03,19.56,★,
002689,远大智能,0.007,-8.139,0.253,0.016,4.48,,
002543,万和电气,9.804,-8.129,0.473,0.015,20.622,★,
300336,新文化,2.628,-8.076,1.06,0.014,10.505,★,
300170,汉得信息,0.075,-8.046,4.677,0.021,15.18,★,
000915,山大华特,1.175,-8.035,2.033,0.019,22.462,★,
600380,健康元,0.361,-8.033,0.76,0.012,10.985,★,
600860,京城股份,2.888,-8.032,0.483,0.025,6.055,★,
000555,神州信息,10.782,-7.938,4.337,0.059,15.425,,
300609,汇纳科技,1.199,-7.927,2.537,0.022,34.502,,
601100,恒立液压,10.117,-7.918,0.427,0.019,29.458,,
600556,ST慧球,0.19,-7.897,0.457,0.006,5.465,★,
002458,益生股份,15.708,-7.892,8.603,0.068,14.035,,
300641,正丹股份,1.477,-7.884,0.863,0.015,13.683,★,
002280,联络互动,9.29,-7.838,3.327,0.053,6.815,★,
600009,上海机场,9.499,-7.832,0.48,0.032,47.5,,
000525,红 太 阳,3.488,-7.809,0.587,0.019,20.667,,
002310,东方园林,3.534,-7.807,0.633,0.015,18.985,★,
300345,红宇新材,0.629,-7.76,1.013,0.004,4.77,★,
300145,中金环境,1.398,-7.736,1.15,0.013,10.192,★,
002289,宇顺电子,0.007,-7.735,1.48,0.011,7.715,★,
002410,广联达,6.095,-7.714,0.997,0.026,24.938,,
002116,中国海诚,1.281,-7.675,0.23,0.01,8.738,★,
600448,华纺股份,2.014,-7.663,1.073,0.015,4.065,★,
300440,运达科技,8.52,-7.654,1.913,0.032,8.71,★,
000404,华意压缩,0.564,-7.648,0.42,0.008,5.243,★,
002775,文科园林,2.9,-7.637,1.627,0.016,16.592,★,
600418,江淮汽车,5.703,-7.628,0.687,0.016,7.205,,
300368,汇金股份,3.518,-7.628,2.603,0.014,7.69,★,
002069,獐子岛,3.245,-7.627,1.58,0.016,4.108,★,
600527,江南高纤,7.464,-7.619,0.937,0.03,2.97,,
600303,曙光股份,0.943,-7.615,2.453,0.036,7.775,,
300228,富瑞特装,3.37,-7.614,1.897,0.024,8.755,,
002112,三变科技,5.734,-7.609,2.833,0.036,9.255,,
600977,中国电影,3.14,-7.606,1.193,0.014,15.665,★,
600792,云煤能源,0.553,-7.602,0.187,0.008,3.635,★,
600400,红豆股份,0.799,-7.595,0.177,0.007,6.24,★,
000078,海王生物,1.6,-7.583,0.5,0.009,5.722,★,
300093,金刚玻璃,3.537,-7.571,2.09,0.021,8.408,★,
002816,和科达,1.888,-7.562,1.59,0.014,16.443,,
300112,万讯自控,3.598,-7.554,1.14,0.016,9.862,★,
000589,黔轮胎Ａ,2.367,-7.52,0.263,0.011,3.89,★,
000039,中集集团,0.133,-7.513,0.64,0.013,15.435,,
600218,全柴动力,3.724,-7.495,1.573,0.02,6.205,,
600403,大有能源,0.94,-7.494,0.07,0.009,4.218,★,
300560,中富通,5.822,-7.47,13.567,0.038,31.935,,
601636,旗滨集团,2.733,-7.432,1.23,0.018,5.322,★,
300573,兴齐眼药,4.008,-7.397,1.503,0.028,22.208,,
002091,江苏国泰,0.428,-7.396,0.533,0.013,7.212,★,
300718,长盛轴承,15.396,-7.383,39.503,0.042,45.242,,
600101,明星电力,0.135,-7.362,0.453,0.007,8.038,★,
300027,华谊兄弟,2.442,-7.328,1.077,0.014,8.647,,
600511,国药股份,3.57,-7.328,1.387,0.028,28.238,★,
002166,莱茵生物,3.268,-7.322,0.777,0.013,9.74,★,
000159,国际实业,0.232,-7.297,1.25,0.022,4.27,,
600481,双良节能,4.074,-7.29,0.227,0.013,3.753,,
000875,吉电股份,2.288,-7.278,0.573,0.011,3.148,★,
002620,瑞和股份,2.9,-7.276,1.5,0.015,8.522,★,
002887,绿茵生态,1.101,-7.267,4.603,0.021,68.678,,
002536,西泵股份,1.86,-7.255,0.483,0.008,13.23,★,
600129,太极集团,2.602,-7.245,0.417,0.016,14.828,★,
600661,新南洋,3.354,-7.242,0.397,0.019,25.918,,
002024,苏宁易购,2.535,-7.242,0.563,0.008,12.968,★,
600588,用友网络,5.865,-7.171,2.073,0.022,36.692,★,
002174,游族网络,5.562,-7.171,0.66,0.021,21.473,★,
300300,汉鼎宇佑,2.356,-7.164,1.613,0.019,18.288,★,
600175,美都能源,3.147,-7.156,0.487,0.006,4.248,★,
600023,浙能电力,0.596,-7.129,0.08,0.011,5.138,★,
002167,东方锆业,0.609,-7.118,1.703,0.011,8.315,,
000951,中国重汽,1.821,-7.107,0.407,0.01,13.4,★,
002858,力盛赛车,6.234,-7.103,3.367,0.023,38.507,★,
600665,天地源,1.851,-7.096,0.317,0.01,3.825,★,
601611,中国核建,1.537,-7.083,0.563,0.008,9.282,★,
601058,赛轮金宇,0.009,-7.064,0.223,0.008,2.752,★,
000999,华润三九,2.431,-7.056,0.32,0.011,25.65,★,
000859,国风塑业,0.289,-7.034,0.447,0.007,3.458,★,
000835,长城动漫,2.406,-7.018,0.503,0.011,6.848,,
002078,太阳纸业,4.162,-7.017,0.857,0.019,10.64,,
002594,比亚迪,1.344,-7.01,0.407,0.011,53.353,★,
300106,西部牧业,0.827,-6.977,0.887,0.014,6.155,★,
300167,迪威迅,1.764,-6.93,2.01,0.01,7.475,★,
000538,云南白药,0.369,-6.908,0.293,0.002,94.84,★,
002472,双环传动,2.777,-6.895,0.987,0.019,8.832,★,
002667,鞍重股份,3.368,-6.895,1.523,0.021,13.763,★,
000513,丽珠集团,5.263,-6.855,1.497,0.014,67.728,,
600488,天药股份,3.681,-6.831,0.233,0.013,4.448,,
600824,益民集团,0.49,-6.789,0.14,0.007,4.135,★,
600513,联环药业,1.944,-6.73,0.613,0.012,7.84,★,
300445,康斯特,5.846,-6.72,1.91,0.026,14.705,,
000570,苏常柴Ａ,1.476,-6.705,0.71,0.021,4.852,★,
600222,太龙药业,4.378,-6.682,1.44,0.02,4.635,,
002700,新疆浩源,0.243,-6.676,2.417,0.025,8.23,,
002896,中大力德,9.744,-6.653,10.43,0.03,41.298,★,
002467,二六三,6.01,-6.614,3.823,0.025,7.008,,
002485,希努尔,1.084,-6.612,0.31,0.005,25.112,★,
000026,飞亚达Ａ,2.389,-6.607,0.39,0.014,10.317,★,
002640,跨境通,4.003,-6.599,0.39,0.004,18.422,★,
601311,骆驼股份,1.004,-6.576,0.15,0.005,12.175,★,
600239,云南城投,0.933,-6.57,0.373,0.014,4.375,,
600308,华泰股份,7.058,-6.568,0.79,0.013,5.648,,
002294,信立泰,3.691,-6.541,0.507,0.021,39.898,,
600289,*ST信通,2.648,-6.539,1.623,0.022,3.352,,
000969,安泰科技,7.392,-6.526,2.84,0.045,7.898,,
300030,阳普医疗,3.291,-6.517,1.533,0.016,7.84,★,
002191,劲嘉股份,0.131,-6.515,0.463,0.013,8.0,★,
002825,纳尔股份,5.746,-6.493,2.353,0.017,22.69,,
300011,鼎汉技术,3.341,-6.463,0.543,0.011,9.27,★,
000558,莱茵体育,1.474,-6.453,0.89,0.011,4.083,★,
300717,华信新材,11.72,-6.451,17.017,0.036,38.36,★,
600160,巨化股份,3.574,-6.448,1.03,0.013,11.282,★,
600985,雷鸣科化,5.438,-6.438,0.943,0.015,12.832,★,
600292,远达环保,0.297,-6.409,0.373,0.01,6.935,★,
000636,风华高科,4.557,-6.385,4.0,0.016,13.478,★,
000501,鄂武商Ａ,0.927,-6.38,0.51,0.016,14.445,★,
000608,阳光股份,1.129,-6.368,0.34,0.014,6.142,,
600604,市北高新,3.874,-6.366,3.57,0.022,6.502,,
601669,中国电建,2.086,-6.339,0.083,0.01,6.39,★,
002406,远东传动,1.561,-6.323,0.43,0.012,6.502,★,
002828,贝肯能源,2.586,-6.314,2.233,0.016,22.81,★,
002277,友阿股份,2.365,-6.291,0.473,0.013,4.685,★,
600725,ST云维,5.976,-6.276,0.387,0.018,2.743,,
600713,南京医药,2.696,-6.275,0.46,0.011,5.308,★,
001696,宗申动力,1.439,-6.246,0.33,0.011,5.655,★,
000597,东北制药,5.712,-6.245,1.383,0.029,9.87,,
601607,上海医药,3.316,-6.24,0.483,0.015,23.062,,
002225,濮耐股份,1.379,-6.219,0.31,0.012,4.405,★,
600397,*ST安煤,0.386,-6.201,0.413,0.006,2.555,★,
300196,长海股份,0.974,-6.199,0.457,0.008,10.255,,
300070,碧水源,10.989,-6.194,1.603,0.03,17.915,,
300545,联得装备,6.86,-6.178,12.627,0.035,30.405,,
300239,东宝生物,0.768,-6.173,0.367,0.012,5.238,★,
000828,东莞控股,0.198,-6.17,0.15,0.007,9.955,★,
002057,中钢天源,6.374,-6.165,1.093,0.021,11.418,★,
000928,中钢国际,1.182,-6.153,1.253,0.027,5.252,,
300165,天瑞仪器,4.092,-6.15,1.26,0.012,6.288,,
601919,中远海控,2.562,-6.132,0.253,0.007,5.622,★,
600073,上海梅林,0.596,-6.129,0.293,0.008,6.847,★,
300615,欣天科技,27.195,-6.129,21.653,0.095,31.465,★,
601333,广深铁路,4.894,-6.129,0.67,0.016,4.398,,
000971,高升控股,1.291,-6.12,2.087,0.356,7.62,,
002440,闰土股份,4.062,-6.111,1.687,0.018,20.8,,
600730,中国高科,8.027,-6.108,5.26,0.059,6.257,,
600592,龙溪股份,1.004,-6.092,0.88,0.009,7.98,★,
600572,康恩贝,10.002,-6.078,0.97,0.036,6.868,,
600266,北京城建,0.644,-6.077,0.517,0.006,10.81,★,
601005,重庆钢铁,2.299,-6.069,0.227,0.014,2.235,★,
300592,华凯创意,3.382,-6.065,2.4,0.02,14.875,★,
002897,意华股份,4.976,-6.063,25.02,0.047,39.035,,
600115,东方航空,8.267,-6.047,0.723,0.027,6.898,,
300097,智云股份,0.891,-6.033,2.813,0.02,21.728,,
601366,利群股份,2.734,-6.032,0.79,0.011,9.61,,
600761,安徽合力,4.346,-6.015,0.453,0.015,9.448,,
600322,天房发展,3.096,-6.013,0.727,0.028,6.05,★,
600379,宝光股份,0.007,-6.012,0.283,0.013,8.6,,
600061,国投资本,0.327,-5.999,0.07,0.008,11.83,★,
300384,三联虹普,3.635,-5.998,1.687,0.027,26.88,,
601098,中南传媒,4.08,-5.906,0.11,0.014,12.48,★,
000543,皖能电力,0.454,-5.89,0.377,0.011,4.515,★,
600163,中闽能源,0.261,-5.885,0.253,0.006,3.688,★,
601901,方正证券,2.78,-5.875,0.13,0.012,5.878,★,
601766,中国中车,2.657,-5.867,0.147,0.008,9.61,★,
002842,翔鹭钨业,3.056,-5.867,1.827,0.006,39.408,★,
002388,新亚制程,2.265,-5.849,1.41,0.019,7.33,,
000100,TCL 集团,0.925,-5.841,0.513,0.01,3.285,,
