,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
54,002006.SZ,002006,精功科技,专用机械,1.0,5.61,"碳纤维, 光伏, 智能制造, 机器人, ",25.53亿
55,002056.SZ,002056,横店东磁,元器件,1.0,7.22,"特斯拉, 回购, 光伏, 稀土磁材, 无线充电, 工业互联网, 苹果产业链, ",118.58亿
56,002160.SZ,002160,常铝股份,铝,1.0,3.92,"有色-铝, 特斯拉, 有色金属, 破净股, 汽车零部件, 定增破发, ",27.12亿
57,002298.SZ,002298,中电兴发,软件服务,1.0,7.78,"回购, 军工, 军民融合, 无人机, 储能, PPP, 智能制造, 新能源汽车, 智慧城市, 股权转让, 共享经济, 智慧安防, 机器人, 充电桩, ",40.34亿
58,300337.SZ,300337,银邦股份,铝,1.0,4.32,"有色-铝, 大飞机, 航母, 有色金属, 3D打印, 智能制造, 股权转让, ",30.27亿
59,002337.SZ,002337,赛象科技,化工机械,1.0,5.04,"轮胎, 智能制造, 独角兽, 机器人, ",29.62亿
60,002496.SZ,002496,辉丰股份,农药化肥,1.0,3.63,"农药, 草铵膦, ST摘帽, 强势人气股, ",34.49亿
61,002618.SZ,002618,丹邦科技,元器件,1.0,14.49,"OLED, PCB板, 石墨烯, ",79.39亿
62,002649.SZ,002649,博彦科技,软件服务,1.0,9.86,"大数据, 人工智能, 区块链, 知识产权, ",42.08亿
63,002676.SZ,002676,顺威股份,塑料,1.0,4.09,"白色家电, 家电, 壳公司, ",29.45亿
64,002919.SZ,002919,名臣健康,日用化工,1.0,24.09,"高送转, 化妆品, ",6.79亿
65,300122.SZ,300122,智飞生物,生物制药,1.0,45.35,"MSCI, 业绩预增, 医药, 创新药, 疫苗, 创业板人气股, ",393.17亿
66,300127.SZ,300127,银河磁体,元器件,1.0,13.46,"特斯拉, 稀土磁材, ",30.57亿
67,300160.SZ,300160,秀强股份,玻璃,1.0,4.14,"二胎, 教育, 玻璃, ",23.79亿
68,300167.SZ,300167,迪威迅,通信设备,1.0,6.14,"智慧城市, 国资入股, 智慧安防, ",18.43亿
69,300222.SZ,300222,科大智能,电气设备,1.0,15.82,"蔚来汽车概念股, 智慧物流, 工业自动化, 智能制造, 新能源汽车, 人工智能, 高校系, 机器人, 充电桩, ",54.06亿
70,300224.SZ,300224,正海磁材,元器件,1.0,6.72,"超级高铁, 百度概念股, 稀土磁材, ",49.46亿
71,300239.SZ,300239,东宝生物,生物制药,1.0,5.27,"内蒙古, 中科院系, 保健品, 食品, 人造肉, ",23.45亿
72,000553.SZ,000553,安道麦A,农药化肥,1.0,11.56,"草甘膦, 新进指数成份股, 农药, 央企改革, 社保重仓, 业绩预增, 定增破发, ",54.17亿
73,603970.SH,603970,中农立华,其他商业,1.0,18.71,"农药, 无人机, ",14.89亿
