,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
100,002118.SZ,002118,紫鑫药业,中成药,6.25,-0.8575,15.03
101,000889.SZ,000889,中嘉博创,通信设备,2.81,-0.895,12.18
102,300469.SZ,300469,信息发展,软件服务,-2.29,-1.0709,26.79
103,300383.SZ,300383,光环新网,电信运营,2.6,-1.0935,18.09
104,300542.SZ,300542,新晨科技,软件服务,-4.86,-1.1594,20.46
105,300079.SZ,300079,数码科技,通信设备,6.14,-1.2431,7.15
106,002268.SZ,002268,卫士通,软件服务,-3.74,-1.5038,31.44
107,300682.SZ,300682,朗新科技,软件服务,4.46,-1.5273,27.08
108,600271.SH,600271,航天信息,电脑设备,-1.93,-1.9819,28.19
109,002177.SZ,002177,御银股份,电脑设备,1.46,-2.5373,6.53
110,300350.SZ,300350,华鹏飞,仓储物流,3.17,-2.7708,7.72
111,600146.SH,600146,商赢环球,服饰,-12.35,-2.7948,14.26
112,603000.SH,603000,人民网,互联网,-7.04,-3.0072,25.48
113,600093.SH,600093,易见股份,仓储物流,-2.88,-3.4242,15.23
114,300072.SZ,300072,三聚环保,环境保护,4.41,-3.76,12.03
115,300099.SZ,300099,精准信息,电器仪表,3.92,-8.0407,9.95
