,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LIMIT_COUNT,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
60,002344.SZ,002344,海宁皮城,商品城,True,0.0,-1.2285,16.61891117478511,0.24623153448275847,51.2,,0.0
61,000917.SZ,000917,电广传媒,影视音像,True,2.0,-5.9891,40.92071611253196,0.24388625000000005,73.42,,0.0
62,605222.SH,605222,起帆电缆,电气设备,True,0.0,-1.6811,17.324093816631137,0.24324504615384607,10.82,,0.0
63,002332.SZ,002332,仙琚制药,生物制药,True,0.0,1.034,23.577235772357707,0.24170348275862086,123.83,,0.0
64,002103.SZ,002103,广博股份,文教休闲,True,3.0,-5.2734,42.618384401114206,0.23716290849673202,17.51,,0.0
65,603722.SH,603722,阿科力,化工原料,True,0.0,7.9412,33.88731252533441,0.23434139234449766,28.7,,0.0
66,002293.SZ,002293,罗莱生活,纺织,True,0.0,3.6958,26.1019878997407,0.23402815231788088,119.75,,0.0
67,002327.SZ,002327,富安娜,纺织,True,0.0,6.0185,25.82417582417582,0.23305680851063834,44.49,,0.0
68,002788.SZ,002788,鹭燕医药,医药商业,True,0.0,2.5033,14.07624633431086,0.2319723541666665,29.53,,0.0
69,002163.SZ,002163,海南发展,装修装饰,True,0.0,-6.9266,34.81756338899196,0.23056754174067495,163.04,,0.0
70,000532.SZ,000532,华金资本,多元金融,True,0.0,-2.8,29.668049792531104,0.22739613986014,41.74,,0.0
71,002231.SZ,002231,奥维通信,通信设备,True,0.0,-2.3904,30.051813471502587,0.22655870689655178,17.48,太平资管-招商银行-太平资产量化6号(人工智能)资产管理产品,1.0
72,002561.SZ,002561,徐家汇,百货,True,0.0,-0.1372,13.374805598755835,0.22176770930232553,30.01,中央汇金资产管理有限责任公司,1.0
73,601811.SH,601811,新华文轩,出版业,True,0.0,6.4516,29.0953545232274,0.22173986554621836,83.63,"香港中央结算有限公司(陆股通)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
74,002029.SZ,002029,七匹狼,服饰,True,0.0,0.6993,15.662650602409634,0.21936261538461543,41.69,"基本养老保险基金一零零三组合
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",12.0
75,603817.SH,603817,海峡环保,环境保护,True,2.0,1.9257,45.579567779960705,0.21906526293103448,33.35,,0.0
76,002043.SZ,002043,兔宝宝,其他建材,True,0.0,-1.2542,33.184855233853014,0.2160172147651006,85.53,"中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金",5.0
77,300575.SZ,300575,中旗股份,农药化肥,True,0.0,4.1971,19.5031055900621,0.2152016242038218,31.93,"中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
全国社保基金一一一组合
国泰基金管理有限公司-社保基金四二一组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金",7.0
78,600733.SH,600733,北汽蓝谷,汽车整车,True,0.0,9.1171,42.481203007518786,0.21461492035398236,207.46,,0.0
79,002141.SZ,002141,贤丰控股,元器件,True,2.0,9.9631,47.524752475247524,0.21383804166666665,18.97,,0.0
80,605058.SH,605058,澳弘电子,元器件,True,0.0,0.6792,21.153846153846146,0.21317163636363645,9.0,,0.0
81,605318.SH,605318,法狮龙,装修装饰,True,2.0,10.0163,47.088791848617184,0.212710914992272,6.53,,0.0
82,002868.SZ,002868,绿康生化,农业综合,True,0.0,4.2071,20.373831775700957,0.2112415596330273,20.02,,0.0
83,002523.SZ,002523,天桥起重,工程机械,True,0.0,-1.1952,26.130653266331638,0.20903419230769246,34.64,,0.0
84,000629.SZ,000629,攀钢钒钛,小金属,True,0.0,-2.0661,27.368421052631575,0.20742519230769232,176.91,"中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
85,000978.SZ,000978,桂林旅游,旅游景点,True,1.0,0.9693,48.1042654028436,0.20677376354679802,22.5,,0.0
86,002148.SZ,002148,北纬科技,互联网,True,0.0,1.1905,16.758241758241766,0.20576740983606548,19.55,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,1.0
87,600351.SH,600351,亚宝药业,中成药,True,0.0,0.5882,12.008733624454138,0.20065396363636384,39.5,,0.0
88,600439.SH,600439,瑞贝卡,服饰,True,0.0,1.145,13.733905579399131,0.19987759375000014,30.0,,0.0
89,600393.SH,600393,粤泰股份,全国地产,True,2.0,1.8018,49.66887417218542,0.19934013333333336,22.33,,0.0
90,600710.SH,600710,苏美达,工程机械,True,1.0,-3.0792,50.22026431718063,0.1991228070175438,86.38,,0.0
91,300771.SZ,300771,智莱科技,IT设备,True,0.0,2.22,31.83157894736841,0.197300925925926,23.37,"香港中央结算有限公司(陆股通)
深圳市富海新材股权投资基金(有限合伙)",2.0
92,600735.SH,600735,新华锦,商贸代理,True,3.0,10.0162,50.99778270509978,0.19640461739130433,25.61,,0.0
93,002159.SZ,002159,三特索道,旅游服务,True,0.0,-1.7391,26.247504990019976,0.1963539011406843,17.16,"招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金",3.0
94,002400.SZ,002400,省广集团,广告包装,True,1.0,-2.09,51.707317073170735,0.19510778301886791,101.74,,0.0
95,002404.SZ,002404,嘉欣丝绸,纺织,True,0.0,0.2882,22.535211267605646,0.1935149374999999,31.94,金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托,1.0
96,002435.SZ,002435,长江健康,化学制药,True,0.0,6.0,31.188118811881193,0.19238095238095235,63.58,,0.0
97,000062.SZ,000062,深圳华强,批发业,True,0.0,3.9216,20.56414922656962,0.19070081415929196,138.4,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
98,300508.SZ,300508,维宏股份,软件服务,True,0.0,5.1367,27.122507122507102,0.1893888340336136,9.36,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
99,002881.SZ,002881,美格智能,通信设备,True,0.0,-2.1277,36.1003861003861,0.18886778609625668,22.25,中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金,1.0
100,600246.SH,600246,万通发展,区域地产,True,0.0,5.2,27.669902912621367,0.18792982456140345,162.06,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金,1.0
101,000721.SZ,000721,西安饮食,酒店餐饮,True,0.0,-0.6148,31.182795698924725,0.18782151724137935,21.14,,0.0
102,603721.SH,603721,中广天择,影视音像,True,3.0,9.9925,53.64583333333335,0.18656062135922324,19.18,,0.0
103,002306.SZ,002306,中科云网,酒店餐饮,True,1.0,-4.8571,54.86725663716816,0.18340446774193545,26.41,,0.0
104,002563.SZ,002563,森马服饰,服饰,True,0.0,1.7071,31.781140861466817,0.18245097069597072,212.93,,0.0
105,002649.SZ,002649,博彦科技,软件服务,True,0.0,-0.8419,27.11058263971462,0.18099205263157897,49.68,"北京诚盛投资管理有限公司-诚盛2期私募证券投资基金
北京诚盛投资管理有限公司-诚盛嘉选私募证券投资基金",2.0
106,002203.SZ,002203,海亮股份,铜,True,0.0,8.2016,45.61170212765957,0.17981350437317783,202.28,,0.0
107,002101.SZ,002101,广东鸿图,汽车配件,True,0.0,-0.1445,18.290598290598293,0.17952392523364483,36.54,,0.0
108,002824.SZ,002824,和胜股份,铝,True,1.0,9.9783,55.640828856485044,0.17933413655172412,21.81,,0.0
109,003029.SZ,003029,吉大正元,软件服务,True,2.0,-7.5713,57.34914904589996,0.1741194100719424,12.72,,0.0
110,002173.SZ,002173,创新医疗,医疗保健,True,0.0,7.2059,42.10526315789473,0.171140125,27.06,,0.0
111,002779.SZ,002779,中坚科技,农用机械,True,0.0,7.3469,43.09031556039174,0.17050002777777776,15.57,,0.0
112,600287.SH,600287,江苏舜天,商贸代理,True,0.0,0.1748,16.938775510204085,0.169888313253012,25.03,,0.0
113,600814.SH,600814,杭州解百,百货,True,4.0,10.0,59.96015936254979,0.1667774086378738,57.42,,0.0
114,600302.SH,600302,标准股份,纺织机械,True,0.0,-1.2422,24.8062015503876,0.165071625,16.5,,0.0
115,002492.SZ,002492,恒基达鑫,仓储物流,True,0.0,-1.1029,17.24137931034484,0.16445899999999988,21.42,,0.0
116,603991.SH,603991,至正股份,塑料,True,0.0,-1.194,45.13945301922557,0.16426428554289138,39.47,,0.0
117,605198.SH,605198,德利股份,软饮料,True,2.0,-8.6671,61.1699445284922,0.1637601615828524,5.84,"香港中央结算有限公司(陆股通)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
118,600202.SH,600202,哈空调,电气设备,True,3.0,-7.6336,62.229102167182674,0.16204636815920395,18.55,,0.0
119,600099.SH,600099,林海股份,摩托车,True,0.0,0.9404,19.038817005545283,0.1612232524271845,14.11,,0.0
120,000655.SZ,000655,金岭矿业,普钢,True,0.0,4.7558,29.77707006369428,0.15971349732620313,48.52,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金",2.0
121,300254.SZ,300254,仟源医药,化学制药,True,0.0,2.1631,22.799999999999997,0.1588026315789474,13.03,,0.0
122,600200.SH,600200,江苏吴中,化学制药,True,3.0,-9.9301,63.24200913242011,0.15812274368231044,45.88,,0.0
123,002898.SZ,002898,赛隆药业,化学制药,True,0.0,3.2955,20.877659574468098,0.15784815286624196,9.18,,0.0
124,000952.SZ,000952,广济药业,化学制药,True,0.0,0.4054,10.565476190476186,0.1560175774647888,22.99,盛稷股权投资基金(上海)有限公司,1.0
125,000882.SZ,000882,华联股份,其他商业,True,0.0,-0.5348,17.610062893081757,0.1560073928571429,50.91,,0.0
126,300718.SZ,300718,长盛轴承,机械基件,True,0.0,2.3921,15.416178194607276,0.15516815969581743,21.3,,0.0
127,300822.SZ,300822,贝仕达克,元器件,True,0.0,-4.59,32.180328266690395,0.15472495988034488,14.34,"东方资管-工行-东方红6号集合资产管理计划
中信里昂资产管理有限公司-客户资金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山二期证券私募投资基金",3.0
128,002105.SZ,002105,信隆健康,文教休闲,True,0.0,0.3492,29.429429429429412,0.1529489387755103,31.76,,0.0
129,002388.SZ,002388,新亚制程,元器件,True,1.0,3.4816,23.556581986143165,0.14779733333333347,25.86,,0.0
130,300154.SZ,300154,瑞凌股份,元器件,True,0.0,0.9074,16.561844863731668,0.14590162025316444,17.87,,0.0
131,603169.SH,603169,兰石重装,专用机械,True,2.0,-9.9638,68.29268292682926,0.14584578571428575,52.26,,0.0
132,000788.SZ,000788,北大医药,化学制药,True,0.0,3.6982,25.402504472271904,0.14558407042253527,41.78,,0.0
133,600594.SH,600594,益佰制药,中成药,True,0.0,2.139,18.87966804979253,0.14551632967032968,45.38,,0.0
134,000908.SZ,000908,景峰医药,化学制药,True,1.0,-2.1583,69.51219512195121,0.14528385964912283,39.35,,0.0
135,603365.SH,603365,水星家纺,纺织,True,0.0,2.2684,28.809523809523817,0.14349074380165283,43.28,,0.0
136,600079.SH,600079,人福医药,化学制药,True,0.0,0.3239,32.362082362082376,0.14279365426170462,461.21,,0.0
137,002042.SZ,002042,华孚时尚,纺织,True,0.0,1.3308,39.528795811518336,0.14223807947019862,80.92,,0.0
138,605337.SH,605337,李子园,乳制品,True,2.0,10.0091,70.36906854130052,0.14223721028971031,18.76,,0.0
139,002181.SZ,002181,粤传媒,出版业,True,0.0,1.8648,13.212435233160624,0.14113976470588233,49.57,,0.0
140,002168.SZ,002168,惠程科技,互联网,True,3.0,-9.9206,71.42857142857144,0.14061179999999995,36.0,,0.0
141,002857.SZ,002857,三晖电气,电器仪表,True,0.0,5.0111,35.71428571428572,0.14031079999999996,13.01,,0.0
142,300631.SZ,300631,久吾高科,环境保护,True,0.0,-2.8197,36.871123363197796,0.13776092336448598,20.51,,0.0
143,002038.SZ,002038,双鹭药业,生物制药,True,0.0,2.0329,24.0,0.13749999999999998,89.77,,0.0
144,300193.SZ,300193,佳士科技,专用机械,True,0.0,2.1362,15.558912386706947,0.13729751456310682,34.79,"华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金",2.0
145,600257.SH,600257,大湖股份,渔业,True,5.0,10.0145,74.65437788018434,0.13480656172839506,36.48,,0.0
146,603585.SH,603585,苏利股份,化工原料,True,0.0,-0.9445,20.05669737774629,0.13295808127208475,30.2,,0.0
147,600851.SH,600851,海欣股份,化学制药,True,0.0,3.4602,36.5296803652968,0.13240740000000004,66.22,,0.0
148,300255.SZ,300255,常山药业,生物制药,True,0.0,1.1268,30.30852994555353,0.130428628742515,48.93,,0.0
149,003041.SZ,003041,真爱美家,纺织,True,4.0,-8.6,77.19907407407408,0.12969067466266868,10.49,,0.0
150,603324.SH,603324,盛剑环境,环境保护,True,5.0,10.0043,77.17581265291855,0.12962999230072467,15.71,,0.0
151,600706.SH,600706,曲江文旅,旅游服务,True,0.0,0.3876,33.27615780445967,0.12960330412371143,16.59,,0.0
152,000989.SZ,000989,九芝堂,中成药,True,0.0,-1.5713,18.799999999999994,0.12839361702127663,51.7,香港中央结算有限公司(陆股通),1.0
153,300239.SZ,300239,东宝生物,生物制药,True,0.0,-5.6277,47.76119402985073,0.12825475000000006,33.03,,0.0
154,605108.SH,605108,同庆楼,酒店餐饮,True,0.0,-0.5805,26.542605288932396,0.12814868634686358,12.85,,0.0
155,300835.SZ,300835,龙磁科技,元器件,True,0.0,-0.7923,24.807734563832117,0.12814148715677595,9.96,,0.0
156,603421.SH,603421,鼎信通讯,通信设备,True,0.0,2.4249,19.060402684563748,0.12722186619718318,57.85,,0.0
157,601666.SH,601666,平煤股份,煤炭开采,True,0.0,3.405,26.813186813186807,0.1269897540983607,134.31,,0.0
158,000650.SZ,000650,仁和药业,中成药,True,0.0,0.2736,36.24535315985131,0.12630584615384613,86.52,,0.0
159,600420.SH,600420,国药现代,化学制药,True,0.0,0.616,18.357487922705328,0.12588323684210517,100.64,香港中央结算有限公司(陆股通),1.0
160,600992.SH,600992,贵绳股份,钢加工,True,0.0,0.4754,18.063314711359403,0.12561371134020619,15.54,,0.0
161,002334.SZ,002334,英威腾,电气设备,True,0.0,-2.6087,35.29411764705883,0.12341149999999995,35.44,,0.0
162,002566.SZ,002566,益盛药业,中成药,True,0.0,2.1552,29.038112522686042,0.12299008749999993,16.48,,0.0
163,002285.SZ,002285,世联行,房产服务,True,1.0,-0.1852,39.53488372093024,0.12278776470588233,108.54,"香港中央结算有限公司(陆股通)
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划",2.0
164,600826.SH,600826,兰生股份,商贸代理,True,0.0,1.7401,14.192708333333325,0.12260521100917438,36.89,,0.0
165,000811.SZ,000811,冰轮环境,工程机械,True,0.0,-2.8465,30.533117932148613,0.12192334920634927,58.55,红塔红土基金-红塔创新投资股份有限公司-红塔红土创新1号单一资产管理计划,1.0
166,000790.SZ,000790,华神科技,中成药,True,2.0,4.4061,36.25000000000001,0.12154758620689654,33.59,,0.0
167,002004.SZ,002004,华邦健康,化学制药,True,0.0,2.9654,31.02725366876311,0.12120634459459456,113.7,香港中央结算有限公司(陆股通),1.0
168,002517.SZ,002517,恺英网络,互联网,True,0.0,-1.222,29.894179894179906,0.11997318584070792,75.35,,0.0
169,600538.SH,600538,国发股份,医药商业,True,0.0,0.6916,21.333333333333336,0.11968124999999999,33.81,上海小叮当投资管理有限公司-小叮当稳健成长6号私募证券投资基金,1.0
170,300042.SZ,300042,朗科科技,IT设备,True,0.0,3.5127,29.56033676333021,0.1188315284810127,23.24,,0.0
171,300911.SZ,300911,亿田智能,家用电器,True,0.0,-6.3785,41.01744900466946,0.11851297723187537,13.59,,0.0
172,002348.SZ,002348,高乐股份,文教休闲,True,3.0,9.854,83.53658536585367,0.11796029197080289,25.41,,0.0
173,601699.SH,601699,潞安环能,煤炭开采,True,0.0,2.2544,19.136960600375218,0.11780345098039226,189.95,,0.0
174,600769.SH,600769,祥龙电业,建筑工程,True,4.0,10.0471,85.94164456233422,0.11690607098765432,26.29,,0.0
175,002222.SZ,002222,福晶科技,元器件,True,0.0,-0.0593,45.63526361279171,0.11641216856060604,71.22,,0.0
176,300665.SZ,300665,飞鹿股份,染料涂料,True,0.0,0.8143,36.644591611479036,0.11582882530120481,11.15,,0.0
177,000610.SZ,000610,西安旅游,旅游服务,True,0.0,-1.9462,46.60326086956519,0.11525159183673477,24.9,磐京股权投资基金管理(上海)有限公司-磐京稳赢6号私募证券投资基金,1.0
178,600613.SH,600613,神奇制药,中成药,True,0.0,-6.1475,25.773195876288657,0.11459968000000001,21.95,,0.0
179,600350.SH,600350,山东高速,路桥,True,0.0,2.8529,25.68807339449539,0.11105932142857153,329.56,"博时价值增长证券投资基金
博时基金管理有限公司-社保基金16011组合
中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-博时研究精选一年持有期灵活配置混合型证券投资基金
山东高速集团-中金公司-17山高EB担保及信托财产专户",8.0
180,000793.SZ,000793,华闻集团,出版业,True,4.0,10.0304,91.53439153439156,0.10961344508670517,70.99,,0.0
181,002172.SZ,002172,澳洋健康,化纤,True,2.0,9.9119,91.18773946360155,0.10869772689075628,38.57,,0.0
182,000709.SZ,000709,河钢股份,普钢,True,0.0,-4.0,34.80392156862744,0.10842456338028174,280.29,,0.0
183,603050.SH,603050,科林电气,电气设备,True,0.0,2.1053,19.52606635071088,0.10781997572815545,20.37,,0.0
184,601005.SH,601005,重庆钢铁,普钢,True,3.0,-9.4697,94.11764705882352,0.10625000000000001,200.29,,0.0
185,003043.SZ,003043,华亚智能,专用机械,True,5.0,10.0099,94.91763056431826,0.10546934158050221,11.12,,0.0
