,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
35,600707.SH,600707,彩虹股份,元器件,1.0,5.07,"OLED, 军工研究所, 破净股, 军工, 定增破发, 玻璃, ",65.3亿
36,600503.SH,600503,华丽家族,区域地产,1.0,3.85,"华为产业链, 恒大概念股, 房地产, 智能制造, 石墨烯, 期货概念, 机器人, ",61.69亿
37,300565.SZ,300565,科信技术,通信设备,1.0,15.04,"5G, 光通信, ",10.8亿
38,300578.SZ,300578,会畅通讯,通信设备,1.0,24.2,"业绩预增, 大数据, 云计算, 资产重组, ",14.66亿
39,300555.SZ,300555,路通视信,通信设备,1.0,11.02,"物联网, 智慧城市, 智慧安防, 广电, ",9.62亿
40,300560.SZ,300560,中富通,通信设备,1.0,20.77,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",13.91亿
41,002442.SZ,002442,龙星化工,化工原料,1.0,5.42,"业绩预增, 炭黑, 煤化工, 新能源汽车, 京津冀, ",25.99亿
42,002725.SZ,002725,跃岭股份,汽车配件,1.0,11.92,"5G, 汽车零部件, 半导体, 独角兽, ",21.05亿
43,002617.SZ,002617,露笑科技,电气设备,1.0,4.74,"回购, 光伏, 股权转让, 资产重组, ",50.48亿
44,002571.SZ,002571,德力股份,玻璃,1.0,5.5,"创投, ",13.93亿
45,002481.SZ,002481,双塔食品,食品,1.0,7.35,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",81.37亿
46,002467.SZ,002467,二六三,电信运营,1.0,6.0,"教育, 业绩预增, 物联网, 谷歌概念股, 高送转-填权, 直播/短视频, 云计算, 人工智能, ",69.22亿
47,002464.SZ,002464,众应互联,互联网,1.0,11.92,"大数据, 高送转, 游戏, 手游, ",38.87亿
48,002436.SZ,002436,兴森科技,元器件,1.0,6.47,"PCB板, 华为产业链, 互联网金融, 半导体, 国资入股, ",81.64亿
49,000657.SZ,000657,中钨高新,小金属,1.0,7.33,"央企改革, 有色金属, 有色-钨, 创投, ",25.2亿
50,002378.SZ,002378,章源钨业,小金属,1.0,7.37,"有色金属, 稀土磁材, 有色-钨, 工业自动化, 智能制造, ",68.04亿
51,002123.SZ,002123,梦网集团,互联网,1.0,11.51,"密集调研, 物联网, 直播/短视频, 云计算, 区块链, 国资入股, 独角兽, ",71.71亿
52,002098.SZ,002098,浔兴股份,服饰,1.0,6.3,"纺织服装, 资产重组, 壳公司, ",22.55亿
53,002093.SZ,002093,国脉科技,电信运营,1.0,10.89,"5G, 教育, 物联网, 数字中国, 云计算, ",107.99亿
54,002074.SZ,002074,国轩高科,电气设备,1.0,13.78,"新进指数成份股, 北汽新能源, 回购, 储能, 锂电池, 新能源汽车, 充电桩, ",139.48亿
55,000677.SZ,000677,恒天海龙,化纤,1.0,3.2,"轮胎, 石墨烯, 粘胶短纤, 强势人气股, 工业大麻, ",27.65亿
56,002782.SZ,002782,可立克,电气设备,1.0,13.4,"新能源整车, 新能源汽车, 独角兽, 充电桩, 科创板概念股, ",57.08亿
57,002813.SZ,002813,路畅科技,汽车配件,1.0,32.32,"百度概念股, 无人驾驶, 共享经济, ",9.7亿
58,002828.SZ,002828,贝肯能源,石油开采,1.0,14.83,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",14.67亿
59,002842.SZ,002842,翔鹭钨业,小金属,1.0,22.62,"社保重仓, 有色金属, 业绩预增, 有色-钨, 高送转, ",22.57亿
60,002881.SZ,002881,美格智能,通信设备,1.0,20.89,"华为产业链, 物联网, 小米概念股, ",9.47亿
61,300090.SZ,300090,盛运环保,环境保护,1.0,1.28,"固废处理, 环保, 低价股, 股权转让, 壳公司, ",14.62亿
62,300169.SZ,300169,天晟新材,塑料,1.0,8.37,"高铁轨交, ",21.55亿
63,300224.SZ,300224,正海磁材,元器件,1.0,9.34,"超级高铁, 百度概念股, 稀土磁材, ",68.75亿
64,300299.SZ,300299,富春股份,通信设备,1.0,7.4,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, ",45.74亿
65,300312.SZ,300312,邦讯技术,通信设备,1.0,7.63,"5G, 物联网, 高质押率, 互联网金融, 国资入股, 手游, 壳公司, ",14.6亿
66,300313.SZ,300313,天山生物,农业综合,1.0,5.95,"赛马, 新疆, 定增破发, 土地流转, 壳公司, ",10.86亿
67,300352.SZ,300352,北信源,软件服务,1.0,5.93,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",64.85亿
68,300368.SZ,300368,汇金股份,专用机械,1.0,7.36,"军工, 军民融合, 互联网金融, 京津冀, 股权转让, 国资入股, 无人银行, ",34.22亿
69,300375.SZ,300375,鹏翎股份,汽车配件,1.0,4.02,"汽车零部件, 高送转-填权, 资产重组, ",17.69亿
70,300510.SZ,300510,金冠股份,电气设备,1.0,10.73,"定增破发, 智能仪表, 锂电池, 新能源汽车, 高送转, 股权转让, 国资入股, 资产重组, 充电桩, ",40.67亿
71,300547.SZ,300547,川环科技,橡胶,1.0,10.8,"社保重仓, 汽车零部件, 高送转-填权, ",12.16亿
72,300553.SZ,300553,集智股份,电器仪表,1.0,35.4,,5.93亿
73,603982.SH,603982,泉峰汽车,汽车配件,1.0,29.63,,14.81亿
