,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
22,603177.SH,603177,德创环保,环境保护,True,5.8409,21.23,中阅资本管理股份公司-中阅聚焦3号私募证券投资基金,1.0
23,600309.SH,600309,万华化学,化工原料,True,5.528,1850.88,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
全国社保基金一零八组合
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金一一一组合
香港中央结算有限公司(陆股通)",7.0
24,300274.SZ,300274,阳光电源,电气设备,True,5.2682,1189.52,"交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金四一三组合
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)",7.0
25,003012.SZ,003012,东鹏控股,陶瓷,True,4.6474,28.01,,0.0
26,002271.SZ,002271,东方雨虹,其他建材,True,4.6112,900.39,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
挪威中央银行-自有资金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
27,600356.SH,600356,恒丰纸业,造纸,True,4.5307,28.95,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
28,601021.SH,601021,春秋航空,空运,True,4.3694,577.92,"全国社保基金一零六组合
上海明河投资管理有限公司-明河2016私募证券投资基金
民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
29,000633.SZ,000633,合金投资,综合类,True,4.1333,30.08,,0.0
30,600210.SH,600210,紫江企业,广告包装,True,3.7946,70.53,香港中央结算有限公司(陆股通),1.0
31,601658.SH,601658,邮储银行,银行,True,3.7702,651.66,"全国社保基金一一四组合
香港中央结算有限公司(陆股通)",2.0
32,002331.SZ,002331,皖通科技,软件服务,True,3.7388,71.2,,0.0
33,600096.SH,600096,云天化,农药化肥,True,3.7293,102.17,"全国社保基金一零七组合
中国长城资产管理股份有限公司",2.0
34,300896.SZ,300896,爱美客,医疗保健,True,3.6715,241.6,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金六零二组合
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",7.0
35,600436.SH,600436,片仔癀,中成药,True,3.4917,2033.18,"中央汇金资产管理有限责任公司
中国银行股份有限公司-广发医疗保健股票型证券投资基金
深圳市林园投资管理有限责任公司-林园投资29号私募投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
36,000488.SZ,000488,晨鸣纸业,造纸,True,3.432,145.03,"全国社保基金四一八组合
基本养老保险基金一二零八组合
中信证券股份有限公司-社保基金1106组合
中央汇金资产管理有限责任公司",4.0
37,002092.SZ,002092,中泰化学,化工原料,True,3.4247,194.46,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司",3.0
38,601808.SH,601808,中海油服,石油开采,True,3.3805,497.95,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",6.0
39,002138.SZ,002138,顺络电子,元器件,True,2.981,242.27,"深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)",6.0
40,601218.SH,601218,吉鑫科技,机械基件,True,2.968,44.08,,0.0
41,600885.SH,600885,宏发股份,电气设备,True,2.8808,481.41,"中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
全国社保基金四零六组合
挪威中央银行-自有资金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
42,300122.SZ,300122,智飞生物,生物制药,True,2.8115,1662.71,"中国银行股份有限公司-招商国证生物医药指数分级证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
香港中央结算有限公司(陆股通)",6.0
43,300285.SZ,300285,国瓷材料,陶瓷,True,2.7833,389.89,"华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
国家第一养老金信托公司-自有资金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",7.0
44,605376.SH,605376,博迁新材,小金属,True,2.5143,35.2,,0.0
45,300409.SZ,300409,道氏技术,陶瓷,True,2.4548,51.1,"广发期货有限公司-广发期慧1期资产管理计划
中央汇金资产管理有限责任公司",2.0
46,300888.SZ,300888,稳健医疗,医疗保健,True,2.4372,91.85,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国银行股份有限公司-招商创新增长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
中国银行股份有限公司-招商丰盈积极配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金",6.0
47,003032.SZ,003032,传智教育,文教休闲,True,2.3818,11.76,,0.0
48,002142.SZ,002142,宁波银行,银行,True,2.2519,2449.56,"中央汇金资产管理有限责任公司
宁兴(宁波)资产管理有限公司
香港中央结算有限公司(陆股通)",3.0
49,600426.SH,600426,华鲁恒升,农药化肥,True,2.2227,746.16,"全国社保基金一一七组合
全国社保基金一零六组合
中央汇金资产管理有限责任公司
兴全合宜灵活配置混合型证券投资基金(LOF)
汇添富价值精选混合型证券投资基金
全国社保基金一零八组合
博时主题行业混合型证券投资基金(LOF)
汇添富基金管理股份有限公司-社保基金1103组合
香港中央结算有限公司(陆股通)",9.0
50,000902.SZ,000902,新洋丰,农药化肥,True,2.175,239.63,"长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
基本养老保险基金一零零三组合
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
全国社保基金五零二组合
香港中央结算有限公司(陆股通)",5.0
51,600409.SH,600409,三友化工,化工原料,True,2.0963,271.46,"国泰基金管理有限公司-社保基金四二一组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
平安资产-工商银行-平安资产如意28号保险资产管理产品
香港中央结算有限公司(陆股通)",5.0
52,300712.SZ,300712,永福股份,建筑工程,True,1.8269,61.92,中国-比利时直接股权投资基金,1.0
53,600926.SH,600926,杭州银行,银行,True,1.6698,828.8,香港中央结算有限公司(陆股通),1.0
54,002984.SZ,002984,森麒麟,汽车配件,True,1.461,26.83,"基本养老保险基金一零零三组合
中国工商银行股份有限公司-中信建投策略精选混合型证券投资基金
招商银行股份有限公司-中信建投行业轮换混合型证券投资基金",3.0
55,002572.SZ,002572,索菲亚,家居用品,True,1.3877,228.2,"国泰基金管理有限公司-社保基金四二一组合
天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·国鑫38号集合资金信托计划
香港中央结算有限公司(陆股通)",8.0
56,300763.SZ,300763,锦浪科技,电气设备,True,1.3843,116.14,"中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金",4.0
57,600970.SH,600970,中材国际,建筑工程,True,1.3115,161.08,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝研究精选混合型证券投资基金
中国银行股份有限公司-华宝先进成长混合型证券投资基金
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
香港中央结算有限公司(陆股通)",6.0
58,002139.SZ,002139,拓邦股份,元器件,True,1.0959,103.72,"首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",3.0
59,002353.SZ,002353,杰瑞股份,化工机械,True,1.007,296.41,"全国社保基金四一八组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",4.0
60,600989.SH,600989,宝丰能源,化工原料,True,0.9714,373.13,"基本养老保险基金一五零六一组合
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
全国社保基金一一八组合
中国银行股份有限公司-银华优质增长混合型证券投资基金
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
香港中央结算有限公司(陆股通)",6.0
61,600036.SH,600036,招商银行,银行,True,0.8483,11036.5,香港中央结算有限公司(陆股通),1.0
62,603833.SH,603833,欧派家居,家居用品,True,0.6683,987.72,"中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行-华夏回报证券投资基金
香港中央结算有限公司(陆股通)",6.0
63,603489.SH,603489,八方股份,电气设备,True,0.6658,161.94,"中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
全国社保基金四零六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金",8.0
64,603816.SH,603816,顾家家居,家居用品,True,0.5876,543.81,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
香港中央结算有限公司(陆股通)",6.0
65,002430.SZ,002430,杭氧股份,化工机械,True,0.5861,314.28,"全国社保基金一一四组合
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金一一六组合
香港中央结算有限公司(陆股通)",8.0
66,002568.SZ,002568,百润股份,红黄酒,True,0.3759,465.51,"中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
招商银行股份有限公司-东方红睿泽三年定期开放灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
67,002841.SZ,002841,视源股份,元器件,True,0.3594,570.36,,0.0
68,601966.SH,601966,玲珑轮胎,汽车配件,True,0.3512,662.79,"全国社保基金四一八组合
全国社保基金一零一组合
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金",6.0
69,601166.SH,601166,兴业银行,银行,True,0.324,4858.7,香港中央结算有限公司(陆股通),1.0
70,000338.SZ,000338,潍柴动力,汽车配件,True,0.1662,1023.3,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
交通银行-融通行业景气证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
香港中央结算有限公司(陆股通)",5.0
71,002801.SZ,002801,微光股份,电气设备,True,0.1041,29.06,,0.0
72,002078.SZ,002078,太阳纸业,造纸,True,-0.0531,491.7,"基本养老保险基金一二零一组合
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
基本养老保险基金一二零六组合
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金
全国社保基金一零八组合
全国社保基金一一八组合
博时基金管理有限公司-社保基金16011组合
香港中央结算有限公司(陆股通)",9.0
73,603517.SH,603517,绝味食品,食品,True,-0.2463,591.59,"中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",6.0
74,002714.SZ,002714,牧原股份,农业综合,True,-0.4579,2657.89,香港中央结算有限公司(陆股通),1.0
75,002299.SZ,002299,圣农发展,农业综合,True,-0.4595,335.98,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
深圳市凯丰投资管理有限公司-凯丰金选宏观策略16号证券投资私募基金
中国建设银行股份有限公司-银华同力精选混合型证券投资基金
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",6.0
76,300725.SZ,300725,药石科技,化学制药,True,-0.5256,216.88,"中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
77,600882.SH,600882,妙可蓝多,乳制品,True,-0.6798,275.1,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
78,002791.SZ,002791,坚朗五金,其他建材,True,-0.7193,285.01,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",3.0
79,603486.SH,603486,科沃斯,家用电器,True,-0.7553,221.88,"中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行-上投摩根内需动力股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
80,600392.SH,600392,盛和资源,小金属,True,-0.8403,331.38,香港中央结算有限公司(陆股通),1.0
81,600176.SH,600176,中国巨石,玻璃,True,-0.9646,862.97,"基本养老保险基金八零八组合
中央汇金资产管理有限责任公司
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",7.0
82,300415.SZ,300415,伊之密,专用机械,True,-1.105,72.69,"中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金
兴业银行股份有限公司-天弘永利债券型证券投资基金
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国优势(交易所)
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)",4.0
83,603225.SH,603225,新凤鸣,化纤,True,-1.1176,278.28,,0.0
84,002088.SZ,002088,鲁阳节能,矿物制品,True,-1.1323,44.09,"上海混沌道然资产管理有限公司-混沌价值一号基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中央汇金资产管理有限责任公司",3.0
85,002472.SZ,002472,双环传动,机械基件,True,-1.1727,51.53,,0.0
86,300323.SZ,300323,华灿光电,半导体,True,-1.2723,129.42,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
87,600763.SH,600763,通策医疗,医疗保健,True,-1.3978,1042.69,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)
浙江存济医疗教育基金会
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金",8.0
88,000001.SZ,000001,平安银行,银行,True,-1.4028,4773.82,"全国社保基金一一七组合
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",4.0
89,600875.SH,600875,东方电气,电气设备,True,-1.419,263.59,"中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",8.0
90,002254.SZ,002254,泰和新材,化纤,True,-1.473,71.15,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-嘉实策略增长混合型证券投资基金
中国银行股份有限公司-工银瑞信核心价值混合型证券投资基金
全国社保基金四一三组合
香港中央结算有限公司(陆股通)",6.0
91,000951.SZ,000951,中国重汽,汽车整车,True,-1.5957,297.88,"中央汇金资产管理有限责任公司
全国社保基金一一一组合
交通银行-融通行业景气证券投资基金
挪威中央银行-自有资金
汇添富基金管理股份有限公司-社保基金1103组合
全国社保基金一一六组合
香港中央结算有限公司(陆股通)",7.0
92,003022.SZ,003022,联泓新科,化工原料,True,-1.6268,45.45,,0.0
93,002677.SZ,002677,浙江美大,家用电器,True,-1.6536,63.15,"中国农业银行股份有限公司-华安智能生活混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
94,603236.SH,603236,移远通信,通信设备,True,-1.7929,180.49,"重庆信展股权投资基金管理有限公司-重庆信展保达投资中心(有限合伙)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
重庆信展股权投资基金管理有限公司-重庆信展云达投资中心(有限合伙)
香港中央结算有限公司(陆股通)",4.0
95,000708.SZ,000708,中信特钢,特种钢,True,-2.0244,414.39,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合",3.0
96,601058.SH,601058,赛轮轮胎,汽车配件,True,-2.3256,257.91,"全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)",3.0
97,603010.SH,603010,万盛股份,化工原料,True,-2.574,104.58,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
98,603127.SH,603127,昭衍新药,医疗保健,True,-2.6621,352.6,"招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
华夏未来资本管理有限公司-华夏未来欣耀1期私募证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
99,000403.SZ,000403,双林生物,生物制药,True,-2.7837,222.88,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
中国信达资产管理股份有限公司",2.0
100,002390.SZ,002390,信邦制药,中成药,True,-2.8807,147.12,香港中央结算有限公司(陆股通),1.0
101,300327.SZ,300327,中颖电子,半导体,True,-2.915,109.57,"国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
全国社保基金五零二组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
102,002318.SZ,002318,久立特材,特种钢,True,-3.1396,138.26,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
全国社保基金四一三组合
中泰证券资管-招商银行-中泰星河12号集合资产管理计划
中国银行股份有限公司-富国创新趋势股票型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
中国工商银行股份有限公司-易方达价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
103,000723.SZ,000723,美锦能源,焦炭加工,True,-3.1662,277.02,"中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
南方资本-招商银行-远德定向增发1号资产管理计划
中国工商银行-广发聚富开放式证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
香港中央结算有限公司(陆股通)",5.0
104,600803.SH,600803,新奥股份,供气供热,True,-3.1933,212.43,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
中信证券股份有限公司-社保基金1106组合
香港中央结算有限公司(陆股通)",4.0
