,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
28,000807.SZ,000807,云铝股份,铝,True,7.486,270.71,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
全国社保基金四零三组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金",5.0
29,002906.SZ,002906,华阳集团,汽车配件,True,7.3789,183.35,"华润深国投信托有限公司-朱雀合伙专项证券投资信托
上海少薮派投资管理有限公司-称心如意8号证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
中国建设银行股份有限公司-博时产业新趋势灵活配置混合型证券投资基金
珠海横琴中科白云股权投资基金合伙企业(有限合伙)
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金",8.0
30,002984.SZ,002984,森麒麟,汽车配件,True,7.2325,29.46,"华夏银行股份有限公司-建信互联网+产业升级股票型证券投资基金
中国光大银行股份有限公司-建信信息产业股票型证券投资基金
招商银行股份有限公司-中信建投行业轮换混合型证券投资基金
中国农业银行股份有限公司-万家潜力价值灵活配置混合型证券投资基金
交通银行股份有限公司-建信科技创新混合型证券投资基金
招商银行股份有限公司-万家鑫动力月月购一年滚动持有混合型证券投资基金
基本养老保险基金一零零三组合
中国建设银行股份有限公司-万家消费成长股票型证券投资基金
中国工商银行股份有限公司-中信建投策略精选混合型证券投资基金",9.0
31,002092.SZ,002092,中泰化学,化工原料,True,7.1429,196.39,"广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",3.0
32,002444.SZ,002444,巨星科技,轻工机械,True,7.0745,416.83,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",8.0
33,000425.SZ,000425,徐工机械,工程机械,True,6.9767,482.66,"华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划
华鑫国际信托有限公司-华鑫信托·279号证券投资集合信托计划
中国银行股份有限公司-广发聚鑫债券型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行-华夏大盘精选证券投资基金",6.0
34,601966.SH,601966,玲珑轮胎,汽车配件,True,6.8986,733.75,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
全国社保基金四一八组合
香港中央结算有限公司(陆股通)
全国社保基金一零一组合",6.0
35,002791.SZ,002791,坚朗五金,其他建材,True,6.4588,314.58,"全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",3.0
36,000703.SZ,000703,恒逸石化,化纤,True,6.0686,543.26,"华能贵诚信托有限公司-华能信托·锦溢欣诚集合资金信托计划
南华基金-浙商银行-南华基金鑫华1号资产管理计划
西藏信托有限公司-西藏信托-泓景19号集合资金信托计划
长安国际信托股份有限公司-长安信托-恒逸石化第三期员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-华润信托·华颖6号单一资金信托
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划",7.0
37,002810.SZ,002810,山东赫达,化工原料,True,5.9291,109.9,"上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",7.0
38,603338.SH,603338,浙江鼎力,专用机械,True,5.9177,649.97,"中国建设银行股份有限公司-华泰柏瑞景气优选混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四零六组合
中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零一组合",6.0
39,002068.SZ,002068,黑猫股份,化工原料,True,5.7915,59.76,"中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国工商银行-融通动力先锋混合型证券投资基金
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司
北方国际信托股份有限公司-北信盈实665组合投资单一资金信托",5.0
40,002493.SZ,002493,荣盛石化,化纤,True,5.664,2549.84,"华润深国投信托有限公司-华润信托·星海3号单一资金信托
财通基金-建设银行-财通基金-海港1号资产管理计划
香港中央结算有限公司(陆股通)
中国银行股份有限公司-富国创新趋势股票型证券投资基金
陕西省国际信托股份有限公司-陕国投·财富90号单一资金信托",5.0
41,600989.SH,600989,宝丰能源,化工原料,True,5.5525,386.69,"中国建设银行股份有限公司-银华同力精选混合型证券投资基金
基本养老保险基金一五零六一组合
上海绿山投资中心(有限合伙)-绿山投资中国优势私募证券投资基金
中国银行股份有限公司-银华优质增长混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一八组合",6.0
42,603100.SH,603100,川仪股份,电器仪表,True,5.5019,56.05,,0.0
43,000528.SZ,000528,柳工,工程机械,True,5.3057,133.54,"广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",8.0
44,300121.SZ,300121,阳谷华泰,化工原料,True,5.1699,51.3,"中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
济南纾困盛鲁股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金",3.0
45,603225.SH,603225,新凤鸣,化纤,True,4.8273,302.89,,0.0
46,600763.SH,600763,通策医疗,医疗保健,True,4.8128,1194.06,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
浙江存济医疗教育基金会
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
47,000723.SZ,000723,美锦能源,焦炭加工,True,4.7865,305.7,"中国工商银行-广发聚富开放式证券投资基金
南方资本-招商银行-远德定向增发1号资产管理计划
中国工商银行股份有限公司-广发多策略灵活配置混合型证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
香港中央结算有限公司(陆股通)",5.0
48,603010.SH,603010,万盛股份,化工原料,True,4.754,108.83,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
49,002472.SZ,002472,双环传动,机械基件,True,4.7514,52.7,,0.0
50,600141.SH,600141,兴发集团,化工原料,True,4.7148,115.88,"挪威中央银行-自有资金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零七组合",4.0
51,603987.SH,603987,康德莱,医疗保健,True,4.5455,92.35,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金",8.0
52,300595.SZ,300595,欧普康视,医疗保健,True,4.4657,531.3,"上海彤源投资发展有限公司-彤源同祥私募证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
53,300415.SZ,300415,伊之密,专用机械,True,4.298,73.91,"施罗德投资管理(香港)有限公司-施罗德环球基金系列中国优势(交易所)
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金
兴业银行股份有限公司-天弘永利债券型证券投资基金",4.0
54,603801.SH,603801,志邦家居,家居用品,True,4.241,118.31,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
55,600908.SH,600908,无锡银行,银行,True,4.2254,127.55,"华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划
国联信托股份有限公司",2.0
56,600309.SH,600309,万华化学,化工原料,True,4.1701,1956.1,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
全国社保基金一零三组合
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
全国社保基金一一一组合
中央汇金资产管理有限责任公司",7.0
57,600031.SH,600031,三一重工,工程机械,True,4.1583,3971.33,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零二组合",4.0
58,300725.SZ,300725,药石科技,化学制药,True,4.1344,235.61,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",4.0
59,000902.SZ,000902,新洋丰,农药化肥,True,4.1242,242.6,"广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
基本养老保险基金一零零三组合
全国社保基金五零二组合
长安国际信托股份有限公司-长安信托-新洋丰员工持股集合资金信托计划
香港中央结算有限公司(陆股通)",5.0
60,600409.SH,600409,三友化工,化工原料,True,3.9847,280.13,"平安资产-工商银行-平安资产如意28号保险资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
61,600688.SH,600688,上海石化,石油加工,True,3.9216,271.9,"广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",12.0
62,002353.SZ,002353,杰瑞股份,化工机械,True,3.8875,320.71,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
全国社保基金一一四组合
全国社保基金四一八组合",4.0
63,000488.SZ,000488,晨鸣纸业,造纸,True,3.8031,153.99,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
中信证券股份有限公司-社保基金1106组合
基本养老保险基金一二零八组合",4.0
64,603737.SH,603737,三棵树,染料涂料,True,3.7726,463.96,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
广州市玄元投资管理有限公司-玄元树道1号私募证券投资基金
交通银行-融通行业景气证券投资基金
富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金",7.0
65,600519.SH,600519,贵州茅台,白酒,True,3.6993,30857.6,"中国工商银行-上证50交易型开放式指数证券投资基金
深圳市金汇荣盛财富管理有限公司-金汇荣盛三号私募证券投资基金
珠海市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",5.0
66,000338.SZ,000338,潍柴动力,汽车配件,True,3.4105,1081.03,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
大成基金-农业银行-大成中证金融资产管理计划",5.0
67,603260.SH,603260,合盛硅业,化工原料,True,3.371,497.61,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金",2.0
68,002648.SZ,002648,卫星石化,化工原料,True,3.1157,478.97,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
鹏华基金管理有限公司-社保基金16051组合
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金",4.0
69,600176.SH,600176,中国巨石,玻璃,True,3.0775,950.18,"全国社保基金一零一组合
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中央汇金资产管理有限责任公司
基本养老保险基金八零八组合",7.0
70,600754.SH,600754,锦江酒店,酒店餐饮,True,3.075,454.3,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国长城资产管理股份有限公司
弘毅(上海)股权投资基金中心(有限合伙)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国银行-华夏大盘精选证券投资基金
华安未来资产-工商银行-安信信托股份有限公司",8.0
71,002402.SZ,002402,和而泰,元器件,True,3.0151,180.81,"交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
招商银行股份有限公司-易方达创新成长混合型证券投资基金
全国社保基金四零六组合
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
72,600426.SH,600426,华鲁恒升,农药化肥,True,2.7509,775.69,"汇添富价值精选混合型证券投资基金
汇添富基金管理股份有限公司-社保基金1103组合
全国社保基金一零六组合
博时主题行业混合型证券投资基金(LOF)
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴全合宜灵活配置混合型证券投资基金(LOF)
全国社保基金一一七组合",9.0
73,603517.SH,603517,绝味食品,食品,True,2.7461,635.35,"中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一零一组合",6.0
74,000568.SZ,000568,泸州老窖,白酒,True,2.6162,4365.1,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
75,603599.SH,603599,广信股份,农药化肥,True,2.4534,144.54,"国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金一一四组合",6.0
76,000589.SZ,000589,贵州轮胎,汽车配件,True,2.4,59.56,"国泰基金-上海银行-国泰基金格物2号集合资产管理计划
中国工商银行-华安安信消费服务股票型证券投资基金
陕西抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
国泰基金-浦发银行-国泰-禾盈1号资产管理计划
国泰基金-工商银行-国泰基金格物1号资产管理计划
易方达资产-工商银行-易方达资产华瑞3号资产管理计划",7.0
77,600160.SH,600160,巨化股份,化工原料,True,2.2396,246.49,"香港中央结算有限公司(陆股通)
汇添富基金-俞红-汇添富-添富牛190号单一资产管理计划",2.0
78,601021.SH,601021,春秋航空,空运,True,1.962,590.57,"民生加银基金-平安银行-民生加银鑫牛定向增发82号资产管理计划
全国社保基金一零六组合
上海明河投资管理有限公司-明河2016私募证券投资基金
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
79,000786.SZ,000786,北新建材,其他建材,True,1.9521,935.31,"兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
全国社保基金四一六组合",5.0
80,603489.SH,603489,八方股份,电气设备,True,1.9469,166.0,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
全国社保基金四零六组合
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
81,002727.SZ,002727,一心堂,医药商业,True,1.9437,181.71,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行-广发稳健增长证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城竞争优势混合型证券投资基金",6.0
82,300124.SZ,300124,汇川技术,电器仪表,True,1.9387,1575.78,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金",4.0
83,600132.SH,600132,重庆啤酒,啤酒,True,1.8762,746.33,"中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
基本养老保险基金八零五组合
汇添富基金管理股份有限公司-社保基金1103组合
中国工商银行-广发稳健增长证券投资基金
全国社保基金一一五组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
84,601949.SH,601949,中国出版,出版业,True,1.8605,119.74,"香港中央结算有限公司(陆股通)
全国社会保障基金理事会转持一户
中信证券股份有限公司-社保基金17051组合
中国文化产业投资基金(有限合伙)",4.0
85,002271.SZ,002271,东方雨虹,其他建材,True,1.8385,950.17,"中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
挪威中央银行-自有资金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",8.0
86,300628.SZ,300628,亿联网络,通信设备,True,1.621,434.76,"上海浦东发展银行股份有限公司-易方达裕丰回报债券型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达安心回报债券型证券投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
全国社保基金一零九组合
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零一组合",10.0
