,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
80,002216.SZ,三全食品,食品,17.65,2.9154518950437414,3.4675268283615113,0.47
81,600556.SH,天下秀,互联网,13.77,2.914798206278024,8.513773222293231,0.73
82,300041.SZ,回天新材,化工原料,11.69,2.9049295774647987,29.095070422535652,0.53
83,300511.SZ,雪榕生物,种植业,8.15,2.90404040404042,1.641414141415054,0.67
84,603033.SH,三维股份,橡胶,22.69,2.9024943310657525,5.57208194012071,0.53
85,300397.SZ,天和防务,通信设备,40.26,2.887809864554036,2.7196667709593614,0.6
86,002074.SZ,国轩高科,电气设备,20.31,2.8875379939209633,6.727846621462996,0.73
87,300724.SZ,捷佳伟创,专用机械,56.48,2.8592241850300404,6.930985605179707,0.73
88,688111.SH,金山办公,软件服务,218.11,2.8578165526998323,-6.361001266075905,0.73
89,603345.SH,安井食品,食品,74.4,2.8476638097871154,41.208280246156214,0.4
90,603016.SH,新宏泰,电气设备,19.51,2.8465998945703896,14.54470445325673,0.6
91,603991.SH,至正股份,塑料,19.88,2.845318158303156,54.29753898455496,0.4
92,600421.SH,*ST仰帆,综合类,10.13,2.842639593908647,18.89649084087457,0.67
93,002041.SZ,登海种业,种植业,10.86,2.840909090909083,22.159090909090338,0.6
94,600538.SH,国发股份,医药商业,6.16,2.838063439065097,-2.8380634390651527,0.2
95,300640.SZ,德艺文创,文教休闲,7.98,2.8350515463917647,54.307805596465705,0.8
96,603127.SH,昭衍新药,医疗保健,74.17,2.8139728306071587,5.742176902013374,0.73
97,603890.SH,春秋电子,机械基件,12.82,2.8067361668003166,-10.701473008905927,0.6
98,002706.SZ,良信电器,电气设备,10.38,2.7722772277227747,13.894389438944255,0.6
99,002125.SZ,湘潭电化,化工原料,7.42,2.7700831024930705,14.876975721036523,0.6
100,002916.SZ,深南电路,元器件,201.55,2.763473206546685,19.58415659029342,0.53
101,300659.SZ,中孚信息,软件服务,78.89,2.76149537579784,56.63700086480448,0.6
102,603881.SH,数据港,电信运营,48.85,2.7555742532604066,19.674332288795405,0.6
103,300002.SZ,神州泰岳,软件服务,4.13,2.736318407960203,7.263681592040072,0.6
104,002560.SZ,通达股份,电气设备,6.76,2.7355623100303816,-7.99872020476764,0.53
105,002239.SZ,奥特佳,汽车配件,3.39,2.7272727272727337,-2.727272727272123,0.33
106,000652.SZ,泰达股份,批发业,7.59,2.706359945872805,-2.706359945872039,0.27
107,300482.SZ,万孚生物,生物制药,68.32,2.7059530968129852,14.941105726716142,0.4
108,603031.SH,安德利,百货,32.67,2.7035523420308127,-3.8529776293866114,0.4
109,300676.SZ,华大基因,医疗保健,82.07,2.7030409210361706,-6.70304092103623,0.33
110,002213.SZ,特尔佳,汽车配件,14.49,2.693125442948263,-2.6931254429483964,0.53
111,002480.SZ,新筑股份,机械基件,4.6,2.678571428571419,-2.678571428571974,0.4
112,603826.SH,坤彩科技,染料涂料,22.26,2.6752767527675303,11.050213443311229,0.6
113,002371.SZ,北方华创,专用机械,126.54,2.6693711967545664,3.459661061310393,0.53
114,600359.SH,新农开发,农业综合,6.18,2.657807308970095,297.3421926910426,0.6
115,603700.SH,宁水集团,电器仪表,31.34,2.653128070750088,13.061157643535859,0.67
116,300661.SZ,圣邦股份,元器件,279.89,2.6516540746717387,55.900977504275254,0.67
117,300453.SZ,三鑫医疗,医疗保健,10.48,2.6444662095984395,5.355533790401457,0.53
118,603301.SH,振德医疗,医疗保健,35.45,2.634626519976857,-3.721583041715393,0.47
119,002291.SZ,星期六,服饰,23.38,2.63388937664617,0.814386485421692,0.6
120,002568.SZ,百润股份,红黄酒,30.54,2.620967741935476,12.084914611004383,0.6
121,002505.SZ,大康农业,农业综合,1.97,2.604166666666674,-2.6041666666659746,0.67
122,603083.SH,剑桥科技,通信设备,33.21,2.594995366079722,52.960560189476524,0.6
123,002223.SZ,鱼跃医疗,医疗保健,29.77,2.5844245348035866,-3.9002140084874015,0.4
124,600416.SH,*ST湘电,电气设备,8.74,2.5821596244131495,13.20731405979827,0.6
125,300026.SZ,红日药业,中成药,4.77,2.580645161290307,6.510263929617777,0.4
126,600203.SH,福日电子,元器件,8.36,2.5766871165644023,37.423312883434456,0.6
127,002912.SZ,中新赛克,软件服务,157.72,2.575442247658688,7.424557752341254,0.67
128,300253.SZ,卫宁健康,软件服务,21.13,2.572815533980566,1.3487530934694236,0.6
129,300635.SZ,中达安,建筑工程,19.54,2.57217847769029,14.09448818897594,0.67
130,601698.SH,中国卫通,电信运营,15.57,2.5691699604743157,15.612648221344605,0.67
131,603027.SH,千禾味业,食品,24.42,2.5619487610248015,24.5213845723101,0.73
132,300769.SZ,德方纳米,化工原料,144.95,2.5613811646501006,11.634202431563324,0.67
133,000876.SZ,新希望,饲料,25.65,2.558976409436209,4.1076902572292795,0.47
134,300063.SZ,天龙集团,互联网,4.42,2.5522041763341052,-17.936819560949523,0.47
135,000672.SZ,上峰水泥,水泥,20.15,2.5445292620865034,3.838449461317661,0.67
136,300122.SZ,智飞生物,生物制药,64.09,2.544000000000013,-7.334419161676187,0.6
137,688015.SH,交控科技,运输设备,40.88,2.533233007273661,-2.5332330072722176,0.53
138,603666.SH,亿嘉和,专用机械,90.38,2.529778786159942,2.1650568945902116,0.67
139,000019.SZ,深粮控股,其他商业,6.9,2.526002971768193,10.807330361564915,0.6
140,603708.SH,家家悦,超市连锁,28.05,2.5219298245614086,22.932615629984344,0.6
141,002131.SZ,利欧股份,互联网,3.66,2.521008403361358,9.978991596639464,0.4
142,300529.SZ,健帆生物,医疗保健,92.21,2.5125069483046047,4.596497791031906,0.6
143,603378.SH,亚士创能,染料涂料,27.41,2.505609573672407,9.161057092995373,0.47
144,002152.SZ,广电运通,IT设备,10.23,2.505010020040088,-2.5050100200401215,0.6
145,600143.SH,金发科技,塑料,9.03,2.497162315550505,44.16950435111555,0.47
146,300263.SZ,隆华科技,专用机械,6.57,2.496099843993771,-2.496099843993582,0.47
147,600527.SH,江南高纤,化纤,2.88,2.491103202846978,-14.991103202847212,0.27
148,300087.SZ,荃银高科,种植业,12.84,2.474062250598563,21.525937749402036,0.4
149,002918.SZ,蒙娜丽莎,其他建材,21.55,2.4726581074655307,46.09877046396369,0.47
150,600521.SH,华海药业,化学制药,21.99,2.469711090400728,26.79858159252504,0.33
151,600550.SH,保变电气,电气设备,4.57,2.4663677130045025,-2.466367713004247,0.47
152,601100.SH,恒立液压,工程机械,56.73,2.456203720426231,2.970152868721776,0.4
153,300083.SZ,劲胜智能,元器件,5.02,2.4489795918367196,-10.14128728414545,0.67
154,603185.SH,上机数控,机床制造,36.84,2.4471635150166815,8.945241548274407,0.67
155,002271.SZ,东方雨虹,其他建材,31.4,2.446982055464919,0.29274397193288504,0.4
156,000700.SZ,模塑科技,汽车配件,9.28,2.428256070640167,7.571743929358865,0.4
157,002661.SZ,克明面业,食品,14.79,2.423822714681445,3.6367833459246324,0.4
158,603825.SH,华扬联众,互联网,24.63,2.4116424116424007,3.042903042902667,0.47
159,600313.SH,农发种业,种植业,3.4,2.4096385542168752,30.923694779116072,0.6
160,603223.SH,恒通股份,供气供热,8.08,2.408111533586821,-2.4081115335865433,0.33
161,603638.SH,艾迪精密,专用机械,33.2,2.4059222702035754,21.403601539320082,0.67
162,600529.SH,山东药玻,医疗保健,33.21,2.405180388529149,12.300701964412287,0.67
163,688358.SH,祥生医疗,医疗保健,63.96,2.401536983669539,3.9814417397340707,0.6
164,300160.SZ,秀强股份,玻璃,6.83,2.398800599700146,20.678122477222338,0.47
165,002460.SZ,赣锋锂业,小金属,44.43,2.396865637243595,17.143364247813707,0.6
166,002940.SZ,昂利康,化学制药,39.74,2.39628961607834,3.2855285657395816,0.6
167,601789.SH,宁波建工,建筑工程,4.28,2.392344497607679,64.27432216906071,0.6
168,002890.SZ,弘宇股份,农用机械,29.98,2.390710382513661,-2.390710382513739,0.47
169,002702.SZ,海欣食品,食品,4.72,2.386117136659416,54.7567400061963,0.53
170,000526.SZ,紫光学大,文教休闲,37.47,2.3770491803278615,42.6229508196722,0.6
171,603605.SH,珀莱雅,日用化工,111.8,2.3715776943503464,34.66545934268812,0.67
172,603236.SH,移远通信,通信设备,191.45,2.3687306170462996,29.87007535310111,0.8
173,603669.SH,灵康药业,化学制药,9.08,2.367531003382206,8.158784786092156,0.27
174,600802.SH,福建水泥,水泥,10.38,2.366863905325456,-2.3668639053246787,0.6
175,300455.SZ,康拓红外,运输设备,13.89,2.358142962417098,7.986684623789064,0.6
176,300161.SZ,华中数控,机床制造,19.12,2.35546038543899,-6.703286472395098,0.47
177,600720.SH,祁连山,水泥,13.05,2.352941176470602,-2.3529411764703245,0.6
178,002158.SZ,汉钟精机,工程机械,11.31,2.35294117647058,27.64705882352798,0.53
179,603777.SH,来伊份,食品,12.19,2.350965575146935,84.31570109151988,0.47
180,600546.SH,山煤国际,煤炭开采,9.58,2.3504273504273643,19.871794871796,0.73
181,300454.SZ,深信服,软件服务,165.26,2.3471852356474754,-3.905626794089667,0.67
182,600480.SH,凌云股份,汽车配件,9.18,2.341137123745818,-2.341137123746728,0.53
183,300683.SZ,海特生物,生物制药,43.91,2.3304591004427833,4.052519622961204,0.47
184,002768.SZ,国恩股份,塑料,32.99,2.32630272952854,13.058312655086945,0.47
185,600118.SH,中国卫星,航空,30.95,2.3140495867768562,10.589176219674101,0.4
186,688300.SH,联瑞新材,矿物制品,52.18,2.3137254901960835,-4.7930643331708485,0.6
187,300607.SZ,拓斯达,专用机械,54.91,2.310415502142704,19.258211948836145,0.73
188,601990.SH,南京证券,证券,14.18,2.3088023088023046,0.9170041428107956,0.6
189,300440.SZ,运达科技,软件服务,9.78,2.3012552301255207,7.698744769873622,0.4
190,603039.SH,泛微网络,软件服务,76.77,2.2918054630246543,35.308194536975066,0.6
191,002606.SZ,大连电瓷,电气设备,6.71,2.286585365853666,13.098030018762774,0.67
192,688258.SH,卓易信息,软件服务,96.75,2.2727272727272707,,
193,002452.SZ,长高集团,电气设备,5.86,2.2687609075043635,-2.2687609075049298,0.4
194,300123.SZ,亚光科技,半导体,11.3,2.262443438914019,11.37392019744905,0.53
195,601952.SH,苏垦农发,种植业,8.59,2.261904761904754,9.502801120447613,0.6
196,600845.SH,宝信软件,软件服务,43.04,2.2570681872178477,12.20076313808205,0.73
197,300548.SZ,博创科技,元器件,89.77,2.255382161977426,10.887474980878542,0.53
198,603520.SH,司太立,化学制药,53.97,2.2546419098143256,23.00851598492222,0.53
199,300785.SZ,值得买,互联网,163.31,2.2540855300231533,8.175362322736657,0.67
200,600588.SH,用友网络,软件服务,39.96,2.2517911975435068,-2.2517911975430516,0.67
201,603601.SH,再升科技,玻璃,10.9,2.251407129455907,-16.537121415170386,0.33
202,603416.SH,信捷电气,电气设备,33.63,2.2499239890544365,3.4643617252313907,0.47
203,688016.SH,心脉医疗,医疗保健,165.9,2.2496147919876863,19.82396380332998,0.73
204,688202.SH,美迪西,医疗保健,71.87,2.2478304168445096,0.349572180557578,0.53
205,300702.SZ,天宇股份,化学制药,66.88,2.247362788564433,26.7000056324876,0.47
206,600410.SH,华胜天成,软件服务,11.84,2.2452504317789224,15.936567750038066,0.67
207,603111.SH,康尼机电,运输设备,6.38,2.2435897435897356,5.448717948717974,0.53
208,300031.SZ,宝通科技,互联网,18.31,2.2333891680625273,-2.2333891680628826,0.53
209,300715.SZ,凯伦股份,其他建材,26.59,2.229911572472121,32.65380935775908,0.53
210,002641.SZ,永高股份,塑料,5.97,2.2260273972602773,15.955790784559198,0.6
211,300627.SZ,华测导航,通信设备,25.28,2.224019409623934,19.998202812597587,0.6
212,002306.SZ,ST云网,酒店餐饮,2.76,2.2222222222222143,47.777777777776166,0.6
213,000936.SZ,华西股份,化纤,8.78,2.211874272409764,-2.211874272410086,0.47
214,300316.SZ,晶盛机电,专用机械,20.8,2.211302211302213,-6.466621360238378,0.73
215,002647.SZ,仁东控股,多元金融,23.58,2.2106631989596837,-11.139234627531136,0.67
216,300530.SZ,达志科技,化工原料,37.99,2.206080172181868,-22.59442968674483,0.53
217,603655.SH,朗博科技,汽车配件,25.15,2.194229987809826,-9.090781711948015,0.4
218,603538.SH,美诺华,化学制药,28.43,2.1926671459381764,54.21758926431801,0.53
219,603613.SH,国联股份,互联网,97.19,2.1869414362317263,-1.2160676498246814,0.6
220,600966.SH,博汇纸业,造纸,7.01,2.186588921282784,-2.186588921284016,0.67
221,002901.SZ,大博医疗,医疗保健,67.84,2.184063865039909,30.84345907073893,0.67
222,000016.SZ,深康佳A,家用电器,7.49,2.1828103683492417,-8.065163309526014,0.4
223,002555.SZ,三七互娱,互联网,33.24,2.182600676298807,14.210841946652874,0.4
224,002107.SZ,沃华医药,中成药,10.81,2.1739130434782705,2.371541501976404,0.47
225,000547.SZ,航天发展,通信设备,13.64,2.1722846441947663,1.3991439272349693,0.47
226,600449.SH,宁夏建材,水泥,11.77,2.170138888888884,-2.170138888888662,0.6
227,002413.SZ,雷科防务,通信设备,7.07,2.1676300578034713,4.975227085054046,0.6
228,688166.SH,博瑞医药,化学制药,45.29,2.1655763591247545,-3.1965041941757533,0.47
229,000009.SZ,中国宝安,综合类,6.65,2.1505376344086002,37.849462365592366,0.53
230,300220.SZ,金运激光,元器件,46.13,2.147918511957503,4.445488081450888,0.6
231,300265.SZ,通光线缆,电气设备,10.02,2.1406727828745975,8.385643006597277,0.47
232,002584.SZ,西陇科学,化工原料,6.69,2.1374045801526798,-2.1374045801521246,0.4
233,300248.SZ,新开普,软件服务,11.04,2.127659574468077,-2.1276595744688875,0.53
234,002436.SZ,兴森科技,元器件,11.52,2.127659574468077,2.2201665124884196,0.53
235,002920.SZ,德赛西威,汽车配件,35.69,2.117310443490683,11.728843402661049,0.73
236,300767.SZ,震安科技,橡胶,71.47,2.114587798256906,34.92244923878083,0.67
237,600984.SH,建设机械,工程机械,12.11,2.1079258010118007,6.58772637290177,0.8
238,000636.SZ,风华高科,元器件,18.93,2.1035598705501757,32.379198750141455,0.73
239,002662.SZ,京威股份,汽车配件,2.92,2.0979020979021046,-27.097902097901972,0.4
240,002129.SZ,中环股份,半导体,15.58,2.096985583224109,-2.0969855832246087,0.67
241,300497.SZ,富祥药业,化学制药,23.93,2.0904436860068154,9.273192677629115,0.4
242,300551.SZ,古鳌科技,专用机械,27.0,2.07939508506616,12.503938248266433,0.47
243,002160.SZ,常铝股份,铝,4.43,2.073732718894017,-12.073732718893048,0.47
244,002410.SZ,广联达,软件服务,42.39,2.0707921984107758,-11.544476408937776,0.73
245,000789.SZ,万年青,水泥,11.89,2.060085836909864,2.287740250046655,0.87
246,300601.SZ,康泰生物,生物制药,109.22,2.0556905251355007,-16.784372695677853,0.67
247,600855.SH,航天长峰,专用机械,14.97,2.0449897750511203,1.4032860870177188,0.47
248,002551.SZ,尚荣医疗,医疗保健,7.49,2.043596730245234,-2.04359673024449,0.4
249,600126.SH,杭钢股份,普钢,6.01,2.037351443123936,-22.037351443123743,0.4
250,603668.SH,天马科技,饲料,9.05,2.0293122886133164,10.470687711388216,0.6
251,300782.SZ,卓胜微,元器件,498.81,2.0290862975311352,-8.444180637153742,0.73
252,300750.SZ,宁德时代,电气设备,128.9,2.0262782966598003,-2.415383355025713,0.67
253,600862.SH,中航高科,航空,12.6,2.0242914979757165,11.612072138389195,0.6
254,600510.SH,黑牡丹,全国地产,7.57,2.021563342318067,-2.021563342317989,0.6
255,002950.SZ,奥美医疗,医疗保健,34.59,2.0053081686818297,5.93119976782821,0.47
256,603239.SH,浙江仙通,汽车配件,11.7,2.005231037489086,19.04740054145586,0.53
257,002556.SZ,辉隆股份,其他商业,7.14,2.0000000000000018,-2.000000000000024,0.4
258,002757.SZ,南兴股份,专用机械,21.48,1.9943019943019946,8.53201379517159,0.4
259,002605.SZ,姚记科技,文教休闲,29.74,1.989026063100141,9.549435475361978,0.47
260,600107.SH,美尔雅,服饰,7.74,1.976284584980248,13.408330799636413,0.53
261,000895.SZ,双汇发展,食品,35.21,1.96930205618302,23.956623869742046,0.67
262,688389.SH,普门科技,医疗保健,20.74,1.9665683382497523,31.366764995082907,0.67
263,600055.SH,万东医疗,医疗保健,12.98,1.963864886095834,6.731787287817226,0.47
264,002932.SZ,明德生物,医疗保健,41.59,1.9612650159352985,1.9348388801701866,0.33
265,002511.SZ,中顺洁柔,造纸,15.08,1.9607843137255054,36.13445378151376,0.6
266,300332.SZ,天壕环境,环境保护,4.16,1.9607843137254832,58.039215686273884,0.47
267,300558.SZ,贝达药业,化学制药,77.7,1.9551239994751501,26.49315186259551,0.53
268,300212.SZ,易华录,软件服务,42.37,1.9489894128970064,-0.6989894128982654,0.6
269,600658.SH,电子城,园区开发,4.71,1.9480519480519431,198.05194805194836,0.6
270,000756.SZ,新华制药,化学制药,9.42,1.9480519480519431,18.05194805194712,0.33
271,603363.SH,傲农生物,饲料,17.89,1.9373219373219452,39.72934472934424,0.47
272,688088.SH,虹软科技,软件服务,67.42,1.935288781372857,2.982744005513127,0.47
273,002127.SZ,南极电商,互联网,11.59,1.9349164467898028,81.3984168865451,0.6
274,300138.SZ,晨光生物,食品,8.45,1.93003618817853,-7.812389129354935,0.47
275,000061.SZ,农产品,农业综合,6.34,1.9292604501607746,-1.9292604501605082,0.6
276,002163.SZ,中航三鑫,装修装饰,6.34,1.9292604501607746,-1.9292604501605082,0.47
277,600477.SH,杭萧钢构,钢加工,3.7,1.9283746556473913,14.738292011020192,0.47
278,603456.SH,九洲药业,化学制药,18.51,1.9273127753304031,-9.822049617435457,0.53
279,000158.SZ,常山北明,软件服务,9.0,1.925254813137034,4.324745186863099,0.47
280,603912.SH,佳力图,专用机械,18.05,1.9198193111236606,52.62563523432835,0.53
281,002557.SZ,洽洽食品,食品,40.92,1.9178082191780854,-0.6020187454931492,0.53
282,300373.SZ,扬杰科技,半导体,24.5,1.9134775374376023,0.30874468478514494,0.6
283,300693.SZ,盛弘股份,电气设备,17.05,1.9127316198445987,8.432095966363406,0.4
284,601689.SH,拓普集团,汽车配件,20.82,1.9089574155653377,-13.272593779202014,0.73
285,300246.SZ,宝莱特,医疗保健,19.31,1.8997361477572472,-4.6024388504604,0.53
286,603920.SH,世运电路,元器件,23.09,1.8976169461606407,-1.8976169461607295,0.6
287,002469.SZ,三维工程,建筑工程,4.3,1.8957345971563955,164.77093206951673,0.47
288,002062.SZ,宏润建设,建筑工程,4.32,1.8867924528301883,98.11320754717048,0.67
289,300404.SZ,博济医药,医疗保健,19.46,1.884816753926688,-20.066634935745665,0.27
290,300394.SZ,天孚通信,通信设备,43.82,1.8832829574517707,-6.589165310392609,0.53
291,603879.SH,永悦科技,化工原料,13.0,1.8808777429467183,-16.166592028660254,0.47
292,300143.SZ,盈康生命,医疗保健,10.3,1.8793273986152492,-1.8793273986138392,0.6
293,002714.SZ,牧原股份,农业综合,108.75,1.87353629976581,8.623701269295637,0.33
294,002261.SZ,拓维信息,互联网,9.79,1.8730489073881307,10.626951092610891,0.6
295,300045.SZ,华力创通,IT设备,11.47,1.8650088809946785,14.801657785672372,0.67
296,300476.SZ,胜宏科技,元器件,20.82,1.8590998043052753,0.8436028983965338,0.47
297,603356.SH,华菱精工,机械基件,14.33,1.8479033404406486,2.1520966595584445,0.53
298,002056.SZ,横店东磁,元器件,10.52,1.83930300096804,16.910696999030495,0.4
299,000713.SZ,丰乐种业,种植业,9.42,1.8378378378378413,28.931392931391507,0.73
300,002100.SZ,天康生物,饲料,12.79,1.8312101910827883,19.221421387862026,0.6
301,002308.SZ,威创股份,IT设备,5.57,1.8281535648994707,23.17184643510153,0.6
302,002212.SZ,南洋股份,电气设备,23.96,1.8274543136421517,-4.100181586370288,0.53
303,300578.SZ,会畅通讯,通信设备,44.08,1.8249018249018256,-15.011715011714488,0.53
304,600883.SH,博闻科技,水泥,8.94,1.8223234624145768,31.511009870920482,0.53
305,603707.SH,健友股份,化学制药,50.34,1.8203883495145678,10.679611650485565,0.53
306,688058.SH,宝兰德,软件服务,134.03,1.81555758128229,119.48073871501981,0.6
307,002850.SZ,科达利,机械基件,52.72,1.8153727307840928,-9.658509985686115,0.73
308,300142.SZ,沃森生物,生物制药,32.02,1.812400635930067,22.100642842332775,0.67
309,000609.SZ,中迪投资,区域地产,5.06,1.810865191146882,48.18913480885352,0.53
310,603721.SH,中广天择,影视音像,25.95,1.8046292663789654,68.56574110399136,0.4
311,688198.SH,佰仁医疗,医疗保健,47.48,1.801029159519718,,
312,002709.SZ,天赐材料,化工原料,24.33,1.7991631799163077,-8.320902310350654,0.4
