,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
12,603906.SH,603906,龙蟠科技,化工原料,37.38095238095238,139.08,"平安基金-中国平安人寿保险股份有限公司-平安人寿-平安基金权益委托投资1号单一资产管理计划
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
上海迎水投资管理有限公司-迎水日新9号私募证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-申万菱信新经济混合型证券投资基金
上海迎水投资管理有限公司-迎水日新8号私募证券投资基金",6.0
13,000408.SZ,000408,藏格控股,农药化肥,34.93506493506493,98.39,"国通信托有限责任公司
全国社保基金六零四组合",2.0
14,300390.SZ,300390,天华超净,元器件,34.53435158794051,144.34,,0.0
15,300490.SZ,300490,华自科技,电气设备,33.27837317944491,30.89,"玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
深圳前海昆桐资产管理有限公司-昆桐北冥1号私募证券投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金
江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金",4.0
16,002723.SZ,002723,金莱特,家用电器,32.47744621790423,33.96,"中央汇金资产管理有限责任公司
华宝信托有限责任公司-“辉煌”22号单一资金信托",2.0
17,300457.SZ,300457,赢合科技,专用机械,31.468961278426555,92.8,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",4.0
18,603659.SH,603659,璞泰来,化工原料,31.11896943672643,645.11,"全国社保基金一零七组合
全国社保基金四零三组合
招商银行股份有限公司-泓德睿泽混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
19,002709.SZ,002709,天赐材料,化工原料,29.986091794158543,604.19,"全国社保基金一零八组合
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
香港中央结算有限公司(陆股通)",5.0
20,002812.SZ,002812,恩捷股份,塑料,28.731884057971023,1084.4,"先进制造产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金一一零组合",3.0
21,300221.SZ,300221,银禧科技,塑料,27.98013245033113,33.9,,0.0
22,002759.SZ,002759,天际股份,家用电器,27.762172284644194,109.75,,0.0
23,600110.SH,600110,诺德股份,电气设备,27.195467422096332,103.3,"中国建设银行股份有限公司-华夏兴和混合型证券投资基金
中国对外经济贸易信托有限公司-鸿道3期
基本养老保险基金一二零六组合",3.0
24,002738.SZ,002738,中矿资源,小金属,27.078891257995743,107.88,"东方富海(芜湖)股权投资基金管理企业(有限合伙)
中央汇金资产管理有限责任公司
上海并购股权投资基金合伙企业(有限合伙)",3.0
25,600773.SH,600773,西藏城投,区域地产,26.799653078924536,109.08,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
26,300655.SZ,300655,晶瑞股份,化工原料,26.256710590531984,73.84,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)",4.0
27,300382.SZ,300382,斯莱克,专用机械,26.167209554831693,65.6,"深圳市恒泰华盛资产管理有限公司-盛世37号私募基金
中央汇金资产管理有限责任公司",2.0
28,300082.SZ,300082,奥克股份,化工原料,24.24694864111425,80.63,中央汇金资产管理有限责任公司,1.0
29,300510.SZ,300510,金冠股份,电气设备,23.847695390781553,50.81,"国融基金-国泰君安证券-国融天鑫1号资产管理计划
洛阳古都资产管理有限公司
国联证券-孙延-国联汇睿11号单一资产管理计划
前海大唐英加(深圳)基金管理有限公司-英加黑马八十一号私募证券投资基金",4.0
30,603026.SH,603026,石大胜华,化工原料,23.11128126595201,195.53,"中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
全国社保基金一一三组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)",5.0
31,603799.SH,603799,华友钴业,小金属,22.948428343988848,1178.35,"兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金",4.0
32,300073.SZ,300073,当升科技,矿物制品,22.922090387315674,248.24,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行股份有限公司-农银汇理新能源主题灵活配置混合型证券投资基金
深圳展博投资管理有限公司-展博多策略2号基金
基本养老保险基金一二零六组合
基本养老保险基金一二零四组合
香港中央结算有限公司(陆股通)",8.0
33,300450.SZ,300450,先导智能,专用机械,21.650793650793652,867.74,"中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
全国社保基金一零七组合
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
34,600367.SH,600367,红星发展,化工原料,21.608040201005018,28.19,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
35,002407.SZ,002407,多氟多,化工原料,21.47759386354462,176.99,"红土创新基金-银河证券-深圳市创新投资集团有限公司
中证500交易型开放式指数证券投资基金
汇丰晋信沪港深股票型证券投资基金
香港中央结算有限公司(陆股通)
北京中证焦桐投资基金(有限合伙)",5.0
36,300037.SZ,300037,新宙邦,化工原料,19.537648612945823,267.37,"中央汇金资产管理有限责任公司
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)",5.0
37,002460.SZ,002460,赣锋锂业,小金属,19.31608133086875,1109.56,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
38,002580.SZ,002580,圣阳股份,电气设备,19.168980911871202,21.21,,0.0
39,300438.SZ,300438,鹏辉能源,电气设备,18.92957746478874,66.58,"盈科创新资产管理有限公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",2.0
40,300648.SZ,300648,星云股份,电器仪表,18.796159527326452,25.7,"上海南土资产管理有限公司-南土资产诚品三号私募证券投资基金
上海南土资产管理有限公司-五色土一期证券投资基金
上海南土资产管理有限公司-沃土一号私募证券投资基金",3.0
41,002108.SZ,002108,沧州明珠,塑料,18.791946308724828,75.29,"中央汇金资产管理有限责任公司
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划",2.0
42,603396.SH,603396,金辰股份,专用机械,18.5483870967742,41.98,"交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金
宁波辽海华商创业投资基金(有限合伙)",6.0
43,300001.SZ,300001,特锐德,电气设备,18.16645542881283,264.24,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
广州市玄元投资管理有限公司-玄元科新57号私募证券投资基金
基本养老保险基金一六零六一组合
香港中央结算有限公司(陆股通)",4.0
44,600096.SH,600096,云天化,农药化肥,17.92559188275087,142.38,"全国社保基金一零七组合
中国长城资产管理股份有限公司",2.0
45,002045.SZ,002045,国光电器,元器件,17.889908256880727,48.02,,0.0
46,603876.SH,603876,鼎胜新材,铝,17.716535433070856,64.83,"博时基金-人民人寿-传统普保组合-博时基金-中国人民人寿保险股份有限公司A股混合类组合单一资产管理计划
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
江苏沿海产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)",5.0
47,300750.SZ,300750,宁德时代,电气设备,17.61040368463831,5890.73,"北京华鼎新动力股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)",2.0
48,600071.SH,600071,凤凰光学,元器件,17.125382262996936,36.38,深圳德海资本管理有限公司-深圳德海国企混改价值1号私募证券投资基金,1.0
49,002466.SZ,002466,天齐锂业,小金属,17.019092588790798,839.56,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国工商银行-汇添富均衡增长混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
50,600500.SH,600500,中化国际,商贸代理,16.946308724832203,188.74,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
51,002497.SZ,002497,雅化集团,化工原料,16.912815626488808,229.49,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
中央汇金资产管理有限责任公司",3.0
52,603826.SH,603826,坤彩科技,染料涂料,16.86586985391767,205.92,"长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金",3.0
53,300631.SZ,300631,久吾高科,环境保护,16.672240181325026,23.35,,0.0
54,002080.SZ,002080,中材科技,化纤,16.59754689530555,377.91,"国信国投基金管理(北京)有限公司-北京华宇瑞泰股权投资合伙企业(有限合伙)
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国农业银行股份有限公司-平安低碳经济混合型证券投资基金
交通银行股份有限公司-平安研究睿选混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",6.0
55,300118.SZ,300118,东方日升,电气设备,16.260162601626014,128.62,"中国农业银行股份有限公司-平安低碳经济混合型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
红塔资产-中信银行-中信信托-中信·宏商金融投资项目1603期
交通银行股份有限公司-平安研究睿选混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
56,300769.SZ,300769,德方纳米,化工原料,16.239316239316224,81.52,"中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金",2.0
57,300432.SZ,300432,富临精工,汽车配件,16.219008264462808,81.37,"金鹰基金-金算盘喜悦1号私募证券投资基金-金鹰优选8号单一资产管理计划
上海迎水投资管理有限公司-迎水飞龙12号私募证券投资基金",2.0
58,603611.SH,603611,诺力股份,运输设备,16.038492381716107,38.66,,0.0
59,002091.SZ,002091,江苏国泰,商贸代理,15.704959855931566,116.72,上海绿联君和产业并购股权投资基金合伙企业(有限合伙),1.0
60,002139.SZ,002139,拓邦股份,元器件,15.572519083969482,144.13,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金",3.0
61,300890.SZ,300890,翔丰华,矿物制品,15.196572580645174,11.43,"银华基金-光大银行-银华基金-光大银行-滴水3号集合资产管理计划
上海通怡投资管理有限公司-通怡方圆8号私募证券投资基金
新湖期货-国金证券盈享1号单一资产管理计划-新湖期货致义单一资产管理计划",3.0
62,002240.SZ,002240,盛新锂能,小金属,14.328358208955216,213.37,"全国社保基金一一六组合
中央企业贫困地区产业投资基金股份有限公司",2.0
63,002326.SZ,002326,永太科技,化工原料,14.231136580706782,80.14,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
深圳市纵贯资本管理有限公司-纵贯日升私募证券投资基金",3.0
64,002169.SZ,002169,智光电气,电气设备,13.94472361809045,69.25,华融国际信托有限责任公司,1.0
65,002074.SZ,002074,国轩高科,电气设备,13.936507936507937,423.0,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金",3.0
66,601633.SH,601633,长城汽车,汽车整车,13.850415512465375,2243.39,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中国银行股份有限公司-富国创新趋势股票型证券投资基金
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
保定创新长城资产管理有限公司",8.0
67,300619.SZ,300619,金银河,专用机械,13.545150501672243,11.53,,0.0
68,002411.SZ,002411,延安必康,化学制药,13.146551724137945,80.44,,0.0
69,300173.SZ,300173,福能东方,轻工机械,13.00000000000001,35.84,华泰资管-工商银行-华泰资产定增新机遇资产管理产品,1.0
70,002850.SZ,002850,科达利,机械基件,12.71136161376445,99.59,"基本养老保险基金八零四组合
招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
基本养老保险基金一二零六组合
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金",8.0
71,002009.SZ,002009,天奇股份,工程机械,12.700106723585925,39.07,"云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划
创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划",2.0
72,002594.SZ,002594,比亚迪,汽车整车,12.602394454946442,2047.89,"中央汇金资产管理有限责任公司
建信基金-农业银行-华鑫信托-华鑫信托·华融金融小镇-九智1号集合资金信托计划
香港中央结算有限公司(陆股通)",3.0
73,300487.SZ,300487,蓝晓科技,化工原料,12.370013968648141,91.88,"广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
全国社保基金一一四组合",4.0
74,300587.SZ,300587,天铁股份,橡胶,12.312312312312311,52.3,"中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
75,002245.SZ,002245,蔚蓝锂芯,仓储物流,12.207987942727971,144.28,,0.0
76,300543.SZ,300543,朗科智能,电气设备,11.561181434599167,27.2,,0.0
77,300565.SZ,300565,科信技术,通信设备,11.15910727141829,23.66,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
78,300014.SZ,300014,亿纬锂能,电气设备,10.93906093906094,2030.06,"北信瑞丰资管-非凡资产管理翠竹13W理财产品周四公享01款-上海北信民生凤凰9号单一资产管理计划
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国银行股份有限公司-易方达均衡成长股票型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
汇安基金-华能信托·博远惠诚集合资金信托计划-汇安基金-汇鑫32号单一资产管理计划
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
79,002136.SZ,002136,安纳达,化工原料,10.879327530751294,23.12,"深圳市向阳资本管理有限公司-向阳1号精选证券投资基金
中央汇金资产管理有限责任公司",2.0
80,000962.SZ,000962,东方钽业,小金属,10.277136258660512,42.1,中央汇金资产管理有限责任公司,1.0
81,600338.SH,600338,西藏珠峰,铅锌,9.953856295319707,152.49,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
82,300712.SZ,300712,永福股份,建筑工程,9.899683210137278,75.81,中国-比利时直接股权投资基金,1.0
83,603010.SH,603010,万盛股份,化工原料,9.707822808671086,112.56,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,1.0
84,300707.SZ,300707,威唐工业,专用机械,9.553430507845139,17.04,,0.0
85,600884.SH,600884,杉杉股份,综合类,9.423434593924362,287.34,"中央汇金资产管理有限责任公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
全国社保基金一一八组合
全国社保基金四一四组合",4.0
86,300693.SZ,300693,盛弘股份,电气设备,9.199845380749894,26.5,深圳市瀚信资产管理有限公司-瀚信6号证券投资基金,1.0
87,600711.SH,600711,盛屯矿业,小金属,9.153005464480879,196.07,"烟台速源股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",2.0
88,002733.SZ,002733,雄韬股份,电气设备,9.038153506814051,60.67,"中央汇金资产管理有限责任公司
盈科创新资产管理有限公司
香港中央结算有限公司(陆股通)
中国工商银行-中海能源策略混合型证券投资基金",4.0
89,002125.SZ,002125,湘潭电化,化工原料,8.898305084745761,45.74,"深圳市瀚信资产管理有限公司-瀚信定增1号证券投资基金
中国工商银行股份有限公司-南方3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-嘉实新能源新材料股票型证券投资基金",4.0
90,002756.SZ,002756,永兴材料,特种钢,8.703374777975137,162.01,基本养老保险基金一零零三组合,1.0
91,603959.SH,603959,百利科技,建筑工程,8.651911468812902,52.95,"国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
吉林雨田股权投资基金合伙企业(有限合伙)
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)",4.0
92,600444.SH,600444,国机通用,专用机械,8.616780045351469,14.03,,0.0
93,300068.SZ,300068,南都电源,电气设备,8.290155440414493,86.33,"中国工商银行股份有限公司-博时研究精选一年持有期灵活配置混合型证券投资基金
上海理成资产管理有限公司-理成南都资产管理计划
香港中央结算有限公司(陆股通)",3.0
94,000831.SZ,000831,五矿稀土,小金属,8.279124778237712,179.6,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)",3.0
95,300409.SZ,300409,道氏技术,陶瓷,8.135864558319362,46.68,"中央汇金资产管理有限责任公司
广发期货有限公司-广发期慧1期资产管理计划",2.0
96,002334.SZ,002334,英威腾,电气设备,7.9189686924493685,37.09,,0.0
97,000009.SZ,000009,中国宝安,综合类,7.6842105263158045,261.01,"广东粤财信托有限公司-粤财信托·腾鑫1号证券投资集合资金信托计划
全国社保基金四零三组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金五零三组合
香港中央结算有限公司(陆股通)",5.0
98,002340.SZ,002340,格林美,小金属,7.545367717287488,536.2,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司",5.0
99,000913.SZ,000913,钱江摩托,摩托车,7.484524479459775,86.63,"华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
广发期货有限公司-广发期慧1期资产管理计划
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
宝城期货-宝城精选三号结构化资产管理计划",5.0
