,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
11,601698.SH,中国卫通,电信运营,19.75,21.6,"深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金"
12,300476.SZ,胜宏科技,元器件,25.76,21.5,"交通银行股份有限公司-易方达科讯混合型证券投资基金
中国工商银行股份有限公司-易方达科翔混合型证券投资基金
华泰资产管理有限公司-策略投资产品
基本养老保险基金一二零五组合
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
全国社保基金一零四组合"
13,603726.SH,朗迪集团,机械基件,22.63,20.03,
14,002838.SZ,道恩股份,塑料,19.61,20.01,"全国社保基金四零四组合
招商银行股份有限公司-鹏华创新驱动混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金
中国工商银行股份有限公司-鹏华改革红利股票型证券投资基金"
15,300671.SZ,富满电子,半导体,34.65,20.0,
16,300724.SZ,捷佳伟创,专用机械,71.0,20.0,"天津架桥富凯股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
深圳市麦瑞股权投资基金合伙企业(有限合伙)
深圳市麦瑞世纪股权投资基金(有限合伙)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划"
17,002623.SZ,亚玛顿,玻璃,41.72,19.99,中央汇金资产管理有限责任公司
18,300051.SZ,三五互联,互联网,12.84,19.99,
19,002460.SZ,赣锋锂业,小金属,57.78,19.99,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
20,603158.SH,腾龙股份,汽车配件,24.99,19.53,中国建设银行-华富竞争力优选混合型证券投资基金
21,603583.SH,捷昌驱动,电气设备,54.6,19.01,"兴业银行股份有限公司-兴全有机增长灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
22,002497.SZ,雅化集团,化工原料,11.49,18.65,中央汇金资产管理有限责任公司
23,002791.SZ,坚朗五金,其他建材,50.34,18.65,全国社保基金四一三组合
24,603179.SH,新泉股份,汽车配件,22.1,18.27,"中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
全国社保基金四一三组合
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行-融通蓝筹成长证券投资基金
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金"
25,688088.SH,虹软科技,软件服务,91.51,18.18,
26,002079.SZ,苏州固锝,半导体,14.95,17.18,"山东省国际信托股份有限公司-天乙1期证券投资集合资金信托计划
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
27,600267.SH,海正药业,化学制药,15.61,17.12,"中央汇金资产管理有限责任公司
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行-博时第三产业成长混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金"
28,300087.SZ,荃银高科,种植业,12.45,17.02,
29,300363.SZ,博腾股份,化学制药,21.81,17.0,"重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
30,600200.SH,江苏吴中,化学制药,9.56,16.49,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
31,002131.SZ,利欧股份,互联网,3.36,15.56,"华润深国投信托有限公司-华润信托·增利26号单一资金信托
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
32,300790.SZ,宇瞳光学,电器仪表,46.5,15.08,
33,300014.SZ,亿纬锂能,电气设备,70.03,14.36,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
交通银行-海富通精选证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
34,603730.SH,岱美股份,汽车配件,38.46,13.48,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业国际信托有限公司-兴业信托·兴享进取弘尚2号证券投资集合资金信托计划
全国社保基金一零一组合
基本养老保险基金八零八组合"
35,603990.SH,麦迪科技,软件服务,48.2,12.35,"中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
北京睿策投资管理有限公司-睿策多策略一期私募基金
北京睿策投资管理有限公司-睿策专户二号私募基金"
36,002126.SZ,银轮股份,汽车配件,10.78,11.35,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)"
37,603022.SH,新通联,广告包装,17.25,11.08,
38,688012.SH,中微公司,专用机械,205.1,10.7,"深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
民生通惠资产-工商银行-民生通惠通汇4号资产管理产品
中国工商银行股份有限公司-诺安新经济股票型证券投资基金"
39,603208.SH,江山欧派,家居用品,71.03,10.67,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国农业银行股份有限公司-汇添富逆向投资混合型证券投资基金
紫金信托有限责任公司
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)"
40,002766.SZ,*ST索菱,汽车配件,4.58,10.07,
41,300123.SZ,亚光科技,半导体,14.87,10.04,"湖南省资产管理有限公司
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
42,002045.SZ,国光电器,元器件,13.03,10.04,"华宝信托有限责任公司-“辉煌”73号单一资金信托
财通基金-浦发银行-海际证券有限责任公司
财通基金-浦发银行-海际证券有限责任公司
香港中央结算有限公司(陆股通)
财通基金-浦发银行-海际证券有限责任公司
中国国际金融香港资产管理有限公司-客户资金"
43,300499.SZ,高澜股份,专用机械,17.67,10.02,
44,603305.SH,旭升股份,汽车配件,53.59,10.01,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-工银瑞信双利债券型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合"
45,300578.SZ,会畅通讯,通信设备,46.19,10.01,深圳市金格投资管理有限公司-金格一号私募证券投资基金
46,601999.SH,出版传媒,出版业,8.35,10.01,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
47,300655.SZ,晶瑞股份,化工原料,42.99,10.01,上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
48,300397.SZ,天和防务,通信设备,43.43,10.01,"陕西金达投资基金合伙企业(有限合伙)
上海申九资产管理有限公司-申九积极进取3号证券私募投资基金
上海申九资产管理有限公司-申九股票精选1号私募证券投资基金"
49,603005.SH,晶方科技,半导体,95.0,10.0,"国家集成电路产业投资基金股份有限公司
中央汇金资产管理有限责任公司"
50,300223.SZ,北京君正,半导体,112.88,10.0,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金六零二组合"
51,300456.SZ,耐威科技,元器件,33.11,10.0,"中央汇金资产管理有限责任公司
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划"
52,000652.SZ,泰达股份,批发业,7.53,10.0,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
南方基金-农业银行-南方中证金融资产管理计划"
53,300763.SZ,锦浪科技,电气设备,61.4,10.0,深圳市前海进化论资产管理有限公司-进化论稳进一号证券投资基金
54,300373.SZ,扬杰科技,半导体,29.56,10.0,"香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
JF资产管理有限公司-JF中国先驱A股基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根证券投资信托股份有限公司-摩根中国A股证券投资信托基金"
55,000977.SZ,浪潮信息,IT设备,47.39,10.0,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金四一四组合
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金
全国社保基金一一零组合"
56,300769.SZ,德方纳米,化工原料,168.58,10.0,
57,600546.SH,山煤国际,煤炭开采,10.34,10.0,"全国社保基金一一二组合
中央汇金资产管理有限责任公司
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金"
58,002214.SZ,大立科技,电器仪表,20.0,10.0,"中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金四零七组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
59,600699.SH,均胜电子,汽车配件,28.5,9.99,"金鹰基金-浦发银行-万向信托-万向信托-均胜2号事务管理类单一资金信托
浙江浙商产融资产管理有限公司
金鹰基金-浦发银行-万向信托-万向信托-均胜1号事务管理类单一资金信托
国联安基金-工商银行-国联安-齐瑞管理1号资产管理计划
华富基金-工商银行-华富基金东方同胜1号资产管理计划"
60,300636.SZ,同和药业,化学制药,35.55,9.99,中国-比利时直接股权投资基金
61,300468.SZ,四方精创,软件服务,42.6,9.99,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
62,603229.SH,奥翔药业,化学制药,27.92,9.99,
63,603598.SH,引力传媒,影视音像,15.12,9.98,
64,000700.SZ,模塑科技,汽车配件,13.51,9.97,
65,002261.SZ,拓维信息,互联网,11.68,9.97,华泰证券资管-宁波银行-华泰紫金定增3号集合资产管理计划
66,002510.SZ,天汽模,汽车配件,6.3,9.95,中央汇金资产管理有限责任公司
67,603626.SH,科森科技,专用机械,12.46,9.73,"华宝信托有限责任公司-华宝-裕祥1号集合资金信托计划
交通银行股份有限公司-东吴安盈量化灵活配置混合型证券投资基金"
68,300454.SZ,深信服,软件服务,184.2,9.33,
69,600584.SH,长电科技,半导体,30.35,9.05,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
挪威中央银行-自有资金"
70,603986.SH,兆易创新,半导体,311.41,9.02,"国家集成电路产业投资基金股份有限公司
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
香港中央结算有限公司(陆股通)
全国社保基金四零一组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
71,300316.SZ,晶盛机电,专用机械,21.46,9.01,"广州金控资产管理有限公司-广金资产财富管理优选1号私募投资基金
全国社保基金一一六组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
72,000818.SZ,航锦科技,化工原料,29.85,8.94,"国民信托有限公司-国民信托四方5号证券投资集合资金信托计划
香港中央结算有限公司(陆股通)"
73,002050.SZ,三花智控,机械基件,21.97,8.44,"富达基金(香港)有限公司-客户资金
全国社保基金一一二组合
中央汇金资产管理有限责任公司
全国社保基金一一一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
富达基金(香港)有限公司-客户资金
全国社保基金一一二组合
中央汇金资产管理有限责任公司
全国社保基金一一一组合"
74,002409.SZ,雅克科技,化工原料,38.82,8.28,"华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
农银无锡股权投资基金企业(有限合伙)"
75,300460.SZ,惠伦晶体,元器件,26.31,7.98,中央汇金资产管理有限责任公司
76,300496.SZ,中科创达,软件服务,66.46,7.92,"全国社保基金一一零组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
全国社保基金六零一组合"
77,601689.SH,拓普集团,汽车配件,24.8,7.57,"中信证券-青岛国信发展资产管理有限公司-中信证券久实价值2号单一资产管理计划
全国社保基金一一三组合
北信瑞丰基金-平安银行-长安国际信托-长安信托-定增长信汇智集合资金信托计划
香港中央结算有限公司(陆股通)
全国社保基金四一八组合
全国社保基金四一三组合"
78,300459.SZ,金科文化,互联网,4.31,7.37,
79,300693.SZ,盛弘股份,电气设备,18.57,7.31,
80,002065.SZ,东华软件,软件服务,15.28,7.25,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中央汇金资产管理有限责任公司"
81,002846.SZ,英联股份,广告包装,22.23,7.13,
82,300433.SZ,蓝思科技,元器件,21.42,7.1,"香港蓝思-中信证券-19蓝思EB担保及信托财产专户
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
华润深国投信托有限公司-锐进2期展博投资集合资金信托计划
中央汇金资产管理有限责任公司"
83,600114.SH,东睦股份,机械基件,12.67,7.07,"香港中央结算有限公司(陆股通)
宁波旭弘投资管理合伙企业(有限合伙)-旭弘铭远一号私募证券投资基金
全国社保基金一零七组合
创金合信基金-工商银行-鹏华资产管理(深圳)有限公司"
84,300623.SZ,捷捷微电,半导体,43.4,6.85,"中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
85,300785.SZ,值得买,互联网,188.22,6.81,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金"
86,002602.SZ,世纪华通,互联网,15.22,6.79,香港中央结算有限公司(陆股通)
87,002552.SZ,宝鼎科技,机械基件,20.03,6.78,
88,300088.SZ,长信科技,元器件,13.07,6.71,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
鹏华资产管理-浦发银行-鹏华资产大拇指泰然1号资产管理计划
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
89,600529.SH,山东药玻,医疗保健,35.4,6.67,"沂源县公有资产管理委员会
全国社保基金一一五组合
全国社保基金四零六组合
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
基本养老保险基金八零五组合
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金"
90,603596.SH,伯特利,汽车配件,29.33,6.63,"安徽高新同华创业投资基金(有限合伙)
安徽高新金通安益二期创业投资基金(有限合伙)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)"
91,300661.SZ,圣邦股份,元器件,277.24,6.5,"全国社保基金四零六组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金六零二组合"
92,002048.SZ,宁波华翔,汽车配件,21.95,6.44,"中央汇金资产管理有限责任公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
香港中央结算有限公司(陆股通)"
93,603690.SH,至纯科技,专用机械,40.35,6.24,"全国社保基金一零四组合
基本养老保险基金一二零二组合
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
全国社保基金四一一组合
中国工商银行股份有限公司-中海量化策略股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金"
94,002301.SZ,齐心集团,文教休闲,15.7,6.2,"万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配+B6:B15置混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
万向信托有限公司-万向信托-星辰38号事务管理类单一资金信托
全国社保基金一零四组合
全国社保基金一零三组合
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
95,600789.SH,鲁抗医药,化学制药,12.24,6.2,"财通基金-浦发银行-财通基金-浦发银行-山东社会保障基金1号资产管理计划
济南国惠兴鲁股权投资基金合伙企业(有限合伙)
财通基金-中国银行-财通基金-富春创益定增4号资产管理计划"
96,603887.SH,城地股份,建筑工程,30.6,6.14,"上海大藏资产管理有限公司-上海大藏万安私募投资基金
中国银行-海富通收益增长证券投资基金"
97,002185.SZ,华天科技,半导体,10.66,6.11,"广州汇垠天粤股权投资基金管理有限公司
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金
广发基金-中国银行-中银国际证券有限责任公司
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金"
98,300486.SZ,东杰智能,专用机械,24.5,6.1,"深圳菁英时代投资管理有限公司-菁英时代价值成长1号基金
深圳菁英时代基金管理股份有限公司
湖南中仁资产管理有限公司-招金11号私募证券投资基金"
99,603920.SH,世运电路,元器件,28.43,6.0,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金"
100,603688.SH,石英股份,矿物制品,26.25,5.85,"中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
上海趣时资产管理有限公司-趣时分红增长1号证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
招商银行股份有限公司-中银稳健双利债券型证券投资基金"
101,688018.SH,乐鑫科技,半导体,271.3,5.83,"中国工商银行股份有限公司-广发轮动配置混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金"
102,600641.SH,万业企业,区域地产,21.88,5.76,"国家集成电路产业投资基金股份有限公司
香港中央结算有限公司(陆股通)
申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金"
103,300113.SZ,顺网科技,互联网,30.23,5.66,"兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
104,688008.SH,澜起科技,半导体,109.16,5.5,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金"
105,300457.SZ,赢合科技,专用机械,46.5,5.49,"中意资产-招商银行-中意资产-招商银行-定增精选6号资产管理产品
财通基金-招商银行-财通基金-国协一期基金1号资产管理计划
全国社保基金一零四组合
财通基金-工商银行-投乐定增18号资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)"
106,002850.SZ,科达利,机械基件,59.89,5.42,"中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金"
107,002414.SZ,高德红外,电器仪表,39.05,5.41,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国对外经济贸易信托有限公司-锐进12期鼎萨证券投资集合资金信托计划
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
108,000518.SZ,四环生物,生物制药,5.73,5.35,
109,002475.SZ,立讯精密,元器件,44.36,5.28,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划"
110,300001.SZ,特锐德,电气设备,24.92,5.23,"德锐投资-银河证券-19德锐EB可交换债券担保及信托专户
全国社保基金四零三组合"
111,603826.SH,坤彩科技,染料涂料,22.72,5.21,"云南国际信托有限公司-合顺16号集合资金信托计划
瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金"
112,002837.SZ,英维克,专用机械,26.89,5.18,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
统一证券投资信托股份有限公司-统一强汉基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金"
113,300324.SZ,旋极信息,软件服务,8.96,5.13,"北方国际信托股份有限公司-北方信托·恒升一号证券投资单一资金信托
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号"
114,002684.SZ,*ST猛狮,电气设备,5.53,5.08,"深圳前海易德资本优势股权投资基金合伙企业(有限合伙)
深圳前海易德顺升股权投资基金合伙企业(有限合伙)"
115,002912.SZ,中新赛克,软件服务,163.08,5.02,"中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
前海股权投资基金(有限合伙)
基本养老保险基金一二零一组合"
116,600118.SH,中国卫星,航空,37.65,5.02,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金"
