,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
28,002549.SZ,002549,凯美特气,环境保护,1.0,7.16,"业绩预增, 碳交易, ",44.41亿
29,002357.SZ,002357,富临运业,公路,1.0,7.27,"新能源汽车, 股权转让, 充电桩, ",22.77亿
30,600543.SH,600543,莫高股份,红黄药酒,1.0,7.35,"农垦, 股权争夺, ",23.6亿
31,002077.SZ,002077,大港股份,区域地产,4.0,7.52,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",39.99亿
32,002297.SZ,002297,博云新材,矿物制品,1.0,7.8,"碳纤维, 大飞机, 通用航空, 军工, 军民融合, 股权转让, 高校系, ",36.67亿
33,601500.SH,601500,通用股份,汽车配件,1.0,7.94,"轮胎, ",13.89亿
34,603901.SH,603901,永创智能,专用机械,1.0,7.96,"社保重仓, 回购, 工业自动化, 智能制造, 机器视觉, 包装印刷, 机器人, ",14.65亿
35,300153.SZ,300153,科泰电源,电气设备,1.0,7.98,"新能源整车, 华为产业链, 新能源汽车, ",25.32亿
36,002367.SZ,002367,康力电梯,运输设备,1.0,8.02,"回购, 物联网, 百度概念股, 智能制造, 人工智能, 独角兽, 机器人, ",42.04亿
37,002520.SZ,002520,日发精机,机床制造,1.0,8.04,"大飞机, 通用航空, 军工, 军民融合, 工业自动化, 智能制造, 资产重组, ",18.97亿
38,002229.SZ,002229,鸿博股份,广告包装,1.0,8.29,"5G, 华为产业链, 回购, 彩票, 包装印刷, ",34.13亿
39,000811.SZ,000811,冰轮环境,工程机械,1.0,8.69,"中韩自贸区, 山东国企改革, 冷链, 自贸区, 地热, 创投, ",56.75亿
40,002316.SZ,002316,亚联发展,软件服务,1.0,8.91,"华为产业链, 新零售, 数字中国, 互联网金融, 移动支付, 大数据, 智慧城市, 独角兽, 电子车牌, ",26.14亿
41,603128.SH,603128,华贸物流,仓储物流,1.0,8.94,"央企改革, 回购, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",87.13亿
42,300375.SZ,300375,鹏翎股份,汽车配件,1.0,9.03,"汽车零部件, 高送转, 资产重组, ",23.37亿
43,002054.SZ,002054,德美化工,化工原料,1.0,9.12,"养猪, 燃料电池, 半导体, 国资入股, 壳公司, 强势人气股, 创投, ",28.22亿
44,002645.SZ,002645,华宏科技,专用机械,1.0,9.26,,28.18亿
45,000066.SZ,000066,中国长城,电脑设备,1.0,9.33,"MSCI, 海工装备, 央企改革, 军工研究所, 航母, 军工, 军民融合, 百度概念股, 网络安全, 数字中国, 大数据, 云计算, 人工智能, 互联网医疗, 区块链, 国产操作系统, ",232.38亿
46,002725.SZ,002725,跃岭股份,汽车配件,1.0,9.44,"5G, 汽车零部件, 独角兽, ",16.67亿
47,300643.SZ,300643,万通智控,汽车配件,1.0,9.56,"汽车零部件, 人民币贬值受益, ",6.53亿
48,600371.SH,600371,万向德农,种植业,2.0,9.58,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",21.56亿
49,002417.SZ,002417,深南股份,多元金融,1.0,9.66,"供应链金融, 互联网金融, 大数据, 云计算, ",
50,300333.SZ,300333,兆日科技,元器件,1.0,9.93,"网络安全, 国产芯片, ",32.86亿
51,601108.SH,601108,财通证券,证券,1.0,10.91,"MSCI, 券商, 浙江国企改革, 期货概念, ",262.57亿
52,600410.SH,600410,华胜天成,软件服务,1.0,10.97,"阿里巴巴概念股, 国家队重仓, 回购, 业绩预增, 军工, 军民融合, 物联网, 智慧物流, 网络安全, 智能制造, 大数据, 云计算, 人工智能, 工业互联网, 智慧城市, 国产软件, 国产芯片, 科创板概念股, 透明工厂, ",120.53亿
53,000586.SZ,000586,汇源通信,通信设备,1.0,10.97,"5G, 光通信, 智慧安防, 壳公司, ",21.22亿
54,002467.SZ,002467,二六三,电信运营,1.0,11.28,"教育, 业绩预增, 物联网, 谷歌概念股, 直播/短视频, 云计算, 高送转, 人工智能, ",76.33亿
55,002057.SZ,002057,中钢天源,元器件,1.0,11.55,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",36.92亿
56,300719.SZ,300719,安达维尔,航空,1.0,11.61,"通用航空, 空铁WiFi, 军工, 军民融合, ",9.04亿
57,002023.SZ,002023,海特高新,航空,1.0,11.79,"5G, 大飞机, 通用航空, 空铁WiFi, 业绩预增, 军工, 军民融合, 半导体, 国产芯片, ",77.73亿
58,600975.SH,600975,新五丰,农业综合,1.0,11.84,"养猪, 湖南国企改革, ",77.28亿
59,300480.SZ,300480,光力科技,电器仪表,2.0,11.95,"军工, 军民融合, 定增破发, 半导体, ",12.61亿
60,300139.SZ,300139,晓程科技,元器件,1.0,11.97,"智能仪表, 半导体, 黄金, ",25.43亿
61,300260.SZ,300260,新莱应材,机械基件,1.0,12.1,,15.36亿
62,000043.SZ,000043,中航善达,房产服务,1.0,12.18,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, 复牌股, ",81.22亿
63,300588.SZ,300588,熙菱信息,软件服务,1.0,12.3,"华为产业链, 新疆, 网络安全, 人工智能, 智慧城市, 国产软件, 智慧安防, 独角兽, ",9.68亿
64,603988.SH,603988,中电电机,电气设备,1.0,12.78,"特高压, 股权转让, 手游, ",30.06亿
65,600213.SH,600213,亚星客车,汽车整车,2.0,12.84,"新能源整车, 汽车整车, 山东国企改革, 燃料电池, 新能源汽车, ",28.25亿
66,600198.SH,600198,大唐电信,通信设备,1.0,12.91,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST摘帽, 人脸识别, ",113.0亿
67,002547.SZ,002547,春兴精工,通信设备,1.0,13.19,"5G, 特斯拉, 华为产业链, 3D玻璃, 强势人气股, ",86.34亿
68,600183.SH,600183,生益科技,元器件,1.0,13.33,"MSCI, PCB板, 华为产业链, 举牌股, 科创板概念股, ",282.26亿
69,600171.SH,600171,上海贝岭,半导体,1.0,13.6,"央企改革, 军工研究所, 军工, 物联网, 上海国企改革, 半导体, 无人商店, 国产芯片, ",91.64亿
70,603697.SH,603697,有友食品,食品,2.0,13.71,,10.9亿
71,600520.SH,600520,文一科技,机械基件,1.0,13.93,"智能制造, 举牌股, 半导体, 股权争夺, 机器人, LED, 壳公司, ",22.07亿
72,000815.SZ,000815,美利云,造纸,1.0,14.01,"大数据, 云计算, 造纸, 宁夏, ",44.38亿
73,002119.SZ,002119,康强电子,半导体,3.0,14.11,"移动支付, 举牌股, 半导体, 股权争夺, ",39.89亿
74,000070.SZ,000070,特发信息,通信设备,1.0,14.5,"5G, 光通信, 军工, 军民融合, 深圳本地股/深汕合作, 创投, ",88.33亿
75,002548.SZ,002548,金新农,饲料,1.0,14.6,"回购, 饲料, 养猪, 股权转让, 动物保健, ",56.55亿
76,603696.SH,603696,安记食品,食品,1.0,14.81,"调味品, 食品, ",24.88亿
77,300042.SZ,300042,朗科科技,电脑设备,1.0,14.91,"高质押率, 高送转-填权, 知识产权, ",25.02亿
78,600460.SH,600460,士兰微,半导体,1.0,15.18,"OLED, MSCI, 半导体, 国产芯片, 智慧安防, LED, ",199.17亿
79,002750.SZ,002750,龙津药业,中成药,1.0,15.26,"医药, 中药, 强势人气股, 工业大麻, ",60.63亿
80,300353.SZ,300353,东土科技,通信设备,1.0,15.44,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, ",54.29亿
81,000723.SZ,000723,美锦能源,焦炭加工,1.0,15.49,"煤炭, 油服, 新能源整车, 新进指数成份股, 石墨电极, 业绩预增, 高质押率, 燃料电池, 智能制造, 新能源汽车, 资产重组, 机器人, 强势人气股, ",167.48亿
82,603398.SH,603398,邦宝益智,文教休闲,1.0,15.59,"二胎, 人民币贬值受益, 资产重组, 动漫, ",33.0亿
83,002648.SZ,002648,卫星石化,化工原料,1.0,15.9,"二胎, 业绩预增, 石油化工, 燃料电池, ",164.74亿
84,300123.SZ,300123,亚光科技,船舶,2.0,16.12,"5G, 回购, 业绩预增, 军工, 军民融合, 高送转, 半导体, 股权转让, 国产芯片, 智慧安防, ",49.52亿
85,600004.SH,600004,白云机场,机场,1.0,16.26,"机场, MSCI, 新进指数成份股, 社保重仓, 粤港澳大湾区, ",336.47亿
86,002953.SZ,002953,N日丰,电气设备,1.0,16.67,,7.17亿
87,300069.SZ,300069,金利华电,电气设备,1.0,17.11,"特高压, 燃料电池, 影视, ",15.81亿
88,300576.SZ,300576,容大感光,染料涂料,2.0,17.15,"PCB板, 国资入股, ",6.85亿
89,300698.SZ,300698,万马科技,通信设备,1.0,17.24,"5G, 光通信, 物联网, 量子通信, 医疗器械, 互联网医疗, ",7.84亿
90,002893.SZ,002893,华通热力,供气供热,1.0,17.55,"高送转-预期, ",11.22亿
91,000876.SZ,000876,新希望,饲料,2.0,17.62,"MSCI, 东盟博览会, 金改, 社保重仓, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, ",740.6亿
92,002124.SZ,002124,天邦股份,饲料,1.0,17.71,"饲料, 养猪, 动物保健, 强势人气股, ",166.47亿
93,600677.SH,600677,航天通信,通信设备,1.0,17.79,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 无人机, ",80.74亿
94,300772.SZ,300772,运达股份,电气设备,7.0,18.3,"风电, ",13.45亿
95,603929.SH,603929,亚翔集成,装修装饰,2.0,18.47,"半导体, ",17.83亿
96,300682.SZ,300682,朗新科技,软件服务,1.0,18.66,"云计算, 区块链, 工业互联网, 国产软件, 资产重组, 独角兽, 蚂蚁金服概念股, ",30.64亿
97,002157.SZ,002157,正邦科技,饲料,1.0,19.24,"阿里巴巴概念股, 饲料, 养猪, 土地流转, ",417.3亿
98,300726.SZ,300726,宏达电子,元器件,1.0,19.36,"5G, 被动元件, 军工, 军民融合, 半导体, ",21.0亿
99,300561.SZ,300561,汇金科技,软件服务,1.0,19.6,"物联网, 互联网金融, 云计算, 高送转, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",13.25亿
100,603712.SH,603712,七一二,通信设备,1.0,19.93,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, ",73.03亿
101,300463.SZ,300463,迈克生物,医疗保健,1.0,21.47,"基因测序, 医疗器械, 体外诊断, ",78.6亿
102,300417.SZ,300417,南华仪器,电器仪表,1.0,21.78,"智能仪表, ",8.98亿
103,002871.SZ,002871,伟隆股份,机械基件,1.0,22.46,,6.49亿
104,002883.SZ,002883,中设股份,建筑施工,1.0,22.87,"社保重仓, 雄安新区, 雄安-设计, ",7.09亿
105,300552.SZ,300552,万集科技,软件服务,1.0,23.76,"无人驾驶, 国产软件, 国资入股, 电子车牌, ",9.8亿
106,300696.SZ,300696,爱乐达,航空,1.0,26.26,"军工, 军民融合, ",12.91亿
107,002268.SZ,002268,卫士通,软件服务,1.0,26.44,"MSCI, 央企改革, 军工研究所, 社保重仓, 军工, 网络安全, 数字中国, 互联网金融, 移动支付, 云计算, 区块链, 国产操作系统, ",214.14亿
108,300014.SZ,300014,亿纬锂能,电气设备,1.0,26.49,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, ",217.02亿
109,603776.SH,603776,永安行,公共交通,1.0,27.18,"新能源整车, 回购, 物联网, 燃料电池, 新能源汽车, 共享经济, 独角兽, 蚂蚁金服概念股, ",23.41亿
110,300667.SZ,300667,必创科技,电器仪表,1.0,28.24,"军工, 军民融合, 物联网, 强势人气股, ",14.06亿
111,300578.SZ,300578,会畅通讯,通信设备,1.0,28.73,"业绩预增, 大数据, 云计算, 资产重组, ",17.4亿
112,603499.SH,603499,翔港科技,广告包装,1.0,29.1,"包装印刷, 化妆品, ",7.28亿
113,300659.SZ,300659,中孚信息,软件服务,1.0,35.72,"网络安全, 国产软件, 资产重组, ",23.22亿
114,300488.SZ,300488,恒锋工具,机械基件,4.0,36.94,"高送转, ",11.35亿
115,300768.SZ,300768,迪普科技,软件服务,1.0,37.4,"次新股, 网络安全, ",14.96亿
116,600536.SH,600536,中国软件,软件服务,1.0,50.41,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",249.31亿
117,603508.SH,603508,思维列控,软件服务,1.0,61.0,"回购, 无人机, 高铁轨交, 资产重组, ",97.6亿
118,002371.SZ,002371,北方华创,专用机械,1.0,69.5,"MSCI, 业绩预增, 光伏, 锂电池, 新能源汽车, 半导体, ",249.74亿
119,603383.SH,603383,顶点软件,软件服务,1.0,79.18,"数字中国, 互联网金融, 国产软件, 知识产权, 强势人气股, ",45.94亿
120,300033.SZ,300033,同花顺,软件服务,1.0,86.48,"MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, ",228.57亿
