code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
000571,新大洲Ａ,8.06,-22.691,0.058,-8.939,0.132,
000530,大冷股份,5.98,-22.69,0.071,-3.101,0.069,
002683,宏大爆破,5.98,-22.685,0.067,5.368,0.061,
600822,上海物贸,3.96,-22.666,0.078,18.376,0.08,
000505,京粮控股,4.06,-22.653,0.059,6.521,0.061,
000712,锦龙股份,8.95,-22.653,0.07,8.372,0.098,
002170,芭田股份,6.55,-22.641,0.077,-10.75,0.093,
002672,东江环保,6.52,-22.602,0.113,-12.747,0.128,
600621,华鑫股份,5.35,-22.575,0.071,3.273,0.122,
002865,钧达股份,0.38,-22.468,0.073,24.613,0.106,
600829,人民同泰,5.8,-22.449,0.076,-7.834,0.099,
002580,圣阳股份,2.98,-22.44,0.089,17.998,0.089,
000935,四川双马,7.63,-22.419,0.063,15.758,0.077,
000913,钱江摩托,4.54,-22.407,0.057,-14.449,0.103,
002377,国创高新,4.86,-22.384,0.066,-27.743,0.157,
002882,金龙羽,0.83,-22.377,0.07,-5.029,0.074,
600552,凯盛科技,7.4,-22.373,0.072,-15.814,0.118,
002577,雷柏科技,2.81,-22.321,0.071,-14.456,0.116,
002848,高斯贝尔,0.88,-22.252,0.052,-11.681,0.12,
600119,长江投资,3.07,-22.239,0.068,6.244,0.109,
002270,华明装备,4.31,-22.225,0.202,-10.616,0.091,
000544,中原环保,5.22,-22.179,0.09,-22.865,0.15,
600328,兰太实业,4.38,-22.178,0.11,-0.803,0.054,
002367,康力电梯,5.24,-22.033,0.069,15.998,0.106,
600303,曙光股份,6.2,-22.021,0.063,-16.403,0.096,
002850,科达利,0.93,-22.017,0.067,-31.056,0.185,
002208,合肥城建,3.19,-22.014,0.058,8.885,0.078,
600051,宁波联合,3.11,-22.012,0.087,-2.158,0.06,
002629,仁智股份,3.45,-22.006,0.06,-4.737,0.085,
000407,胜利股份,7.46,-21.96,0.077,-4.956,0.091,
600189,吉林森工,4.26,-21.929,0.086,-10.167,0.125,
002141,贤丰控股,6.37,-21.884,0.068,12.903,0.143,
000929,兰州黄河,1.86,-21.845,0.081,1.996,0.065,
000023,深天地Ａ,1.39,-21.828,0.068,0.951,0.066,
600735,新华锦,3.76,-21.818,0.068,-16.16,0.127,
002348,高乐股份,7.38,-21.76,0.065,7.969,0.11,
600605,汇通能源,1.47,-21.75,0.065,13.601,0.048,
000811,冰轮环境,6.53,-21.737,0.082,15.327,0.073,
002758,华通医药,1.79,-21.727,0.058,-10.682,0.106,
002789,建艺集团,0.66,-21.721,0.066,-4.673,0.376,
600257,大湖股份,4.27,-21.684,0.071,4.141,0.08,
000011,深物业A,1.76,-21.678,0.084,-3.557,0.101,
002015,霞客环保,4.01,-21.676,0.055,9.801,0.05,
000565,渝三峡Ａ,4.34,-21.654,0.059,7.113,0.077,
002785,万里石,0.97,-21.626,0.064,9.381,0.061,
601116,三江购物,4.11,-21.622,0.052,-20.33,0.103,
600459,贵研铂业,3.39,-21.604,0.057,11.616,0.055,
002888,惠威科技,0.36,-21.528,0.057,19.237,0.087,
000532,华金资本,3.43,-21.511,0.058,17.422,0.148,
600310,桂东电力,8.28,-21.419,0.06,13.513,0.059,
002194,*ST凡谷,5.3,-21.176,0.064,67.005,0.217,
000503,国新健康,8.99,-21.118,0.064,-37.768,0.257,
002756,永兴特钢,1.85,-21.108,0.07,-23.347,0.12,
002612,朗姿股份,2.03,-21.065,0.059,-10.99,0.086,
600090,同济堂,7.03,-21.057,0.063,5.74,0.039,
000822,山东海化,8.95,-21.029,0.052,-11.044,0.103,
002910,庄园牧场,0.74,-21.025,0.059,-32.433,0.213,
002172,澳洋健康,6.94,-20.961,0.041,-7.208,0.092,
002229,鸿博股份,4.12,-20.94,0.073,-23.616,0.086,
002655,共达电声,3.6,-20.88,0.058,-0.445,0.121,
002040,南 京 港,3.07,-20.869,0.062,-2.838,0.072,
002830,名雕股份,0.4,-20.865,0.068,-11.998,0.068,
002658,雪迪龙,3.05,-20.859,0.06,1.87,0.065,
600616,金枫酒业,5.15,-20.858,0.055,-15.905,0.114,
000877,天山股份,8.8,-20.835,0.066,19.442,0.088,
002777,久远银海,0.6,-20.776,0.058,-2.218,0.083,
000062,深圳华强,7.06,-20.765,0.059,0.875,0.048,
000599,青岛双星,6.75,-20.754,0.056,-14.367,0.083,
002488,金固股份,7.68,-20.706,0.063,6.881,0.219,
002820,桂发祥,1.21,-20.644,0.053,-7.99,0.073,
002674,兴业科技,2.4,-20.638,0.052,4.51,0.058,
002086,东方海洋,4.76,-20.621,0.099,-42.206,0.28,
600381,青海春天,5.83,-20.577,0.065,-20.402,0.11,
000055,方大集团,6.78,-20.573,0.051,-11.43,0.08,
002453,华软科技,5.55,-20.561,0.045,-6.8,0.091,
600468,百利电气,7.98,-20.539,0.068,11.131,0.098,
000915,山大华特,2.33,-20.538,0.05,-15.275,0.107,
000955,欣龙控股,5.38,-20.482,0.056,11.12,0.161,
600861,北京城乡,3.17,-20.477,0.059,17.371,0.048,
600740,山西焦化,6.57,-20.45,0.074,-1.337,0.085,
000498,山东路桥,4.41,-20.439,0.056,21.603,0.111,
600262,北方股份,1.7,-20.438,0.064,2.348,0.082,
002207,ST准油,2.37,-20.43,0.054,-0.219,0.063,
002130,沃尔核材,9.46,-20.366,0.073,-10.562,0.089,
600985,淮北矿业,2.63,-20.213,0.069,-9.894,0.077,
002837,英维克,0.68,-20.212,0.066,7.901,0.094,
002166,莱茵生物,3.54,-20.193,0.063,-8.463,0.079,
601360,三六零,3.97,-20.185,0.06,-16.746,0.097,
002568,百润股份,4.59,-20.163,0.052,-24.233,0.158,
002265,西仪股份,3.03,-20.003,0.056,-16.152,0.105,
002760,凤形股份,0.72,-19.996,0.05,3.143,0.095,
600622,光大嘉宝,8.69,-19.974,0.126,-13.143,0.121,
002625,光启技术,4.27,-19.966,0.052,-13.858,0.124,
002598,山东章鼓,2.7,-19.956,0.061,10.627,0.053,
600558,大西洋,8.98,-19.935,0.058,-10.278,0.096,
600720,祁连山,7.76,-19.896,0.077,9.543,0.1,
002635,安洁科技,3.66,-19.891,0.065,-27.876,0.188,
002440,闰土股份,9.24,-19.871,0.228,-17.188,0.086,
600200,江苏吴中,7.15,-19.867,0.08,-5.063,0.106,
600976,健民集团,1.53,-19.854,0.06,-21.005,0.119,
002045,国光电器,4.16,-19.8,0.034,-25.115,0.134,
600138,中青旅,7.24,-19.785,0.051,-19.728,0.12,
600855,航天长峰,3.3,-19.747,0.063,-13.667,0.091,
600634,*ST富控,5.76,-19.723,0.039,38.522,0.138,
600716,凤凰股份,9.1,-19.662,0.047,2.575,0.057,
600651,飞乐音响,9.85,-19.649,0.064,-1.739,0.079,
600661,昂立教育,2.59,-19.635,0.053,-4.357,0.08,
002707,众信旅游,5.1,-19.635,0.088,-27.128,0.148,
000573,粤宏远Ａ,6.22,-19.613,0.057,-3.949,0.051,
002634,棒杰股份,2.7,-19.573,0.081,13.19,0.054,
002622,融钰集团,8.4,-19.53,0.051,-26.112,0.155,
002651,利君股份,4.18,-19.439,0.063,-10.903,0.078,
600654,ST中安,7.55,-19.434,0.055,-8.772,0.062,
000090,天健集团,9.28,-19.408,0.139,-8.748,0.071,
600137,浪莎股份,0.97,-19.403,0.058,2.066,0.066,
002313,日海智能,3.12,-19.357,0.071,-19.176,0.094,
600071,凤凰光学,2.37,-19.347,0.067,-18.809,0.16,
002103,广博股份,3.74,-19.336,0.062,2.0,0.091,
002094,青岛金王,6.01,-19.306,0.029,-34.185,0.238,
002432,九安医疗,4.33,-19.298,0.06,-15.455,0.111,
002055,得润电子,4.26,-19.294,0.048,-18.299,0.131,
000590,启迪古汉,2.23,-19.289,0.067,-22.256,0.124,
002519,银河电子,8.32,-19.284,0.053,-12.308,0.088,
600819,耀皮玻璃,7.47,-19.278,0.054,15.428,0.069,
002801,微光股份,0.29,-19.262,0.073,-5.706,0.105,
002135,东南网架,8.53,-19.256,0.054,6.227,0.041,
002786,银宝山新,1.37,-19.225,0.054,21.117,0.091,
002245,澳洋顺昌,9.14,-19.225,0.057,-27.467,0.178,
600754,锦江股份,6.49,-19.191,0.059,-25.707,0.152,
002877,智能自控,0.52,-19.131,0.048,-13.924,0.103,
002750,龙津药业,3.97,-19.092,0.054,-15.967,0.093,
000708,大冶特钢,4.49,-19.046,0.061,9.28,0.044,
002748,世龙实业,2.4,-19.02,0.067,-0.962,0.073,
000987,越秀金控,5.38,-18.94,0.052,10.968,0.082,
002480,新筑股份,6.39,-18.889,0.046,-31.66,0.169,
002713,东易日盛,0.77,-18.889,0.064,-12.266,0.087,
002867,周大生,1.63,-18.847,0.046,4.711,0.065,
002897,意华股份,0.67,-18.837,0.061,-12.095,0.164,
002903,宇环数控,0.66,-18.815,0.054,-46.961,0.243,
002101,广东鸿图,4.26,-18.744,0.041,12.728,0.053,
002513,蓝丰生化,2.54,-18.603,0.032,10.202,0.093,
002730,电光科技,2.9,-18.602,0.069,3.507,0.108,
000585,*ST东电,6.09,-18.554,0.05,13.847,0.06,
002149,西部材料,4.25,-18.485,0.063,-16.577,0.106,
002282,博深工具,1.93,-18.473,0.058,-4.896,0.07,
002192,融捷股份,2.37,-18.466,0.058,-6.546,0.177,
002887,绿茵生态,0.51,-18.451,0.374,-38.046,0.156,
600555,海航创新,9.74,-18.447,0.054,-21.866,0.119,
002201,九鼎新材,2.29,-18.387,0.056,11.397,0.062,
601086,国芳集团,1.66,-18.372,0.049,-29.247,0.139,
002846,英联股份,0.5,-18.351,0.058,-8.34,0.071,
600446,金证股份,8.35,-18.35,0.067,-0.678,0.08,
000806,银河生物,6.98,-18.348,0.097,10.853,0.106,
000905,厦门港务,5.31,-18.314,0.055,-7.613,0.098,
002112,三变科技,1.84,-18.283,0.05,13.831,0.128,
002308,威创股份,9.02,-18.242,0.05,-32.996,0.194,
600853,龙建股份,5.37,-18.235,0.057,8.073,0.052,
002845,同兴达,0.65,-18.229,0.055,-21.877,0.106,
002666,德联集团,4.43,-18.227,0.056,2.829,0.063,
000716,黑芝麻,5.81,-18.218,0.042,-8.459,0.084,
002355,兴民智通,3.9,-18.2,0.07,5.26,0.059,
600901,江苏租赁,6.4,-18.19,0.045,-15.228,0.087,
600222,太龙药业,5.67,-18.165,0.053,-6.32,0.084,
000985,大庆华科,1.3,-18.146,0.051,4.581,0.082,
002790,瑞尔特,0.64,-18.08,0.062,-4.748,0.069,
002341,新纶科技,6.25,-18.059,0.052,12.298,0.077,
000722,湖南发展,4.64,-18.03,0.058,30.235,0.076,
600543,莫高股份,3.21,-18.028,0.066,-6.327,0.058,
002046,轴研科技,3.41,-18.023,0.062,-2.806,0.075,
002425,凯撒文化,8.04,-17.98,0.055,33.205,0.097,
600449,宁夏建材,4.78,-17.98,0.063,4.807,0.074,
000665,湖北广电,6.36,-17.958,0.041,-6.301,0.082,
000020,深华发Ａ,1.81,-17.938,0.053,-17.84,0.088,
600326,西藏天路,8.65,-17.917,0.046,28.459,0.083,
002379,宏创控股,9.26,-17.896,0.054,-5.327,0.062,
002327,富安娜,5.2,-17.891,0.056,-18.566,0.108,
601021,春秋航空,8.0,-17.882,0.063,5.231,0.045,
600769,祥龙电业,3.75,-17.874,0.06,-2.791,0.09,
600279,重庆港九,6.93,-17.818,0.07,-1.988,0.055,
000531,穗恒运Ａ,6.85,-17.798,0.058,8.037,0.063,
002037,久联发展,3.27,-17.773,0.084,7.461,0.055,
600139,西部资源,6.62,-17.769,0.055,-11.583,0.136,
002734,利民股份,2.05,-17.741,0.054,-4.969,0.049,
002817,黄山胶囊,0.42,-17.736,0.058,-17.416,0.102,
600776,东方通信,9.56,-17.728,0.058,25.795,0.088,
002484,江海股份,7.64,-17.728,0.055,-10.912,0.106,
002876,三利谱,0.55,-17.725,0.06,-25.501,0.195,
002427,*ST尤夫,3.85,-17.717,0.113,85.941,0.328,
600479,千金药业,4.19,-17.695,0.105,-13.328,0.084,
600055,万东医疗,4.85,-17.68,0.06,-16.858,0.164,
600511,国药股份,2.78,-17.656,0.046,11.823,0.043,
000762,西藏矿业,4.76,-17.603,0.05,-14.233,0.126,
002205,国统股份,1.16,-17.602,0.072,12.47,0.092,
002791,坚朗五金,0.8,-17.597,0.046,-9.876,0.075,
000886,海南高速,9.68,-17.588,0.045,-13.494,0.072,
002216,三全食品,5.72,-17.587,0.045,-7.723,0.067,
002857,三晖电气,0.49,-17.56,0.043,-0.402,0.088,
002852,道道全,1.25,-17.559,0.041,-17.759,0.1,
600540,新赛股份,4.71,-17.554,0.046,3.738,0.079,
000635,英 力 特,3.03,-17.515,0.052,5.481,0.153,
002811,亚泰国际,0.45,-17.495,0.072,-3.477,0.058,
000655,*ST金岭,5.95,-17.475,0.047,10.113,0.054,
600821,津劝业,4.16,-17.453,0.061,-6.618,0.078,
600230,沧州大化,4.12,-17.45,0.052,-15.654,0.142,
600551,时代出版,5.06,-17.448,0.051,2.944,0.075,
002105,信隆健康,3.69,-17.443,0.046,-1.236,0.072,
600202,*ST哈空,3.83,-17.426,0.04,20.391,0.077,
002776,柏堡龙,2.06,-17.425,0.056,53.594,0.141,
002571,德力股份,2.53,-17.407,0.045,-11.992,0.129,
002631,德尔未来,6.47,-17.398,0.055,-2.538,0.088,
000951,中国重汽,6.71,-17.385,0.06,-2.03,0.052,
000925,众合科技,4.57,-17.355,0.221,-12.164,0.114,
000628,高新发展,1.88,-17.353,0.044,31.914,0.077,
000969,安泰科技,9.05,-17.307,0.059,-14.123,0.113,
600366,宁波韵升,9.88,-17.275,0.055,-2.503,0.104,
002111,威海广泰,3.27,-17.252,0.069,-1.636,0.058,
000017,深中华A,3.03,-17.244,0.048,7.626,0.09,
600351,亚宝药业,6.92,-17.241,0.041,-6.928,0.069,
002160,常铝股份,6.02,-17.226,0.081,-5.262,0.076,
600173,卧龙地产,7.25,-17.215,0.053,-1.103,0.071,
002139,拓邦股份,7.84,-17.207,0.049,-20.421,0.135,
600195,中牧股份,6.02,-17.204,0.041,-8.104,0.106,
002120,韵达股份,2.35,-17.203,0.042,-22.953,0.222,
600387,海越能源,3.86,-17.202,0.05,5.562,0.059,
600530,交大昂立,7.8,-17.182,0.048,-0.508,0.085,
600698,湖南天雁,7.37,-17.17,0.054,-0.651,0.093,
600640,号百控股,5.89,-17.163,0.055,1.138,0.066,
000957,中通客车,5.93,-17.125,0.067,-22.573,0.134,
002237,恒邦股份,8.52,-17.122,0.07,-16.268,0.063,
002137,麦达数字,2.85,-17.09,0.057,-7.837,0.132,
002193,如意集团,2.3,-17.076,0.047,-25.529,0.082,
002823,凯中精密,1.0,-17.066,0.05,-18.694,0.096,
002928,华夏航空,0.41,-17.055,0.064,-27.123,0.148,
600644,乐山电力,5.38,-17.045,0.042,4.172,0.051,
600841,上柴股份,5.22,-17.032,0.047,-19.099,0.1,
002329,皇氏集团,5.19,-17.007,0.048,-9.413,0.09,
600814,杭州解百,7.15,-16.995,0.053,-5.922,0.089,
002349,精华制药,7.63,-16.937,0.07,6.025,0.051,
600579,天华院,4.11,-16.925,0.091,-16.719,0.08,
002715,登云股份,0.83,-16.912,0.048,7.677,0.062,
600730,中国高科,5.87,-16.884,0.05,10.348,0.095,
000507,珠海港,7.72,-16.867,0.042,-11.744,0.057,
000715,中兴商业,2.79,-16.863,0.053,-1.55,0.054,
000510,金路集团,5.49,-16.841,0.072,-11.164,0.08,
600710,苏美达,6.4,-16.837,0.051,-5.984,0.064,
002343,慈文传媒,4.21,-16.836,0.201,-38.786,0.175,
002661,克明面业,3.27,-16.809,0.047,2.657,0.046,
002158,汉钟精机,5.29,-16.79,0.05,-11.293,0.091,
000058,深 赛 格,5.38,-16.778,0.053,13.207,0.14,
002620,瑞和股份,3.04,-16.777,0.046,-5.896,0.076,
002743,富煌钢构,3.32,-16.776,0.046,-11.231,0.093,
002895,川恒股份,0.89,-16.759,0.045,-40.745,0.209,
002366,台海核电,4.89,-16.734,0.046,-12.29,0.187,
002591,恒大高新,1.83,-16.73,0.075,12.346,0.102,
600290,华仪电气,5.27,-16.72,0.036,-49.088,0.192,
600249,两面针,5.5,-16.701,0.037,8.017,0.064,
000638,万方发展,3.09,-16.695,0.056,-0.051,0.138,
002510,天汽模,7.74,-16.67,0.048,-6.045,0.087,
002096,南岭民爆,3.71,-16.637,0.072,-12.872,0.082,
002457,青龙管业,3.34,-16.601,0.049,0.604,0.066,
002175,东方网络,5.24,-16.59,0.06,5.495,0.09,
600652,游久游戏,8.33,-16.555,0.055,-5.941,0.092,
600771,广誉远,3.02,-16.545,0.049,-37.35,0.184,
002624,完美世界,4.66,-16.531,0.052,-21.168,0.09,
002574,明牌珠宝,5.28,-16.49,0.049,-4.933,0.047,
000099,中信海直,6.06,-16.474,0.048,-4.741,0.057,
600573,惠泉啤酒,2.5,-16.453,0.043,5.352,0.053,
002087,新野纺织,8.16,-16.45,0.038,-9.591,0.039,
002224,三 力 士,4.66,-16.447,0.051,5.693,0.048,
002088,鲁阳节能,2.08,-16.438,0.042,-27.177,0.14,
600135,乐凯胶片,3.73,-16.417,0.058,-9.688,0.1,
002541,鸿路钢构,3.71,-16.381,0.063,-0.004,0.053,
601028,玉龙股份,7.83,-16.38,0.055,5.974,0.082,
000026,飞亚达Ａ,3.57,-16.366,0.05,-11.338,0.058,
002915,中欣氟材,0.28,-16.335,0.077,-11.672,0.111,
002008,大族激光,9.93,-16.319,0.052,-27.619,0.153,
002318,久立特材,8.21,-16.297,0.056,12.006,0.046,
600668,尖峰集团,3.44,-16.281,0.047,15.008,0.054,
600278,东方创业,5.22,-16.271,0.053,20.89,0.127,
002539,云图控股,6.06,-16.26,0.044,7.347,0.056,
002350,北京科锐,4.83,-16.256,0.045,5.008,0.057,
002173,创新医疗,2.03,-16.254,0.043,-26.969,0.111,
002428,云南锗业,6.44,-16.241,0.052,-25.838,0.138,
002250,联化科技,8.89,-16.239,0.046,12.613,0.082,
002451,摩恩电气,4.16,-16.174,0.074,-19.643,0.194,
000782,美达股份,4.46,-16.171,0.05,-15.814,0.096,
002107,沃华医药,3.49,-16.145,0.041,-13.128,0.118,
600505,西昌电力,3.65,-16.136,0.044,14.809,0.082,
600847,万里股份,1.53,-16.125,0.06,-2.052,0.115,
002825,纳尔股份,0.41,-16.12,0.208,9.619,0.039,
600620,天宸股份,6.87,-16.09,0.06,7.125,0.084,
600683,京投发展,7.41,-16.083,0.043,-2.191,0.069,
600213,亚星客车,2.2,-16.051,0.049,-18.256,0.107,
002660,茂硕电源,2.11,-16.05,0.041,-20.06,0.136,
002049,紫光国微,6.05,-16.031,0.076,-20.235,0.148,
002524,光正集团,5.01,-16.017,0.047,-0.191,0.061,
000615,京汉股份,6.44,-16.005,0.077,-14.499,0.08,
600526,菲达环保,5.47,-15.989,0.053,-14.662,0.096,
000692,惠天热电,5.33,-15.989,0.042,-0.32,0.075,
600073,上海梅林,9.38,-15.965,0.049,-4.936,0.044,
600939,重庆建工,4.1,-15.963,0.051,2.604,0.072,
600843,上工申贝,3.05,-15.961,0.042,-6.329,0.082,
002638,勤上股份,9.79,-15.959,0.041,-6.528,0.08,
600149,ST坊展,3.8,-15.927,0.045,-0.889,0.065,
