,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
50,603959.SH,603959,百利科技,建筑工程,9.82,0.0,1.0,43.11,"陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
吉林雨田股权投资基金合伙企业(有限合伙)
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
盈科创新资产管理有限公司
上海淮矿资产管理有限公司
香港中央结算有限公司(陆股通)",7.0
51,300222.SZ,300222,科大智能,电气设备,10.58,1.0,2.0,57.5,,0.0
52,002166.SZ,002166,莱茵生物,中成药,10.82,1.0,1.0,48.0,中央汇金资产管理有限责任公司,1.0
53,600158.SH,600158,中体产业,文教休闲,10.87,0.0,1.0,71.47,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
54,002672.SZ,002672,东江环保,环境保护,10.97,0.0,1.0,72.45,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金",3.0
55,600343.SH,600343,航天动力,航空,11.1,0.0,1.0,70.84,,0.0
56,002009.SZ,002009,天奇股份,工程机械,11.48,1.0,2.0,42.54,"云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划
创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划",2.0
57,002417.SZ,002417,深南股份,软件服务,11.59,1.0,1.0,26.59,,0.0
58,300621.SZ,300621,维业股份,装修装饰,11.78,2.0,1.0,23.3,,0.0
59,600742.SH,600742,一汽富维,汽车配件,11.9,1.0,1.0,78.53,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
全国社保基金一零一组合
香港中央结算有限公司(陆股通)",3.0
60,603105.SH,603105,芯能科技,电气设备,12.05,1.0,1.0,37.15,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
嘉兴铭朗二号股权投资基金合伙企业(有限合伙)",2.0
61,002066.SZ,002066,瑞泰科技,其他建材,12.23,0.0,1.0,28.25,中央汇金资产管理有限责任公司,1.0
62,000901.SZ,000901,航天科技,航空,12.65,0.0,1.0,96.5,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国航发资产管理有限公司
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金",5.0
63,600967.SH,600967,内蒙一机,运输设备,12.66,0.0,1.0,213.91,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",7.0
64,600071.SH,600071,凤凰光学,元器件,12.77,1.0,1.0,30.33,中铁宝盈资产-招商银行-外贸信托-昀沣3号证券投资集合资金信托计划,1.0
65,603167.SH,603167,渤海轮渡,水运,13.08,1.0,1.0,60.91,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金",3.0
66,601882.SH,601882,海天精工,机床制造,13.17,2.0,1.0,68.75,,0.0
67,603017.SH,603017,中衡设计,建筑工程,13.46,0.0,1.0,36.74,,0.0
68,000070.SZ,000070,特发信息,通信设备,13.46,0.0,1.0,107.04,"长城证券-兴业银行-长城特发智想1号集合资产管理计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",2.0
69,300435.SZ,300435,中泰股份,机械基件,13.55,0.0,2.0,30.7,,0.0
70,000524.SZ,000524,岭南控股,酒店餐饮,13.56,1.0,1.0,90.87,,0.0
71,600127.SH,600127,金健米业,农业综合,13.99,1.0,1.0,89.79,湖南发展资产管理集团有限公司,1.0
72,002232.SZ,002232,启明信息,软件服务,14.32,2.0,1.0,57.67,中央汇金资产管理有限责任公司,1.0
73,601952.SH,601952,苏垦农发,种植业,14.85,1.0,1.0,204.63,"淡水泉(北京)投资管理有限公司-淡水泉成长基金1期
平安信托有限责任公司-投资精英之淡水泉
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
淡水泉(北京)投资管理有限公司-淡水泉成长7期私募基金
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-淡水泉精选3期私募证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
平安信托有限责任公司-平安财富.淡水泉成长一期集合资金信托
中国对外经济贸易信托有限公司-淡水泉精选1期",9.0
74,603161.SH,603161,科华控股,汽车配件,14.86,0.0,1.0,10.31,"扬州尚颀股权投资基金中心(有限合伙)
上海尚颀股权投资基金一期合伙企业(有限合伙)
上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
上海翎巧资产管理有限公司-速赢二号私募证券投资基金",4.0
75,300275.SZ,300275,梅安森,软件服务,14.96,0.0,1.0,18.84,"国融翰泽金融信息服务(北京)有限公司-国融翰泽-天翼一号私募证券投资基金
中央汇金资产管理有限责任公司
国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金
创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金",5.0
76,603056.SH,603056,德邦股份,仓储物流,15.06,0.0,1.0,32.78,"中金佳泰(天津)股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
南方基金-中国农业银行“安心·灵动·30天”人民币理财产品-南方基金666号单一资产管理计划
中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)
天津瑞荣股权投资基金合伙企业(有限合伙)",10.0
77,603035.SH,603035,常熟汽饰,汽车配件,15.1,2.0,1.0,47.13,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
78,601456.SH,601456,国联证券,证券,15.86,0.0,3.0,75.45,,0.0
79,000400.SZ,000400,许继电气,电气设备,16.73,0.0,1.0,168.68,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
香港中央结算有限公司(陆股通)",9.0
80,300708.SZ,300708,聚灿光电,半导体,16.88,1.0,1.0,15.43,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
交通银行股份有限公司-泰达宏利价值优化型成长类行业混合型证券投资基金
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金",3.0
81,600753.SH,600753,东方银星,商贸代理,17.2,0.0,1.0,30.82,上海杰宇资产管理有限公司,1.0
82,605366.SH,605366,宏柏新材,化工原料,17.39,0.0,3.0,14.43,,0.0
83,605066.SH,605066,天正电气,电气设备,17.79,1.0,1.0,12.63,,0.0
84,300859.SZ,300859,西域旅游,旅游服务,18.35,0.0,3.0,7.11,,0.0
85,300600.SZ,300600,瑞特股份,电气设备,18.91,1.0,2.0,38.91,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
全国社保基金一零二组合
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",4.0
86,603042.SH,603042,华脉科技,通信设备,19.03,0.0,1.0,25.88,上海金融发展投资基金(有限合伙),1.0
87,002402.SZ,002402,和而泰,元器件,19.08,0.0,1.0,152.29,"全国社保基金四零六组合
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
88,300610.SZ,300610,晨化股份,化工原料,19.45,1.0,1.0,21.52,中国比利时直接股权投资基金,1.0
89,603982.SH,603982,泉峰汽车,汽车配件,19.66,2.0,1.0,16.01,香港中央结算有限公司(陆股通),1.0
90,300745.SZ,300745,欣锐科技,汽车配件,20.09,2.0,1.0,12.9,,0.0
91,002041.SZ,002041,登海种业,种植业,20.23,0.0,1.0,178.02,"银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划",6.0
92,603877.SH,603877,太平鸟,服饰,20.23,0.0,1.0,96.44,香港中央结算有限公司(陆股通),1.0
93,002163.SZ,002163,海南发展,装修装饰,20.76,1.0,1.0,166.8,"中航基金-浙商银行-中航基金同达1号资产管理计划
中国对外经济贸易信托有限公司-鸿道3期
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
94,000877.SZ,000877,天山股份,水泥,21.25,2.0,1.0,187.02,"寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
全国社保基金一一六组合
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金",13.0
95,002058.SZ,002058,威尔泰,电器仪表,21.56,0.0,1.0,30.87,"深圳鼎呈投资管理有限公司-开金鼎呈瑞华私募证券投资基金
中央汇金资产管理有限责任公司
深圳昭时股权投资基金管理有限公司",3.0
96,002286.SZ,002286,保龄宝,食品,22.16,1.0,1.0,81.83,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
宁波趵朴富通资产管理中心(有限合伙)
中央汇金资产管理有限责任公司",3.0
97,605399.SH,605399,晨光新材,化工原料,24.1,2.0,1.0,11.09,,0.0
98,000738.SZ,000738,航发控制,航空,24.14,0.0,1.0,276.56,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国信达资产管理股份有限公司",5.0
99,603337.SH,603337,杰克股份,纺织机械,24.19,0.0,1.0,107.52,"大成基金管理有限公司-社保基金17011组合
国泰基金管理有限公司-社保基金四二一组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国农业银行-大成创新成长混合型证券投资基金
兴业国际信托有限公司-杰克股份1号员工持股集合资金信托
大成基金管理有限公司-社保基金1101组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金",7.0
100,300721.SZ,300721,怡达股份,化工原料,24.66,2.0,1.0,10.36,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
101,300678.SZ,300678,中科信息,软件服务,25.7,0.0,1.0,46.26,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1.0
102,603809.SH,603809,豪能股份,汽车配件,26.57,4.0,1.0,30.57,"华宝信托有限责任公司
工银瑞信基金管理有限公司",2.0
103,603319.SH,603319,湘油泵,汽车配件,28.06,0.0,1.0,29.44,"湖南省资产管理有限公司
湖南省财信资产管理有限公司",2.0
104,002919.SZ,002919,名臣健康,日用化工,29.92,0.0,3.0,12.65,,0.0
105,300427.SZ,300427,红相股份,电气设备,30.23,0.0,1.0,76.59,"广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
上海雅策投资管理有限公司-雅策精选一号私募证券投资基金",5.0
106,603995.SH,603995,甬金股份,特种钢,32.57,1.0,1.0,18.78,,0.0
107,688313.SH,688313,仕佳光子-U,通信设备,36.53,2.0,1.0,15.17,,0.0
108,300516.SZ,300516,久之洋,电器仪表,38.39,0.0,1.0,69.1,"深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金",4.0
109,603801.SH,603801,志邦家居,家居用品,39.68,0.0,1.0,86.22,"全国社保基金一一四组合
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
110,600316.SH,600316,洪都航空,航空,41.13,0.0,2.0,294.95,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中央汇金资产管理有限责任公司",3.0
111,300857.SZ,300857,协创数据,IT设备,41.6,1.0,2.0,21.48,,0.0
112,300823.SZ,300823,建科机械,专用机械,42.6,1.0,1.0,9.97,,0.0
113,601689.SH,601689,拓普集团,汽车配件,44.5,0.0,1.0,469.47,"基本养老保险基金一二零六组合
平安资产-工商银行-鑫享3号资产管理产品
全国社保基金四一三组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金四一八组合",8.0
114,300778.SZ,300778,新城市,建筑工程,51.0,2.0,1.0,23.51,,0.0
115,300855.SZ,300855,图南股份,钢加工,51.1,2.0,1.0,25.55,,0.0
116,688011.SH,688011,新光光电,元器件,55.0,0.0,1.0,22.43,,0.0
117,603267.SH,603267,鸿远电子,元器件,64.94,4.0,1.0,102.29,"全国社保基金一零二组合
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金
宁波金信资产管理中心(有限合伙)-金源私募证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-嘉实企业变革股票型证券投资基金",5.0
118,688357.SH,688357,建龙微纳,化工原料,68.09,0.0,1.0,9.35,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
银华基金-建设银行-中国人寿-中国人寿委托银华基金公司股票型组合",2.0
119,688196.SH,688196,卓越新能,环境保护,69.2,1.0,1.0,20.22,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国银行股份有限公司-博时丝路主题股票型证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金",5.0
120,605100.SH,605100,华丰股份,机械基件,75.58,0.0,3.0,16.4,,0.0
121,300858.SZ,300858,科拓生物,食品,93.76,3.0,1.0,19.34,,0.0
122,002995.SZ,002995,天地在线,互联网,94.97,0.0,3.0,15.36,,0.0
123,300776.SZ,300776,帝尔激光,专用机械,104.64,1.0,1.0,47.56,"中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国农业银行股份有限公司-新华优选分红混合型证券投资基金",4.0
124,688069.SH,688069,德林海,环境保护,124.8,0.0,1.0,17.02,,0.0
125,688065.SH,688065,凯赛生物,化纤,139.0,2.0,1.0,52.57,,0.0
126,002991.SZ,002991,甘源食品,食品,144.76,0.0,3.0,33.73,,0.0
127,688185.SH,688185,康希诺-U,生物制药,349.6,1.0,1.0,79.18,,0.0
