,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
242,002045.SZ,002045,国光电器,元器件,26.34,1.28,57.37
243,603897.SH,603897,长城科技,电气设备,18.37,1.28,42.76
244,300615.SZ,300615,欣天科技,元器件,-1.02,1.27,12.07
245,002664.SZ,002664,长鹰信质,汽车配件,21.0,1.27,66.68
246,300516.SZ,300516,久之洋,电器仪表,29.53,1.27,65.0
247,300489.SZ,300489,中飞股份,铝,2.6,1.26,31.53
248,603212.SH,603212,赛伍技术,塑料,7.27,1.26,73.08
249,600663.SH,600663,陆家嘴,园区开发,2.6,1.26,405.11
250,300398.SZ,300398,飞凯材料,染料涂料,16.9,1.26,95.92
251,300915.SZ,300915,海融科技,食品,6.89,1.26,13.5
252,002141.SZ,002141,贤丰控股,元器件,37.92,1.26,46.63
253,300500.SZ,300500,启迪设计,建筑工程,25.27,1.26,23.03
254,002006.SZ,002006,精功科技,专用机械,21.21,1.26,38.23
255,002967.SZ,002967,广电计量,综合类,13.05,1.25,85.66
256,603995.SH,603995,甬金股份,特种钢,7.61,1.25,39.57
257,600173.SH,600173,卧龙地产,全国地产,13.87,1.25,46.58
258,003016.SZ,003016,欣贺股份,服饰,17.45,1.24,15.51
259,603738.SH,603738,泰晶科技,元器件,9.61,1.24,52.42
260,600641.SH,600641,万业企业,区域地产,26.04,1.24,182.2
261,603236.SH,603236,移远通信,通信设备,4.54,1.24,151.04
262,300352.SZ,300352,北信源,软件服务,-2.44,1.24,80.26
263,601222.SH,601222,林洋能源,电器仪表,18.02,1.23,147.78
264,300382.SZ,300382,斯莱克,专用机械,19.18,1.23,77.17
265,002870.SZ,002870,香山股份,汽车配件,21.49,1.23,15.19
266,300587.SZ,300587,天铁股份,橡胶,9.9,1.23,63.63
267,601866.SH,601866,中远海发,水运,23.36,1.22,297.45
268,300279.SZ,300279,和晶科技,元器件,-2.37,1.22,28.92
269,601969.SH,601969,海南矿业,普钢,16.02,1.21,203.88
270,300719.SZ,300719,安达维尔,航空,11.3,1.21,29.44
271,300621.SZ,300621,维业股份,装修装饰,23.08,1.21,20.97
272,600478.SH,600478,科力远,元器件,20.0,1.21,79.89
273,603069.SH,603069,海汽集团,公路,-1.16,1.2,67.09
274,000848.SZ,000848,承德露露,软饮料,34.4,1.2,117.33
275,300711.SZ,300711,广哈通信,通信设备,11.75,1.2,33.5
276,603538.SH,603538,美诺华,化学制药,9.28,1.2,67.52
277,601567.SH,601567,三星医疗,电器仪表,33.49,1.19,271.91
278,600418.SH,600418,江淮汽车,汽车整车,35.93,1.19,223.41
279,603825.SH,603825,华扬联众,互联网,21.44,1.19,45.91
280,600563.SH,600563,法拉电子,元器件,14.2,1.18,332.53
281,300131.SZ,300131,英唐智控,元器件,13.92,1.18,67.85
282,300623.SZ,300623,捷捷微电,半导体,12.36,1.17,225.36
283,300602.SZ,300602,飞荣达,元器件,14.39,1.17,56.88
284,002536.SZ,002536,飞龙股份,汽车配件,-3.61,1.17,38.58
285,301000.SZ,301000,肇民科技,塑料,0.04,1.17,9.75
286,300323.SZ,300323,华灿光电,半导体,15.86,1.17,125.59
287,002636.SZ,002636,金安国纪,元器件,12.92,1.16,117.58
288,300752.SZ,300752,隆利科技,元器件,18.48,1.16,10.27
289,300739.SZ,300739,明阳电路,元器件,27.21,1.16,47.94
290,603822.SH,603822,嘉澳环保,环境保护,1.51,1.16,20.02
291,300709.SZ,300709,精研科技,元器件,8.48,1.16,41.26
292,002075.SZ,002075,沙钢股份,特种钢,29.13,1.16,269.01
293,600399.SH,600399,抚顺特钢,特种钢,24.58,1.15,366.81
294,600546.SH,600546,山煤国际,煤炭开采,3.75,1.15,159.19
295,601015.SH,601015,陕西黑猫,焦炭加工,14.07,1.14,173.08
296,600423.SH,600423,柳化股份,农药化肥,0.8,1.14,30.35
297,002858.SZ,002858,力盛赛车,文教休闲,32.35,1.14,17.19
298,603068.SH,603068,博通集成,半导体,18.88,1.14,82.05
299,300442.SZ,300442,普丽盛,轻工机械,25.69,1.14,53.96
300,300363.SZ,300363,博腾股份,化学制药,7.56,1.13,363.95
301,300777.SZ,300777,中简科技,化纤,6.57,1.13,122.97
302,300619.SZ,300619,金银河,专用机械,10.62,1.13,13.22
303,600746.SH,600746,江苏索普,化工原料,3.31,1.13,48.99
304,002284.SZ,002284,亚太股份,汽车配件,9.26,1.13,59.06
305,603078.SH,603078,江化微,化工原料,10.48,1.12,47.52
306,300260.SZ,300260,新莱应材,机械基件,13.14,1.12,29.28
307,300057.SZ,300057,万顺新材,广告包装,17.59,1.12,29.65
308,300638.SZ,300638,广和通,通信设备,13.57,1.12,114.59
309,600579.SH,600579,克劳斯,化工机械,26.12,1.12,28.87
310,300274.SZ,300274,阳光电源,电气设备,15.6,1.12,1171.16
311,300486.SZ,300486,东杰智能,专用机械,10.43,1.11,44.42
312,000683.SZ,000683,远兴能源,化工原料,0.68,1.11,150.95
313,300438.SZ,300438,鹏辉能源,电气设备,6.33,1.11,70.45
314,003031.SZ,003031,中瓷电子,元器件,11.73,1.11,20.98
315,002902.SZ,002902,铭普光磁,元器件,1.3,1.11,17.66
316,002409.SZ,002409,雅克科技,化工原料,15.62,1.11,227.43
317,300870.SZ,300870,欧陆通,元器件,18.83,1.1,15.89
318,002436.SZ,002436,兴森科技,元器件,13.18,1.1,139.82
319,002091.SZ,002091,江苏国泰,商贸代理,1.85,1.1,125.35
320,601908.SH,601908,京运通,新型电力,26.61,1.1,191.53
321,601012.SH,601012,隆基股份,电气设备,17.34,1.09,4554.9
322,603690.SH,603690,至纯科技,专用机械,7.08,1.08,101.57
323,300787.SZ,300787,海能实业,通信设备,22.35,1.08,16.05
324,605378.SH,605378,野马电池,电气设备,3.87,1.08,13.06
325,603063.SH,603063,禾望电气,电气设备,14.14,1.08,65.8
326,603920.SH,603920,世运电路,元器件,19.14,1.07,76.68
327,000711.SZ,000711,京蓝科技,软件服务,9.45,1.07,22.85
328,000572.SZ,000572,海马汽车,汽车整车,6.67,1.07,99.84
329,603116.SH,603116,红蜻蜓,服饰,18.32,1.07,44.66
330,300415.SZ,300415,伊之密,专用机械,29.52,1.07,85.53
331,000737.SZ,000737,南风化工,日用化工,11.73,1.07,45.49
332,300600.SZ,300600,国瑞科技,电气设备,18.25,1.06,32.91
333,002261.SZ,002261,拓维信息,互联网,-0.23,1.06,81.92
334,603733.SH,603733,仙鹤股份,造纸,9.33,1.05,230.78
335,300307.SZ,300307,慈星股份,纺织机械,20.78,1.05,69.07
336,002180.SZ,002180,纳思达,IT设备,21.24,1.04,312.16
337,601666.SH,601666,平煤股份,煤炭开采,5.01,1.04,175.51
338,002384.SZ,002384,东山精密,元器件,18.86,1.03,296.13
339,300750.SZ,300750,宁德时代,电气设备,11.21,1.03,9484.98
340,300724.SZ,300724,捷佳伟创,专用机械,9.76,1.03,190.36
341,300579.SZ,300579,数字认证,软件服务,5.38,1.03,79.23
342,603879.SH,603879,永悦科技,化工原料,10.79,1.03,24.95
343,002978.SZ,002978,安宁股份,小金属,6.31,1.02,58.36
344,300830.SZ,300830,金现代,软件服务,14.15,1.02,20.22
345,300850.SZ,300850,新强联,机械基件,2.14,1.02,38.92
346,002154.SZ,002154,报喜鸟,服饰,22.68,1.02,63.05
347,601633.SH,601633,长城汽车,汽车整车,13.11,1.02,2724.37
348,000017.SZ,000017,深中华A,文教休闲,3.19,1.02,10.79
349,300861.SZ,300861,美畅股份,矿物制品,18.05,1.01,34.05
350,300263.SZ,300263,隆华科技,专用机械,16.98,1.01,56.42
351,000811.SZ,000811,冰轮环境,工程机械,28.95,1.01,73.09
352,603008.SH,603008,喜临门,家居用品,13.32,1.01,126.26
353,300475.SZ,300475,聚隆科技,专用机械,20.57,1.01,64.67
