,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
121,000901.SZ,000901,航天科技,航空,-1.58,0.2051,14.66
122,300696.SZ,300696,爱乐达,航空,-1.55,0.184,27.22
123,300263.SZ,300263,隆华科技,专用机械,-2.14,0.1582,6.33
124,002389.SZ,002389,航天彩虹,元器件,-0.92,0.1391,14.4
125,600879.SH,600879,航天电子,航空,-0.9,0.1391,7.2
126,002683.SZ,002683,宏大爆破,化工原料,-1.2,0.1332,15.04
127,300516.SZ,300516,久之洋,电器仪表,-1.07,0.1278,39.16
128,300003.SZ,300003,乐普医疗,医疗保健,-1.49,0.1116,26.91
129,000021.SZ,000021,深科技,电脑设备,-1.75,0.1093,9.16
130,600536.SH,600536,中国软件,软件服务,-2.19,0.1078,55.74
131,600893.SH,600893,航发动力,航空,-0.66,0.0759,26.38
132,300456.SZ,300456,耐威科技,元器件,1.27,0.0665,30.11
133,600855.SH,600855,航天长峰,专用机械,-2.51,0.065,15.39
134,600262.SH,600262,北方股份,汽车整车,-0.46,0.0435,23.0
135,002452.SZ,002452,长高集团,电气设备,2.94,0.0,4.85
136,002331.SZ,002331,皖通科技,软件服务,1.22,0.0,11.29
137,002415.SZ,002415,海康威视,电器仪表,-2.66,-0.0289,34.59
138,600677.SH,600677,航天通信,通信设备,1.78,-0.0593,16.86
139,002771.SZ,002771,真视通,软件服务,-0.91,-0.0624,16.01
140,002265.SZ,002265,西仪股份,汽车配件,2.38,-0.0704,14.19
141,300480.SZ,300480,光力科技,电器仪表,-2.55,-0.0784,12.75
142,000547.SZ,000547,航天发展,通信设备,2.17,-0.0925,10.8
143,300092.SZ,300092,科新机电,专用机械,-1.58,-0.119,8.39
144,600760.SH,600760,中航沈飞,航空,-0.62,-0.1207,33.1
145,600590.SH,600590,泰豪科技,电气设备,-1.13,-0.1269,7.87
146,300095.SZ,300095,华伍股份,机械基件,-1.15,-0.1468,6.8
147,600343.SH,600343,航天动力,航空,-3.85,-0.1751,11.4
148,002246.SZ,002246,北化股份,化工原料,1.74,-0.2002,9.97
149,300077.SZ,300077,国民技术,半导体,0.79,-0.211,9.46
150,300424.SZ,300424,航新科技,航空,-0.83,-0.2607,19.13
151,300446.SZ,300446,乐凯新材,化工原料,-1.69,-0.2638,26.47
152,002097.SZ,002097,山河智能,工程机械,-1.01,-0.2714,7.35
153,600862.SH,600862,中航高科,航空,-2.49,-0.2747,10.89
154,600435.SH,600435,北方导航,专用机械,0.92,-0.2778,10.77
155,002427.SZ,002427,*ST尤夫,化纤,1.9,-0.2912,17.12
156,002625.SZ,002625,光启技术,汽车配件,1.22,-0.3928,12.68
157,600501.SH,600501,航天晨光,汽车配件,-1.74,-0.3933,10.13
158,300342.SZ,300342,天银机电,元器件,-1.08,-0.3976,10.02
159,002079.SZ,002079,苏州固锝,半导体,-1.48,-0.406,7.36
160,300265.SZ,300265,通光线缆,电气设备,3.05,-0.4073,9.78
161,600967.SH,600967,内蒙一机,运输设备,-1.67,-0.4177,11.92
162,002224.SZ,002224,三力士,橡胶,1.17,-0.4219,7.08
163,600850.SH,600850,华东电脑,软件服务,-1.75,-0.4231,25.89
164,002171.SZ,002171,楚江新材,铜,-1.05,-0.4412,6.77
165,002023.SZ,002023,海特高新,航空,1.51,-0.4669,12.79
166,000818.SZ,000818,航锦科技,化工原料,-2.4,-0.4743,12.59
167,002564.SZ,002564,天沃科技,化工机械,0.59,-0.4762,6.27
168,300324.SZ,300324,旋极信息,软件服务,-7.43,-0.5122,7.77
169,300045.SZ,300045,华力创通,电脑设备,1.99,-0.5484,10.88
170,000778.SZ,000778,新兴铸管,钢加工,0.57,-0.5587,5.34
171,000733.SZ,000733,振华科技,元器件,2.24,-0.5611,15.95
172,002465.SZ,002465,海格通信,通信设备,1.07,-0.5825,10.24
173,300467.SZ,300467,迅游科技,互联网,-1.15,-0.5909,28.6
174,601718.SH,601718,际华集团,服饰,-1.67,-0.611,4.88
175,300699.SZ,300699,光威复材,化工原料,-1.89,-0.619,59.4
176,002544.SZ,002544,杰赛科技,软件服务,1.58,-0.6289,15.8
177,002025.SZ,002025,航天电器,元器件,-1.43,-0.6296,26.83
178,300589.SZ,300589,江龙船艇,船舶,1.4,-0.6506,15.27
179,300560.SZ,300560,中富通,通信设备,3.42,-0.6748,22.08
180,300411.SZ,300411,金盾股份,专用机械,-1.18,-0.6809,11.67
181,600316.SH,600316,洪都航空,航空,-1.21,-0.6885,17.31
182,002439.SZ,002439,启明星辰,软件服务,2.95,-0.6909,27.31
183,600260.SH,600260,凯乐科技,通信设备,1.49,-0.7074,23.86
184,300213.SZ,300213,佳讯飞鸿,通信设备,-1.61,-0.7246,8.22
185,002151.SZ,002151,北斗星通,通信设备,1.38,-0.7353,27.0
186,300034.SZ,300034,钢研高纳,小金属,2.69,-0.7576,14.41
187,002368.SZ,002368,太极股份,软件服务,2.71,-0.7756,37.1
188,300490.SZ,300490,华自科技,电气设备,-1.28,-0.8094,13.48
189,600031.SH,600031,三一重工,工程机械,-1.46,-0.8321,13.11
190,002335.SZ,002335,科华恒盛,电气设备,-2.19,-0.8517,19.79
191,300667.SZ,300667,必创科技,电器仪表,0.73,-0.8604,31.11
192,002419.SZ,002419,天虹股份,百货,-1.42,-0.8707,14.8
193,002423.SZ,002423,中原特钢,特种钢,-4.54,-0.8711,11.38
194,002298.SZ,002298,中电兴发,软件服务,3.68,-0.9132,8.68
195,000801.SZ,000801,四川九洲,通信设备,1.23,-0.9459,7.33
196,600271.SH,600271,航天信息,电脑设备,-1.01,-0.949,28.18
197,300101.SZ,300101,振芯科技,通信设备,1.16,-0.9554,12.44
198,600184.SH,600184,光电股份,专用机械,-0.87,-1.0219,13.56
199,600330.SH,600330,天通股份,元器件,-0.72,-1.0576,8.42
200,603338.SH,603338,浙江鼎力,专用机械,-1.95,-1.0782,78.9
201,002179.SZ,002179,中航光电,元器件,1.13,-1.0957,40.62
202,300600.SZ,300600,瑞特股份,电气设备,-2.61,-1.1324,22.7
203,002338.SZ,002338,奥普光电,电器仪表,-1.05,-1.1613,15.32
204,002254.SZ,002254,泰和新材,化纤,-0.89,-1.2,12.35
205,002756.SZ,002756,永兴特钢,特种钢,0.82,-1.2552,16.52
206,002163.SZ,002163,中航三鑫,装修装饰,-0.74,-1.31,6.78
207,002303.SZ,002303,美盈森,造纸,1.83,-1.4085,6.3
208,000561.SZ,000561,烽火电子,通信设备,1.42,-1.4371,8.23
209,002837.SZ,002837,英维克,专用机械,1.84,-1.5764,19.98
210,300368.SZ,300368,汇金股份,专用机械,-2.79,-1.6358,9.02
211,000066.SZ,000066,中国长城,电脑设备,-1.37,-1.7017,9.82
212,600523.SH,600523,贵航股份,汽车配件,2.77,-1.731,14.76
213,600410.SH,600410,华胜天成,软件服务,6.3,-1.7914,9.32
214,600990.SH,600990,四创电子,通信设备,-1.12,-1.9444,56.48
215,002935.SZ,002935,天奥电子,元器件,1.23,-2.011,53.6
216,600705.SH,600705,中航资本,多元金融,-5.09,-2.1148,6.48
217,300395.SZ,300395,菲利华,玻璃,-1.7,-2.1244,18.89
218,603859.SH,603859,能科股份,软件服务,-2.1,-2.4149,26.67
219,600135.SH,600135,乐凯胶片,化工原料,2.61,-2.5048,10.12
220,002402.SZ,002402,和而泰,元器件,2.4,-2.6126,10.81
221,600071.SH,600071,凤凰光学,元器件,4.94,-2.7063,14.74
222,002446.SZ,002446,盛路通信,通信设备,3.69,-2.7515,11.31
223,300252.SZ,300252,金信诺,电气设备,2.7,-2.772,14.03
224,603712.SH,603712,七一二,通信设备,1.83,-3.176,21.34
225,000065.SZ,000065,北方国际,建筑施工,-2.85,-3.2444,13.42
226,300489.SZ,300489,中飞股份,铝,3.95,-4.3243,17.7
