,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_RECENT_AGGRESSIVE,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
10,688116.SH,688116,天奈科技,化工原料,62.94,True,True,"中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国工商银行股份有限公司-招商移动互联网产业股票型证券投资基金
广州惠泰私募证券投资基金管理有限公司-德合精选1号私募基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)",8.0
11,600118.SH,600118,中国卫星,航空,37.09,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",8.0
12,601106.SH,601106,中国一重,工程机械,3.5,True,True,"广发基金-农业银行-广发中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中国华融资产管理股份有限公司
南方基金-农业银行-南方中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划",8.0
13,688012.SH,688012,中微公司,专用机械,260.0,True,True,"全国社保基金一一四组合
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国联安优选行业混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金",8.0
14,600584.SH,600584,长电科技,半导体,41.62,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",8.0
15,600760.SH,600760,中航沈飞,航空,46.87,True,True,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",8.0
16,603103.SH,603103,横店影视,影视音像,19.57,True,True,"中国银行股份有限公司-华安成长创新混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
全国社保基金五零三组合
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-长信双利优选混合型证券投资基金
中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金",8.0
17,002850.SZ,002850,科达利,机械基件,83.7,True,True,"中国建设银行股份有限公司-国泰互联网+股票型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",8.0
18,002867.SZ,002867,周大生,服饰,28.65,True,True,"中国建设银行股份有限公司-安信价值精选股票型证券投资基金
全国社保基金五零三组合
全国社保基金一零一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-东方阿尔法精选灵活配置混合型发起式证券投资基金
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)
广发基金管理有限公司-社保基金四二零组合
招商银行股份有限公司-安信价值回报三年持有期混合型证券投资基金",8.0
19,300433.SZ,300433,蓝思科技,元器件,32.88,True,True,"全国社保基金一一四组合
中国工商银行股份有限公司-财通价值动量混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金六零一组合
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-财通成长优选混合型证券投资基金",7.0
20,600030.SH,600030,中信证券,证券,33.5,True,True,"广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
香港中央结算有限公司(陆股通)
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",7.0
21,300768.SZ,300768,迪普科技,软件服务,52.5,True,True,"中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)
基本养老保险基金一二零一组合
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
全国社保基金四一一组合
中国建设银行股份有限公司-大成科创主题3年封闭运作灵活配置混合型证券投资基金
中国农业银行-大成精选增值混合型证券投资基金",7.0
22,002371.SZ,002371,北方华创,专用机械,211.98,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
国家集成电路产业投资基金股份有限公司
中央汇金资产管理有限责任公司
北京京国瑞国企改革发展基金(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金",7.0
23,000807.SZ,000807,云铝股份,铝,6.23,True,True,"华泰资产管理有限公司-策略投资产品
基本养老保险基金九零二组合
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国沪深300增强证券投资基金
全国社保基金四一二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划",7.0
24,300059.SZ,300059,东方财富,证券,25.94,True,True,"中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金
杭州阿特夏木投资管理有限公司-阿特夏木精选一期私募投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",7.0
25,000089.SZ,000089,深圳机场,机场,9.58,True,True,"基本养老保险基金一二零一组合
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·易泓28号证券投资集合资金信托计划
大成价值增长证券投资基金
厦门国际信托有限公司-厦门信托-聚财1号证券投资集合资金信托计划",7.0
26,002869.SZ,002869,金溢科技,通信设备,51.66,True,True,"中国建设银行股份有限公司-博时互联网主题灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国建设银行股份有限公司-博时回报灵活配置混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金",7.0
27,300014.SZ,300014,亿纬锂能,电气设备,55.68,True,True,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",7.0
28,002600.SZ,002600,领益智造,元器件,13.1,True,True,"全国社保基金一零一组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
全国社保基金五零一组合",7.0
29,688158.SH,688158,优刻得-W,互联网,84.68,True,True,"招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
深圳德威资本投资管理有限公司-德威资本商品1号私募基金
中国农业银行股份有限公司-万家科技创新混合型证券投资基金
华润元大基金-兴业银行-中天国富证券有限公司
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金",7.0
30,002925.SZ,002925,盈趣科技,元器件,72.34,True,True,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
全国社保基金一零二组合
中国银行股份有限公司-嘉实沪港深精选股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-嘉实价值优势混合型证券投资基金
中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金",7.0
31,688006.SH,688006,杭可科技,电气设备,58.89,True,True,"中国农业银行股份有限公司-新华策略精选股票型证券投资基金
中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
兴业银行股份有限公司-万家和谐增长混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
中国建设银行股份有限公司-万家新兴蓝筹灵活配置混合型证券投资基金
中国农业银行股份有限公司-万家社会责任18个月定期开放混合型证券投资基金(LOF)",7.0
32,600638.SH,600638,新黄浦,区域地产,7.36,True,True,"北京禾晟源投资管理有限公司-禾晟源稳进二期私募证券投资基金
上海盛誉莲花股权投资基金合伙企业(有限合伙)
西藏信托有限公司-丹泽1号集合资金信托计划
北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金
深圳市千榕资产管理有限公司-千榕稳健1号私募证券投资基金
西藏信托有限公司-安坤5号集合资金信托计划
西藏信托有限公司-安坤8号集合资金信托计划",7.0
33,002049.SZ,002049,紫光国微,元器件,120.6,True,True,"中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",6.0
34,603986.SH,603986,兆易创新,半导体,268.5,True,True,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·财富28号单一资金信托
国家集成电路产业投资基金股份有限公司
中国工商银行股份有限公司-诺安成长股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",6.0
35,002292.SZ,002292,奥飞娱乐,影视音像,9.85,True,True,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金一零六组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金",6.0
36,688019.SH,688019,安集科技,半导体,453.2,True,True,"中国建设银行股份有限公司-华润元大信息传媒科技混合型证券投资基金
基本养老保险基金八零七组合
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国工商银行股份有限公司-嘉实周期优选混合型证券投资基金
中国工商银行股份有限公司-银河和美生活主题混合型证券投资基金",6.0
37,300666.SZ,300666,江丰电子,元器件,71.0,True,True,"中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金",6.0
38,688018.SH,688018,乐鑫科技,半导体,228.31,True,True,"中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-中欧明睿新起点混合型证券投资基金
中国工商银行股份有限公司-广发科技动力股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金",6.0
39,300379.SZ,300379,东方通,软件服务,51.71,True,True,"中国银行股份有限公司-海富通股票混合型证券投资基金
中央汇金资产管理有限责任公司
基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金
香港中央结算有限公司(陆股通)
兴业全球基金-招商银行-沈惠中",6.0
40,002609.SZ,002609,捷顺科技,软件服务,15.36,True,True,"全国社保基金六零二组合
深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
申万菱信基金-工商银行-陕国投-陕国投·新毅创赢定向投资集合资金信托计划
云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金",6.0
41,300258.SZ,300258,精锻科技,汽车配件,12.75,True,True,"中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中欧基金-民生银行-上海海通证券资产管理有限公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金",6.0
42,300236.SZ,300236,上海新阳,半导体,76.58,True,True,"中国工商银行股份有限公司-广发国证半导体芯片交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
上海新晖资产管理有限公司",6.0
43,300331.SZ,300331,苏大维格,元器件,35.2,True,True,"东吴证券-招商银行-东吴苏大维格1号集合资产管理计划
上海集元资产管理有限公司-集元烨熠3号私募证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
江苏沿海产业投资基金(有限合伙)
广发基金-中国银行-中银国际证券有限责任公司
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)",6.0
44,603893.SH,603893,瑞芯微,半导体,110.51,True,True,"深圳望正资产管理有限公司-望正精英-鹏辉1号证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
深圳望正资产管理有限公司-望正基石投资一号基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国农业银行股份有限公司-万家科技创新混合型证券投资基金",6.0
45,600765.SH,600765,中航重机,机械基件,12.12,True,True,"中国华融资产管理股份有限公司
基本养老保险基金一二零四组合
中央汇金资产管理有限责任公司
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
46,000576.SZ,000576,广东甘化,综合类,9.54,True,True,"国通信托有限责任公司-国通信托·慧赢13号单一资金信托
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏24号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·民鑫20号证券投资集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划",6.0
47,000686.SZ,000686,东北证券,证券,11.44,True,True,"广州一本投资管理有限公司-一本平顺1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
华信信托股份有限公司
吉林省信托有限责任公司",6.0
48,601336.SH,601336,新华保险,保险,58.6,True,True,"中央汇金投资有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
交通银行股份有限公司-永赢科技驱动混合型证券投资基金
华夏基金-农业银行-华夏中证金融资产管理计划",6.0
49,601099.SH,601099,太平洋,证券,4.92,True,True,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·财富72号单一资金信托
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
50,601788.SH,601788,光大证券,证券,27.3,True,True,"平安大华基金-平安银行-平安银行股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国长城资产管理股份有限公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划",6.0
51,600515.SH,600515,海航基础,全国地产,7.16,True,True,"长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划",6.0
52,688396.SH,688396,华润微,元器件,57.81,True,True,"广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发聚瑞混合型证券投资基金
广东尚伟投资管理有限责任公司-尚泰2号证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金",6.0
53,000627.SZ,000627,天茂集团,保险,6.31,True,True,"民生加银基金-平安银行-民生加银鑫牛定向增发76号资产管理计划-民生中信建投南京5号定向资产管理计划
渤海国际信托股份有限公司-渤海信托·恒利丰213号集合资金信托计划
香港中央结算有限公司(陆股通)
泰达宏利基金-平安银行-长安信托-长安信托·稳健增利1号集合资金信托计划
财通基金-浦发银行-粤财信托-粤财信托·弘盛1号单一资金信托计划
渤海国际信托股份有限公司-渤海信托·恒利丰210号集合资金信托计划",6.0
54,601016.SH,601016,节能风电,新型电力,2.57,True,True,"全国社会保障基金理事会
全国社会保障基金理事会转持二户
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华宝信托有限责任公司",6.0
55,002607.SZ,002607,中公教育,文教休闲,29.28,True,True,"全国社保基金一零二组合
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
香港中央结算有限公司(陆股通)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
全国社保基金四一四组合",5.0
56,002500.SZ,002500,山西证券,证券,9.53,True,True,"中吉金投资产管理有限公司-中吉金投-稳赢2号投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
山西省科技基金发展有限公司",5.0
57,601066.SH,601066,中信建投,证券,53.82,True,True,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国工商银行-上证50交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",5.0
58,000933.SZ,000933,神火股份,煤炭开采,5.1,True,True,"富国中证500指数增强型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
国泰国证有色金属行业指数分级证券投资基金",5.0
59,300618.SZ,300618,寒锐钴业,小金属,70.36,True,True,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中阅资本管理股份公司-中阅家族荣耀7号私募证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金",5.0
60,002460.SZ,002460,赣锋锂业,小金属,64.57,True,True,"中国工商银行股份有限公司-广发价值优势混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零七组合
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",5.0
