,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
144,603698.SH,603698,航天工程,专用机械,3.4,-0.0948,21.08
145,601126.SH,601126,四方股份,电气设备,2.72,-0.1359,7.35
146,002171.SZ,002171,楚江新材,铜,0.9,-0.1484,6.73
147,300201.SZ,300201,海伦哲,专用机械,1.02,-0.1835,5.44
148,000738.SZ,000738,航发控制,航空,1.08,-0.1935,15.47
149,601718.SH,601718,际华集团,服饰,-0.63,-0.2066,4.83
150,000021.SZ,000021,深科技,电脑设备,-1.8,-0.2227,8.96
151,600031.SH,600031,三一重工,工程机械,-2.39,-0.228,13.13
152,600480.SH,600480,凌云股份,汽车配件,2.66,-0.2613,11.45
153,600879.SH,600879,航天电子,航空,-1.98,-0.2789,7.15
154,600184.SH,600184,光电股份,专用机械,0.9,-0.2954,13.5
155,300227.SZ,300227,光韵达,元器件,1.92,-0.3247,12.28
156,000519.SZ,000519,中兵红箭,矿物制品,1.37,-0.3352,8.92
157,000026.SZ,000026,飞亚达A,其他商业,2.51,-0.3352,8.92
158,002013.SZ,002013,中航机电,航空,-2.38,-0.3708,8.06
159,300719.SZ,300719,安达维尔,航空,2.15,-0.3994,12.47
160,002338.SZ,002338,奥普光电,电器仪表,-1.11,-0.4005,14.92
161,000768.SZ,000768,中航飞机,航空,1.63,-0.4044,17.24
162,300467.SZ,300467,迅游科技,互联网,1.03,-0.4141,28.86
163,600765.SH,600765,中航重机,机械基件,1.6,-0.444,11.21
164,600990.SH,600990,四创电子,通信设备,1.13,-0.4541,57.0
165,000561.SZ,000561,烽火电子,通信设备,2.22,-0.479,8.31
166,300114.SZ,300114,中航电测,元器件,3.23,-0.4803,10.36
167,000697.SZ,000697,炼石航空,航空,-1.4,-0.5136,13.56
168,600391.SH,600391,航发科技,航空,-2.99,-0.5666,17.55
169,002552.SZ,002552,宝鼎科技,机械基件,3.81,-0.5682,8.75
170,002535.SZ,002535,林州重机,工程机械,3.65,-0.6342,4.7
171,300627.SZ,300627,华测导航,通信设备,4.62,-0.6438,23.15
172,002777.SZ,002777,久远银海,软件服务,-1.3,-0.6976,37.01
173,300067.SZ,300067,安诺其,染料涂料,4.26,-0.6993,7.1
174,600562.SH,600562,国睿科技,通信设备,1.42,-0.705,18.31
175,600614.SH,600614,鹏起科技,综合类,-2.43,-0.7215,6.88
176,300019.SZ,300019,硅宝科技,化工原料,3.03,-0.7264,8.2
177,000901.SZ,000901,航天科技,航空,-3.28,-0.7458,14.64
178,300353.SZ,300353,东土科技,通信设备,2.41,-0.7474,13.28
179,300446.SZ,300446,乐凯新材,化工原料,3.55,-0.7513,26.42
180,300123.SZ,300123,亚光科技,船舶,2.79,-0.7774,14.04
181,601177.SH,601177,杭齿前进,机械基件,2.61,-0.8007,11.15
182,600118.SH,600118,中国卫星,航空,1.73,-0.8171,25.49
183,002254.SZ,002254,泰和新材,化纤,-0.26,-0.8828,12.35
184,002246.SZ,002246,北化股份,化工原料,0.95,-0.8832,10.1
185,601989.SH,601989,中国重工,船舶,2.36,-0.8889,6.69
186,600151.SH,600151,航天机电,半导体,-3.55,-0.8955,6.64
187,600135.SH,600135,乐凯胶片,化工原料,3.23,-0.9045,9.86
188,600435.SH,600435,北方导航,专用机械,1.46,-0.9124,10.86
189,600178.SH,600178,东安动力,汽车配件,-5.63,-0.9132,6.51
190,600764.SH,600764,中国海防,通信设备,2.54,-0.9146,32.5
191,600260.SH,600260,凯乐科技,通信设备,2.08,-0.935,23.31
192,600760.SH,600760,中航沈飞,航空,1.45,-0.9423,33.64
193,000801.SZ,000801,四川九洲,通信设备,1.54,-0.9472,7.32
194,600482.SH,600482,中国动力,电气设备,1.85,-0.984,27.17
195,603129.SH,603129,春风动力,摩托车,-0.66,-1.0476,22.67
196,300516.SZ,300516,久之洋,电器仪表,1.68,-1.0763,39.52
197,300411.SZ,300411,金盾股份,专用机械,2.27,-1.1073,11.61
198,600855.SH,600855,航天长峰,专用机械,3.07,-1.1643,15.28
199,300034.SZ,300034,钢研高纳,小金属,-0.65,-1.2623,14.08
200,600316.SH,600316,洪都航空,航空,2.73,-1.2761,17.02
201,600343.SH,600343,航天动力,航空,-3.85,-1.3135,11.27
202,600698.SH,600698,*ST天雁,汽车配件,-1.45,-1.3624,3.62
203,600685.SH,600685,中船防务,船舶,2.32,-1.3685,19.46
204,600038.SH,600038,中直股份,航空,-2.18,-1.3702,45.35
205,002268.SZ,002268,卫士通,软件服务,-3.74,-1.5038,31.44
206,600590.SH,600590,泰豪科技,电气设备,1.83,-1.5038,7.86
207,002683.SZ,002683,宏大爆破,化工原料,1.94,-1.5142,14.96
208,600501.SH,600501,航天晨光,汽车配件,-3.21,-1.6716,10.0
209,300095.SZ,300095,华伍股份,机械基件,-1.03,-1.7964,6.56
210,300589.SZ,300589,江龙船艇,船舶,1.59,-1.8123,15.17
211,600271.SH,600271,航天信息,电脑设备,-1.93,-1.9819,28.19
212,300414.SZ,300414,中光防雷,元器件,3.0,-2.1628,24.88
213,600794.SH,600794,保税科技,仓储物流,-3.36,-2.1739,5.4
214,300397.SZ,300397,天和防务,通信设备,9.88,-2.2356,27.55
215,603131.SH,603131,上海沪工,专用机械,-2.92,-2.2963,26.38
216,600071.SH,600071,凤凰光学,元器件,-4.45,-2.4113,13.76
217,002265.SZ,002265,西仪股份,汽车配件,2.99,-2.4617,14.66
218,603859.SH,603859,能科股份,软件服务,-0.86,-2.4877,25.87
219,600072.SH,600072,中船科技,船舶,4.81,-2.8396,17.45
220,600148.SH,600148,长春一东,汽车配件,-2.14,-3.0112,19.97
221,300008.SZ,300008,天海防务,船舶,5.4,-3.0435,4.46
222,300065.SZ,300065,海兰信,软件服务,2.88,-3.3098,17.82
223,000760.SZ,000760,斯太尔,汽车配件,9.68,-3.5,3.86
224,600815.SH,600815,厦工股份,工程机械,4.28,-4.5131,4.02
225,300527.SZ,300527,中国应急,专用机械,3.59,-5.1171,15.39
226,300099.SZ,300099,精准信息,电器仪表,3.92,-8.0407,9.95
