,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
90,605339.SH,605339,南侨食品,食品,5.04,1.91,31.8
91,300887.SZ,300887,谱尼测试,综合类,22.56,1.91,27.55
92,603196.SH,603196,日播时尚,服饰,3.14,1.9,22.08
93,600992.SH,600992,贵绳股份,钢加工,24.68,1.9,23.77
94,600771.SH,600771,广誉远,中成药,33.65,1.88,137.17
95,603486.SH,603486,科沃斯,家用电器,23.06,1.88,1230.29
96,002023.SZ,002023,海特高新,航空,32.7,1.87,100.16
97,300340.SZ,300340,科恒股份,元器件,6.47,1.86,26.47
98,603659.SH,603659,璞泰来,化工原料,15.72,1.86,887.89
99,601567.SH,601567,三星医疗,电器仪表,39.41,1.86,283.97
100,600327.SH,600327,大东方,汽车服务,29.66,1.85,78.13
101,600577.SH,600577,精达股份,电气设备,29.6,1.84,131.24
102,300456.SZ,300456,赛微电子,元器件,12.95,1.84,98.68
103,002136.SZ,002136,安纳达,化工原料,-0.42,1.84,30.55
104,300484.SZ,300484,蓝海华腾,电气设备,30.72,1.83,23.71
105,300593.SZ,300593,新雷能,电气设备,22.33,1.83,81.0
106,300352.SZ,300352,北信源,软件服务,23.53,1.82,86.75
107,300526.SZ,300526,中潜股份,专用机械,57.32,1.81,66.03
108,000949.SZ,000949,新乡化纤,化纤,12.68,1.81,87.12
109,300722.SZ,300722,新余国科,专用机械,21.87,1.8,99.07
110,300223.SZ,300223,北京君正,半导体,10.54,1.78,312.4
111,300656.SZ,300656,民德电子,IT设备,26.48,1.78,27.58
112,603787.SH,603787,新日股份,摩托车,10.4,1.77,58.26
113,601015.SH,601015,陕西黑猫,焦炭加工,17.83,1.77,178.79
114,300432.SZ,300432,富临精工,汽车配件,9.6,1.75,104.0
115,300806.SZ,300806,斯迪克,塑料,18.11,1.74,48.42
116,002709.SZ,002709,天赐材料,化工原料,20.33,1.74,981.21
117,002614.SZ,002614,奥佳华,医疗保健,21.23,1.73,98.09
118,300221.SZ,300221,银禧科技,塑料,10.77,1.73,36.53
119,002812.SZ,002812,恩捷股份,塑料,12.44,1.73,1162.71
120,300701.SZ,300701,森霸传感,元器件,34.17,1.72,46.08
121,300489.SZ,300489,中飞股份,铝,25.44,1.72,33.7
122,603348.SH,603348,文灿股份,汽车配件,14.48,1.72,86.71
123,600751.SH,600751,海航科技,软件服务,4.85,1.71,89.03
124,300346.SZ,300346,南大光电,元器件,9.53,1.71,143.58
125,300624.SZ,300624,万兴科技,软件服务,4.09,1.7,69.74
126,603986.SH,603986,兆易创新,半导体,22.17,1.68,1016.48
127,002594.SZ,002594,比亚迪,汽车整车,17.76,1.68,2726.09
128,300480.SZ,300480,光力科技,专用机械,21.69,1.68,40.62
129,300711.SZ,300711,广哈通信,通信设备,21.65,1.68,36.47
130,300324.SZ,300324,旋极信息,软件服务,27.78,1.67,57.67
131,600060.SH,600060,海信视像,家用电器,33.39,1.66,216.95
132,300915.SZ,300915,海融科技,食品,12.79,1.66,14.24
133,600460.SH,600460,士兰微,半导体,23.68,1.65,685.68
134,300589.SZ,300589,江龙船艇,船舶,28.26,1.65,33.22
135,605378.SH,605378,野马电池,电气设备,13.68,1.64,14.3
136,603290.SH,603290,斯达半导,半导体,28.63,1.64,233.71
137,000848.SZ,000848,承德露露,软饮料,31.69,1.64,114.96
138,300373.SZ,300373,扬杰科技,半导体,25.94,1.64,270.45
139,002885.SZ,002885,京泉华,元器件,31.38,1.63,21.37
140,002931.SZ,002931,锋龙股份,汽车配件,1.71,1.62,26.52
141,002760.SZ,002760,凤形股份,机械基件,21.49,1.62,18.97
142,601865.SH,601865,福莱特,玻璃,36.97,1.61,172.13
143,300236.SZ,300236,上海新阳,半导体,18.0,1.61,142.04
144,000818.SZ,000818,航锦科技,化工原料,8.19,1.61,194.16
145,300134.SZ,300134,大富科技,通信设备,23.12,1.61,85.35
146,000017.SZ,000017,深中华A,文教休闲,12.75,1.61,11.79
147,300542.SZ,300542,新晨科技,软件服务,4.8,1.6,35.57
148,002870.SZ,002870,香山股份,汽车配件,28.45,1.59,15.72
149,603283.SH,603283,赛腾股份,专用机械,22.79,1.59,49.55
150,605299.SH,605299,舒华体育,文教休闲,24.91,1.59,9.0
151,300237.SZ,300237,美晨生态,建筑工程,31.33,1.58,47.08
152,300719.SZ,300719,安达维尔,航空,28.28,1.58,30.85
153,300219.SZ,300219,鸿利智汇,元器件,33.23,1.58,79.78
154,603722.SH,603722,阿科力,化工原料,15.01,1.58,38.75
155,605305.SH,605305,中际联合,专用机械,9.44,1.57,15.05
156,300363.SZ,300363,博腾股份,化学制药,21.15,1.57,400.69
157,603806.SH,603806,福斯特,塑料,41.46,1.57,958.21
158,300057.SZ,300057,万顺新材,广告包装,26.68,1.57,31.94
159,603595.SH,603595,东尼电子,元器件,21.07,1.56,35.51
160,600203.SH,600203,福日电子,元器件,27.17,1.56,46.15
161,300793.SZ,300793,佳禾智能,IT设备,24.16,1.56,17.75
162,600070.SH,600070,浙江富润,互联网,31.8,1.56,47.89
163,000004.SZ,000004,国华网安,软件服务,11.99,1.56,23.23
164,002625.SZ,002625,光启技术,汽车配件,27.51,1.56,342.16
165,002835.SZ,002835,同为股份,元器件,2.91,1.56,16.02
166,300460.SZ,300460,惠伦晶体,元器件,19.13,1.55,49.59
167,603688.SH,603688,石英股份,矿物制品,6.41,1.55,80.3
168,300182.SZ,300182,捷成股份,软件服务,23.43,1.54,96.34
169,002957.SZ,002957,科瑞技术,专用机械,16.81,1.54,37.21
170,300731.SZ,300731,科创新源,橡胶,14.22,1.54,36.24
171,002010.SZ,002010,传化智联,仓储物流,29.35,1.54,278.28
172,603069.SH,603069,海汽集团,公路,4.57,1.54,70.15
173,300183.SZ,300183,东软载波,通信设备,26.74,1.54,50.75
174,300307.SZ,300307,慈星股份,纺织机械,31.05,1.53,71.0
175,603306.SH,603306,华懋科技,汽车配件,12.91,1.53,104.69
176,002772.SZ,002772,众兴菌业,种植业,35.72,1.53,27.21
177,002895.SZ,002895,川恒股份,化工原料,16.44,1.52,65.8
178,603738.SH,603738,泰晶科技,元器件,7.44,1.51,51.14
179,002169.SZ,002169,智光电气,电气设备,4.17,1.5,82.15
180,601117.SH,601117,中国化学,建筑工程,26.76,1.49,406.48
181,600123.SH,600123,兰花科创,煤炭开采,4.07,1.49,96.3
182,002723.SZ,002723,金莱特,家用电器,6.67,1.48,34.2
183,603825.SH,603825,华扬联众,互联网,19.42,1.48,45.1
184,600746.SH,600746,江苏索普,化工原料,10.71,1.48,48.96
185,603078.SH,603078,江化微,化工原料,15.22,1.46,49.56
186,300279.SZ,300279,和晶科技,元器件,3.06,1.46,29.62
187,002407.SZ,002407,多氟多,化工原料,6.05,1.46,191.64
188,300327.SZ,300327,中颖电子,半导体,12.37,1.45,188.14
189,002245.SZ,002245,蔚蓝锂芯,仓储物流,27.82,1.45,171.41
190,603068.SH,603068,博通集成,半导体,30.18,1.45,87.03
191,300382.SZ,300382,斯莱克,专用机械,7.15,1.45,69.38
192,300576.SZ,300576,容大感光,染料涂料,6.29,1.45,35.48
193,002284.SZ,002284,亚太股份,汽车配件,18.76,1.45,61.67
194,300587.SZ,300587,天铁股份,橡胶,20.42,1.45,63.99
195,002123.SZ,002123,梦网科技,互联网,18.14,1.44,126.54
196,600328.SH,600328,中盐化工,化工原料,12.9,1.44,72.47
197,601919.SH,601919,中远海控,水运,28.51,1.44,2423.18
198,600354.SH,600354,敦煌种业,种植业,19.85,1.44,33.46
199,300486.SZ,300486,东杰智能,专用机械,20.03,1.43,46.87
200,600563.SH,600563,法拉电子,元器件,18.13,1.43,334.24
201,603236.SH,603236,移远通信,通信设备,4.81,1.43,151.42
202,000793.SZ,000793,华闻集团,出版业,16.35,1.43,60.01
203,300243.SZ,300243,瑞丰高材,化工原料,15.01,1.43,27.37
204,300560.SZ,300560,中富通,通信设备,17.44,1.42,17.25
205,002261.SZ,002261,拓维信息,互联网,3.45,1.42,84.94
206,002247.SZ,002247,聚力文化,造纸,1.04,1.42,17.2
207,300736.SZ,300736,百邦科技,通信设备,3.93,1.42,15.49
208,603033.SH,603033,三维股份,橡胶,18.36,1.42,67.39
209,603138.SH,603138,海量数据,软件服务,10.5,1.4,35.63
210,600893.SH,600893,航发动力,航空,9.1,1.4,1159.9
211,300655.SZ,300655,晶瑞股份,化工原料,7.63,1.39,76.12
212,002667.SZ,002667,鞍重股份,工程机械,11.08,1.39,35.44
213,300615.SZ,300615,欣天科技,元器件,2.42,1.39,12.48
214,300777.SZ,300777,中简科技,化纤,9.12,1.39,124.94
215,300541.SZ,300541,先进数通,软件服务,27.4,1.38,42.32
216,603223.SH,603223,恒通股份,供气供热,7.4,1.37,85.66
217,601633.SH,601633,长城汽车,汽车整车,11.05,1.37,2674.56
218,002747.SZ,002747,埃斯顿,机械基件,26.07,1.37,287.39
219,300297.SZ,300297,蓝盾股份,软件服务,14.73,1.37,45.44
220,603717.SH,603717,天域生态,环境保护,11.64,1.37,31.31
221,603168.SH,603168,莎普爱思,化学制药,0.93,1.36,35.16
222,300890.SZ,300890,翔丰华,矿物制品,13.84,1.36,13.25
223,605358.SH,605358,立昂微,半导体,5.36,1.36,39.29
224,300270.SZ,300270,中威电子,通信设备,18.44,1.36,12.98
225,603396.SH,603396,金辰股份,专用机械,15.39,1.35,46.07
226,300850.SZ,300850,新强联,机械基件,11.69,1.35,40.2
227,002967.SZ,002967,广电计量,综合类,13.02,1.35,83.69
228,601566.SH,601566,九牧王,服饰,26.52,1.35,80.05
229,300505.SZ,300505,川金诺,化工原料,23.47,1.35,14.42
230,603897.SH,603897,长城科技,电气设备,29.17,1.34,44.32
231,300977.SZ,300977,深圳瑞捷,建筑工程,32.49,1.34,10.64
232,300579.SZ,300579,数字认证,软件服务,17.46,1.33,83.5
233,300623.SZ,300623,捷捷微电,半导体,16.16,1.33,231.26
234,300158.SZ,300158,振东制药,化学制药,27.83,1.33,72.04
235,605111.SH,605111,新洁能,半导体,30.41,1.33,56.86
236,603538.SH,603538,美诺华,化学制药,13.09,1.32,69.87
237,603116.SH,603116,红蜻蜓,服饰,23.36,1.32,46.56
238,603690.SH,603690,至纯科技,专用机械,8.64,1.32,103.05
239,601619.SH,601619,嘉泽新能,新型电力,34.19,1.32,94.17
240,600834.SH,600834,申通地铁,公共交通,13.97,1.32,59.2
241,600703.SH,600703,三安光电,半导体,16.12,1.32,1281.03
242,002651.SZ,002651,利君股份,专用机械,14.95,1.32,63.12
243,300159.SZ,300159,新研股份,航空,23.4,1.32,53.79
244,600399.SH,600399,抚顺特钢,特种钢,21.11,1.3,342.75
245,601699.SH,601699,潞安环能,煤炭开采,5.78,1.3,377.81
246,002685.SZ,002685,华东重机,工程机械,10.95,1.29,35.61
247,300123.SZ,300123,亚光科技,半导体,10.42,1.29,121.39
248,600884.SH,600884,杉杉股份,综合类,13.11,1.28,348.23
249,300096.SZ,300096,易联众,软件服务,-1.6,1.28,41.6
250,002824.SZ,002824,和胜股份,铝,19.56,1.27,38.63
251,002167.SZ,002167,东方锆业,小金属,26.08,1.27,41.48
252,000683.SZ,000683,远兴能源,化工原料,0.91,1.27,151.29
253,600663.SH,600663,陆家嘴,园区开发,0.52,1.27,396.9
254,603300.SH,603300,华铁应急,多元金融,9.96,1.27,94.9
255,603822.SH,603822,嘉澳环保,环境保护,4.99,1.26,20.83
256,002664.SZ,002664,长鹰信质,汽车配件,23.63,1.26,66.48
257,300447.SZ,300447,全信股份,电气设备,22.62,1.26,29.6
258,300751.SZ,300751,迈为股份,专用机械,3.82,1.25,212.14
259,603927.SH,603927,中科软,软件服务,17.67,1.25,145.9
260,600375.SH,600375,汉马科技,汽车整车,29.28,1.25,49.07
261,300260.SZ,300260,新莱应材,机械基件,12.2,1.25,29.04
262,600732.SH,600732,爱旭股份,电气设备,10.92,1.25,80.88
263,300164.SZ,300164,通源石油,石油开采,24.22,1.25,21.29
264,002513.SZ,002513,蓝丰生化,农药化肥,10.5,1.25,18.21
265,002139.SZ,002139,拓邦股份,元器件,16.76,1.25,176.24
266,600423.SH,600423,柳化股份,农药化肥,6.63,1.24,32.11
267,300733.SZ,300733,西菱动力,汽车配件,10.84,1.24,29.9
268,300776.SZ,300776,帝尔激光,专用机械,7.32,1.24,66.34
269,300376.SZ,300376,易事特,电气设备,18.05,1.23,181.22
270,603733.SH,603733,仙鹤股份,造纸,8.53,1.23,229.09
271,300424.SZ,300424,航新科技,航空,23.01,1.22,36.01
272,300619.SZ,300619,金银河,专用机械,13.44,1.22,13.57
273,600421.SH,600421,华嵘控股,综合类,8.75,1.22,23.57
274,000803.SZ,000803,北清环能,环境保护,16.41,1.22,19.03
275,002077.SZ,002077,大港股份,区域地产,8.3,1.22,43.33
276,300919.SZ,300919,中伟股份,化工原料,10.82,1.21,66.08
277,603960.SH,603960,克来机电,专用机械,19.48,1.21,92.88
278,300705.SZ,300705,九典制药,化学制药,16.46,1.21,48.76
279,600410.SH,600410,华胜天成,软件服务,7.73,1.21,88.78
280,300763.SZ,300763,锦浪科技,电气设备,33.96,1.21,157.92
281,600857.SH,600857,宁波中百,百货,4.64,1.2,29.86
282,300055.SZ,300055,万邦达,环境保护,12.23,1.2,76.82
283,300829.SZ,300829,金丹科技,食品,28.68,1.2,59.59
284,300847.SZ,300847,中船汉光,化工原料,23.4,1.2,12.69
285,600215.SH,600215,长春经开,园区开发,22.32,1.19,37.71
286,300286.SZ,300286,安科瑞,电器仪表,12.76,1.19,28.35
287,000925.SZ,000925,众合科技,专用机械,5.79,1.19,44.06
288,000983.SZ,000983,山西焦煤,煤炭开采,4.85,1.19,327.72
289,300131.SZ,300131,英唐智控,元器件,15.76,1.19,68.36
290,601689.SH,601689,拓普集团,汽车配件,10.03,1.19,437.5
291,300235.SZ,300235,方直科技,软件服务,19.16,1.18,15.65
292,300258.SZ,300258,精锻科技,汽车配件,17.5,1.18,57.91
293,300414.SZ,300414,中光防雷,通信设备,8.58,1.18,34.01
294,002892.SZ,002892,科力尔,电气设备,27.1,1.18,21.36
295,003031.SZ,003031,中瓷电子,元器件,13.28,1.18,21.27
296,300710.SZ,300710,万隆光电,通信设备,0.71,1.17,19.75
297,300752.SZ,300752,隆利科技,元器件,15.72,1.17,9.98
298,002902.SZ,002902,铭普光磁,元器件,0.69,1.16,17.56
299,600641.SH,600641,万业企业,区域地产,27.04,1.16,183.64
300,600546.SH,600546,山煤国际,煤炭开采,4.99,1.16,158.6
301,300430.SZ,300430,诚益通,电器仪表,29.41,1.16,29.59
302,600391.SH,600391,航发科技,航空,24.86,1.16,72.13
303,300205.SZ,300205,天喻信息,元器件,1.77,1.15,49.07
304,002428.SZ,002428,云南锗业,小金属,17.99,1.15,85.37
305,002274.SZ,002274,华昌化工,农药化肥,5.45,1.15,88.92
306,002622.SZ,002622,融钰集团,综合类,13.73,1.15,46.62
307,300642.SZ,300642,透景生命,医疗保健,24.28,1.14,63.76
308,002223.SZ,002223,鱼跃医疗,医疗保健,12.14,1.14,314.53
309,002180.SZ,002180,纳思达,IT设备,19.44,1.14,307.53
310,300638.SZ,300638,广和通,通信设备,11.48,1.14,112.48
311,600579.SH,600579,克劳斯,化工机械,18.25,1.14,27.07
312,002648.SZ,002648,卫星石化,化工原料,4.46,1.13,606.22
313,300323.SZ,300323,华灿光电,半导体,12.42,1.13,118.19
314,603098.SH,603098,森特股份,装修装饰,14.01,1.13,154.8
315,300139.SZ,300139,晓程科技,元器件,6.77,1.13,23.62
316,002993.SZ,002993,奥海科技,元器件,20.68,1.13,26.02
317,000572.SZ,000572,海马汽车,汽车整车,-5.47,1.13,93.6
318,300921.SZ,300921,南凌科技,互联网,23.87,1.12,9.45
319,300034.SZ,300034,钢研高纳,小金属,7.03,1.12,135.39
320,300469.SZ,300469,信息发展,软件服务,7.02,1.11,22.41
321,002409.SZ,002409,雅克科技,化工原料,11.23,1.11,218.8
322,300398.SZ,300398,飞凯材料,染料涂料,11.39,1.11,91.2
323,300549.SZ,300549,优德精密,专用机械,17.51,1.11,20.11
324,300900.SZ,300900,广联航空,航空,16.2,1.11,17.82
325,002436.SZ,002436,兴森科技,元器件,11.33,1.1,137.53
326,300053.SZ,300053,欧比特,半导体,16.76,1.1,63.42
327,603212.SH,603212,赛伍技术,塑料,9.68,1.1,72.0
328,300176.SZ,300176,派生科技,汽车配件,19.97,1.1,29.08
329,300415.SZ,300415,伊之密,专用机械,29.27,1.09,85.36
330,603906.SH,603906,龙蟠科技,化工原料,0.0,1.09,142.22
331,002386.SZ,002386,天原股份,化工原料,1.41,1.09,72.75
332,300953.SZ,300953,震裕科技,机械基件,9.34,1.09,19.84
333,300416.SZ,300416,苏试试验,电器仪表,11.88,1.09,59.42
334,600173.SH,600173,卧龙地产,全国地产,10.27,1.09,45.11
335,603879.SH,603879,永悦科技,化工原料,8.44,1.09,24.42
336,300322.SZ,300322,硕贝德,通信设备,8.83,1.09,48.58
337,300393.SZ,300393,中来股份,塑料,26.69,1.08,62.93
338,603995.SH,603995,甬金股份,特种钢,3.03,1.08,37.89
339,603303.SH,603303,得邦照明,家用电器,21.04,1.08,74.64
340,003022.SZ,003022,联泓新科,化工原料,35.76,1.08,58.62
341,300467.SZ,300467,迅游科技,互联网,12.4,1.08,22.93
342,002269.SZ,002269,美邦服饰,服饰,6.06,1.08,105.53
343,600714.SH,600714,金瑞矿业,化工原料,4.02,1.08,23.14
344,002421.SZ,002421,达实智能,软件服务,5.9,1.08,73.17
345,300959.SZ,300959,线上线下,通信设备,6.67,1.07,14.2
346,600596.SH,600596,新安股份,化工原料,1.81,1.07,122.89
347,600509.SH,600509,天富能源,火力发电,11.77,1.07,90.73
348,600063.SH,600063,皖维高新,化纤,10.02,1.07,97.26
349,300085.SZ,300085,银之杰,软件服务,16.06,1.07,94.47
350,603022.SH,603022,新通联,广告包装,9.62,1.06,26.44
351,600765.SH,600765,中航重机,航空,8.09,1.06,190.17
352,300647.SZ,300647,超频三,元器件,25.08,1.06,25.23
353,002335.SZ,002335,科华数据,电气设备,13.17,1.06,73.02
354,603059.SH,603059,倍加洁,家居用品,2.13,1.06,24.99
355,002984.SZ,002984,森麒麟,汽车配件,17.05,1.06,26.71
356,002502.SZ,002502,鼎龙文化,影视音像,5.39,1.06,35.82
357,002690.SZ,002690,美亚光电,专用机械,18.15,1.05,190.31
358,300350.SZ,300350,华鹏飞,仓储物流,23.39,1.05,29.41
359,300371.SZ,300371,汇中股份,电器仪表,17.17,1.05,15.7
360,002129.SZ,002129,中环股份,半导体,15.44,1.05,972.26
361,603008.SH,603008,喜临门,家居用品,12.13,1.05,124.94
362,600770.SH,600770,综艺股份,综合类,13.14,1.04,82.81
363,002765.SZ,002765,蓝黛科技,汽车配件,10.59,1.04,28.81
364,601969.SH,601969,海南矿业,普钢,7.58,1.04,185.89
365,002101.SZ,002101,广东鸿图,汽车配件,13.51,1.03,46.22
366,300474.SZ,300474,景嘉微,元器件,7.69,1.03,150.0
367,300706.SZ,300706,阿石创,元器件,20.04,1.03,20.24
368,002091.SZ,002091,江苏国泰,商贸代理,1.6,1.03,125.04
369,002045.SZ,002045,国光电器,元器件,17.39,1.03,53.3
370,600539.SH,600539,狮头股份,水泥,27.43,1.03,20.52
371,002646.SZ,002646,青青稞酒,白酒,6.18,1.03,108.16
372,601799.SH,601799,星宇股份,汽车配件,11.3,1.02,621.36
373,300252.SZ,300252,金信诺,通信设备,8.24,1.02,34.6
374,300292.SZ,300292,吴通控股,软件服务,5.85,1.02,43.64
375,300343.SZ,300343,联创股份,互联网,6.99,1.02,31.58
376,600363.SH,600363,联创光电,元器件,16.9,1.01,131.0
377,600861.SH,600861,北京城乡,百货,16.63,1.01,53.98
378,000737.SZ,000737,南风化工,日用化工,16.92,1.01,47.03
379,300475.SZ,300475,聚隆科技,专用机械,20.07,1.01,63.43
380,300438.SZ,300438,鹏辉能源,电气设备,3.28,1.01,68.44
