,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
2569,600536.SH,中国软件,软件服务,2.0,5.0,9.18,10.0049,2202288.0682
1816,300431.SZ,暴风集团,互联网,2.0,5.0,6.453,9.9653,318048.6464
1718,300331.SZ,苏大维格,元器件,2.0,6.0,4.785,10.0115,254448.2449
2249,600139.SH,西部资源,汽车整车,2.0,5.0,5.568,10.0427,340873.6116
2344,600249.SH,两面针,日用化工,2.0,7.0,3.91,10.0,308550.0
3255,603222.SH,济民制药,化学制药,2.0,3.0,7.853,10.0107,657600.0
1219,002765.SZ,蓝黛传动,汽车配件,2.0,2.0,10.004,10.0496,226090.7563
3153,603022.SH,新通联,广告包装,2.0,5.0,5.255,10.0105,208800.0
1264,002813.SZ,路畅科技,汽车配件,2.0,5.0,5.308,9.9935,102030.0
1309,002862.SZ,实丰文化,文教休闲,2.0,7.0,4.079,10.0108,95536.56
1469,300081.SZ,恒信东方,文教休闲,2.0,7.0,4.331,9.9665,414466.2819
219,000662.SZ,天夏智慧,软件服务,1.0,5.0,4.147,10.0139,296044.3071
3451,603707.SH,健友股份,化学制药,1.0,6.0,4.147,10.0034,910732.992
2506,600460.SH,士兰微,半导体,1.0,5.0,4.743,10.0156,1844758.6293
2555,600520.SH,文一科技,机械基件,1.0,1.0,10.007,10.0068,257765.61
581,002119.SZ,康强电子,半导体,1.0,5.0,3.754,10.0465,334428.185
2684,600667.SH,太极实业,半导体,1.0,2.0,5.763,10.0295,888690.6069
3184,603076.SH,乐惠国际,专用机械,1.0,7.0,2.619,10.0,79446.7798
2839,600836.SH,界龙实业,广告包装,1.0,6.0,4.142,9.9174,352584.6343
562,002100.SZ,天康生物,饲料,1.0,2.0,5.706,10.0536,790955.5124
2923,600975.SH,新五丰,农业综合,1.0,2.0,8.129,10.0244,587408.0256
261,000715.SZ,中兴商业,百货,1.0,2.0,6.071,9.9859,217838.2945
226,000670.SZ,盈方微,元器件,1.0,5.0,6.175,10.0,310001.7491
539,002077.SZ,大港股份,区域地产,1.0,5.0,4.516,10.0379,308926.9536
618,002156.SZ,通富微电,半导体,1.0,2.0,5.803,10.031,1227328.5826
2242,600131.SH,岷江水电,水力发电,1.0,16.0,7.965,10.0,852007.1658
2017,300638.SZ,广和通,通信设备,1.0,1.0,10.0,10.0,216816.6
1257,002806.SZ,华锋股份,元器件,1.0,5.0,3.275,9.9906,134652.2528
908,002447.SZ,晨鑫科技,互联网,1.0,4.0,5.613,9.887,516377.1942
1454,300066.SZ,三川智慧,电器仪表,1.0,5.0,3.647,9.9379,528902.6105
852,002391.SZ,长青股份,农药化肥,1.0,7.0,2.429,10.0392,333439.9319
1489,300101.SZ,振芯科技,通信设备,1.0,2.0,6.551,10.0,743664.0078
714,002252.SZ,上海莱士,生物制药,1.0,1.0,10.01,10.0104,5246081.4994
703,002241.SZ,歌尔股份,元器件,1.0,1.0,10.0,10.0,2727199.6282
1582,300195.SZ,长荣股份,轻工机械,1.0,5.0,3.593,9.9712,347094.3066
1610,300223.SZ,北京君正,半导体,1.0,2.0,5.543,10.0,356156.4808
1674,300287.SZ,飞利信,软件服务,1.0,5.0,7.844,9.913,707145.8118
1717,300330.SZ,华虹计通,软件服务,1.0,6.0,3.626,9.9542,161164.1206
1720,300333.SZ,兆日科技,元器件,1.0,2.0,6.022,10.0209,348763.4006
619,002157.SZ,正邦科技,饲料,1.0,6.0,7.529,9.9437,3812050.5226
1847,300462.SZ,华铭智能,专用机械,1.0,5.0,4.823,9.9894,161011.9644
1899,300514.SZ,友讯达,通信设备,1.0,5.0,4.662,10.0,141079.84
1008,002548.SZ,金新农,饲料,1.0,2.0,5.463,9.9897,333816.766
1978,300598.SZ,诚迈科技,软件服务,1.0,1.0,10.004,10.0035,150516.3613
123,000530.SZ,大冷股份,机械基件,1.0,6.0,3.33,10.0,289310.0209
