,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
12,600220.SH,600220,江苏阳光,纺织,2.8,True,True,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划"
13,002496.SZ,002496,*ST辉丰,农药化肥,2.88,True,False,
14,600578.SH,600578,京能电力,火力发电,2.99,True,False,"中央汇金资产管理有限责任公司
哈尔滨市道里区慈善基金会
中央汇金资产管理有限责任公司
哈尔滨市道里区慈善基金会
中央汇金资产管理有限责任公司
哈尔滨市道里区慈善基金会"
15,002431.SZ,002431,棕榈股份,建筑工程,3.01,True,True,中央汇金资产管理有限责任公司
16,000937.SZ,000937,冀中能源,煤炭开采,3.07,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
17,600581.SH,600581,八一钢铁,普钢,3.1,True,True,中央汇金资产管理有限责任公司
18,600117.SH,600117,西宁特钢,特种钢,3.12,True,True,
19,002314.SZ,002314,南山控股,区域地产,3.32,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
20,000778.SZ,000778,新兴铸管,钢加工,3.45,True,True,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
21,600870.SH,600870,ST厦华,家用电器,3.53,True,False,
22,600684.SH,600684,珠江实业,全国地产,3.54,True,True,香港中央结算有限公司(陆股通)
23,002108.SZ,002108,沧州明珠,塑料,3.55,True,True,"中央汇金资产管理有限责任公司
深圳福星资本管理有限公司-福星高照1号私募投资基金
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划"
24,300008.SZ,300008,天海防务,船舶,3.55,True,True,
25,600282.SH,600282,南钢股份,普钢,3.6,True,True,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
财通基金-广发证券-四川三新创业投资有限责任公司"
26,300089.SZ,300089,文化长城,文教休闲,3.61,True,False,
27,600959.SH,600959,江苏有线,影视音像,3.76,True,True,江苏紫金文化产业二期创业投资基金(有限合伙)
28,603993.SH,603993,洛阳钼业,小金属,3.78,True,True,"中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
中国国有企业结构调整基金股份有限公司
民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金一零八组合"
29,000060.SZ,000060,中金岭南,铅锌,3.79,True,True,"中信保诚基金-浦发银行-云南国际信托-云信智兴2017-510号单一资金信托
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
30,601011.SH,601011,宝泰隆,焦炭加工,3.89,True,True,创金合信基金-包商银行-中建投信托-中建投信托·鹏华定增1号集合资金信托计划
31,600365.SH,600365,通葡股份,红黄酒,3.91,True,True,
32,000717.SZ,000717,韶钢松山,普钢,3.92,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金"
33,000548.SZ,000548,湖南投资,路桥,3.93,True,True,
34,601001.SH,601001,大同煤业,煤炭开采,3.98,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通证券股份有限公司-中融中证煤炭指数分级证券投资基金
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金"
35,600860.SH,600860,*ST京城,专用机械,4.02,True,True,香港中央结算有限公司(陆股通)
36,000543.SZ,000543,皖能电力,火力发电,4.03,True,True,"全国社保基金一零三组合
全国社保基金四一二组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
37,600503.SH,600503,华丽家族,区域地产,4.04,True,True,
38,300148.SZ,300148,天舟文化,出版业,4.07,True,True,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
39,002131.SZ,002131,利欧股份,互联网,4.1,True,True,"香港中央结算公司
中国农业银行-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
40,600657.SH,600657,信达地产,全国地产,4.16,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
41,600782.SH,600782,新钢股份,普钢,4.17,True,True,"新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
全国社保基金四一二组合
新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划
全国社保基金一零六组合
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
42,600824.SH,600824,益民集团,百货,4.22,True,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
43,002765.SZ,002765,蓝黛传动,汽车配件,4.32,True,True,
44,000419.SZ,000419,通程控股,百货,4.38,True,True,
45,600811.SH,600811,东方集团,综合类,4.45,True,True,"昆仑信托有限责任公司-昆仑信托·东方集团定增一号集合资金信托计划
深圳市大华信安资产管理企业(有限合伙)-大华承运私募证券投资基金
中央汇金资产管理有限责任公司
中融金谷投资(北京)有限公司-中融金谷价值精选二号私募证券投资基金"
46,000807.SZ,000807,云铝股份,铝,4.48,True,True,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
47,000599.SZ,000599,青岛双星,汽车配件,4.52,True,False,"招商财富-招商银行-国信金控1号专项资产管理计划
华能贵诚信托有限公司
济南国惠兴鲁股权投资基金合伙企业(有限合伙)"
48,600173.SH,600173,卧龙地产,全国地产,4.56,True,True,
49,002611.SZ,002611,东方精工,轻工机械,4.58,True,True,"华融证券-招商证券-华融优智1号集合资产管理计划
盛稷股权投资基金(上海)有限公司
香港中央结算有限公司(陆股通)"
50,600308.SH,600308,华泰股份,造纸,4.6,True,True,华泰证券股份有限公司-中庚价值领航混合型证券投资基金
51,600807.SH,600807,ST天业,区域地产,4.65,True,True,国通信托有限责任公司
52,000638.SZ,000638,万方发展,软件服务,4.71,True,True,
53,600019.SH,600019,宝钢股份,普钢,4.71,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
54,000027.SZ,000027,深圳能源,火力发电,4.77,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中证500交易型开放式指数证券投资基金"
55,002340.SZ,002340,格林美,小金属,4.83,True,False,"中国对外经济贸易信托有限公司
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金"
56,600179.SH,600179,*ST安通,仓储物流,4.89,True,False,"北京宏图昌历投资基金管理中心(有限合伙)
平安信托有限责任公司-平安信托*汇安990号集合资金信托
国通信托有限责任公司-国通信托·聚赢88号证券投资单一资金信托
红塔红土基金-中信证券-万向信托-万向信托-星辰82号事务管理类单一资金信托
中航信托股份有限公司-中航信托·天翼系列债券投资集合资金信托计划"
57,000166.SZ,000166,申万宏源,证券,4.91,True,True,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
58,600478.SH,600478,科力远,元器件,4.91,True,True,"国泰君安创新投资有限公司-证券行业支持民企发展系列之国君通济一号私募股权投资基金
北信瑞丰基金-浦发银行-爱建信托-爱建信托云溪2号事务管理类集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托
佛山市金融投资控股有限公司-佛山市通助基金投资有限公司"
59,600986.SH,600986,科达股份,互联网,4.91,True,True,红塔资产-中信银行-中信信托-中信·宏商金融投资项目1701期
60,601777.SH,601777,力帆股份,摩托车,4.95,True,True,
61,600997.SH,600997,开滦股份,煤炭开采,4.96,True,True,"中央汇金资产管理有限责任公司
中国信达资产管理股份有限公司
国联安德盛小盘精选证券投资基金
中融中证煤炭指数分级证券投资基金"
62,600235.SH,600235,民丰特纸,造纸,4.98,True,False,
63,000416.SZ,000416,民生控股,多元金融,4.99,True,True,
64,000983.SZ,000983,西山煤电,煤炭开采,5.03,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
65,002026.SZ,002026,山东威达,机械基件,5.04,True,True,中央汇金资产管理有限责任公司
66,000600.SZ,000600,建投能源,火力发电,5.09,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
华夏基金-农业银行-华夏中证金融资产管理计划
基本养老保险基金一三零一组合
富国基金管理有限公司-社保基金一五零一组合"
67,600971.SH,600971,恒源煤电,煤炭开采,5.1,True,True,"中央汇金资产管理有限责任公司
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
安信证券-梁日文-安信证券创赢1号单一资产管理计划
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
香港中央结算有限公司(陆股通)"
68,002183.SZ,002183,怡亚通,仓储物流,5.11,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划"
69,601727.SH,601727,上海电气,电气设备,5.11,True,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
上海君和立成投资管理中心(有限合伙)-上海临港东方君和科创产业股权投资基金合伙企业(有限合伙)"
70,000155.SZ,000155,川能动力,新型电力,5.17,True,True,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
71,600488.SH,600488,天药股份,化学制药,5.23,True,True,"中央汇金资产管理有限责任公司
广州德福投资咨询合伙企业(有限合伙)-广州德福股权投资基金合伙企业(有限合伙)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
72,600165.SH,600165,新日恒力,钢加工,5.24,True,True,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
73,600361.SH,600361,华联综超,超市连锁,5.25,True,True,领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
74,002565.SZ,002565,顺灏股份,造纸,5.37,True,False,中央汇金资产管理有限责任公司
75,600238.SH,600238,ST椰岛,红黄酒,5.39,True,False,
76,002003.SZ,002003,伟星股份,服饰,5.5,True,True,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
全国社保基金一一五组合
汇添富基金管理股份有限公司-社保基金四二三组合
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
云南国际信托有限公司-伟星股份第一期员工持股集合资金信托计划"
77,601968.SH,601968,宝钢包装,广告包装,5.63,True,True,浙商证券资管-光大银行-浙商汇金灵活定增集合资产管理计划
78,000088.SZ,000088,盐田港,港口,5.68,True,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
79,000301.SZ,000301,东方盛虹,化纤,5.69,True,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
80,601801.SH,601801,皖新传媒,出版业,5.72,True,True,"新华集团-国泰君安-16皖新EB担保及信托财产专户
安徽安元投资基金有限公司
中央汇金资产管理有限责任公司
鹏华资产-平安银行-华宝信托-华宝-银河15号集合资金信托计划
海南首泰融信股权投资基金合伙企业(有限合伙)"
81,000906.SZ,000906,浙商中拓,批发业,5.73,True,False,"长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金"
82,600193.SH,600193,ST创兴,装修装饰,5.73,True,True,
83,600858.SH,600858,银座股份,百货,5.73,True,True,中国东方资产管理股份有限公司
84,600199.SH,600199,金种子酒,白酒,5.76,True,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
85,603889.SH,603889,新澳股份,纺织,5.77,True,True,长春嘉信股权投资基金管理有限公司-嘉信六合策略精选3号
86,600676.SH,600676,交运股份,公共交通,5.8,True,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
87,002487.SZ,002487,大金重工,钢加工,5.84,True,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
88,601699.SH,601699,潞安环能,煤炭开采,5.84,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
89,002207.SZ,002207,ST准油,石油开采,5.85,True,True,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金"
90,300261.SZ,300261,雅本化学,农药化肥,5.93,True,True,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司"
91,601717.SH,601717,郑煤机,汽车配件,5.95,True,True,"河南资产管理有限公司
中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
92,300259.SZ,300259,新天科技,电器仪表,5.96,True,True,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金五零二组合
中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
中国建设银行股份有限公司-泰康产业升级混合型证券投资基金"
93,002226.SZ,002226,江南化工,化工原料,5.98,True,True,"香港中央结算有限公司(陆股通)
兴业全球基金-上海银行-浙江中升港通贸易有限公司"
94,600740.SH,600740,山西焦化,焦炭加工,6.01,True,True,"华鑫国际信托有限公司
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划"
95,000006.SZ,000006,深振业A,区域地产,6.07,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
96,000100.SZ,000100,TCL科技,元器件,6.16,True,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
97,600814.SH,600814,杭州解百,百货,6.16,True,True,香港中央结算有限公司(陆股通)
98,000417.SZ,000417,合肥百货,百货,6.21,True,True,"上海喜世润投资管理有限公司-盈升金衍同丰6号私募投资基金
中央汇金资产管理有限责任公司"
99,601369.SH,601369,陕鼓动力,机械基件,6.28,True,True,中央汇金资产管理有限责任公司
100,000813.SZ,000813,德展健康,化学制药,6.38,True,True,"北京凯世富乐资产管理股份有限公司-凯世富乐稳健9号私募证券投资基金
北京凯世富乐资产管理股份有限公司-凯世富乐稳健11号私募证券投资基金"
101,601162.SH,601162,天风证券,证券,6.39,True,True,
102,600180.SH,600180,瑞茂通,仓储物流,6.43,True,False,"长江财富资管-郑州新动能瑞茂通企业管理咨询中心(有限合伙)-长江财富-稳健6号单一资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一六组合"
103,601319.SH,601319,中国人保,保险,6.49,True,False,"社保基金会
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-招商3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行-上证50交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
104,603030.SH,603030,全筑股份,装修装饰,6.59,True,True,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
105,600463.SH,600463,空港股份,园区开发,6.61,True,True,
106,002443.SZ,002443,金洲管道,钢加工,6.66,True,True,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
博时基金-北京诚通金控投资有限公司-博时基金-诚通金控1号单一资产管理计划"
107,600609.SH,600609,金杯汽车,汽车配件,6.7,True,True,北京桑海汇通资产管理中心(有限合伙)
108,600733.SH,600733,北汽蓝谷,汽车整车,6.71,True,True,
109,000090.SZ,000090,天健集团,建筑工程,6.74,True,True,"国泰君安证券资管-招商银行-国泰君安君享天健如意集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
110,600325.SH,600325,华发股份,区域地产,6.83,True,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
111,002539.SZ,002539,云图控股,农药化肥,6.88,True,False,"全国社保基金六零四组合
全国社保基金四零一组合"
112,603101.SH,603101,汇嘉时代,百货,6.9,True,False,
113,002536.SZ,002536,飞龙股份,汽车配件,6.92,True,True,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金"
114,603758.SH,603758,秦安股份,汽车配件,6.92,True,False,"上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)
上海兰丞秦安股权投资基金合伙企业(有限合伙)"
115,002522.SZ,002522,浙江众成,塑料,6.94,True,True,浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
116,000783.SZ,000783,长江证券,证券,6.96,True,True,
117,300173.SZ,300173,智慧松德,轻工机械,6.97,True,False,"中央汇金资产管理有限责任公司
上海汐泰投资管理有限公司-小棉袄私募证券投资基金"
118,000920.SZ,000920,南方汇通,环境保护,7.05,True,False,
119,002308.SZ,002308,威创股份,IT设备,7.06,True,True,"华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
重庆和信汇智工业产业股权投资基金合伙企业(有限合伙)
招商财富-招商银行-深圳国调招商并购股权投资基金合伙企业(有限合伙)"
120,002707.SZ,002707,众信旅游,旅游服务,7.12,True,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
121,601999.SH,601999,出版传媒,出版业,7.21,True,False,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
122,000829.SZ,000829,天音控股,其他商业,7.22,True,True,"北京国际信托有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
阳光资管-工商银行-阳光资产-积极配置3号资产管理产品
阳光资产-工商银行-主动配置三号资产管理产品"
123,002666.SZ,002666,德联集团,化工原料,7.24,True,True,"交通银行股份有限公司-浦银安盛增长动力灵活配置混合型证券投资基金
中国工商银行-浦银安盛价值成长混合型证券投资基金"
124,002712.SZ,002712,思美传媒,广告包装,7.27,True,True,"金元顺安基金-浙商银行-爱建信托-爱建信托欣欣15号事务管理类单一资金信托
金鹰基金-浙商银行-西藏信托-西藏信托-瑞新9号单一资金信托
华润深国投信托有限公司-华润信托·开元3号集合资金信托计划
陕西省国际信托股份有限公司-陕国投·金玉32号证券投资集合资金信托计划"
125,603603.SH,603603,博天环境,环境保护,7.33,True,True,"国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)"
126,000537.SZ,000537,广宇发展,区域地产,7.35,True,True,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
127,002279.SZ,002279,久其软件,软件服务,7.42,True,True,海通证券资管-工商银行-海通投融宝1号集合资产管理计划
128,002532.SZ,002532,新界泵业,农用机械,7.44,True,False,
129,000881.SZ,000881,中广核技,综合类,7.54,True,False,香港中央结算有限公司(陆股通)
130,002769.SZ,002769,普路通,仓储物流,7.55,True,True,
131,002583.SZ,002583,海能达,通信设备,7.61,True,False,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
招商证券资管-浦发银行-招商智远海能达2号集合资产管理计划
基本养老保险基金八零二组合
富达基金(香港)有限公司-客户资金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
华安基金-工商银行-华融国际信托-华融·正弘旗胜定增基金权益投资集合资金信托计划"
132,000762.SZ,000762,西藏矿业,小金属,7.67,True,True,中央汇金资产管理有限责任公司
133,603725.SH,603725,天安新材,塑料,7.69,True,True,
134,600838.SH,600838,上海九百,百货,7.71,True,True,重庆国际信托股份有限公司-兴国1号集合资金信托计划
135,603055.SH,603055,台华新材,纺织,7.74,True,True,
136,603878.SH,603878,武进不锈,钢加工,7.78,True,True,
137,603116.SH,603116,红蜻蜓,服饰,7.87,True,False,
138,601577.SH,601577,长沙银行,银行,7.88,True,True,湖南发展资产管理集团有限公司
139,000009.SZ,000009,中国宝安,综合类,7.91,True,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金"
