code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
002638,勤上股份,9.79,-21.116,0.074,-22.421,0.096,
002618,丹邦科技,5.48,-20.923,0.047,43.351,0.174,
002676,顺威股份,7.2,-20.879,0.061,6.699,0.09,
000971,高升控股,5.92,-20.756,0.066,-12.437,0.107,
002767,先锋电子,1.24,-20.536,0.074,-22.933,0.119,
002184,海得控制,1.36,-20.526,0.057,-28.285,0.13,
002778,高科石化,0.56,-20.468,0.084,-14.327,0.108,
600198,*ST大唐,8.75,-20.35,0.084,8.513,0.062,
600202,*ST哈空,3.83,-20.199,0.057,-4.163,0.083,
002601,龙蟒佰利,7.06,-20.133,0.109,-2.884,0.039,
002835,同为股份,0.85,-20.11,0.037,-17.149,0.089,
600845,宝信软件,6.41,-20.028,0.063,-9.108,0.089,
000043,中航善达,6.67,-20.012,0.061,2.652,0.071,
002863,今飞凯达,1.86,-19.99,0.047,-30.14,0.121,
002194,*ST凡谷,5.3,-19.972,0.042,38.393,0.176,
000532,华金资本,3.43,-19.969,0.058,11.246,0.143,
000677,恒天海龙,8.64,-19.939,0.057,-16.528,0.114,
002175,东方网络,5.24,-19.811,0.063,-17.708,0.094,
002080,中材科技,6.4,-19.763,0.264,-17.333,0.077,
600149,ST坊展,3.8,-19.76,0.043,-24.142,0.095,
002331,皖通科技,2.95,-19.743,0.055,-3.322,0.082,
600397,*ST安煤,9.9,-19.717,0.068,7.657,0.092,
002499,科林环保,1.89,-19.716,0.057,-40.385,0.152,
002163,中航三鑫,8.03,-19.521,0.052,0.677,0.111,
600556,ST慧球,3.95,-19.495,0.06,-22.443,0.132,
002265,西仪股份,3.03,-19.48,0.059,-28.324,0.116,
600228,ST昌九,2.41,-19.425,0.047,3.049,0.112,
000672,上峰水泥,8.14,-19.368,0.046,4.577,0.055,
002799,环球印务,0.77,-19.255,0.096,-8.146,0.16,
600571,信雅达,4.31,-19.209,0.054,-18.136,0.089,
002425,凯撒文化,8.04,-19.184,0.067,9.11,0.098,
002137,麦达数字,2.85,-19.141,0.057,-17.671,0.153,
600338,西藏珠峰,6.53,-18.998,0.059,-8.862,0.07,
600651,飞乐音响,9.85,-18.906,0.05,-19.551,0.106,
002278,神开股份,3.44,-18.665,0.047,-30.694,0.191,
600775,南京熊猫,6.72,-18.662,0.048,-15.479,0.09,
002864,盘龙药业,0.45,-18.6,0.06,-25.067,0.142,
002899,英派斯,0.79,-18.432,0.125,-37.036,0.166,
600480,凌云股份,3.62,-18.391,0.053,-25.64,0.094,
600608,ST沪科,3.18,-18.34,0.058,-19.55,0.139,
600072,中船科技,6.01,-18.125,0.045,-27.11,0.118,
000595,宝塔实业,7.54,-18.101,0.061,-24.096,0.094,
600734,实达集团,3.55,-18.083,0.049,-36.994,0.176,
002261,拓维信息,9.72,-18.029,0.051,-16.037,0.1,
600677,航天通信,4.16,-17.987,0.042,-1.468,0.076,
002098,浔兴股份,3.1,-17.945,0.053,-45.344,0.313,
600112,天成控股,5.09,-17.895,0.041,-8.457,0.113,
002845,同兴达,0.65,-17.866,0.043,-34.164,0.142,
002086,东方海洋,4.76,-17.763,0.094,-53.491,0.299,
000806,银河生物,6.98,-17.697,0.078,-11.441,0.133,
600462,九有股份,5.34,-17.616,0.045,-6.536,0.177,
600712,南宁百货,5.38,-17.466,0.049,-25.01,0.125,
002649,博彦科技,4.17,-17.439,0.051,-23.225,0.123,
002606,大连电瓷,4.03,-17.429,0.049,-3.961,0.124,
002409,雅克科技,1.83,-17.335,0.049,-30.179,0.141,
002446,盛路通信,4.22,-17.155,0.051,-23.657,0.099,
002479,富春环保,7.95,-17.099,0.05,-21.074,0.11,
002777,久远银海,0.6,-17.062,0.038,-13.307,0.091,
002642,荣之联,5.16,-16.942,0.04,-26.311,0.12,
002253,川大智胜,2.07,-16.933,0.042,-12.244,0.081,
000950,重药控股,7.11,-16.879,0.044,-32.737,0.223,
600850,华东电脑,4.23,-16.721,0.075,24.34,0.086,
600654,ST中安,7.55,-16.712,0.038,-23.016,0.119,
600962,国投中鲁,2.54,-16.696,0.06,-15.16,0.079,
002514,宝馨科技,3.88,-16.616,0.044,8.818,0.04,
002858,力盛赛车,0.62,-16.606,0.07,-23.293,0.102,
601155,新城控股,7.19,-16.586,0.079,-1.579,0.113,
601028,玉龙股份,7.83,-16.553,0.047,-11.239,0.083,
000014,沙河股份,2.02,-16.524,0.066,-27.671,0.161,
002401,中远海科,3.0,-16.511,0.043,-16.089,0.062,
601360,三六零,3.97,-16.415,0.067,-32.843,0.141,
600685,中船防务,8.21,-16.343,0.047,-39.725,0.161,
002528,英飞拓,8.64,-16.303,0.057,-11.054,0.072,
002576,通达动力,1.45,-16.281,0.043,-2.671,0.075,
600291,西水股份,9.79,-16.274,0.045,-14.05,0.081,
002654,万润科技,5.75,-16.226,0.064,-23.636,0.119,
002636,金安国纪,2.46,-16.218,0.047,-18.679,0.107,
000032,深桑达Ａ,2.79,-16.169,0.052,-11.96,0.073,
000837,秦川机床,5.83,-16.144,0.034,-22.028,0.087,
000662,天夏智慧,3.74,-16.099,0.046,-3.615,0.157,
002335,科华恒盛,2.25,-16.066,0.06,-32.676,0.126,
600622,光大嘉宝,8.69,-16.043,0.038,-27.346,0.217,
002544,杰赛科技,5.12,-16.042,0.04,-25.267,0.108,
002268,卫 士 通,8.1,-15.912,0.046,-34.182,0.122,
000519,中兵红箭,7.35,-15.73,0.042,-19.432,0.094,
000687,华讯方舟,7.53,-15.635,0.038,-33.639,0.149,
600232,金鹰股份,3.65,-15.507,0.073,-9.296,0.137,
600216,浙江医药,9.56,-15.495,0.053,-29.851,0.164,
600391,航发科技,3.3,-15.494,0.042,-23.31,0.11,
600652,游久游戏,8.33,-15.473,0.04,-25.326,0.109,
000821,京山轻机,4.41,-15.459,0.043,-20.137,0.082,
002860,星帅尔,0.47,-15.415,0.041,-14.747,0.09,
600446,金证股份,8.35,-15.414,0.032,-25.385,0.133,
000638,万方发展,3.09,-15.381,0.04,-17.944,0.148,
000930,中粮生化,9.64,-15.364,0.054,-32.156,0.094,
000972,ST中基,7.71,-15.359,0.076,-19.04,0.175,
600476,湘邮科技,1.61,-15.334,0.045,-19.009,0.14,
000789,万年青,6.13,-15.302,0.046,7.066,0.068,
000610,西安旅游,2.35,-15.266,0.055,-2.214,0.14,
000509,华塑控股,8.25,-15.141,0.046,-8.503,0.11,
002733,雄韬股份,3.27,-15.132,0.046,-17.783,0.097,
002209,达 意 隆,1.54,-15.109,0.049,-17.093,0.115,
000663,永安林业,2.23,-15.108,0.04,-21.732,0.096,
600506,香梨股份,1.48,-15.085,0.067,-24.581,0.199,
600698,湖南天雁,7.37,-15.064,0.031,-13.752,0.095,
