,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
21,601918.SH,601918,新集能源,煤炭开采,True,5.1282,24.24242424242422,0.21153825000000018,84.97,,0.0
22,000709.SZ,000709,河钢股份,普钢,True,3.8298,19.6078431372549,0.19531980000000002,259.05,香港中央结算有限公司(陆股通),1.0
23,601677.SH,601677,明泰铝业,铝,True,6.9212,36.793893129771014,0.1881073029045642,114.78,"中科沃土基金-浦发银行-云南信托-云信智兴2017-514号单一资金信托
金鹰基金-浦发银行-云南国际信托-云信富春12号单一资金信托
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",3.0
24,300234.SZ,300234,开尔新材,陶瓷,True,20.0474,110.39501039501039,0.18159697551789078,32.02,上海漓沁资产管理合伙企业(有限合伙),1.0
25,603885.SH,603885,吉祥航空,空运,True,9.496,53.74358974358975,0.17669083969465646,269.37,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
基本养老保险基金一零零三组合",4.0
26,601991.SH,601991,大唐发电,火力发电,True,2.449,14.090909090909065,0.17380000000000032,250.86,"香港中央结算有限公司(陆股通)
华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划
中央汇金资产管理有限责任公司",3.0
27,000933.SZ,000933,神火股份,铝,True,9.989,58.79556259904912,0.1698937735849057,190.43,"中央汇金资产管理有限责任公司
南方中证申万有色金属交易型开放式指数证券投资基金
国泰国证有色金属行业指数分级证券投资基金
香港中央结算有限公司(陆股通)",4.0
28,601003.SH,601003,柳钢股份,普钢,True,6.1538,36.63366336633664,0.1679821081081081,176.83,"中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)",6.0
29,300723.SZ,300723,一品红,化学制药,True,4.9269,29.36936936936936,0.16775641104294484,74.52,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
全国社保基金五零四组合
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
30,600138.SH,600138,中青旅,旅游服务,True,5.339,31.953290870488328,0.16708764119601327,89.97,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
全国社保基金一一六组合
中央汇金资产管理有限责任公司",4.0
31,002859.SZ,002859,洁美科技,元器件,True,3.8783,23.784860557768916,0.16305750418760476,125.18,"共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
挪威中央银行-自有资金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国对外经济贸易信托有限公司-淡水泉精选1期
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
平安信托有限责任公司-投资精英之淡水泉
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国成长策略混合型证券投资基金",10.0
32,601117.SH,601117,中国化学,建筑工程,True,4.2232,26.094890510948886,0.161840111888112,340.87,"易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国化学工程集团-中信建投证券-18中化EB担保及信托财产专户",5.0
33,601009.SH,601009,南京银行,银行,True,4.1357,25.897435897435894,0.15969534653465348,832.95,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
34,002534.SZ,002534,杭锅股份,专用机械,True,9.9755,65.03067484662574,0.15339683962264156,99.1,中央汇金资产管理有限责任公司,1.0
35,000807.SZ,000807,云铝股份,铝,True,10.0402,65.80937972768533,0.15256487816091954,308.42,"中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
全国社保基金四零三组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",5.0
36,002010.SZ,002010,传化智联,仓储物流,True,7.0533,48.80174291938999,0.14452967410714282,217.38,"长安财富-广发银行-长安资产·传化物流股权投资专项资产管理计划
华安未来资产-工商银行-传化集团专项资产管理计划
上海陆家嘴股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",4.0
37,000932.SZ,000932,华菱钢铁,普钢,True,9.9859,69.26406926406928,0.14417143124999998,386.18,"华菱集团-华泰联合证券-华菱EB担保及信托财产专户
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
香港中央结算有限公司(陆股通)
华菱集团-华泰联合-华菱EB担保及信托财产专户
全国社保基金四一二组合",5.0
38,600019.SH,600019,宝钢股份,普钢,True,6.8675,50.850340136054406,0.1350531772575251,1970.24,"中央汇金资产管理有限责任公司
北京首钢基金有限公司
香港中央结算有限公司(陆股通)",3.0
39,600674.SH,600674,川投能源,水力发电,True,2.7122,20.533880903490754,0.13208414000000004,516.81,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
40,600021.SH,600021,上海电力,火力发电,True,2.3377,19.213313161875934,0.1216708425196851,184.96,"易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中国国有企业结构调整基金股份有限公司
华夏基金-农业银行-华夏中证金融资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",13.0
41,002109.SZ,002109,兴化股份,化工原料,True,9.9812,84.22712933753944,0.11850338576779025,61.49,,0.0
42,600744.SH,600744,华银电力,火力发电,True,10.0,86.4406779661017,0.11568627450980391,36.42,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
43,000027.SZ,000027,深圳能源,火力发电,True,6.9051,61.15241635687732,0.11291622492401217,412.47,"香港中央结算有限公司(陆股通)
建信中证500指数增强型证券投资基金
中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
44,603098.SH,603098,森特股份,装修装饰,True,10.0,94.19924337957126,0.10615796519410976,73.92,北京匀丰资产管理有限公司-匀丰灵活配置-定制4号私募投资基金,1.0
45,002206.SZ,002206,海利得,化纤,True,6.4348,61.47757255936676,0.10466906437768239,58.96,"西藏山南硅谷天堂昌吉投资管理有限公司-硅谷天堂恒昌私募基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
上海齐银股权投资基金管理有限公司-上海同煤齐银投资管理中心(有限合伙)
基本养老保险基金一零零三组合",5.0
46,000069.SZ,000069,华侨城A,旅游景点,True,2.6895,27.65957446808511,0.09723576923076921,592.77,"全国社保基金四一三组合
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一四组合",5.0
47,603680.SH,603680,今创集团,运输设备,True,4.2177,45.90476190476191,0.09187935684647301,38.75,"上海拿特资产管理有限公司-拿特10号私募证券投资基金
上海图斯投资管理有限公司-图斯日进斗金二号私募证券投资基金
香港中央结算有限公司(陆股通)
上海图斯投资管理有限公司-图斯日进斗金一号私募证券投资基金
上海广怀投资管理有限公司-广怀盈泰一号私募证券投资基金",5.0
48,601288.SH,601288,农业银行,银行,True,0.5952,7.987220447284349,0.07451903999999995,9939.07,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司
全国社会保障基金理事会
香港中央结算有限公司(陆股通)",4.0
49,300740.SZ,300740,御家汇,日用化工,True,4.6272,80.0,0.05784,103.21,"上海于翼资产管理合伙企业(有限合伙)-东方点赞6号证券私募基金
前海股权投资基金(有限合伙)
中国工商银行-中海能源策略混合型证券投资基金",3.0
50,002249.SZ,002249,大洋电机,电气设备,True,1.4141,26.130653266331638,0.05411651923076927,84.53,中山金控资产管理有限公司-中山市民营上市公司发展专项基金有限责任公司,1.0
51,300119.SZ,300119,瑞普生物,农业综合,True,2.7372,56.91192865105907,0.04809536532810971,68.98,"中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金",4.0
52,002876.SZ,002876,三利谱,元器件,True,2.5903,55.96658711217184,0.0462829722814499,62.52,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",3.0
53,600517.SH,600517,国网英大,电气设备,True,1.2821,33.39587242026268,0.03839097191011234,135.06,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",3.0
54,600844.SH,600844,丹化科技,化工原料,True,2.6132,76.87687687687685,0.03399201562500001,48.46,财通基金-工商银行-富春定增1021号资产管理计划,1.0
55,300146.SZ,300146,汤臣倍健,医疗保健,True,0.8919,30.925925925925913,0.02883988023952097,252.43,"中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
全国社保基金四零三组合
中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合",6.0
56,603358.SH,603358,华达科技,汽车配件,True,1.1561,49.14772727272727,0.023522959537572254,65.86,北京宽海投资管理有限公司-宽海精选2号私募证券投资基金,1.0
57,000911.SZ,000911,南宁糖业,食品,True,0.7315,35.20336605890604,0.020779262948207165,31.24,"中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金",2.0
58,600792.SH,600792,云煤能源,焦炭加工,True,0.6565,43.30218068535825,0.01516089928057554,45.54,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
59,000698.SZ,000698,沈阳化工,化工原料,True,0.1248,82.6879271070615,0.001509289256198347,63.01,"国泰基金-浦发银行-国泰-禾盈1号资产管理计划
国泰基金-工商银行-国泰基金格物1号资产管理计划
易方达资产-工商银行-易方达资产华瑞3号资产管理计划
国泰基金-招商证券股份有限公司-国泰基金-招金1号单一资产管理计划
上海国际信托有限公司
国泰基金-上海银行-国泰基金格物2号集合资产管理计划",6.0
60,603588.SH,603588,高能环境,环境保护,True,-0.1722,40.03215434083602,-0.004301542168674698,132.87,"博时基金管理有限公司-社保基金四一九组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
基本养老保险基金一六零一一组合",5.0
61,300475.SZ,300475,聚隆科技,专用机械,True,-0.3492,67.2897196261682,-0.005189500000000001,38.67,"深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金",4.0
62,603038.SH,603038,华立股份,装修装饰,True,-2.4078,59.54381752701079,-0.04043744758064517,23.88,,0.0
63,605122.SH,605122,N四方,其他建材,True,-5.4756,5.792796138135903,-0.9452430000000008,16.64,,0.0
