,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
31,300278.SZ,300278,华昌达,专用机械,7.04,0.0,3.0,21.25,"陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划
厦门国际信托有限公司-厦门信托-汇金1615号集合资金信托",2.0
32,603009.SH,603009,北特科技,汽车配件,7.08,2.0,1.0,23.23,"海通期货-文登市森鹿制革有限公司-支持民企发展系列之海通期货6号单一资产管理计划
富诚海富资管-海通证券-证券行业支持民企发展系列之富诚海富通海富五号集合资产管理计划",2.0
33,601717.SH,601717,郑煤机,汽车配件,7.13,0.0,1.0,106.18,"中央汇金资产管理有限责任公司
百瑞信托有限责任公司
香港中央结算有限公司(陆股通)
河南资产管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
34,002659.SZ,002659,凯文教育,文教休闲,7.3,0.0,1.0,36.4,"上海通怡投资管理有限公司-通怡金陵1号私募基金
华轩(上海)股权投资基金有限公司",2.0
35,002708.SZ,002708,光洋股份,汽车配件,7.34,0.0,1.0,28.87,,0.0
36,002748.SZ,002748,世龙实业,化工原料,7.49,2.0,1.0,17.98,中央汇金资产管理有限责任公司,1.0
37,600151.SH,600151,航天机电,汽车配件,7.68,0.0,1.0,110.15,"中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
38,002283.SZ,002283,天润工业,汽车配件,7.83,0.0,1.0,74.98,,0.0
39,000626.SZ,000626,远大控股,商贸代理,8.36,0.0,1.0,38.79,,0.0
40,300509.SZ,300509,新美星,专用机械,9.11,2.0,1.0,15.18,深圳赞道资本管理有限公司-赞道杰出成长6号私募证券投资基金,1.0
41,603758.SH,603758,秦安股份,汽车配件,9.17,0.0,1.0,40.24,上海兰丞秦安股权投资基金合伙企业(有限合伙),1.0
42,002651.SZ,002651,利君股份,专用机械,9.3,2.0,1.0,49.02,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),1.0
43,002288.SZ,002288,超华科技,元器件,9.46,0.0,2.0,75.71,天风天成资管-招商证券-天风天成科瑞集合资产管理计划,1.0
44,002451.SZ,002451,摩恩电气,电气设备,9.5,0.0,2.0,40.21,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
45,688055.SH,688055,N龙腾,元器件,9.85,0.0,1.0,26.53,,0.0
46,002585.SZ,002585,双星新材,塑料,9.93,0.0,2.0,87.36,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
鹏华基金-招商银行-中山证券有限责任公司
中央汇金资产管理有限责任公司",3.0
47,000505.SZ,000505,京粮控股,食品,10.38,0.0,2.0,42.16,"鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划",2.0
48,603959.SH,603959,百利科技,建筑工程,10.8,0.0,2.0,47.42,"国通信托有限责任公司-国通信托·百华1号证券投资单一资金信托
吉林成朴丰祥股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
盈科创新资产管理有限公司
上海淮矿资产管理有限公司
陕西金资基金管理有限公司-陕西铜川金锂产业发展基金(有限合伙)
吉林雨田股权投资基金合伙企业(有限合伙)",7.0
49,601838.SH,601838,成都银行,银行,11.08,0.0,1.0,209.88,"香港中央结算有限公司(陆股通)
成都市协成资产管理有限责任公司",2.0
50,002009.SZ,002009,天奇股份,工程机械,11.16,2.0,1.0,41.35,"云南国际信托有限公司-云南信托-招信智赢19号集合资金信托计划
创金合信基金-包商银行-华润深国投信托-天奇持股计划1期集合资金信托计划",2.0
51,002672.SZ,002672,东江环保,环境保护,11.53,0.0,1.0,76.15,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司",3.0
52,300222.SZ,300222,科大智能,电气设备,11.64,0.0,2.0,63.26,,0.0
53,600343.SH,600343,航天动力,航空,11.68,0.0,1.0,74.54,,0.0
54,603066.SH,603066,音飞储存,仓储物流,11.79,0.0,1.0,35.45,,0.0
55,300225.SZ,300225,金力泰,染料涂料,11.86,0.0,2.0,55.42,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金
宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
中央汇金资产管理有限责任公司",4.0
56,600742.SH,600742,一汽富维,汽车配件,11.9,2.0,1.0,78.53,"香港中央结算有限公司(陆股通)
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
全国社保基金一零一组合",3.0
57,300323.SZ,300323,华灿光电,半导体,11.95,0.0,1.0,99.51,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
58,600158.SH,600158,中体产业,文教休闲,11.96,0.0,2.0,78.64,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
59,002066.SZ,002066,瑞泰科技,其他建材,12.23,0.0,1.0,28.25,中央汇金资产管理有限责任公司,1.0
60,000887.SZ,000887,中鼎股份,橡胶,12.45,0.0,1.0,151.66,"鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托",6.0
61,300733.SZ,300733,西菱动力,汽车配件,12.53,0.0,1.0,8.5,,0.0
62,600230.SH,600230,沧州大化,农药化肥,12.65,0.0,1.0,52.1,"香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金
中央汇金资产管理有限责任公司",3.0
63,600071.SH,600071,凤凰光学,元器件,12.81,2.0,1.0,30.42,中铁宝盈资产-招商银行-外贸信托-昀沣3号证券投资集合资金信托计划,1.0
64,600761.SH,600761,安徽合力,工程机械,13.26,0.0,1.0,98.15,"中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
基本养老保险基金一零零三组合
全国社保基金一一三组合
嘉实基金-农业银行-嘉实中证金融资产管理计划
首域投资管理(英国)有限公司-首域中国A股基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金",7.0
65,300435.SZ,300435,中泰股份,机械基件,13.29,1.0,2.0,30.11,,0.0
66,000901.SZ,000901,航天科技,航空,13.55,0.0,1.0,103.37,"中国航发资产管理有限公司
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",5.0
67,600967.SH,600967,内蒙一机,运输设备,13.6,0.0,1.0,229.79,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",7.0
68,002117.SZ,002117,东港股份,广告包装,13.73,0.0,1.0,74.9,中央汇金资产管理有限责任公司,1.0
69,000534.SZ,000534,万泽股份,生物制药,14.01,0.0,1.0,68.86,"云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划",3.0
70,600127.SH,600127,金健米业,农业综合,14.08,2.0,1.0,90.36,湖南发展资产管理集团有限公司,1.0
71,000070.SZ,000070,特发信息,通信设备,14.16,0.0,1.0,112.6,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
长城证券-兴业银行-长城特发智想1号集合资产管理计划",2.0
72,603167.SH,603167,渤海轮渡,水运,14.39,2.0,2.0,67.01,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金",3.0
73,601882.SH,601882,海天精工,机床制造,14.49,0.0,1.0,75.64,,0.0
74,603017.SH,603017,中衡设计,建筑工程,14.81,0.0,2.0,40.42,,0.0
75,600765.SH,600765,中航重机,机械基件,15.34,0.0,1.0,119.35,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
基本养老保险基金一二零四组合
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",6.0
76,300114.SZ,300114,中航电测,电器仪表,15.46,0.0,1.0,91.33,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社保基金六零四组合",2.0
77,601952.SH,601952,苏垦农发,种植业,15.78,0.0,1.0,217.45,"平安信托有限责任公司-投资精英之淡水泉
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
平安信托有限责任公司-平安财富.淡水泉成长一期集合资金信托
淡水泉(北京)投资管理有限公司-淡水泉成长7期私募基金
中国对外经济贸易信托有限公司-淡水泉精选1期
香港中央结算有限公司(陆股通)
中国对外经济贸易信托有限公司-外贸信托-淡水泉精选3期私募证券投资基金
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
淡水泉(北京)投资管理有限公司-淡水泉成长基金1期",9.0
78,300275.SZ,300275,梅安森,软件服务,15.79,0.0,1.0,19.89,"国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金
中央汇金资产管理有限责任公司
创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金
国融翰泽金融信息服务(北京)有限公司-国融翰泽-天翼一号私募证券投资基金",5.0
79,603298.SH,603298,杭叉集团,专用机械,16.3,0.0,1.0,141.22,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
全国社保基金一零二组合",3.0
80,603161.SH,603161,科华控股,汽车配件,16.35,0.0,2.0,11.35,"上海翎巧资产管理有限公司-速赢二号私募证券投资基金
上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
扬州尚颀股权投资基金中心(有限合伙)
上海尚颀股权投资基金一期合伙企业(有限合伙)",4.0
81,603056.SH,603056,德邦股份,仓储物流,16.57,0.0,2.0,36.07,"中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
天津瑞荣股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
南方基金-中国农业银行“安心·灵动·30天”人民币理财产品-南方基金666号单一资产管理计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)",10.0
82,603035.SH,603035,常熟汽饰,汽车配件,16.61,0.0,1.0,51.84,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
83,002254.SZ,002254,泰和新材,化纤,16.75,0.0,1.0,102.31,"基本养老保险基金三零三组合
上海方圆达创投资合伙企业(有限合伙)-方圆-东方38号私募投资基金
中央汇金资产管理有限责任公司",3.0
84,600753.SH,600753,东方银星,商贸代理,16.89,1.0,1.0,30.27,上海杰宇资产管理有限公司,1.0
85,300120.SZ,300120,经纬辉开,元器件,17.05,0.0,3.0,40.4,"易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",11.0
86,300401.SZ,300401,花园生物,食品,17.26,0.0,1.0,79.22,"中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金
基本养老保险基金三零三组合
九泰基金-浦发银行-粤财信托-粤财信托-菁英162期单一资金信托计划
中国信达资产管理股份有限公司
香港中央结算有限公司(陆股通)
中科先行(北京)资产管理有限公司",6.0
87,000400.SZ,000400,许继电气,电气设备,17.27,0.0,1.0,174.13,"易方达基金-农业银行-易方达中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",9.0
88,601456.SH,601456,国联证券,证券,17.45,0.0,3.0,83.01,,0.0
89,300600.SZ,300600,瑞特股份,电气设备,17.7,2.0,1.0,36.42,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
全国社保基金一零二组合",4.0
90,002315.SZ,002315,焦点科技,互联网,17.7,0.0,1.0,29.51,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
中央汇金资产管理有限责任公司",2.0
91,002402.SZ,002402,和而泰,元器件,19.06,1.0,1.0,152.13,"香港中央结算有限公司(陆股通)
全国社保基金四零六组合
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金
中国建设银行股份有限公司-易方达新丝路灵活配置混合型证券投资基金",4.0
92,605366.SH,605366,宏柏新材,化工原料,19.13,0.0,3.0,15.88,,0.0
93,300610.SZ,300610,晨化股份,化工原料,19.75,2.0,1.0,21.85,中国比利时直接股权投资基金,1.0
94,603042.SH,603042,华脉科技,通信设备,19.98,0.0,1.0,27.17,上海金融发展投资基金(有限合伙),1.0
95,300859.SZ,300859,西域旅游,旅游服务,20.19,0.0,3.0,7.82,,0.0
96,603877.SH,603877,太平鸟,服饰,20.65,0.0,1.0,98.44,香港中央结算有限公司(陆股通),1.0
97,002041.SZ,002041,登海种业,种植业,20.92,0.0,1.0,184.1,"华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划",6.0
98,002058.SZ,002058,威尔泰,电器仪表,21.82,0.0,1.0,31.25,"深圳昭时股权投资基金管理有限公司
深圳鼎呈投资管理有限公司-开金鼎呈瑞华私募证券投资基金
中央汇金资产管理有限责任公司",3.0
99,605088.SH,605088,N冠盛,汽车配件,22.42,0.0,1.0,8.97,,0.0
100,600363.SH,600363,联创光电,元器件,22.68,4.0,1.0,100.58,,0.0
101,002163.SZ,002163,海南发展,装修装饰,22.84,0.0,1.0,183.51,"中国对外经济贸易信托有限公司-鸿道3期
中航基金-浙商银行-中航基金同达1号资产管理计划
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
102,600976.SH,600976,健民集团,中成药,23.96,0.0,1.0,36.73,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金",6.0
103,000738.SZ,000738,航发控制,航空,23.99,1.0,1.0,274.84,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国信达资产管理股份有限公司
中国华融资产管理股份有限公司",5.0
104,600378.SH,600378,昊华科技,化工原料,24.64,0.0,1.0,73.23,"中国银行股份有限公司-长盛电子信息产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一一组合
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",5.0
105,300481.SZ,300481,濮阳惠成,化工原料,25.92,0.0,1.0,66.47,"北京芯动能投资基金(有限合伙)
财通基金-宁波银行-湖北鼎锋长江产业投资基金合伙企业(有限合伙)
中国对外经济贸易信托有限公司-淡水泉精选1期
全国社保基金四一三组合
民权中证国投创业投资基金(有限合伙)
全国社保基金五零二组合
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-淡水泉平衡3期证券投资集合资金信托计划
华润深国投信托有限公司-华润信托·淡水泉平衡5期集合资金信托计划",9.0
106,300678.SZ,300678,中科信息,软件服务,26.46,0.0,1.0,47.63,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1.0
107,000768.SZ,000768,中航飞机,航空,27.4,0.0,1.0,758.6,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中央汇金资产管理有限责任公司",4.0
108,603313.SH,603313,梦百合,家居用品,28.55,0.0,1.0,97.74,"平安银行股份有限公司-长信可转债债券型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
全国社保基金一一一组合
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
中国银行股份有限公司-平安匠心优选混合型证券投资基金",6.0
109,002335.SZ,002335,科华恒盛,电气设备,30.67,0.0,1.0,69.08,"中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行-富国中证红利指数增强型证券投资基金
中融鼎(深圳)投资有限公司-中融鼎秋天对冲私募基金",3.0
110,300680.SZ,300680,隆盛科技,汽车配件,30.79,0.0,1.0,26.91,,0.0
111,603319.SH,603319,湘油泵,汽车配件,30.87,0.0,2.0,32.38,"湖南省资产管理有限公司
湖南省财信资产管理有限公司",2.0
112,002919.SZ,002919,名臣健康,日用化工,31.01,0.0,2.0,13.11,,0.0
113,300427.SZ,300427,红相股份,电气设备,32.8,0.0,1.0,83.11,"中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
上海雅策投资管理有限公司-雅策精选一号私募证券投资基金",5.0
114,603995.SH,603995,甬金股份,特种钢,33.25,2.0,1.0,19.18,,0.0
115,603655.SH,603655,朗博科技,汽车配件,34.97,0.0,1.0,11.89,,0.0
116,603700.SH,603700,宁水集团,电器仪表,36.16,0.0,1.0,37.36,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金一一三组合
中国工商银行-上投摩根内需动力股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金五零二组合
中国农业银行-长城安心回报混合型证券投资基金",6.0
117,300566.SZ,300566,激智科技,元器件,37.4,0.0,1.0,43.25,"中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",3.0
118,603396.SH,603396,金辰股份,专用机械,37.6,0.0,1.0,16.62,"交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
华夏基金-大家人寿保险股份有限公司-万能险组合-华夏基金-大家人寿价值型股票组合单一资产管理计划
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",7.0
119,603027.SH,603027,千禾味业,食品,38.5,0.0,1.0,254.01,"建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
中国工商银行股份有限公司-汇添富美丽30混合型证券投资基金
上海混沌道然资产管理有限公司-混沌价值二号基金
全国社保基金一一七组合
香港中央结算有限公司(陆股通)
全国社保基金四零六组合
全国社保基金四零四组合
中国工商银行-广发聚丰混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司股票型组合",9.0
120,002993.SZ,002993,N奥海,元器件,38.71,0.0,1.0,17.5,,0.0
121,300857.SZ,300857,协创数据,IT设备,38.92,2.0,1.0,20.1,,0.0
122,300516.SZ,300516,久之洋,电器仪表,39.1,0.0,1.0,70.38,"深圳市君如资产管理顾问有限公司-君如木兰2号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰3号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金",4.0
123,600316.SH,600316,洪都航空,航空,41.0,1.0,2.0,294.02,"中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",3.0
124,603801.SH,603801,志邦家居,家居用品,41.69,0.0,1.0,90.59,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金
全国社保基金一一四组合",3.0
