,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
21,002616.SZ,002616,长青集团,环境保护,11.5,True,False,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
中国银行-景顺长城动力平衡证券投资基金"
22,300016.SZ,300016,北陆药业,中成药,11.61,True,False,大业信托有限责任公司-大业信托·优悦3号单一资金信托
23,603917.SH,603917,合力科技,汽车配件,11.9,True,False,
24,002331.SZ,002331,皖通科技,软件服务,12.06,True,False,
25,600827.SH,600827,百联股份,超市连锁,12.08,True,False,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
26,603768.SH,603768,常青股份,汽车配件,12.08,True,False,
27,002582.SZ,002582,好想你,食品,12.51,True,False,"全国社保基金一零五组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金五零四组合
全国社保基金六零三组合"
28,000936.SZ,000936,华西股份,化纤,12.7,True,False,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
29,300381.SZ,300381,溢多利,生物制药,13.45,True,False,深圳菁英时代基金管理股份有限公司-菁英时代久盈1号基金
30,000877.SZ,000877,天山股份,水泥,13.86,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-华安沪港深机会灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安核心优选混合型证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
全国社保基金四一二组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
31,300171.SZ,300171,东富龙,医疗保健,14.26,True,False,汇添富基金管理股份有限公司-社保基金一五零二组合
32,603161.SH,603161,科华控股,汽车配件,14.34,True,False,"上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
上海尚颀股权投资基金一期合伙企业(有限合伙)
扬州尚颀股权投资基金中心(有限合伙)"
33,603937.SH,603937,丽岛新材,铝,14.38,True,False,
34,000501.SZ,000501,鄂武商A,百货,14.39,True,False,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中央汇金资产管理有限责任公司"
35,300519.SZ,300519,新光药业,中成药,15.98,True,False,
36,300200.SZ,300200,高盟新材,化工原料,16.11,True,False,中央汇金资产管理有限责任公司
37,300517.SZ,300517,海波重科,建筑工程,17.11,True,False,
38,600329.SH,600329,中新药业,中成药,17.3,True,False,中央汇金资产管理有限责任公司
39,300151.SZ,300151,昌红科技,机械基件,17.56,True,False,
40,002332.SZ,002332,仙琚制药,生物制药,18.01,True,False,"中央汇金资产管理有限责任公司
国泰基金管理有限公司-社保基金四二一组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
齐鲁证券资管-民生银行-齐鲁民生2号集合资产管理计划
全国社保基金六零二组合"
41,300439.SZ,300439,美康生物,医疗保健,18.65,True,False,广东金百合财富管理有限公司-金百合八号证券投资基金
42,603139.SH,603139,康惠制药,中成药,19.24,True,False,"陕西德同福方投资管理有限公司-陕西省新材料高技术创业投资基金(有限合伙)
中国建设银行股份有限公司-光大保德信风格轮动混合型证券投资基金"
43,300494.SZ,300494,盛天网络,互联网,19.59,True,False,"中国工商银行股份有限公司-南方大数据100指数证券投资基金
深圳创富兆业金融管理有限公司-创富福星云产业私募证券投资基金"
44,600895.SH,600895,张江高科,园区开发,20.29,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行-上证180交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划"
45,300146.SZ,300146,汤臣倍健,医疗保健,20.57,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
前海开源再融资主题精选股票型证券投资基金
易方达创业板交易型开放式指数证券投资基金"
46,300406.SZ,300406,九强生物,医疗保健,22.1,True,False,"香港中央结算有限公司(陆股通)
全国社保基金四一一组合"
47,002541.SZ,002541,鸿路钢构,钢加工,24.92,True,False,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中央汇金资产管理有限责任公司
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划"
48,603991.SH,603991,至正股份,塑料,30.43,True,False,上海纳华资产管理有限公司
49,002727.SZ,002727,一心堂,医药商业,31.69,True,False,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金
中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金"
50,600521.SH,600521,华海药业,化学制药,33.2,True,False,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零五组合
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金"
51,300233.SZ,300233,金城医药,化学制药,33.55,True,False,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)"
52,300633.SZ,300633,开立医疗,医疗保健,36.15,True,False,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金"
53,002891.SZ,002891,中宠股份,饲料,38.4,True,False,"全国社保基金五零二组合
中国农业银行股份有限公司-景顺长城中小板创业板精选股票型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金"
54,603810.SH,603810,丰山集团,农药化肥,42.07,True,False,
55,002773.SZ,002773,康弘药业,化学制药,42.09,True,False,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合泰混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金"
56,300639.SZ,300639,凯普生物,医疗保健,44.4,True,False,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十七号私募证券投资基金
中国工商银行股份有限公司-富国龙头优势混合型证券投资基金"
57,688139.SH,688139,海尔生物,医疗保健,45.08,True,False,"寻常(上海)投资管理有限公司-汇玖3号私募证券投资基金
寻常(上海)投资管理有限公司-琚玖1号私募证券投资基金
中国工商银行股份有限公司-中海医疗保健主题股票型证券投资基金
上海浦东发展银行股份有限公司-中海医药健康产业精选灵活配置混合型证券投资基金
全国社保基金一一八组合
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金"
58,300642.SZ,300642,透景生命,医疗保健,53.51,True,False,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金"
59,300463.SZ,300463,迈克生物,医疗保健,54.8,True,False,"香港中央结算有限公司(陆股通)
全国社保基金一一五组合
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
全国社保基金四零四组合"
60,002352.SZ,002352,顺丰控股,仓储物流,55.0,True,False,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中原资产管理有限公司
香港中央结算有限公司(陆股通)"
61,603538.SH,603538,美诺华,化学制药,59.84,True,False,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
上海拿特资产管理有限公司-拿特9号私募证券投资基金"
62,300413.SZ,300413,芒果超媒,影视音像,60.06,True,False,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合泰混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF)
全国社保基金一一七组合"
63,002940.SZ,002940,昂利康,化学制药,60.31,True,False,"中国银行股份有限公司-国泰鑫利一年持有期混合型证券投资基金
深圳前海行健资本管理有限公司-前海行健玄策二号私募证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金"
64,000710.SZ,000710,贝瑞基因,医疗保健,64.97,True,False,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
基本养老保险基金八零二组合
海通兴泰(安徽)新兴产业投资基金(有限合伙)
招商银行股份有限公司-兴全合润分级混合型证券投资基金"
65,603583.SH,603583,捷昌驱动,电气设备,66.3,True,False,"香港中央结算有限公司(陆股通)
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划"
66,603882.SH,603882,金域医学,医疗保健,84.3,True,False,"国创开元股权投资基金(有限合伙)
香港中央结算有限公司(陆股通)
中国工商银行-广发聚丰混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
高瓴资本管理有限公司-HCM中国基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金"
67,300122.SZ,300122,智飞生物,生物制药,90.3,True,False,"尚信健投资产管理(上海)有限责任公司-尚信健投-恒兴私募证券投资基金
尚信健投资产管理(上海)有限责任公司-尚投道私募证券投资基金
香港中央结算有限公司(陆股通)
云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划"
68,603883.SH,603883,老百姓,医药商业,90.41,True,False,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
国泰基金管理有限公司-社保基金1102组合"
69,300482.SZ,300482,万孚生物,医疗保健,94.19,True,False,"广州汇垠天粤股权投资基金管理有限公司
香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金"
70,688198.SH,688198,佰仁医疗,医疗保健,95.37,True,False,"上海勤远投资管理中心(有限合伙)-勤远嘉裕私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远动态平衡1号私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远动态平衡2号私募证券投资基金
全国社保基金四一一组合
中国银行股份有限公司-大成中小盘混合型证券投资基金(LOF)"
71,688399.SH,688399,硕世生物,医疗保健,223.42,True,False,
