,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
30,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
31,601068.SH,601068,中铝国际,建筑施工,1.0,7.41,"央企改革, 大基建, PPP, ",21.93亿
32,601619.SH,601619,嘉泽新能,新型电力,1.0,4.91,"业绩预增, 风电, 光伏, 区块链, 资产重组, 宁夏, ",24.73亿
33,603956.SH,603956,威派格,专用机械,1.0,22.52,"次新股, ",9.59亿
34,002676.SZ,002676,顺威股份,塑料,1.0,3.69,"白色家电, 家电, 壳公司, ",26.57亿
35,603045.SH,603045,福达合金,电气设备,1.0,32.0,"燃料电池, ",21.7亿
36,603079.SH,603079,圣达生物,食品,1.0,30.01,"维生素, ",10.96亿
37,603890.SH,603890,春秋电子,机械基件,1.0,11.23,"人民币贬值受益, ",15.22亿
38,000970.SZ,000970,中科三环,元器件,1.0,12.95,"特斯拉, 超级高铁, 中科院系, 稀土磁材, ",137.94亿
39,603396.SH,603396,金辰股份,专用机械,1.0,32.42,"光伏, 工业自动化, 智能制造, ",10.23亿
40,002725.SZ,002725,跃岭股份,汽车配件,1.0,12.6,"5G, 汽车零部件, 半导体, 独角兽, ",22.25亿
41,603628.SH,603628,清源股份,电气设备,1.0,9.11,"光伏, ",8.09亿
42,603663.SH,603663,三祥新材,矿物制品,1.0,17.06,"有色-锆, 有色金属, 资产重组, ",11.86亿
43,603693.SH,603693,江苏新能,新型电力,1.0,13.71,"风电, 光伏, ",16.18亿
44,002261.SZ,002261,拓维信息,互联网,1.0,6.45,"教育, 华为产业链, 回购, 大数据, 云计算, 人工智能, 彩票, 独角兽, 游戏, 手游, ",57.1亿
45,002310.SZ,002310,东方园林,建筑施工,1.0,5.57,"社保重仓, 旅游, 园林, 雄安-园林环保, 特色小镇, PPP, 环保, 雄安新区, 污水处理, 股权转让, 国资入股, ",90.7亿
46,300330.SZ,300330,华虹计通,软件服务,1.0,13.07,"物联网, 移动支付, 无人商店, 智慧城市, 高铁轨交, ",21.92亿
47,300345.SZ,300345,红宇新材,钢加工,1.0,7.96,"军工, 军民融合, 工业自动化, 3D打印, 智能制造, ",29.34亿
48,002866.SZ,002866,传艺科技,电脑设备,1.0,13.81,"PCB板, ",11.13亿
49,300366.SZ,300366,创意信息,软件服务,1.0,11.06,"5G, 华为产业链, 大数据, 云计算, 智慧城市, 国产软件, 国产操作系统, ",35.62亿
50,300391.SZ,300391,康跃科技,机械基件,1.0,7.8,"大飞机, 光伏, 工业自动化, 燃料电池, 高送转-填权, 智能制造, ",15.64亿
51,300430.SZ,300430,诚益通,电器仪表,1.0,14.2,"社保重仓, 工业自动化, 智能制造, 医疗器械, ",31.71亿
52,300290.SZ,300290,荣科科技,软件服务,1.0,12.66,"兜底式增持, 大数据, 云计算, 高送转, 互联网医疗, 智慧城市, 国产软件, 股权转让, 医疗信息化, 独角兽, ",40.76亿
53,300555.SZ,300555,路通视信,通信设备,1.0,11.12,"物联网, 智慧城市, 智慧安防, 广电, ",9.7亿
54,300653.SZ,300653,正海生物,医疗保健,1.0,67.89,"高送转-预期, 医疗器械, ",29.38亿
55,300722.SZ,300722,新余国科,专用机械,1.0,25.39,"高送转-预期, 军工, 军民融合, ",7.11亿
56,300746.SZ,300746,汉嘉设计,建筑施工,1.0,18.35,"天然气, 住房租赁, 资产重组, 装修装饰, ",13.01亿
57,300262.SZ,300262,巴安水务,环境保护,1.0,7.78,"水务, 兜底式增持, PPP, ",35.47亿
58,000862.SZ,000862,银星能源,新型电力,1.0,5.94,"央企改革, 风电, 光伏, 宁夏, 强势人气股, ",29.78亿
59,300763.SZ,300763,锦浪科技,电气设备,1.0,49.39,"次新股, 光伏, ",9.88亿
60,300767.SZ,300767,震安科技,橡胶,1.0,41.13,"次新股, ",8.23亿
61,300768.SZ,300768,迪普科技,软件服务,1.0,37.94,"次新股, 网络安全, ",15.18亿
62,300772.SZ,300772,运达股份,电气设备,1.0,21.8,"次新股, 风电, ",16.02亿
63,300245.SZ,300245,天玑科技,软件服务,1.0,11.53,"阿里巴巴概念股, 美团概念股, 大数据, 云计算, 工业互联网, 股权转让, 国产操作系统, ",29.94亿
64,300220.SZ,300220,金运激光,元器件,1.0,32.56,"3D打印, 智能制造, ",40.67亿
65,600198.SH,600198,大唐电信,通信设备,1.0,15.53,"5G, 阿里巴巴概念股, 国家队重仓, 央企改革, 物联网, 无人驾驶, 移动支付, 半导体, 智慧城市, 电竞, 国产芯片, 资产重组, ST摘帽, 人脸识别, ",136.74亿
66,600316.SH,600316,洪都航空,航空,1.0,16.07,"央企改革, 军工研究所, 大飞机, 通用航空, 业绩预增, 军工, 无人机, ",115.24亿
67,002952.SZ,002952,亚世光电,元器件,1.0,58.98,"次新股, 高送转, ",8.99亿
68,300749.SZ,300749,顶固集创,家居用品,1.0,18.7,"高送转-预期, 高送转-填权, 家具家居, ",9.59亿
