,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT_5,COL_LOCAL_LIMIT_COUNT_10,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
14,600981.SH,600981,汇鸿集团,商贸代理,3.45,4.0,0.0,1.0,25.21,"全国社保基金五零一组合
兴证证券资管-工商银行-兴证资管鑫成63号集合资产管理计划
上海国药圣礼股权投资基金合伙企业(有限合伙)
上海赛领博达股权投资基金合伙企业(有限合伙)
兴证证券资管-工商银行-兴证资管鑫成71号双红利轮动集合资产管理计划
上海赛领并购投资基金合伙企业(有限合伙)
兴证证券资管-工商银行-兴证资管鑫成61号集合资产管理计划",7.0
15,002162.SZ,002162,悦心健康,医疗保健,3.46,2.0,1.0,1.0,29.51,中央汇金资产管理有限责任公司,1.0
16,600139.SH,600139,西部资源,综合类,3.5,0.0,1.0,1.0,23.17,,0.0
17,000540.SZ,000540,中天金融,多元金融,3.51,9.0,0.0,1.0,244.76,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
18,000937.SZ,000937,冀中能源,煤炭开采,3.54,6.0,0.0,1.0,102.89,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
19,601212.SH,601212,白银有色,铜,3.6,0.0,1.0,1.0,266.57,"广州市玄元投资管理有限公司-玄元科新10号私募证券投资基金
中国信达资产管理股份有限公司
瑞源(上海)股权投资基金合伙企业(有限合伙)
中国东方资产管理股份有限公司
平安银行股份有限公司-中证800交易型开放式指数证券投资基金
全国社保基金四一三组合",6.0
20,600082.SH,600082,海泰发展,园区开发,3.62,5.0,0.0,1.0,22.96,,0.0
21,600052.SH,600052,浙江广厦,影视音像,3.66,7.0,0.0,1.0,31.91,,0.0
22,600300.SH,600300,维维股份,软饮料,3.67,0.0,1.0,1.0,61.36,中央汇金资产管理有限责任公司,1.0
23,002662.SZ,002662,京威股份,汽车配件,3.7,9.0,0.0,1.0,53.98,,0.0
24,600581.SH,600581,八一钢铁,普钢,3.75,6.0,0.0,1.0,57.48,中央汇金资产管理有限责任公司,1.0
25,600370.SH,600370,三房巷,纺织,3.8,3.0,0.0,1.0,30.3,,0.0
26,300091.SZ,300091,金通灵,机械基件,3.83,2.0,1.0,1.0,37.85,"上海滚石投资管理有限公司-滚石3号运能能源股权投资基金
鹏华资产-浦发银行-上海爱建信托-爱建信托-浦发金通定增2号集合资金信托计划",2.0
27,000836.SZ,000836,富通鑫茂,通信设备,3.87,0.0,1.0,1.0,46.76,"南华基金-浙商银行-南华基金鑫华1号资产管理计划
汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金",3.0
28,002345.SZ,002345,潮宏基,服饰,3.92,1.0,1.0,1.0,34.68,,0.0
29,002285.SZ,002285,世联行,房产服务,4.03,2.0,2.0,3.0,81.19,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
30,600189.SH,600189,吉林森工,软饮料,4.05,0.0,1.0,1.0,19.94,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
31,002435.SZ,002435,长江健康,化学制药,4.07,9.0,0.0,1.0,48.82,"华安资产管理(香港)有限公司-客户资金专户1号(交易所)
西藏信托有限公司-西藏信托-莱沃50号集合资金信托计划",2.0
32,600722.SH,600722,金牛化工,化工原料,4.12,4.0,0.0,1.0,28.03,,0.0
33,000046.SZ,000046,泛海控股,多元金融,4.13,5.0,0.0,1.0,213.73,"建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划
香港中央结算有限公司(陆股通)
德邦创新资本-渤海银行-中融国际信托有限公司",3.0
34,600724.SH,600724,宁波富达,水泥,4.13,6.0,0.0,1.0,59.68,,0.0
35,000620.SZ,000620,新华联,全国地产,4.14,1.0,1.0,2.0,78.52,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
36,603766.SH,603766,隆鑫通用,摩托车,4.15,3.0,0.0,1.0,85.22,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
37,000875.SZ,000875,吉电股份,火力发电,4.15,5.0,0.0,1.0,89.07,"香港中央结算有限公司(陆股通)
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
平安基金-包商银行-上海国际集团资产管理有限公司",3.0
38,600490.SH,600490,鹏欣资源,铜,4.15,1.0,1.0,1.0,69.67,,0.0
39,002676.SZ,002676,顺威股份,塑料,4.16,0.0,1.0,1.0,29.95,"诺安基金-工商银行-诺安金狮66号资产管理计划
上海浦东发展银行股份有限公司-国泰中证全指家用电器交易型开放式指数证券投资基金
深圳市皓景资产管理有限公司
西部利得基金-建设银行-西部利得增盈1号资产管理计划",4.0
40,000010.SZ,000010,美丽生态,建筑工程,4.22,3.0,1.0,1.0,22.04,"深圳市德远投资有限公司-德远梧桐山9号私募基金
上海衍金投资管理有限公司-衍金共生2号私募证券投资基金",2.0
41,603227.SH,603227,雪峰科技,化工原料,4.23,6.0,0.0,1.0,27.86,,0.0
42,000822.SZ,000822,山东海化,化工原料,4.24,1.0,1.0,1.0,37.95,中央汇金资产管理有限责任公司,1.0
43,300283.SZ,300283,温州宏丰,电气设备,4.31,8.0,0.0,1.0,10.2,中央汇金资产管理有限责任公司,1.0
44,002094.SZ,002094,青岛金王,日用化工,4.39,6.0,0.0,1.0,30.31,"蓝色经济区产业投资基金(有限合伙)
金鹰基金-浦发银行-金鹰中植产投定增8号资产管理计划
华夏基金-浦发银行-华夏基金-中植产投-定增1号资产管理计划
佳和美资产管理有限公司",4.0
45,000928.SZ,000928,中钢国际,建筑工程,4.39,4.0,1.0,1.0,55.17,"香港中央结算有限公司(陆股通)
中钢资产管理有限责任公司
红土创新基金-银河证券-深圳市创新投资集团有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中航证券-宁波银行-中航祥瑞集合资产管理计划",5.0
46,600496.SH,600496,精工钢构,钢加工,4.43,5.0,0.0,1.0,66.91,"中央汇金资产管理有限责任公司
交通银行-中海优质成长证券投资基金
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
中国银行股份有限公司-华泰紫金泰盈混合型证券投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
全国社保基金六零三组合",6.0
47,000510.SZ,000510,新金路,化工原料,4.47,9.0,0.0,1.0,24.56,华创证券-证券行业支持民企发展系列之华创证券1号FOF单一资产管理计划-华创证券有限责任公司支持民企发展,1.0
48,002068.SZ,002068,黑猫股份,化工原料,4.76,3.0,0.0,1.0,28.89,"中央汇金资产管理有限责任公司
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金
中国工商银行股份有限公司-中欧匠心两年持有期混合型证券投资基金
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金",6.0
49,002164.SZ,002164,宁波东力,电气设备,4.77,9.0,1.0,2.0,20.8,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划,1.0
50,600617.SH,600617,国新能源,供气供热,4.79,6.0,0.0,1.0,46.7,中央汇金资产管理有限责任公司,1.0
51,000978.SZ,000978,桂林旅游,旅游景点,4.87,9.0,0.0,1.0,17.53,"华夏基金华兴8号股票型养老金产品
华夏基金-中国银行-中银国际证券有限责任公司
华夏基金华益3号股票型养老金产品
华夏基金华兴2号股票型养老金产品",4.0
52,000599.SZ,000599,青岛双星,汽车配件,4.9,6.0,0.0,2.0,37.62,"济南国惠兴鲁股权投资基金合伙企业(有限合伙)
招商财富-招商银行-国信金控1号专项资产管理计划
华能贵诚信托有限公司",3.0
53,601003.SH,601003,柳钢股份,普钢,4.92,5.0,0.0,1.0,126.09,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国农业银行股份有限公司-汇添富中证国企一带一路交易型开放式指数证券投资基金
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
建信基金公司-建行-中国建设银行股份有限公司
中国建设银行股份有限公司-易方达中证国企一带一路交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",8.0
54,000570.SZ,000570,苏常柴A,机械基件,4.95,6.0,0.0,1.0,20.36,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
55,601989.SH,601989,中国重工,船舶,4.95,3.0,0.0,1.0,905.05,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划",5.0
56,002245.SZ,002245,澳洋顺昌,仓储物流,5.05,0.0,1.0,1.0,46.15,华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划,1.0
57,300239.SZ,300239,东宝生物,生物制药,5.05,3.0,1.0,1.0,25.5,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
内蒙古金融资产管理有限公司
中科先行(北京)资产管理有限公司",4.0
58,600778.SH,600778,友好集团,百货,5.06,6.0,0.0,2.0,15.75,,0.0
59,000430.SZ,000430,张家界,旅游景点,5.06,9.0,0.0,1.0,16.79,诺德基金-兴业银行-上海建工集团投资有限公司,1.0
60,002177.SZ,002177,御银股份,IT设备,5.14,4.0,1.0,1.0,39.13,中央汇金资产管理有限责任公司,1.0
61,002069.SZ,002069,獐子岛,渔业,5.16,0.0,2.0,3.0,35.54,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
62,600784.SH,600784,鲁银投资,普钢,5.26,7.0,0.0,3.0,29.89,,0.0
63,002469.SZ,002469,三维工程,建筑工程,5.34,3.0,2.0,4.0,24.75,中央汇金资产管理有限责任公司,1.0
64,000488.SZ,000488,晨鸣纸业,造纸,5.37,5.0,0.0,1.0,89.11,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
65,600791.SH,600791,京能置业,全国地产,5.37,2.0,2.0,3.0,24.29,哈尔滨市道里区慈善基金会,1.0
66,002366.SZ,002366,台海核电,专用机械,5.38,3.0,1.0,2.0,26.89,"中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
华润深国投信托有限公司-睿宏1号集合资金信托计划",4.0
67,000750.SZ,000750,国海证券,证券,5.4,5.0,0.0,1.0,294.0,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",2.0
68,300102.SZ,300102,乾照光电,半导体,5.42,4.0,1.0,2.0,38.35,"国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
国通信托有限责任公司-国通信托·紫金6号集合资金信托计划",5.0
69,000498.SZ,000498,山东路桥,建筑工程,5.49,9.0,0.0,1.0,61.49,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国银行股份有限公司-信诚中证基建工程指数型证券投资基金(LOF)
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",4.0
70,002378.SZ,002378,章源钨业,小金属,5.56,6.0,1.0,2.0,51.33,香港中央结算有限公司(陆股通),1.0
71,603828.SH,603828,柯利达,装修装饰,5.6,0.0,1.0,1.0,30.66,中泰证券资管-证券行业支持民企发展中泰资管1号FOF集合资管计划-证券行业支持民企发展系列之中泰资管15号单一资产管理计划,1.0
72,601216.SH,601216,君正集团,化工原料,5.61,0.0,4.0,6.0,473.37,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中信信诚资产-招商银行-诚融聚荷1号资产管理计划",3.0
73,002029.SZ,002029,七匹狼,服饰,5.67,5.0,0.0,1.0,41.67,"中央汇金资产管理有限责任公司
基本养老保险基金一零零三组合
嘉实基金-农业银行-嘉实中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",13.0
74,000159.SZ,000159,国际实业,石油贸易,5.68,4.0,0.0,1.0,27.3,中央汇金资产管理有限责任公司,1.0
75,002092.SZ,002092,中泰化学,化工原料,5.69,9.0,0.0,1.0,122.13,"中央汇金资产管理有限责任公司
广州市玄元投资管理有限公司-玄元六度元宝8号私募投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
76,000012.SZ,000012,南玻A,玻璃,5.7,4.0,0.0,1.0,111.55,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
77,002361.SZ,002361,神剑股份,化工原料,5.73,1.0,2.0,3.0,35.79,,0.0
78,002349.SZ,002349,精华制药,中成药,5.75,3.0,1.0,1.0,47.22,,0.0
79,002266.SZ,002266,浙富控股,电气设备,5.78,0.0,1.0,2.0,94.65,"中央汇金资产管理有限责任公司
西藏信托有限公司-西藏信托-智昂6号集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
80,300307.SZ,300307,慈星股份,纺织机械,5.8,0.0,1.0,1.0,46.01,"杭州秉怀资产管理有限公司-秉怀善世德博1号私募证券投资基金
中央汇金资产管理有限责任公司
上海竹润投资有限公司-竹润乐其1号私募证券投资基金",3.0
81,002059.SZ,002059,云南旅游,旅游景点,5.82,6.0,0.0,2.0,42.53,"中央汇金资产管理有限责任公司
上海博观投资管理有限公司-博观臻选三期证券投资基金",2.0
82,600409.SH,600409,三友化工,化工原料,5.87,1.0,0.0,2.0,121.18,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",5.0
83,600531.SH,600531,豫光金铅,铅锌,5.9,1.0,2.0,2.0,64.32,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
香港中央结算有限公司(陆股通)
北京大观投资管理有限公司-大观良兴号私募投资基金
中国黄金集团资产管理有限公司
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金",5.0
84,000690.SZ,000690,宝新能源,火力发电,5.98,6.0,0.0,1.0,124.63,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",10.0
85,300291.SZ,300291,华录百纳,影视音像,6.09,4.0,0.0,1.0,45.89,"中央汇金资产管理有限责任公司
博时基金-招商银行-博时基金-三新跃升1号资产管理计划",2.0
86,600250.SH,600250,南纺股份,商贸代理,6.13,4.0,0.0,1.0,15.86,"北京博达富通基金管理有限公司-博达鑫泰私募证券投资基金
中国证券投资者保护基金有限责任公司",2.0
87,600165.SH,600165,新日恒力,钢加工,6.17,3.0,1.0,3.0,42.26,"华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划",3.0
88,002064.SZ,002064,华峰氨纶,化纤,6.23,4.0,0.0,1.0,96.94,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",5.0
89,600526.SH,600526,菲达环保,环境保护,6.24,0.0,1.0,1.0,34.16,,0.0
90,000559.SZ,000559,万向钱潮,汽车配件,6.34,0.0,0.0,1.0,174.55,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国机资产管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
91,000821.SZ,000821,京山轻机,轻工机械,6.41,2.0,1.0,1.0,29.29,"天风证券-光大银行-证券行业支持民企发展系列之天风证券1号集合资产管理计划
京山京源-华创证券-19京源E1担保及信托财产专户",2.0
92,002429.SZ,002429,兆驰股份,家用电器,6.49,5.0,0.0,1.0,291.81,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)",2.0
93,000691.SZ,000691,亚太实业,区域地产,6.53,2.0,3.0,3.0,18.97,芜湖长元股权投资基金(有限合伙),1.0
94,000639.SZ,000639,西王食品,食品,6.56,3.0,2.0,2.0,70.61,"山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金
深圳市九派资本管理有限公司-九派定增1号私募股权投资基金
泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号
巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙)",4.0
95,000601.SZ,000601,韶能股份,水力发电,6.63,7.0,0.0,1.0,71.59,深圳日昇创沅资产管理有限公司,1.0
96,605188.SH,605188,N国光,超市连锁,6.7,0.0,1.0,1.0,3.32,,0.0
97,002360.SZ,002360,同德化工,化工原料,6.71,0.0,0.0,1.0,20.03,,0.0
98,002316.SZ,002316,亚联发展,软件服务,6.72,5.0,0.0,1.0,19.72,国通信托有限责任公司-国通信托·恒升318号证券投资集合资金信托计划,1.0
99,002283.SZ,002283,天润工业,汽车配件,6.74,4.0,1.0,2.0,64.42,,0.0
100,300261.SZ,300261,雅本化学,农药化肥,6.79,9.0,0.0,1.0,63.31,"中央汇金资产管理有限责任公司
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托",4.0
101,300195.SZ,300195,长荣股份,轻工机械,6.87,9.0,0.0,1.0,20.79,"华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划
鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托
云南国际信托有限公司-云信智兴2017-234号单一资金信托",3.0
102,601369.SH,601369,陕鼓动力,机械基件,6.91,6.0,0.0,1.0,113.24,中央汇金资产管理有限责任公司,1.0
103,601222.SH,601222,林洋能源,电器仪表,6.93,3.0,0.0,1.0,121.2,"基本养老保险基金一六零三一组合
中国长城资产管理股份有限公司
全国社保基金四一三组合",3.0
104,600336.SH,600336,澳柯玛,家用电器,6.94,1.0,1.0,1.0,53.91,,0.0
105,300385.SZ,300385,雪浪环境,环境保护,7.0,5.0,0.0,1.0,15.75,"中央汇金资产管理有限责任公司
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
106,002531.SZ,002531,天顺风能,电气设备,7.05,0.0,0.0,1.0,123.91,"全国社保基金一一三组合
鹏华资产-浦发银行-华宝信托-华宝-银河6号集合资金信托
全国社保基金四一八组合
基本养老保险基金一二零八组合
中国建设银行股份有限公司-华安核心优选混合型证券投资基金",5.0
107,300086.SZ,300086,康芝药业,化学制药,7.05,1.0,2.0,2.0,30.71,云南国际信托有限公司-聚鑫2026号集合资金信托计划,1.0
108,002691.SZ,002691,冀凯股份,专用机械,7.08,0.0,3.0,3.0,24.01,中央汇金资产管理有限责任公司,1.0
109,601999.SH,601999,出版传媒,出版业,7.11,4.0,0.0,1.0,39.17,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司",2.0
110,300199.SZ,300199,翰宇药业,化学制药,7.23,2.0,2.0,2.0,42.48,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
红土创新基金-广发证券-中国华融资产管理股份有限公司
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)",4.0
111,600458.SH,600458,时代新材,塑料,7.32,5.0,0.0,1.0,58.76,中央汇金资产管理有限责任公司,1.0
112,603015.SH,603015,弘讯科技,电气设备,7.35,2.0,1.0,1.0,29.71,,0.0
113,601928.SH,601928,凤凰传媒,出版业,7.38,5.0,0.0,1.0,187.81,"天达资产管理有限公司-天达环球策略基金-全中国股票基金(交易所)
基本养老保险基金一零零三组合
中央汇金资产管理有限责任公司
全国社保基金一零一组合
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
凤凰集团-华泰联合证券-16凤凰EB担保及信托财产专户
广发基金-农业银行-广发中证金融资产管理计划
全国社保基金四一三组合",8.0
114,601798.SH,601798,蓝科高新,化工机械,7.38,4.0,0.0,2.0,26.16,,0.0
115,000759.SZ,000759,中百集团,超市连锁,7.4,2.0,1.0,2.0,50.36,"长江证券-工商银行-长江证券超越理财宝6号集合资产管理计划
全国社保基金一零三组合",2.0
116,600879.SH,600879,航天电子,航空,7.42,3.0,0.0,1.0,201.77,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",3.0
117,300040.SZ,300040,九洲集团,电气设备,7.42,0.0,0.0,1.0,18.44,中央汇金资产管理有限责任公司,1.0
118,603007.SH,603007,花王股份,建筑工程,7.47,3.0,1.0,1.0,24.9,香港中央结算有限公司(陆股通),1.0
119,600706.SH,600706,曲江文旅,旅游服务,7.49,9.0,0.0,1.0,15.99,,0.0
120,300318.SZ,300318,博晖创新,医疗保健,7.51,2.0,1.0,1.0,54.41,中央汇金资产管理有限责任公司,1.0
121,300591.SZ,300591,万里马,服饰,7.53,3.0,0.0,1.0,14.17,,0.0
122,600712.SH,600712,南宁百货,百货,7.6,2.0,2.0,3.0,40.92,浙江九章资产管理有限公司-幻方星月石7号私募基金,1.0
123,600606.SH,600606,绿地控股,全国地产,7.61,7.0,0.0,1.0,926.0,"全国社保基金四一二组合
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
124,000635.SZ,000635,英力特,化工原料,7.64,9.0,0.0,1.0,23.16,,0.0
125,002570.SZ,002570,贝因美,乳制品,7.66,3.0,0.0,1.0,78.32,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
126,300155.SZ,300155,安居宝,元器件,7.71,0.0,2.0,2.0,21.42,青岛法盛资产管理中心(有限合伙),1.0
127,002105.SZ,002105,信隆健康,文教休闲,7.72,6.0,1.0,2.0,28.45,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金",3.0
128,002634.SZ,002634,棒杰股份,服饰,7.79,1.0,0.0,2.0,24.62,中央汇金资产管理有限责任公司,1.0
129,002026.SZ,002026,山东威达,机械基件,7.82,0.0,1.0,2.0,32.85,中央汇金资产管理有限责任公司,1.0
130,002563.SZ,002563,森马服饰,服饰,7.85,3.0,1.0,2.0,144.6,全国社保基金一一一组合,1.0
131,300324.SZ,300324,旋极信息,软件服务,7.86,3.0,1.0,2.0,96.14,"中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
北京达麟投资管理有限公司-北京汇达高新投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)",3.0
132,002295.SZ,002295,精艺股份,铜,7.9,3.0,1.0,1.0,19.76,芜湖长元股权投资基金(有限合伙),1.0
133,600620.SH,600620,天宸股份,综合类,7.96,3.0,0.0,1.0,54.66,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金,1.0
134,300323.SZ,300323,华灿光电,半导体,7.99,5.0,0.0,1.0,66.48,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
135,002137.SZ,002137,麦达数字,通信设备,8.01,5.0,0.0,1.0,29.22,,0.0
136,300213.SZ,300213,佳讯飞鸿,通信设备,8.02,3.0,0.0,1.0,43.73,,0.0
137,600178.SH,600178,东安动力,汽车配件,8.02,2.0,3.0,6.0,37.06,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金,1.0
