,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
28,600612.SH,600612,老凤祥,服饰,True,1.4842,23.448431505303535,0.06329634456207894,173.46,"基本养老保险基金八零二组合
全国社保基金一零三组合
中信证券股份有限公司-前海开源金银珠宝主题精选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
全国社保基金一一三组合",6.0
29,603737.SH,603737,三棵树,染料涂料,True,2.7991,44.90551776266061,0.062333097121696705,499.78,"富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
广州市玄元投资管理有限公司-玄元树道1号私募证券投资基金
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金",7.0
30,600483.SH,600483,福能股份,火力发电,True,1.8653,31.066666666666663,0.060041845493562236,152.55,方正富邦基金-包商银行-紫金亿丰(北京)投资管理有限公司,1.0
31,603300.SH,603300,华铁应急,专用机械,True,1.5645,30.70469798657718,0.05095311475409836,67.63,,0.0
32,601288.SH,601288,农业银行,银行,True,0.2985,7.348242811501593,0.04062195652173915,9880.26,"香港中央结算有限公司(陆股通)
全国社会保障基金理事会
中央汇金投资有限责任公司
中央汇金资产管理有限责任公司",4.0
33,601038.SH,601038,一拖股份,农用机械,True,3.5644,106.99208443271769,0.03331461405672009,93.18,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金",7.0
34,002203.SZ,002203,海亮股份,铜,True,0.7675,27.816411682892884,0.027591625000000022,169.77,"陕西省国际信托股份有限公司-陕国投·财富87号单一资金信托
长安国际信托股份有限公司-长安信托-长安投资1152号证券投资集合资金信托计划
汇安基金-国泰君安证券-汇安基金-汇鑫22号资产管理计划
浙江海亮慈善基金会",4.0
35,601218.SH,601218,吉鑫科技,机械基件,True,0.6012,51.66163141993956,0.011637263157894739,49.06,,0.0
36,000498.SZ,000498,山东路桥,建筑工程,True,0.1701,28.04347826086957,0.006065581395348837,65.98,"光大永明资管-光大银行-光大永明资产永聚固收58号集合资产管理产品
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",2.0
37,600039.SH,600039,四川路桥,建筑工程,True,0.1761,29.612756264236918,0.005946761538461536,205.44,"大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
香港中央结算有限公司(陆股通)
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中央汇金资产管理有限责任公司
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",14.0
38,300119.SZ,300119,瑞普生物,农业综合,True,-0.6406,56.63322185061315,-0.01131138188976378,68.41,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
全国社保基金五零二组合",4.0
39,002130.SZ,002130,沃尔核材,电气设备,True,-0.3096,26.666666666666682,-0.011609999999999994,80.3,"香港中央结算有限公司(陆股通)
新沃基金-广州农商银行-中国民生信托-中国民生信托·至信252号沃尔核材定向增发集合资金信托计划
广州市玄元投资管理有限公司-玄元科新109号私募证券投资基金",3.0
40,002033.SZ,002033,丽江股份,旅游景点,True,-0.406,26.975945017182124,-0.015050445859872617,40.44,中央汇金资产管理有限责任公司,1.0
41,002668.SZ,002668,奥马电器,家用电器,True,-0.974,63.395225464190986,-0.015363933054393304,51.59,"上海一村投资管理有限公司-一村盛汇1号私募证券投资基金
前海开源基金-海通证券-前海开源定增二十二号资产管理计划",2.0
42,601886.SH,601886,江河集团,装修装饰,True,-0.8333,29.26391382405744,-0.02847534355828222,82.4,中央汇金资产管理有限责任公司,1.0
43,603717.SH,603717,天域生态,环境保护,True,-1.0256,25.1604621309371,-0.04076236734693878,23.33,,0.0
44,600433.SH,600433,冠豪高新,造纸,True,-2.269,54.25,-0.04182488479262673,76.66,,0.0
45,601398.SH,601398,工商银行,银行,True,-0.7181,12.753036437246967,-0.05630815873015871,14909.6,"香港中央结算有限公司(陆股通)
全国社会保障基金理事会
中央汇金投资有限责任公司
中央汇金资产管理有限责任公司",4.0
46,600710.SH,600710,苏美达,工程机械,True,-2.1242,34.801762114537446,-0.06103713924050633,78.27,"国机资产管理有限公司
江苏沿海产业投资基金(有限合伙)",2.0
47,002658.SZ,002658,雪迪龙,环境保护,True,-4.7503,71.39874739039666,-0.06653197953216373,23.95,中央汇金资产管理有限责任公司,1.0
48,002859.SZ,002859,洁美科技,元器件,True,-1.539,21.67330677290835,-0.07100900735294123,121.15,"中国农业银行股份有限公司-富国互联科技股票型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
平安信托有限责任公司-投资精英之淡水泉
挪威中央银行-自有资金
共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国对外经济贸易信托有限公司-淡水泉精选1期
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国工商银行股份有限公司-富国成长策略混合型证券投资基金",10.0
49,300723.SZ,300723,一品红,化学制药,True,-2.1696,29.317889317889325,-0.07400259877085161,72.88,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达医疗保健行业混合型证券投资基金
全国社保基金五零四组合
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
50,002805.SZ,002805,丰元股份,化工原料,True,-3.8358,48.913917940466625,-0.07841939802631577,17.25,,0.0
51,300441.SZ,300441,鲍斯股份,机床制造,True,-1.5888,20.22471910112358,-0.0785573333333334,66.4,"聚惠(深圳)基金管理有限公司-聚惠7号私募基金
金鹰基金-浦发银行-金鹰穗盈定增243号资产管理计划
深圳前海粤资基金管理有限公司-粤资价值成长壹号证券投资私募基金
聚惠(深圳)基金管理有限公司-聚惠3号私募基金
深圳前海粤资基金管理有限公司-粤资价值成长3号私募证券投资基金",5.0
52,002015.SZ,002015,协鑫能科,新型电力,True,-4.0244,51.01289134438305,-0.07888986281588449,31.54,,0.0
53,300442.SZ,300442,普丽盛,轻工机械,True,-5.6774,68.53059956508234,-0.0828447443336355,50.76,,0.0
54,603680.SH,603680,今创集团,运输设备,True,-3.8718,42.66666666666667,-0.0907453125,36.43,"上海图斯投资管理有限公司-图斯日进斗金二号私募证券投资基金
上海图斯投资管理有限公司-图斯日进斗金一号私募证券投资基金
香港中央结算有限公司(陆股通)
上海广怀投资管理有限公司-广怀盈泰一号私募证券投资基金
上海拿特资产管理有限公司-拿特10号私募证券投资基金",5.0
55,601127.SH,601127,小康股份,汽车配件,True,-7.2258,76.003028009084,-0.09507252788844624,205.14,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-19小康EB担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-20康EB02担保及信托财产专户",4.0
56,002860.SZ,002860,星帅尔,电气设备,True,-2.3228,24.094604582409463,-0.09640332515337421,22.07,"兴证全球基金-兴业银行-兴全兴盛集合资产管理计划
兴业银行股份有限公司-兴全汇享一年持有期混合型证券投资基金",2.0
57,002111.SZ,002111,威海广泰,航空,True,-2.1191,19.262295081967217,-0.11001285106382977,57.79,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中信期货-光大信托·浦汇集合资金信托计划-中信期货价值精粹1号单一资产管理计划",2.0
58,002138.SZ,002138,顺络电子,元器件,True,-7.5999,49.74895397489541,-0.15276502102607228,234.25,"全国社保基金四零六组合
东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金",7.0
