code,name,p_change_range0,p_change_range1,normalizing_std,mark,stop_mark
300125,易世达,-0.679,5.463,0.009,-3.7093770000000004,
600879,航天电子,-2.997,5.434,0.023,-16.285698,
002438,江苏神通,-2.376,5.413,0.023,-12.861288,
601519,*ST智慧,-3.725,5.4,0.026,-20.115000000000002,
600185,格力地产,-0.345,5.341,0.021,-1.8426449999999999,
300517,海波重科,-0.91,5.334,0.021,-4.85394,
002115,三维通信,-0.461,5.316,0.029,-2.450676,
000403,ST生化,-1.131,5.202,0.008,-5.883462,
300420,五洋停车,-2.214,5.202,0.019,-11.517228,
002094,青岛金王,-2.456,5.193,0.018,-12.754007999999999,
600841,上柴股份,-1.668,5.182,0.024,-8.643576,
600298,安琪酵母,-1.732,5.171,0.028,-8.956172,
002040,南 京 港,-8.088,5.127,0.023,-41.467175999999995,
600425,*ST青松,-4.094,5.098,0.019,-20.871212,
002429,兆驰股份,-2.12,5.093,0.023,-10.79716,
600888,新疆众和,-4.668,5.078,0.025,-23.704104,
000837,秦川机床,-4.645,5.075,0.021,-23.573375,
600090,同济堂,-0.597,5.034,0.022,-3.005298,
300400,劲拓股份,-3.257,5.034,0.019,-16.395738,
002009,天奇股份,-0.777,5.014,0.024,-3.895878,
300245,天玑科技,-3.212,4.861,0.02,-15.613532,
002374,丽鹏股份,-9.653,4.825,0.027,-46.575725000000006,
300470,日机密封,-0.094,4.819,0.02,-0.452986,
002391,长青股份,-1.333,4.797,0.024,-6.394400999999999,
002140,东华科技,-0.425,4.775,0.022,-2.029375,
600810,神马股份,-3.711,4.734,0.025,-17.567874,
300681,英搏尔,-0.16,4.704,0.021,-0.75264,
002698,博实股份,-4.729,4.674,0.029,-22.103346000000002,
002383,合众思壮,-1.456,4.656,0.02,-6.779135999999999,
002700,新疆浩源,-6.864,4.608,0.021,-31.629312,
600654,*ST中安,-1.875,4.577,0.02,-8.581875,
002304,洋河股份,-0.745,4.549,0.021,-3.389005,
002106,莱宝高科,-1.103,4.475,0.02,-4.935924999999999,
601688,华泰证券,-0.058,4.443,0.024,-0.257694,
600105,永鼎股份,-1.419,4.44,0.019,-6.30036,
300595,欧普康视,-2.066,4.416,0.029,-9.123456000000001,
300699,光威复材,-4.85,4.387,0.022,-21.276949999999996,
600141,兴发集团,-3.689,4.305,0.025,-15.881145,
600602,云赛智联,-4.75,4.302,0.021,-20.4345,
600868,梅雁吉祥,-4.303,4.258,0.018,-18.322174,
000895,双汇发展,-1.138,4.194,0.018,-4.772772,
002282,博深工具,-3.459,4.102,0.019,-14.188818000000001,
600640,号百控股,-3.441,4.087,0.015,-14.063366999999998,
600180,瑞茂通,-3.371,4.05,0.029,-13.65255,
000869,张 裕Ａ,-4.406,3.994,0.023,-17.597564,
300338,开元股份,-3.592,3.994,0.02,-14.346448,
002815,崇达技术,-3.809,3.944,0.02,-15.022696,
600229,城市传媒,-1.487,3.932,0.018,-5.846884,
600893,航发动力,-6.109,3.932,0.024,-24.020588,
000568,泸州老窖,-4.077,3.922,0.021,-15.989994000000001,
300231,银信科技,-3.402,3.917,0.026,-13.325633999999999,
002034,旺能环境,-1.302,3.843,0.029,-5.003586,
002465,海格通信,-2.58,3.788,0.021,-9.77304,
002899,英派斯,-1.134,3.78,0.019,-4.286519999999999,
002030,达安基因,-1.119,3.736,0.016,-4.1805840000000005,
300044,赛为智能,-1.738,3.707,0.029,-6.442766,
300426,唐德影视,-0.168,3.675,0.014,-0.6174000000000001,
600322,天房发展,-3.226,3.671,0.023,-11.842645999999998,
300102,乾照光电,-4.441,3.657,0.023,-16.240737,
600279,重庆港九,-4.646,3.638,0.02,-16.902148,
300034,钢研高纳,-2.299,3.632,0.021,-8.349968,
002886,沃特股份,-4.961,3.622,0.027,-17.968742,
600280,中央商场,-0.341,3.573,0.015,-1.218393,
601233,桐昆股份,-3.474,3.517,0.026,-12.218058000000001,
002151,北斗星通,-3.77,3.449,0.025,-13.00273,
600728,佳都科技,-5.613,3.448,0.026,-19.353624,
002093,国脉科技,-3.829,3.447,0.025,-13.198563,
300512,中亚股份,-0.312,3.367,0.024,-1.050504,
600501,航天晨光,-3.401,3.335,0.014,-11.342334999999999,
600623,华谊集团,-1.213,3.325,0.028,-4.033225000000001,
600360,华微电子,-1.228,3.276,0.027,-4.022927999999999,
000528,柳 工,-0.527,3.165,0.029,-1.667955,
002315,焦点科技,-6.511,3.161,0.019,-20.581271,
000582,北部湾港,-2.111,3.159,0.026,-6.668649,
002446,盛路通信,-5.983,3.097,0.024,-18.529351,
300416,苏试试验,-1.044,3.09,0.018,-3.22596,
002539,云图控股,-6.724,3.089,0.025,-20.770436,
300506,名家汇,-1.155,3.079,0.015,-3.556245,
000756,新华制药,-0.668,3.062,0.022,-2.045416,
002654,万润科技,-0.695,3.035,0.026,-2.109325,
002270,华明装备,-0.522,3.024,0.026,-1.5785280000000002,
002073,软控股份,-1.996,3.011,0.017,-6.009956,
002542,中化岩土,-2.296,2.925,0.029,-6.715799999999999,
002741,光华科技,-1.171,2.897,0.016,-3.392387,
002261,拓维信息,-4.949,2.841,0.029,-14.060109,
300374,恒通科技,-4.473,2.803,0.025,-12.537818999999999,
002577,雷柏科技,-1.243,2.8,0.029,-3.4804,
601188,龙江交通,-0.737,2.796,0.014,-2.0606519999999997,
600112,*ST天成,-3.963,2.795,0.019,-11.076585,
600452,涪陵电力,-1.401,2.777,0.017,-3.8905770000000004,
002779,中坚科技,-0.368,2.776,0.019,-1.0215679999999998,
002529,海源机械,-1.81,2.761,0.008,-4.99741,
002530,金财互联,-0.428,2.761,0.008,-1.181708,
002233,塔牌集团,-0.067,2.75,0.027,-0.18425000000000002,
300299,富春股份,-3.59,2.735,0.02,-9.81865,
300687,赛意信息,-5.999,2.724,0.028,-16.341276,
000042,中洲控股,-0.262,2.713,0.007,-0.710806,
601005,重庆钢铁,-2.2,2.689,0.015,-5.915800000000001,
300673,佩蒂股份,-5.681,2.614,0.022,-14.850133999999999,
300393,中来股份,-5.751,2.584,0.019,-14.860584000000001,
000898,鞍钢股份,-1.262,2.58,0.02,-3.25596,
000633,合金投资,-1.782,2.56,0.02,-4.56192,
002599,盛通股份,-0.717,2.54,0.017,-1.82118,
000333,美的集团,-1.783,2.52,0.027,-4.49316,
002483,润邦股份,-1.209,2.474,0.014,-2.9910660000000004,
300295,三六五网,-2.689,2.473,0.028,-6.649897,
600747,*ST大控,-1.91,2.472,0.016,-4.72152,
300448,浩云科技,-0.363,2.469,0.02,-0.8962469999999999,
600817,*ST宏盛,-1.207,2.467,0.025,-2.977669,
600535,天士力,-0.842,2.431,0.021,-2.0469019999999998,
300616,尚品宅配,-0.826,2.431,0.018,-2.008006,
600325,华发股份,-0.248,2.374,0.016,-0.588752,
002071,长城影视,-0.12,2.359,0.004,-0.28308,
600839,四川长虹,-1.625,2.311,0.009,-3.755375,
600603,广汇物流,-2.243,2.301,0.016,-5.161143,
002495,佳隆股份,-1.118,2.291,0.014,-2.561338,
600667,太极实业,-3.286,2.258,0.022,-7.4197880000000005,
300474,景嘉微,-5.124,2.214,0.029,-11.344536,
002317,众生药业,-0.913,2.205,0.016,-2.0131650000000003,
600600,青岛啤酒,-5.859,2.172,0.023,-12.725748000000001,
600385,山东金泰,-4.469,2.155,0.016,-9.630695,
000521,美菱电器,-1.634,2.15,0.015,-3.5130999999999997,
601211,国泰君安,-0.514,2.14,0.014,-1.09996,
002288,超华科技,-1.675,2.108,0.011,-3.5309000000000004,
600070,浙江富润,-1.058,2.035,0.013,-2.15303,
300201,海伦哲,-6.454,2.017,0.021,-13.017717999999999,
000739,普洛药业,-0.917,2.013,0.015,-1.845921,
000550,江铃汽车,-3.558,2.011,0.02,-7.155138,
002682,龙洲股份,-0.91,1.963,0.018,-1.7863300000000002,
600525,长园集团,-4.058,1.952,0.023,-7.921215999999999,
600422,昆药集团,-1.917,1.945,0.017,-3.728565,
000889,茂业通信,-0.346,1.943,0.012,-0.6722779999999999,
600507,方大特钢,-4.346,1.934,0.029,-8.405164,
600872,中炬高新,-4.625,1.91,0.02,-8.83375,
600575,皖江物流,-0.271,1.902,0.006,-0.5154420000000001,
002171,楚江新材,-1.142,1.886,0.021,-2.153812,
600803,新奥股份,-0.338,1.872,0.019,-0.6327360000000001,
002547,春兴精工,-0.799,1.849,0.009,-1.477351,
000524,岭南控股,-1.723,1.847,0.016,-3.182381,
300233,金城医药,-2.653,1.831,0.011,-4.857643,
000662,天夏智慧,-4.162,1.83,0.021,-7.61646,
000728,国元证券,-2.081,1.793,0.021,-3.7312329999999996,
600398,海澜之家,-1.823,1.773,0.021,-3.232179,
600387,海越股份,-1.583,1.717,0.018,-2.718011,
600721,百花村,-4.899,1.678,0.027,-8.220521999999999,
002046,轴研科技,-2.948,1.678,0.012,-4.946744,
300468,四方精创,-0.959,1.671,0.028,-1.602489,
300204,舒泰神,-0.008,1.64,0.02,-0.01312,
600327,大东方,-0.001,1.612,0.011,-0.0016120000000000002,
300319,麦捷科技,-2.898,1.605,0.022,-4.65129,
002526,山东矿机,-1.226,1.556,0.014,-1.907656,
000768,中航飞机,-1.393,1.522,0.025,-2.120146,
600358,国旅联合,-0.301,1.517,0.012,-0.45661699999999994,
002216,三全食品,-3.032,1.475,0.013,-4.4722,
000683,远兴能源,-0.71,1.431,0.011,-1.01601,
002359,北讯集团,-1.836,1.427,0.014,-2.619972,
300264,佳创视讯,-3.915,1.426,0.022,-5.58279,
300124,汇川技术,-0.599,1.392,0.024,-0.8338079999999999,
600500,中化国际,-1.639,1.386,0.013,-2.271654,
002063,远光软件,-3.127,1.382,0.024,-4.321514,
000407,胜利股份,-0.513,1.381,0.028,-0.708453,
300007,汉威科技,-4.22,1.378,0.028,-5.815159999999999,
300018,中元股份,-1.628,1.354,0.019,-2.204312,
600190,锦州港,-0.261,1.347,0.011,-0.351567,
000797,中国武夷,-2.303,1.331,0.025,-3.065293,
002154,报 喜 鸟,-2.307,1.324,0.013,-3.054468,
300069,金利华电,-1.407,1.323,0.007,-1.861461,
000599,青岛双星,-1.475,1.318,0.012,-1.9440500000000003,
300300,汉鼎宇佑,-1.736,1.31,0.019,-2.27416,
000060,中金岭南,-1.248,1.277,0.012,-1.5936959999999998,
000425,徐工机械,-0.492,1.238,0.011,-0.609096,
300510,金冠电气,-1.023,1.228,0.009,-1.256244,
600826,兰生股份,-1.414,1.198,0.02,-1.6939719999999998,
300516,久之洋,-4.948,1.191,0.021,-5.893068,
002484,江海股份,-1.17,1.182,0.019,-1.3829399999999998,
600353,旭光股份,-3.02,1.177,0.014,-3.5545400000000003,
002228,合兴包装,-2.734,1.155,0.016,-3.15777,
002207,*ST准油,-2.287,1.154,0.014,-2.639198,
002649,博彦科技,-3.706,1.147,0.025,-4.250782,
002242,九阳股份,-0.177,1.14,0.011,-0.20177999999999996,
600239,云南城投,-2.266,1.135,0.016,-2.57191,
000809,*ST新城,-0.284,1.124,0.017,-0.319216,
002230,科大讯飞,-8.32,1.113,0.029,-9.26016,
002224,三 力 士,-2.065,1.113,0.022,-2.298345,
000878,云南铜业,-1.503,1.074,0.014,-1.614222,
300002,神州泰岳,-2.64,1.065,0.016,-2.8116,
002690,美亚光电,-3.664,1.054,0.022,-3.8618560000000004,
000619,海螺型材,-0.142,1.021,0.015,-0.14498199999999997,
600710,苏美达,-6.423,1.016,0.025,-6.525768,
002326,永太科技,-2.008,1.016,0.02,-2.040128,
300272,开能环保,-0.7,1.016,0.017,-0.7111999999999999,
002184,海得控制,-4.841,1.007,0.029,-4.874886999999999,
000032,深桑达Ａ,-0.109,1.001,0.024,-0.10910899999999998,
600609,金杯汽车,-0.972,0.972,0.014,-0.944784,
000657,中钨高新,-1.475,0.97,0.029,-1.43075,
300289,利德曼,-0.212,0.959,0.018,-0.203308,
000001,平安银行,-7.109,0.955,0.024,-6.789095,
600030,中信证券,-0.737,0.947,0.017,-0.697939,
300480,光力科技,-4.986,0.932,0.024,-4.646952,
600859,王府井,-1.827,0.906,0.028,-1.655262,
002245,澳洋顺昌,-2.568,0.896,0.017,-2.3009280000000003,
600681,百川能源,-0.558,0.883,0.008,-0.49271400000000004,
002632,道明光学,-1.085,0.878,0.016,-0.95263,
600782,新钢股份,-6.375,0.828,0.025,-5.278499999999999,
601880,大连港,-0.805,0.826,0.008,-0.66493,
002657,中科金财,-0.861,0.821,0.027,-0.706881,
300160,秀强股份,-2.414,0.814,0.017,-1.964996,
300033,同花顺,-2.576,0.805,0.018,-2.07368,
601872,招商轮船,-0.264,0.79,0.017,-0.20856000000000002,
002553,南方轴承,-3.446,0.756,0.021,-2.605176,
300651,金陵体育,-0.975,0.755,0.014,-0.736125,
300131,英唐智控,-4.66,0.753,0.026,-3.50898,
002174,游族网络,-1.008,0.734,0.022,-0.739872,
600503,华丽家族,-2.33,0.733,0.012,-1.70789,
002416,爱施德,-0.475,0.718,0.022,-0.34104999999999996,
601008,连云港,-4.179,0.706,0.022,-2.950374,
000876,新 希 望,-0.28,0.7,0.006,-0.196,
000557,西部创业,-2.078,0.697,0.019,-1.4483659999999998,
002712,思美传媒,-0.531,0.69,0.007,-0.36639,
002412,汉森制药,-0.865,0.685,0.006,-0.5925250000000001,
600690,青岛海尔,-2.997,0.682,0.018,-2.0439540000000003,
002859,洁美科技,-0.581,0.656,0.018,-0.381136,
600738,兰州民百,-2.154,0.649,0.015,-1.397946,
300401,花园生物,-0.486,0.645,0.023,-0.31347,
600519,贵州茅台,-3.95,0.645,0.016,-2.54775,
000931,中 关 村,-2.194,0.633,0.012,-1.388802,
000906,浙商中拓,-0.889,0.628,0.01,-0.558292,
600363,联创光电,-2.948,0.618,0.019,-1.821864,
300329,海伦钢琴,-1.319,0.61,0.019,-0.8045899999999999,
000570,苏常柴Ａ,-3.8,0.604,0.017,-2.2952,
300292,吴通控股,-0.788,0.595,0.019,-0.46886,
300349,金卡智能,-3.966,0.584,0.025,-2.316144,
600552,凯盛科技,-3.335,0.565,0.029,-1.8842749999999997,
000928,中钢国际,-4.494,0.544,0.026,-2.4447360000000002,
600017,日照港,-1.285,0.534,0.007,-0.68619,
300241,瑞丰光电,-8.531,0.497,0.028,-4.2399070000000005,
600722,金牛化工,-5.7,0.459,0.028,-2.6163000000000003,
002878,元隆雅图,-4.266,0.435,0.028,-1.85571,
000823,超声电子,-4.078,0.432,0.022,-1.7616960000000002,
000727,华东科技,-2.131,0.426,0.014,-0.9078059999999999,
300660,江苏雷利,-1.494,0.416,0.021,-0.621504,
600979,广安爱众,-1.485,0.413,0.013,-0.613305,
300041,回天新材,-2.499,0.389,0.015,-0.9721110000000001,
002724,海洋王,-2.747,0.379,0.021,-1.041113,
600071,凤凰光学,-5.348,0.377,0.025,-2.016196,
002461,珠江啤酒,-1.814,0.376,0.016,-0.682064,
600333,长春燃气,-3.07,0.368,0.016,-1.1297599999999999,
002139,拓邦股份,-2.963,0.367,0.019,-1.087421,
002573,清新环境,-2.744,0.344,0.014,-0.943936,
002572,索菲亚,-3.042,0.329,0.013,-1.000818,
600550,保变电气,-5.882,0.324,0.022,-1.905768,
000520,长航凤凰,-2.731,0.32,0.014,-0.87392,
000005,世纪星源,-1.916,0.293,0.013,-0.561388,
000752,西藏发展,-0.654,0.286,0.01,-0.187044,
600982,宁波热电,-0.783,0.286,0.006,-0.223938,
600077,宋都股份,-4.02,0.277,0.016,-1.11354,
300375,鹏翎股份,-0.721,0.255,0.016,-0.183855,
002768,国恩股份,-1.883,0.25,0.01,-0.47075,
002057,中钢天源,-0.177,0.247,0.023,-0.043718999999999994,
300066,三川智慧,-1.643,0.236,0.016,-0.387748,
600593,大连圣亚,-6.434,0.234,0.024,-1.5055560000000001,
601226,华电重工,-1.861,0.234,0.028,-0.435474,
002418,康盛股份,-1.02,0.228,0.015,-0.23256000000000002,
002203,海亮股份,-1.445,0.223,0.015,-0.322235,
600660,福耀玻璃,-5.096,0.222,0.018,-1.131312,
000553,沙隆达Ａ,-1.33,0.206,0.012,-0.27398,
000025,特 力Ａ,-1.349,0.203,0.017,-0.273847,
300112,万讯自控,-2.296,0.2,0.022,-0.4592,
600497,驰宏锌锗,-0.645,0.195,0.02,-0.125775,
002064,华峰氨纶,-1.473,0.192,0.01,-0.282816,
300449,汉邦高科,-3.41,0.191,0.016,-0.6513100000000001,
002528,英飞拓,-2.557,0.191,0.019,-0.488387,
002226,江南化工,-4.861,0.191,0.022,-0.9284509999999999,
600113,浙江东日,-6.21,0.177,0.024,-1.09917,
600478,科力远,-2.722,0.172,0.021,-0.46818399999999993,
300376,易事特,-1.82,0.153,0.009,-0.27846,
300307,慈星股份,-1.504,0.147,0.014,-0.22108799999999998,
300029,天龙光电,-3.715,0.126,0.021,-0.46809,
600262,北方股份,-1.844,0.117,0.009,-0.21574800000000002,
600508,上海能源,-0.009,0.113,0.008,-0.001017,
300219,鸿利智汇,-1.511,0.091,0.016,-0.13750099999999998,
002078,太阳纸业,-2.228,0.086,0.02,-0.191608,
002319,乐通股份,-1.189,0.064,0.009,-0.07609600000000001,
000830,鲁西化工,-3.356,0.045,0.026,-0.15102,
601098,中南传媒,-0.08,0.017,0.013,-0.00136,
601929,吉视传媒,-0.731,0.01,0.018,-0.00731,
000631,顺发恒业,-0.505,0.008,0.016,-0.00404,
002341,新纶科技,-1.009,0.007,0.017,-0.007063,
000690,宝新能源,-8.396,0.004,0.029,-0.033584,
600976,健民集团,-0.253,0.004,0.012,-0.001012,
300438,鹏辉能源,-0.303,0.002,0.012,-0.000606,
000547,航天发展,-6.117,0.001,0.021,-0.006117,
