,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_FLOAT_HOLDERS
16,601818.SH,601818,光大银行,银行,3.84,True,"中央汇金投资有限责任公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
17,002314.SZ,002314,南山控股,区域地产,3.85,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
18,600716.SH,600716,凤凰股份,区域地产,3.97,True,建信基金-工商银行-上海国鑫投资发展有限公司
19,000056.SZ,000056,皇庭国际,房产服务,4.05,True,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
20,600302.SH,600302,标准股份,纺织机械,4.19,True,
21,300148.SZ,300148,天舟文化,出版业,4.23,True,国金证券-浦发银行-国金天舟文化1号集合资产管理计划
22,600365.SH,600365,通葡股份,红黄酒,4.24,True,
23,002701.SZ,002701,奥瑞金,广告包装,4.25,True,"中泰证券资管-招商银行-证券行业支持民企发展系列之中泰资管5号集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
24,002239.SZ,002239,奥特佳,汽车配件,4.31,True,
25,000036.SZ,000036,华联控股,全国地产,4.49,True,"香港中央结算有限公司(陆股通)
中国工商银行-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金"
26,603323.SH,603323,苏农银行,银行,4.5,True,
27,600823.SH,600823,世茂股份,全国地产,4.52,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
博时基金-农业银行-博时中证金融资产管理计划"
28,000807.SZ,000807,云铝股份,铝,4.52,True,"全国社保基金四一二组合
华泰资产管理有限公司-策略投资产品
香港中央结算有限公司(陆股通)
基本养老保险基金九零二组合
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国沪深300增强证券投资基金"
29,600657.SH,600657,信达地产,全国地产,4.53,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
30,002958.SZ,002958,青农商行,银行,4.53,True,
31,601899.SH,601899,紫金矿业,黄金,4.59,True,"中非发展基金有限公司
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
32,600308.SH,600308,华泰股份,造纸,4.62,True,华泰证券股份有限公司-中庚价值领航混合型证券投资基金
33,002244.SZ,002244,滨江集团,区域地产,4.65,True,"华鑫国际信托有限公司-华鑫信托·慧智投资97号集合资金信托计划
香港中央结算有限公司(陆股通)
建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资99号集合资金信托计划
北信瑞丰基金-招商银行-华鑫国际信托-华鑫信托·慧智投资98号集合资金信托计划
中央汇金资产管理有限责任公司
全国社保基金四一八组合
华鑫国际信托有限公司"
34,600503.SH,600503,华丽家族,区域地产,4.67,True,
35,600207.SH,600207,安彩高科,供气供热,4.72,True,
36,603843.SH,603843,正平股份,建筑工程,4.73,True,国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
37,603335.SH,603335,迪生力,汽车配件,4.74,True,
38,300272.SZ,300272,开能健康,环境保护,4.79,True,上海市建国社会公益基金会
39,600173.SH,600173,卧龙地产,全国地产,4.89,True,
40,000012.SZ,000012,南玻A,玻璃,4.9,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
41,002613.SZ,002613,北玻股份,专用机械,4.93,True,
42,600235.SH,600235,民丰特纸,造纸,4.96,True,
43,600908.SH,600908,无锡银行,银行,4.97,True,"国联信托股份有限公司
华能贵诚信托有限公司-华能信托·鸿源锡诚1号集合资金信托计划"
44,601169.SH,601169,北京银行,银行,4.98,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
45,600711.SH,600711,盛屯矿业,小金属,4.98,True,香港中央结算有限公司(陆股通)
46,000619.SZ,000619,海螺型材,其他建材,5.07,True,安徽省铁路发展基金股份有限公司
47,000035.SZ,000035,中国天楹,环境保护,5.09,True,"中节能华禹基金管理有限公司-中节能华禹(镇江)绿色产业并购投资基金(有限合伙)
上海中平国瑀并购股权投资基金合伙企业(有限合伙)
国新国控(杭州)投资管理有限公司-国新国同(浙江)投资基金合伙企业(有限合伙)"
48,000166.SZ,000166,申万宏源,证券,5.11,True,"中央汇金投资有限责任公司
中央汇金资产管理有限责任公司"
49,002948.SZ,002948,青岛银行,银行,5.14,True,
50,000600.SZ,000600,建投能源,火力发电,5.15,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
华夏基金-农业银行-华夏中证金融资产管理计划
基本养老保险基金一三零一组合
富国基金管理有限公司-社保基金一五零一组合"
51,002775.SZ,002775,文科园林,建筑工程,5.16,True,
52,600179.SH,600179,*ST安通,仓储物流,5.2,True,"北京宏图昌历投资基金管理中心(有限合伙)
平安信托有限责任公司-平安信托*汇安990号集合资金信托
国通信托有限责任公司-国通信托·聚赢88号证券投资单一资金信托
红塔红土基金-中信证券-万向信托-万向信托-星辰82号事务管理类单一资金信托
中航信托股份有限公司-中航信托·天翼系列债券投资集合资金信托计划"
53,000691.SZ,000691,亚太实业,区域地产,5.25,True,芜湖长元股权投资基金(有限合伙)
54,600807.SH,600807,ST天业,区域地产,5.25,True,国通信托有限责任公司
55,601998.SH,601998,中信银行,银行,5.31,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
56,002004.SZ,002004,华邦健康,化学制药,5.33,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
57,600165.SH,600165,新日恒力,钢加工,5.36,True,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划"
58,600381.SH,600381,青海春天,医疗保健,5.38,True,
59,600238.SH,600238,ST椰岛,红黄酒,5.41,True,
60,601222.SH,601222,林洋能源,电器仪表,5.43,True,"全国社保基金四一三组合
中国长城资产管理股份有限公司
基本养老保险基金一六零三一组合"
61,600735.SH,600735,新华锦,商贸代理,5.5,True,
62,603779.SH,603779,ST威龙,红黄酒,5.58,True,创金合信基金-浦发银行-云南信托-云南信托-盈泰20号单一资金信托
63,600125.SH,600125,铁龙物流,铁路,5.6,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一三零一组合"
64,000976.SZ,000976,华铁股份,运输设备,5.62,True,"苏州上达股权投资基金合伙企业(有限合伙)
金鹰基金-平安银行-金鹰穗通5号资产管理计划
义乌上达股权投资基金合伙企业(有限合伙)"
65,002183.SZ,002183,怡亚通,仓储物流,5.65,True,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划"
66,000906.SZ,000906,浙商中拓,批发业,5.73,True,"长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金"
67,600642.SH,600642,申能股份,火力发电,5.74,True,"香港中央结算有限公司(陆股通)
全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
68,300061.SZ,300061,旗天科技,多元金融,5.79,True,"博时资本-宁波银行-博时资本康耐特2号专项资产管理计划
博时资本-宁波银行-博时资本康耐特1号专项资产管理计划"
69,002027.SZ,002027,分众传媒,影视音像,5.79,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金"
70,002211.SZ,002211,宏达新材,橡胶,5.81,True,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金
71,300261.SZ,300261,雅本化学,农药化肥,5.91,True,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司"
72,600616.SH,600616,金枫酒业,红黄酒,5.91,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
73,000088.SZ,000088,盐田港,港口,5.95,True,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
74,601168.SH,601168,西部矿业,铜,5.99,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国对外经济贸易信托有限公司-新股C1"
75,002839.SZ,002839,张家港行,银行,5.99,True,
76,600353.SH,600353,旭光电子,元器件,6.05,True,
77,600649.SH,600649,城投控股,区域地产,6.06,True,"弘毅(上海)股权投资基金中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
78,002487.SZ,002487,大金重工,钢加工,6.07,True,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
全国社保基金一一八组合
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金"
79,000100.SZ,000100,TCL科技,元器件,6.08,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划"
80,601636.SH,601636,旗滨集团,玻璃,6.08,True,"香港中央结算有限公司(陆股通)
全国社保基金四一八组合
中信证券股份有限公司-社保基金1106组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划
全国社保基金一一四组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
基本养老保险基金三一零组合
中信证券-中信银行-中信证券卓越成长股票集合资产管理计划"
81,002559.SZ,002559,亚威股份,机床制造,6.09,True,
82,600638.SH,600638,新黄浦,区域地产,6.11,True,"上海盛誉莲花股权投资基金合伙企业(有限合伙)
西藏信托有限公司-安坤5号集合资金信托计划
西藏信托有限公司-安坤8号集合资金信托计划
西藏信托有限公司-丹泽1号集合资金信托计划
北京禾晟源投资管理有限公司-禾晟源稳进二期私募证券投资基金
深圳市千榕资产管理有限公司-千榕稳健1号私募证券投资基金
北京禾晟源投资管理有限公司-禾晟源稳进三期私募证券投资基金"
83,300208.SZ,300208,青岛中程,电气设备,6.17,True,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
84,000715.SZ,000715,中兴商业,百货,6.28,True,
85,601369.SH,601369,陕鼓动力,机械基件,6.29,True,中央汇金资产管理有限责任公司
86,601019.SH,601019,山东出版,出版业,6.37,True,"中国信达资产管理股份有限公司
中国文化产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
摩根士丹利投资管理公司-摩根士丹利中国A股基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
87,600552.SH,600552,凯盛科技,玻璃,6.38,True,
88,600620.SH,600620,天宸股份,综合类,6.46,True,深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金
89,000069.SZ,000069,华侨城A,旅游景点,6.5,True,"香港中央结算有限公司(陆股通)
全国社保基金四零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合
香港中央结算有限公司(陆股通)
全国社保基金四零三组合
中央汇金资产管理有限责任公司
全国社保基金四一三组合"
90,000811.SZ,000811,冰轮环境,工程机械,6.55,True,"全国社保基金一一六组合
全国社保基金一一八组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金"
91,600382.SH,600382,广东明珠,商贸代理,6.64,True,
92,002585.SZ,002585,双星新材,塑料,6.68,True,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中央汇金资产管理有限责任公司
鹏华基金-招商银行-中山证券有限责任公司"
93,601319.SH,601319,中国人保,保险,6.72,True,"社保基金会
中国建设银行股份有限公司-易方达3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国银行股份有限公司-招商3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国工商银行-上证50交易型开放式指数证券投资基金
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
94,600755.SH,600755,厦门国贸,商贸代理,6.74,True,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴证证券资管-厦门国贸控股集团有限公司-兴证资管阿尔法科睿1号单一资产管理计划
香港中央结算有限公司(陆股通)"
95,300289.SZ,300289,利德曼,生物制药,6.75,True,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)
湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金"
96,002443.SZ,002443,金洲管道,钢加工,6.76,True,"交通银行股份有限公司-长信量化先锋混合型证券投资基金
博时基金-北京诚通金控投资有限公司-博时基金-诚通金控1号单一资产管理计划"
97,600606.SH,600606,绿地控股,全国地产,6.8,True,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
全国社保基金四一二组合"
98,600594.SH,600594,益佰制药,中成药,6.8,True,"中央汇金资产管理有限责任公司
金元顺安基金-海通证券-渤海国际信托-渤海信托·恒利丰123号·益佰艾康一号集合资金信托计划"
99,601377.SH,601377,兴业证券,证券,6.84,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
100,603980.SH,603980,吉华集团,染料涂料,6.84,True,
101,600830.SH,600830,香溢融通,多元金融,6.97,True,
102,300345.SZ,300345,红宇新材,钢加工,7.06,True,珠海回声资产管理有限公司-回声1号私募基金
103,002539.SZ,002539,云图控股,农药化肥,7.1,True,"全国社保基金六零四组合
全国社保基金四零一组合"
104,300539.SZ,300539,横河模具,塑料,7.11,True,
105,300315.SZ,300315,掌趣科技,互联网,7.12,True,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金一二零六组合
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
106,603030.SH,603030,全筑股份,装修装饰,7.13,True,招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
107,002640.SZ,002640,跨境通,互联网,7.14,True,"珠海横琴安赐文化互联叁号股权投资基金企业(有限合伙)
广州开发区新兴产业投资基金管理有限公司
上海中平国瑀资产管理有限公司-上海中平国璟并购股权投资基金合伙企业(有限合伙)"
108,600199.SH,600199,金种子酒,白酒,7.17,True,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金"
109,600731.SH,600731,湖南海利,农药化肥,7.22,True,交通银行股份有限公司-长信量化先锋混合型证券投资基金
110,603085.SH,603085,天成自控,汽车配件,7.22,True,
111,002053.SZ,002053,云南能投,食品,7.24,True,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
112,600609.SH,600609,金杯汽车,汽车配件,7.34,True,北京桑海汇通资产管理中心(有限合伙)
113,000736.SZ,000736,中交地产,全国地产,7.37,True,
114,000090.SZ,000090,天健集团,建筑工程,7.42,True,"国泰君安证券资管-招商银行-国泰君安君享天健如意集合资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
115,600325.SH,600325,华发股份,区域地产,7.44,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
116,300281.SZ,300281,金明精机,专用机械,7.45,True,"上海方圆达创投资合伙企业(有限合伙)-方圆-东方22号私募投资基金
华泰柏瑞基金-民生银行-华泰柏瑞价值精选集合资产管理计划"
117,000006.SZ,000006,深振业A,区域地产,7.49,True,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
118,000920.SZ,000920,南方汇通,环境保护,7.5,True,
119,000537.SZ,000537,广宇发展,区域地产,7.56,True,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
120,000426.SZ,000426,兴业矿业,铅锌,7.57,True,"北信瑞丰基金-民生银行-四川信托-辰星2号证券投资集合资金信托计划
上海中汇金锐投资管理有限公司-中汇金锐定增2期私募投资基金"
121,002532.SZ,002532,新界泵业,农用机械,7.59,True,
122,002707.SZ,002707,众信旅游,旅游服务,7.64,True,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
上海理成资产管理有限公司-理成风景专户3号私募投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金"
123,000058.SZ,000058,深赛格,元器件,7.65,True,
124,603021.SH,603021,山东华鹏,玻璃,7.69,True,"芜湖瑞尚股权投资基金(有限合伙)
上海财通-中信证券-财通资产-磁峰·富盈定增1号特定多个客户专项资产管理计划
长安国际信托股份有限公司-长安信托·长安投资541号单一资金信托
上海小村资产管理有限公司-小村产业升级私募投资8号基金"
125,600021.SH,600021,上海电力,火力发电,7.7,True,"中国国有企业结构调整基金股份有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
126,000762.SZ,000762,西藏矿业,小金属,7.72,True,中央汇金资产管理有限责任公司
127,603725.SH,603725,天安新材,塑料,7.81,True,
128,603767.SH,603767,中马传动,汽车配件,7.84,True,
129,002388.SZ,002388,新亚制程,元器件,7.88,True,
130,600838.SH,600838,上海九百,百货,7.95,True,重庆国际信托股份有限公司-兴国1号集合资金信托计划
131,002112.SZ,002112,三变科技,电气设备,8.01,True,中央汇金资产管理有限责任公司
132,600643.SH,600643,爱建集团,多元金融,8.02,True,"上海工商界爱国建设特种基金会
广州产业投资基金管理有限公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四一三组合"
133,000045.SZ,000045,深纺织A,元器件,8.03,True,
134,601577.SH,601577,长沙银行,银行,8.04,True,湖南发展资产管理集团有限公司
135,601838.SH,601838,成都银行,银行,8.08,True,"成都市协成资产管理有限责任公司
香港中央结算有限公司(陆股通)"
136,000851.SZ,000851,高鸿股份,软件服务,8.3,True,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金"
137,603318.SH,603318,派思股份,专用机械,8.36,True,"中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品
太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划"
138,601555.SH,601555,东吴证券,证券,8.4,True,"苏州信托有限公司
苏州信托有限公司
苏州信托有限公司"
139,300175.SZ,300175,朗源股份,食品,8.46,True,中央汇金资产管理有限责任公司
140,002438.SZ,002438,江苏神通,机械基件,8.51,True,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
141,000009.SZ,000009,中国宝安,综合类,8.54,True,"全国社保基金五零三组合
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金一一八组合
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金"
142,002966.SZ,002966,苏州银行,银行,8.56,True,
143,600723.SH,600723,首商股份,百货,8.58,True,"基本养老保险基金八零五组合
中国工商银行股份有限公司-广发睿阳三年定期开放混合型证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
144,002146.SZ,002146,荣盛发展,全国地产,8.6,True,"荣盛建设-招商证券-19荣盛E1担保及信托财产专户
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金四零三组合
基本养老保险基金一零零三组合"
145,603838.SH,603838,四通股份,陶瓷,8.62,True,
146,300121.SZ,300121,阳谷华泰,化工原料,8.74,True,"济南纾困盛鲁股权投资基金合伙企业(有限合伙)
全国社保基金一零二组合"
147,601579.SH,601579,会稽山,红黄酒,8.78,True,"浙商金汇信托股份有限公司-浙金·汇利36号证券投资集合资金信托计划
上海大丰资产管理有限公司"
148,300412.SZ,300412,迦南科技,医疗保健,8.82,True,"北信瑞丰基金-平安银行-北信瑞丰基金浙商汇融5号资产管理计划
中央汇金资产管理有限责任公司"
149,000960.SZ,000960,锡业股份,小金属,8.82,True,"农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
150,002403.SZ,002403,爱仕达,家用电器,8.85,True,
151,600116.SH,600116,三峡水利,水力发电,8.89,True,"基本养老保险基金一零零三组合
全国社保基金一零七组合"
152,600749.SH,600749,西藏旅游,旅游景点,8.89,True,
153,300243.SZ,300243,瑞丰高材,化工原料,8.9,True,中央汇金资产管理有限责任公司
154,002636.SZ,002636,金安国纪,元器件,8.91,True,香港中央结算有限公司(陆股通)
155,002282.SZ,002282,博深股份,轻工机械,8.95,True,
156,000656.SZ,000656,金科股份,区域地产,8.98,True,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
157,600119.SH,600119,ST长投,仓储物流,9.0,True,
158,603818.SH,603818,曲美家居,家居用品,9.11,True,民生证券-招商银行-民生证券曲美家居1号集合资产管理计划
159,603106.SH,603106,恒银金融,IT设备,9.12,True,
160,600604.SH,600604,市北高新,园区开发,9.18,True,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
