,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
3538,603895.SH,天永智能,专用机械,1.0,2.0,7.351,10.0185,97515.0086
3535,603888.SH,新华网,互联网,1.0,2.0,6.249,10.0045,430763.2212
3517,603859.SH,能科股份,软件服务,1.0,2.0,9.438,9.9883,141188.7
3505,603825.SH,华扬联众,互联网,1.0,2.0,8.04,10.03,169250.018
183,000607.SZ,华媒控股,广告包装,1.0,2.0,6.588,9.9448,528261.4015
219,000662.SZ,天夏智慧,软件服务,1.0,7.0,4.947,9.9757,338336.351
3401,603609.SH,禾丰牧业,饲料,1.0,2.0,7.096,10.0174,1049775.8803
3349,603496.SH,恒为科技,电脑设备,1.0,2.0,9.403,10.009,278403.8402
225,000669.SZ,金鸿控股,供气供热,1.0,2.0,9.037,10.0324,455556.8282
229,000673.SZ,当代东方,影视音像,1.0,2.0,6.506,10.076,455859.0066
3319,603360.SH,百傲化学,化工原料,1.0,2.0,5.492,10.0279,154858.4307
3282,603300.SH,华铁科技,钢加工,1.0,2.0,7.262,10.0494,303636.9605
2866,600866.SH,星湖科技,食品,1.0,2.0,7.711,10.0223,318824.3717
3234,603177.SH,德创环保,环境保护,1.0,2.0,9.216,10.0352,77187.5
3174,603045.SH,福达合金,电气设备,1.0,2.0,7.994,10.0032,83793.22
3144,603011.SH,合锻智能,机床制造,1.0,9.0,3.795,9.9561,335095.2943
376,000892.SZ,欢瑞世纪,影视音像,1.0,2.0,7.83,10.0,331516.5491
3133,601999.SH,出版传媒,出版业,1.0,2.0,6.813,9.9693,395005.8399
3113,601929.SH,吉视传媒,影视音像,1.0,2.0,5.939,10.1045,983047.0038
3104,601890.SH,亚星锚链,船舶,1.0,1.0,9.91,9.9099,702280.8
3058,601615.SH,明阳智能,机械基件,1.0,2.0,7.203,10.0,467374.6
3056,601608.SH,中信重工,专用机械,1.0,1.0,10.0,10.0,2577615.06
3041,601519.SH,大智慧,软件服务,1.0,1.0,10.017,10.0171,2554194.5
2324,600226.SH,瀚叶股份,农药化肥,1.0,2.0,6.543,10.0796,827040.6375
383,000901.SZ,航天科技,航空,1.0,2.0,7.388,9.8408,860715.6241
2351,600257.SH,大湖股份,渔业,1.0,2.0,6.961,10.0179,262635.75
2231,600118.SH,中国卫星,航空,1.0,2.0,6.762,9.9656,3027172.1856
2310,600210.SH,紫江企业,广告包装,1.0,2.0,9.004,9.9119,756851.3428
882,002421.SZ,达实智能,软件服务,1.0,2.0,6.518,10.0952,980208.7712
1701,300313.SZ,天山生物,农业综合,1.0,2.0,7.447,9.9707,136615.287
1678,300290.SZ,荣科科技,软件服务,1.0,2.0,8.71,10.0209,338786.8532
760,002299.SZ,圣农发展,农业综合,1.0,2.0,8.221,10.0,3714849.6
1559,300170.SZ,汉得信息,软件服务,1.0,1.0,10.0,10.0,1455447.3803
1550,300161.SZ,华中数控,机床制造,1.0,2.0,6.572,9.9727,270367.2855
832,002371.SZ,北方华创,专用机械,1.0,1.0,10.0,10.0,2826179.4568
1468,300079.SZ,数码科技,通信设备,1.0,7.0,9.128,9.9573,934625.964
1435,300045.SZ,华力创通,电脑设备,1.0,3.0,4.867,9.9904,466301.1034
1433,300043.SZ,星辉娱乐,文教休闲,1.0,13.0,4.945,10.0,625574.8963
1423,300033.SZ,同花顺,软件服务,1.0,2.0,5.255,9.9976,2393257.8155
1322,002876.SZ,三利谱,元器件,1.0,2.0,8.945,9.998,293629.1067
1220,002766.SZ,索菱股份,汽车配件,1.0,2.0,7.294,10.0291,188600.3297
2307,600207.SH,安彩高科,元器件,1.0,2.0,6.81,10.076,399510.0
898,002437.SZ,誉衡药业,化学制药,1.0,7.0,6.792,9.9602,1196226.2252
1183,002726.SZ,龙大肉食,食品,1.0,8.0,3.423,9.9695,810938.6269
1052,002592.SZ,八菱科技,汽车配件,1.0,1.0,9.99,9.9895,516765.9945
1033,002573.SZ,清新环境,环境保护,1.0,2.0,7.299,10.0,1079718.0644
1031,002571.SZ,德力股份,玻璃,1.0,2.0,7.902,10.0901,154703.7336
1018,002558.SZ,巨人网络,互联网,1.0,2.0,6.506,9.9908,1025062.464
935,002474.SZ,榕基软件,软件服务,1.0,2.0,6.675,10.0104,494550.5249
1002,002542.SZ,中化岩土,建筑施工,1.0,2.0,7.834,10.0569,561789.9175
938,002477.SZ,雏鹰农牧,农业综合,1.0,2.0,7.782,10.0694,624704.4828
990,002530.SZ,金财互联,专用机械,1.0,2.0,7.669,9.9812,436477.2854
975,002514.SZ,宝馨科技,机械基件,1.0,2.0,6.334,9.9533,274319.6651
1712,300324.SZ,旋极信息,软件服务,1.0,2.0,7.828,10.0462,988148.1124
1720,300332.SZ,天壕环境,环境保护,1.0,2.0,8.218,10.058,403992.3534
1721,300333.SZ,兆日科技,元器件,1.0,4.0,6.128,10.0,393103.3396
1732,300344.SZ,太空智造,其他建材,1.0,2.0,7.539,9.9738,171528.7912
2284,600180.SH,瑞茂通,仓储物流,1.0,2.0,5.588,9.8592,1030708.1485
973,002512.SZ,达华智能,元器件,1.0,2.0,5.482,10.0156,620928.2678
531,002069.SZ,獐子岛,渔业,1.0,2.0,7.758,10.0858,353300.891
2202,600086.SH,东方金钰,服饰,1.0,1.0,10.033,10.0329,707029.3157
2161,600035.SH,楚天高速,路桥,1.0,2.0,6.743,10.0279,603047.745
575,002113.SZ,天润数娱,互联网,1.0,2.0,7.788,10.1176,386014.3991
581,002119.SZ,康强电子,半导体,1.0,7.0,5.04,10.0,391815.27
586,002124.SZ,天邦股份,饲料,1.0,8.0,8.37,10.0,2142386.6503
593,002131.SZ,利欧股份,互联网,1.0,1.0,10.084,10.084,1044565.0563
1940,300556.SZ,丝路视觉,软件服务,1.0,2.0,7.78,10.0215,160201.5492
1924,300539.SZ,横河模具,塑料,1.0,1.0,10.0,10.0,86366.1806
619,002157.SZ,正邦科技,饲料,1.0,1.0,9.994,9.9942,4104784.7778
1884,300498.SZ,温氏股份,农业综合,1.0,3.0,6.093,10.0,16847882.3202
1880,300494.SZ,盛天网络,互联网,1.0,2.0,8.716,10.0079,313849.3793
1853,300467.SZ,迅游科技,互联网,1.0,7.0,4.388,10.0134,434698.8829
1852,300466.SZ,赛摩电气,电器仪表,1.0,2.0,7.344,10.0135,238661.3166
1832,300446.SZ,乐凯新材,化工原料,1.0,7.0,6.207,10.0191,340612.0779
1829,300443.SZ,金雷股份,专用机械,1.0,2.0,8.343,9.9138,284620.3617
1826,300440.SZ,运达科技,软件服务,1.0,2.0,7.929,9.9747,388268.8343
640,002178.SZ,延华智能,建筑施工,1.0,2.0,8.729,10.0418,373453.4965
696,002234.SZ,民和股份,农业综合,1.0,8.0,6.62,10.0056,754485.8603
733,002272.SZ,川润股份,机械基件,1.0,2.0,6.706,9.9206,177636.991
758,002297.SZ,博云新材,矿物制品,1.0,2.0,8.736,9.9612,337955.3352
27,000034.SZ,神州数码,综合类,1.0,2.0,6.26,10.0198,675938.3908
