,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
39,002837.SZ,002837,英维克,专用机械,1.0,16.92,"5G, 军工, 军民融合, 定增破发, 新能源汽车, 腾讯概念股, 充电桩, ",12.49亿
40,300023.SZ,300023,宝德股份,专用机械,1.0,8.48,"油服, 页岩气, 工业自动化, 智能制造, 壳公司, 强势人气股, ",12.25亿
41,300076.SZ,300076,GQY视讯,电脑设备,1.0,5.69,"智能制造, VR&AR, 智慧安防, 机器人, 无人银行, ",21.73亿
42,300405.SZ,300405,科隆股份,化工原料,1.0,8.17,"高送转-填权, 股权转让, 国资入股, 壳公司, ",10.09亿
43,300433.SZ,300433,蓝思科技,元器件,1.0,7.17,"MSCI, 华为产业链, 小米概念股, 创业板人气股, 指纹识别, 3D玻璃, 苹果产业链, 虹膜识别, ",280.39亿
44,300449.SZ,300449,汉邦高科,电脑设备,1.0,9.76,"无人驾驶, 京津冀, 高送转, 智慧城市, 股权转让, 国资入股, 智慧安防, 知识产权, 人脸识别, ",22.17亿
45,300455.SZ,300455,康拓红外,运输设备,1.0,8.7,"央企改革, 军工研究所, 军工, 高铁轨交, 资产重组, ",43.54亿
46,300480.SZ,300480,光力科技,电器仪表,1.0,14.45,"军工, 军民融合, 定增破发, 半导体, ",15.25亿
47,300534.SZ,300534,陇神戎发,中成药,1.0,6.5,"医药, 中药, ",13.19亿
48,300661.SZ,300661,圣邦股份,元器件,1.0,108.88,"高价股, 半导体, 国产芯片, 共享经济, ",60.21亿
49,300667.SZ,300667,必创科技,电器仪表,1.0,30.16,"军工, 军民融合, 物联网, 国产芯片, 强势人气股, ",16.22亿
50,000049.SZ,000049,德赛电池,电气设备,1.0,26.86,"华为产业链, 锂电池, 小米概念股, 新能源汽车, 苹果产业链, ",55.13亿
51,688333.SH,688333,铂力特,机械基件,1.0,67.99,,12.21亿
