,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
167,002169.SZ,002169,智光电气,电气设备,8.67,1.37,88.03
168,002418.SZ,002418,康盛股份,机械基件,43.29,1.37,37.59
169,300709.SZ,300709,精研科技,元器件,14.09,1.36,43.46
170,600992.SH,600992,贵绳股份,钢加工,1.18,1.36,20.32
171,000811.SZ,000811,冰轮环境,工程机械,35.79,1.35,76.97
172,605358.SH,605358,立昂微,半导体,22.38,1.35,46.43
173,300614.SZ,300614,百川畅银,环境保护,0.71,1.34,21.18
174,601567.SH,601567,三星医疗,电器仪表,47.31,1.34,300.05
175,603986.SH,603986,兆易创新,半导体,29.19,1.34,1074.85
176,000995.SZ,000995,皇台酒业,白酒,-0.31,1.34,51.25
177,605369.SH,605369,拱东医疗,医疗保健,12.01,1.33,33.21
178,600215.SH,600215,长春经开,园区开发,13.1,1.32,38.55
179,300705.SZ,300705,九典制药,化学制药,21.14,1.32,50.72
180,300397.SZ,300397,天和防务,通信设备,-0.62,1.31,60.06
181,300806.SZ,300806,斯迪克,塑料,18.65,1.31,49.01
182,600110.SH,600110,诺德股份,电气设备,14.84,1.3,151.5
183,300982.SZ,300982,苏文电能,建筑工程,24.3,1.3,18.95
184,000848.SZ,000848,承德露露,软饮料,48.95,1.3,130.03
185,603300.SH,603300,华铁应急,多元金融,10.87,1.3,95.68
186,000803.SZ,000803,北清环能,环境保护,15.39,1.3,18.87
187,603806.SH,603806,福斯特,塑料,16.19,1.29,957.66
188,300579.SZ,300579,数字认证,软件服务,6.39,1.28,83.27
189,300887.SZ,300887,谱尼测试,综合类,23.71,1.27,27.8
190,002472.SZ,002472,双环传动,机械基件,21.93,1.27,93.52
191,300363.SZ,300363,博腾股份,化学制药,2.1,1.26,371.44
192,300191.SZ,300191,潜能恒信,石油开采,0.47,1.26,48.57
193,300680.SZ,300680,隆盛科技,汽车配件,26.95,1.26,36.51
194,300283.SZ,300283,温州宏丰,电气设备,20.3,1.26,19.11
195,601969.SH,601969,海南矿业,普钢,20.8,1.25,212.28
196,300701.SZ,300701,森霸传感,元器件,14.43,1.25,43.81
197,600421.SH,600421,华嵘控股,综合类,16.88,1.25,25.33
198,600428.SH,600428,中远海特,水运,26.7,1.24,112.06
199,300007.SZ,300007,汉威科技,电器仪表,6.82,1.24,44.47
200,300588.SZ,300588,熙菱信息,软件服务,24.91,1.24,13.9
201,300376.SZ,300376,易事特,电气设备,13.86,1.23,183.99
202,601918.SH,601918,新集能源,煤炭开采,10.34,1.22,124.35
203,600704.SH,600704,物产中大,商贸代理,3.91,1.22,430.29
204,603196.SH,603196,日播时尚,服饰,6.18,1.22,21.84
205,300279.SZ,300279,和晶科技,元器件,3.49,1.22,28.66
206,300549.SZ,300549,优德精密,专用机械,20.7,1.22,21.04
207,002129.SZ,002129,中环股份,半导体,26.3,1.22,1063.66
208,002075.SZ,002075,沙钢股份,特种钢,28.28,1.22,267.24
209,300098.SZ,300098,高新兴,通信设备,5.8,1.21,80.55
210,000737.SZ,000737,南风化工,日用化工,7.6,1.21,48.95
211,603738.SH,603738,泰晶科技,元器件,9.34,1.21,53.41
212,605111.SH,605111,新洁能,半导体,21.06,1.2,58.05
213,002274.SZ,002274,华昌化工,农药化肥,12.79,1.2,95.11
214,603659.SH,603659,璞泰来,化工原料,16.52,1.2,898.69
215,300324.SZ,300324,旋极信息,软件服务,-2.56,1.19,52.4
216,603076.SH,603076,乐惠国际,专用机械,15.99,1.18,54.79
217,300678.SZ,300678,中科信息,软件服务,21.42,1.18,38.47
218,000036.SZ,000036,华联控股,全国地产,27.7,1.18,68.18
219,603306.SH,603306,华懋科技,汽车配件,19.89,1.18,114.06
220,603897.SH,603897,长城科技,电气设备,12.27,1.18,41.96
221,300327.SZ,300327,中颖电子,半导体,21.28,1.18,203.53
222,300593.SZ,300593,新雷能,电气设备,23.35,1.17,83.38
223,601038.SH,601038,一拖股份,农用机械,-1.35,1.16,95.44
224,300352.SZ,300352,北信源,软件服务,6.91,1.16,84.04
225,002870.SZ,002870,香山股份,汽车配件,18.73,1.15,15.1
226,300166.SZ,300166,东方国信,软件服务,17.61,1.15,96.68
227,002916.SZ,002916,深南电路,元器件,15.66,1.15,515.31
228,603116.SH,603116,红蜻蜓,服饰,15.57,1.15,43.62
229,002623.SZ,002623,亚玛顿,玻璃,32.54,1.15,63.24
230,300623.SZ,300623,捷捷微电,半导体,16.98,1.15,236.13
231,300979.SZ,300979,华利集团,服饰,23.44,1.14,87.75
232,603033.SH,603033,三维股份,橡胶,3.82,1.14,63.38
233,300317.SZ,300317,珈伟新能,半导体,16.89,1.14,54.84
234,601828.SH,601828,美凯龙,其他商业,21.04,1.14,382.18
235,300432.SZ,300432,富临精工,汽车配件,4.57,1.12,99.23
236,002957.SZ,002957,科瑞技术,专用机械,26.22,1.12,39.81
237,002009.SZ,002009,天奇股份,工程机械,33.44,1.12,48.28
238,300079.SZ,300079,数码视讯,通信设备,9.05,1.12,99.18
239,603290.SH,603290,斯达半导,半导体,16.5,1.11,231.7
240,300134.SZ,300134,大富科技,通信设备,-2.83,1.11,78.15
241,002309.SZ,002309,中利集团,电气设备,23.64,1.11,44.55
242,300270.SZ,300270,中威电子,通信设备,2.32,1.11,12.24
243,300320.SZ,300320,海达股份,橡胶,20.54,1.11,32.95
244,300286.SZ,300286,安科瑞,电器仪表,7.57,1.11,28.08
245,600619.SH,600619,海立股份,机械基件,20.34,1.11,58.21
246,601696.SH,601696,中银证券,证券,27.41,1.11,290.19
247,603486.SH,603486,科沃斯,家用电器,19.33,1.1,1257.79
248,601866.SH,601866,中远海发,水运,19.41,1.09,287.94
249,002141.SZ,002141,贤丰控股,元器件,35.23,1.09,45.73
250,002967.SZ,002967,广电计量,综合类,6.03,1.09,82.29
251,002416.SZ,002416,爱施德,电器连锁,4.43,1.08,123.86
252,300821.SZ,300821,东岳硅材,化工原料,16.11,1.08,53.5
253,300661.SZ,300661,圣邦股份,元器件,20.92,1.08,502.26
254,300870.SZ,300870,欧陆通,元器件,13.82,1.08,15.77
255,603628.SH,603628,清源股份,电气设备,22.91,1.08,26.15
256,002547.SZ,002547,春兴精工,通信设备,-2.9,1.08,33.59
257,002585.SZ,002585,双星新材,塑料,5.11,1.07,166.63
258,603822.SH,603822,嘉澳环保,环境保护,0.11,1.06,19.72
259,603906.SH,603906,龙蟠科技,化工原料,19.22,1.06,169.55
260,002869.SZ,002869,金溢科技,通信设备,20.79,1.06,36.4
261,000983.SZ,000983,山西焦煤,煤炭开采,4.05,1.06,337.14
262,003022.SZ,003022,联泓新科,化工原料,13.78,1.06,59.18
263,002223.SZ,002223,鱼跃医疗,医疗保健,10.88,1.06,311.0
264,300415.SZ,300415,伊之密,专用机械,24.29,1.06,87.07
265,603926.SH,603926,铁流股份,汽车配件,17.16,1.05,24.61
266,603538.SH,603538,美诺华,化学制药,13.3,1.05,70.0
267,300624.SZ,300624,万兴科技,软件服务,-1.08,1.05,63.95
268,605168.SH,605168,三人行,互联网,15.98,1.05,47.64
269,601012.SH,601012,隆基股份,电气设备,23.82,1.05,4806.6
270,002290.SZ,002290,禾盛新材,家用电器,5.87,1.05,18.75
271,300925.SZ,300925,法本信息,软件服务,-0.11,1.05,13.83
272,300382.SZ,300382,斯莱克,专用机械,23.16,1.04,80.16
273,600884.SH,600884,杉杉股份,综合类,13.17,1.04,348.39
274,603587.SH,603587,地素时尚,服饰,27.04,1.04,39.89
275,002475.SZ,002475,立讯精密,元器件,25.4,1.03,3336.65
276,002387.SZ,002387,维信诺,元器件,2.26,1.03,142.33
277,002620.SZ,002620,瑞和股份,装修装饰,24.77,1.03,21.07
278,600976.SH,600976,健民集团,中成药,37.38,1.03,82.09
279,300489.SZ,300489,中飞股份,铝,-0.26,1.02,30.65
280,300089.SZ,300089,文化长城,文教休闲,25.28,1.02,19.12
281,002858.SZ,002858,力盛赛车,文教休闲,33.48,1.02,17.7
282,600963.SH,600963,岳阳林纸,造纸,14.61,1.02,190.22
283,600563.SH,600563,法拉电子,元器件,13.77,1.02,340.29
284,603722.SH,603722,阿科力,化工原料,30.04,1.01,43.82
285,002707.SZ,002707,众信旅游,旅游服务,12.32,1.01,40.83
286,002341.SZ,002341,新纶科技,化工原料,16.98,1.01,48.12
287,600889.SH,600889,南京化纤,化纤,18.77,1.01,26.19
288,600746.SH,600746,江苏索普,化工原料,0.48,1.01,47.65
289,300258.SZ,300258,精锻科技,汽车配件,7.7,1.01,59.38
290,300469.SZ,300469,信息发展,软件服务,1.8,1.01,21.47
