,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK_INDEX,COL_LOCAL_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
45,600615.SH,600615,丰华股份,小金属,11.12,0.0,2.0,20.86,"重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆国际信托股份有限公司-鸿睿一号集合资金信托计划",2.0
46,603318.SH,603318,派思股份,专用机械,11.16,0.0,1.0,44.88,"太平资管-招商银行-粤财信托-定增宝1号基金集合资金信托计划
中意资管-招商银行-中意资产-招商银行-定增精选48号资产管理产品",2.0
47,601838.SH,601838,成都银行,银行,11.34,0.0,1.0,214.8,"香港中央结算有限公司(陆股通)
成都市协成资产管理有限责任公司",2.0
48,000505.SZ,000505,京粮控股,食品,11.42,0.0,2.0,46.38,"鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
招商基金-国新投资有限公司-招商基金-国新1号单一资产管理计划",2.0
49,002438.SZ,002438,江苏神通,机械基件,11.48,0.0,1.0,52.17,中国工商银行股份有限公司-诺安先锋混合型证券投资基金,1.0
50,300222.SZ,300222,科大智能,电气设备,11.55,1.0,1.0,62.77,,0.0
51,002672.SZ,002672,东江环保,环境保护,11.62,0.0,1.0,76.74,"中央汇金资产管理有限责任公司
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",3.0
52,603066.SH,603066,音飞储存,仓储物流,11.82,0.0,1.0,35.54,,0.0
53,600343.SH,600343,航天动力,航空,12.17,0.0,1.0,77.67,,0.0
54,002066.SZ,002066,瑞泰科技,其他建材,12.23,0.0,1.0,28.25,中央汇金资产管理有限责任公司,1.0
55,300323.SZ,300323,华灿光电,半导体,12.25,0.0,1.0,102.0,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
56,000887.SZ,000887,中鼎股份,橡胶,12.53,0.0,1.0,152.63,"香港中央结算有限公司(陆股通)
安徽省铁路发展基金股份有限公司
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
挪威中央银行-自有资金
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托",6.0
57,600230.SH,600230,沧州大化,农药化肥,12.66,0.0,1.0,52.14,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金",3.0
58,300368.SZ,300368,汇金股份,IT设备,13.1,0.0,2.0,62.56,中央汇金资产管理有限责任公司,1.0
59,600158.SH,600158,中体产业,文教休闲,13.16,0.0,3.0,86.53,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
60,688055.SH,688055,龙腾光电,元器件,13.3,0.0,2.0,35.83,,0.0
61,000901.SZ,000901,航天科技,航空,13.32,1.0,1.0,101.61,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
中国航发资产管理有限公司",5.0
62,002117.SZ,002117,东港股份,广告包装,13.77,0.0,1.0,75.11,中央汇金资产管理有限责任公司,1.0
63,300733.SZ,300733,西菱动力,汽车配件,13.78,0.0,2.0,9.35,,0.0
64,300435.SZ,300435,中泰股份,机械基件,13.79,0.0,1.0,31.25,,0.0
65,600761.SH,600761,安徽合力,工程机械,13.96,0.0,1.0,103.33,"中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
首域投资管理(英国)有限公司-首域中国A股基金
上海宽远资产管理有限公司-宽远价值进取证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
基本养老保险基金一零零三组合
全国社保基金一一三组合",7.0
66,600967.SH,600967,内蒙一机,运输设备,14.0,0.0,1.0,236.55,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国工商银行-易方达价值成长混合型证券投资基金",7.0
67,000534.SZ,000534,万泽股份,生物制药,14.04,0.0,1.0,69.01,"云南国际信托有限公司-聚信5号集合资金信托计划
华润深国投信托有限公司-润之信13期集合资金信托计划
九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划",3.0
68,000524.SZ,000524,岭南控股,酒店餐饮,14.34,3.0,1.0,96.1,,0.0
69,603819.SH,603819,神力股份,电气设备,15.04,0.0,1.0,32.63,,0.0
70,601882.SH,601882,海天精工,机床制造,15.1,0.0,1.0,78.82,,0.0
71,603017.SH,603017,中衡设计,建筑工程,15.14,0.0,1.0,41.32,,0.0
72,300114.SZ,300114,中航电测,电器仪表,15.21,1.0,1.0,89.85,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社保基金六零四组合",2.0
73,600765.SH,600765,中航重机,机械基件,15.27,1.0,1.0,118.8,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
基本养老保险基金一二零四组合
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中国华融资产管理股份有限公司",6.0
74,603035.SH,603035,常熟汽饰,汽车配件,15.8,1.0,1.0,49.31,深圳菁英时代资本管理有限公司-菁英时代常盈1号私募基金,1.0
75,603167.SH,603167,渤海轮渡,水运,15.83,0.0,2.0,73.71,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金",3.0
76,300275.SZ,300275,梅安森,软件服务,15.88,0.0,1.0,20.0,"中央汇金资产管理有限责任公司
国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金
创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
国融翰泽金融信息服务(北京)有限公司-国融翰泽-天翼一号私募证券投资基金
万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金",5.0
77,300746.SZ,300746,汉嘉设计,建筑工程,16.01,0.0,1.0,10.84,,0.0
78,600753.SH,600753,东方银星,商贸代理,16.23,2.0,1.0,29.08,上海杰宇资产管理有限公司,1.0
79,300798.SZ,300798,锦鸡股份,染料涂料,16.3,0.0,1.0,6.81,深圳前海南方天赋资产管理有限公司-天赋一号证券投资私募基金,1.0
80,002254.SZ,002254,泰和新材,化纤,16.45,1.0,1.0,100.48,"中央汇金资产管理有限责任公司
基本养老保险基金三零三组合
上海方圆达创投资合伙企业(有限合伙)-方圆-东方38号私募投资基金",3.0
81,603298.SH,603298,杭叉集团,专用机械,16.55,0.0,1.0,143.39,"香港中央结算有限公司(陆股通)
全国社保基金一零二组合
全国社保基金四一三组合",3.0
82,603056.SH,603056,德邦股份,仓储物流,16.67,0.0,1.0,36.28,"中国工商银行股份有限公司—东方红启元三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中金佳泰(天津)股权投资基金合伙企业(有限合伙)
天津瑞荣股权投资基金合伙企业(有限合伙)
中国建设银行股份有限公司-南方品质优选灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
南方基金-中国农业银行“安心·灵动·30天”人民币理财产品-南方基金666号单一资产管理计划
中国建设银行股份有限公司-东方红恒元五年定期开放灵活配置混合型证券投资基金",10.0
83,601456.SH,601456,国联证券,证券,16.72,1.0,2.0,79.54,,0.0
84,300719.SZ,300719,安达维尔,航空,17.6,0.0,1.0,23.37,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
85,603728.SH,603728,鸣志电器,电气设备,17.68,0.0,1.0,73.55,"香港中央结算有限公司(陆股通)
安徽中珏投资管理有限公司-中珏投资尊享1号私募基金",2.0
86,300401.SZ,300401,花园生物,食品,17.74,0.0,1.0,81.43,"香港中央结算有限公司(陆股通)
中国信达资产管理股份有限公司
中科先行(北京)资产管理有限公司
九泰基金-浦发银行-粤财信托-粤财信托-菁英162期单一资金信托计划
中国工商银行股份有限公司-光大保德信中国制造2025灵活配置混合型证券投资基金
基本养老保险基金三零三组合",6.0
87,002315.SZ,002315,焦点科技,互联网,17.9,0.0,1.0,29.84,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金",2.0
88,603856.SH,603856,东宏股份,塑料,17.92,0.0,2.0,16.38,,0.0
89,603161.SH,603161,科华控股,汽车配件,17.99,0.0,3.0,12.49,"上海尚颀股权投资基金一期合伙企业(有限合伙)
上海翎巧资产管理有限公司-翎巧2号私募证券投资基金
扬州尚颀股权投资基金中心(有限合伙)
上海翎巧资产管理有限公司-速赢二号私募证券投资基金",4.0
90,603080.SH,603080,新疆火炬,供气供热,18.03,0.0,1.0,15.73,香港中央结算有限公司(陆股通),1.0
91,300120.SZ,300120,经纬辉开,元器件,18.14,0.0,2.0,42.98,"中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",11.0
92,600095.SH,600095,哈高科,证券,18.16,0.0,2.0,65.61,,0.0
93,300455.SZ,300455,康拓红外,运输设备,18.38,0.0,1.0,91.97,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金",3.0
94,605366.SH,605366,宏柏新材,化工原料,18.75,1.0,2.0,15.56,,0.0
95,605388.SH,605388,N均瑶,乳制品,19.34,0.0,1.0,13.54,,0.0
96,002643.SZ,002643,万润股份,化工原料,20.13,0.0,2.0,180.04,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
华夏成长证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金",7.0
97,603042.SH,603042,华脉科技,通信设备,20.6,0.0,1.0,28.02,上海金融发展投资基金(有限合伙),1.0
98,002058.SZ,002058,威尔泰,电器仪表,21.99,0.0,1.0,31.49,"中央汇金资产管理有限责任公司
深圳昭时股权投资基金管理有限公司
深圳鼎呈投资管理有限公司-开金鼎呈瑞华私募证券投资基金",3.0
99,300859.SZ,300859,西域旅游,旅游服务,22.21,0.0,3.0,8.61,,0.0
100,603877.SH,603877,太平鸟,服饰,22.72,0.0,2.0,108.31,香港中央结算有限公司(陆股通),1.0
101,600389.SH,600389,江山股份,农药化肥,22.87,0.0,1.0,67.92,中央汇金资产管理有限责任公司,1.0
102,002041.SZ,002041,登海种业,种植业,23.01,0.0,1.0,202.49,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划",6.0
103,600988.SH,600988,赤峰黄金,黄金,23.65,0.0,2.0,337.34,"香港中央结算有限公司(陆股通)
华夏成长证券投资基金
中国建设银行股份有限公司-华宝行业精选混合型证券投资基金
长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
招商银行股份有限公司-华夏经典配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-银华优质增长混合型证券投资基金",7.0
104,600378.SH,600378,昊华科技,化工原料,23.68,1.0,1.0,70.38,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-长盛电子信息产业混合型证券投资基金
全国社保基金四一一组合",5.0
105,002286.SZ,002286,保龄宝,食品,24.08,3.0,1.0,88.92,"中央汇金资产管理有限责任公司
宁波趵朴富通资产管理中心(有限合伙)
中国工商银行股份有限公司-南方大数据100指数证券投资基金",3.0
106,605088.SH,605088,冠盛股份,汽车配件,24.66,0.0,2.0,9.86,,0.0
107,300531.SZ,300531,优博讯,软件服务,24.85,0.0,1.0,69.58,,0.0
108,002163.SZ,002163,海南发展,装修装饰,25.12,0.0,2.0,201.83,"中航基金-浙商银行-中航基金同达1号资产管理计划
中国对外经济贸易信托有限公司-鸿道3期
华润深国投信托有限公司-华润信托·鸿道聚利集合资金信托计划",3.0
109,300678.SZ,300678,中科信息,软件服务,25.63,1.0,1.0,46.13,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,1.0
110,000739.SZ,000739,普洛药业,化学制药,26.3,0.0,1.0,301.61,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金",5.0
111,300481.SZ,300481,濮阳惠成,化工原料,26.32,0.0,1.0,67.5,"全国社保基金四一三组合
财通基金-宁波银行-湖北鼎锋长江产业投资基金合伙企业(有限合伙)
中国对外经济贸易信托有限公司-外贸信托-淡水泉平衡3期证券投资集合资金信托计划
全国社保基金五零二组合
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
北京芯动能投资基金(有限合伙)
民权中证国投创业投资基金(有限合伙)
中国对外经济贸易信托有限公司-淡水泉精选1期
华润深国投信托有限公司-华润信托·淡水泉平衡5期集合资金信托计划",9.0
112,002800.SZ,002800,天顺股份,仓储物流,26.82,0.0,1.0,19.21,浙江桥睿资产管理有限公司-桥睿331私募投资基金,1.0
113,000768.SZ,000768,中航飞机,航空,27.53,0.0,1.0,762.2,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金",4.0
114,603313.SH,603313,梦百合,家居用品,29.33,0.0,1.0,100.41,"中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
红塔证券-红塔证券股份有限公司-证券行业支持民企发展系列之红塔证券1号单一资产管理计划
平安银行股份有限公司-长信可转债债券型证券投资基金
中国银行股份有限公司-平安匠心优选混合型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
全国社保基金一一一组合",6.0
115,300680.SZ,300680,隆盛科技,汽车配件,30.41,1.0,1.0,26.58,,0.0
116,300416.SZ,300416,苏试试验,电器仪表,31.3,0.0,1.0,63.18,"中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金",5.0
117,002335.SZ,002335,科华恒盛,电气设备,31.93,0.0,1.0,71.92,"中国建设银行股份有限公司-大成中证红利指数证券投资基金
中融鼎(深圳)投资有限公司-中融鼎秋天对冲私募基金
中国工商银行-富国中证红利指数增强型证券投资基金",3.0
118,300427.SZ,300427,红相股份,电气设备,32.24,1.0,1.0,81.69,"中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
上海雅策投资管理有限公司-雅策精选一号私募证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",5.0
119,002919.SZ,002919,名臣健康,日用化工,32.51,0.0,1.0,13.75,,0.0
120,603319.SH,603319,湘油泵,汽车配件,33.96,0.0,3.0,35.62,"湖南省资产管理有限公司
湖南省财信资产管理有限公司",2.0
121,603655.SH,603655,朗博科技,汽车配件,36.78,0.0,1.0,12.51,,0.0
122,603700.SH,603700,宁水集团,电器仪表,37.3,0.0,1.0,38.54,"全国社保基金五零二组合
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国工商银行-上投摩根内需动力股票型证券投资基金
中国农业银行-长城安心回报混合型证券投资基金
全国社保基金一一三组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",6.0
123,603396.SH,603396,金辰股份,专用机械,37.33,1.0,1.0,16.5,"招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
华夏基金-大家人寿保险股份有限公司-万能险组合-华夏基金-大家人寿价值型股票组合单一资产管理计划
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)",7.0
124,300566.SZ,300566,激智科技,元器件,37.4,0.0,1.0,43.25,"上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划",3.0
125,600316.SH,600316,洪都航空,航空,39.2,2.0,1.0,281.11,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
126,603027.SH,603027,千禾味业,食品,40.12,0.0,1.0,264.7,"中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四零四组合
上海混沌道然资产管理有限公司-混沌价值二号基金
全国社保基金四零六组合
全国社保基金一一七组合
中国工商银行股份有限公司-汇添富美丽30混合型证券投资基金
汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司股票型组合
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合",9.0
127,600118.SH,600118,中国卫星,航空,41.25,0.0,1.0,487.78,"中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金",8.0
