,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
32,300582.SZ,300582,英飞特,半导体,-3.89,2.47,37.35
33,300069.SZ,300069,金利华电,电气设备,18.7,2.42,24.07
34,300036.SZ,300036,超图软件,软件服务,34.46,2.41,95.34
35,300345.SZ,300345,华民股份,钢加工,49.61,2.4,25.15
36,002881.SZ,002881,美格智能,通信设备,45.2,2.36,32.09
37,600702.SH,600702,舍得酒业,白酒,15.34,2.36,746.41
38,603893.SH,603893,瑞芯微,半导体,52.64,2.34,253.05
39,300340.SZ,300340,科恒股份,元器件,-6.07,2.34,24.86
40,002136.SZ,002136,安纳达,化工原料,39.89,2.33,32.31
41,300604.SZ,300604,长川科技,专用机械,21.67,2.29,118.05
42,300390.SZ,300390,天华超净,元器件,12.23,2.27,163.49
43,600096.SH,600096,云天化,农药化肥,28.79,2.23,185.12
44,002269.SZ,002269,美邦服饰,服饰,5.05,2.22,104.52
45,300223.SZ,300223,北京君正,半导体,9.17,2.2,302.65
46,300546.SZ,300546,雄帝科技,元器件,9.85,2.16,17.44
47,605369.SH,605369,拱东医疗,医疗保健,11.57,2.16,29.65
48,300736.SZ,300736,百邦科技,通信设备,8.3,2.14,15.45
49,300581.SZ,300581,晨曦航空,航空,49.22,2.13,81.93
50,300096.SZ,300096,易联众,软件服务,-3.07,2.13,42.81
51,300458.SZ,300458,全志科技,元器件,14.45,2.12,152.86
52,300352.SZ,300352,北信源,软件服务,41.11,2.12,89.94
53,300279.SZ,300279,和晶科技,元器件,26.0,2.12,33.23
54,000422.SZ,000422,湖北宜化,农药化肥,36.06,2.07,65.72
55,300134.SZ,300134,大富科技,通信设备,42.23,2.03,92.61
56,300953.SZ,300953,震裕科技,机械基件,4.76,2.03,18.18
57,603196.SH,603196,日播时尚,服饰,2.35,2.0,21.91
58,300649.SZ,300649,杭州园林,建筑工程,38.22,1.99,19.72
59,300624.SZ,300624,万兴科技,软件服务,26.86,1.98,69.61
60,002326.SZ,002326,永太科技,化工原料,26.98,1.95,102.19
61,300191.SZ,300191,潜能恒信,石油开采,21.99,1.95,54.45
62,603906.SH,603906,龙蟠科技,化工原料,10.0,1.95,146.41
63,000982.SZ,000982,中银绒业,纺织,38.51,1.94,87.37
64,300363.SZ,300363,博腾股份,化学制药,22.58,1.93,363.78
65,002759.SZ,002759,天际股份,家用电器,8.77,1.92,120.73
66,300397.SZ,300397,天和防务,通信设备,45.35,1.92,66.23
67,300207.SZ,300207,欣旺达,元器件,0.27,1.91,420.46
68,603777.SH,603777,来伊份,食品,39.68,1.9,59.23
69,300925.SZ,300925,法本信息,软件服务,32.23,1.88,15.48
70,300297.SZ,300297,蓝盾股份,软件服务,40.23,1.84,50.66
71,600110.SH,600110,诺德股份,电气设备,15.66,1.83,131.92
72,000009.SZ,000009,中国宝安,综合类,40.83,1.82,356.43
73,600906.SH,600906,财达证券,证券,-2.58,1.82,73.55
74,002536.SZ,002536,飞龙股份,汽车配件,5.43,1.81,40.14
75,300588.SZ,300588,熙菱信息,软件服务,20.22,1.8,12.61
76,603659.SH,603659,璞泰来,化工原料,9.56,1.8,771.29
77,603026.SH,603026,石大胜华,化工原料,7.7,1.77,220.72
78,300542.SZ,300542,新晨科技,软件服务,33.75,1.76,36.1
79,002931.SZ,002931,锋龙股份,汽车配件,5.45,1.75,26.88
80,002862.SZ,002862,实丰文化,文教休闲,9.29,1.75,9.13
81,300432.SZ,300432,富临精工,汽车配件,13.05,1.73,96.48
82,002812.SZ,002812,恩捷股份,塑料,12.44,1.73,1162.71
83,000906.SZ,000906,浙商中拓,批发业,15.54,1.73,85.0
84,300270.SZ,300270,中威电子,通信设备,30.43,1.73,13.33
85,600070.SH,600070,浙江富润,互联网,39.01,1.72,51.52
86,002247.SZ,002247,聚力文化,造纸,20.16,1.68,17.26
87,300568.SZ,300568,星源材质,化工原料,-4.77,1.67,159.89
88,002169.SZ,002169,智光电气,电气设备,24.38,1.67,82.76
89,300671.SZ,300671,富满电子,半导体,21.38,1.66,139.29
90,600751.SH,600751,海航科技,软件服务,1.82,1.66,86.46
91,002341.SZ,002341,新纶科技,化工原料,-0.46,1.66,41.14
92,300731.SZ,300731,科创新源,橡胶,16.16,1.65,35.3
93,300456.SZ,300456,赛微电子,元器件,30.05,1.65,91.57
94,300541.SZ,300541,先进数通,软件服务,32.73,1.64,42.05
95,600171.SH,600171,上海贝岭,半导体,31.9,1.63,155.8
96,002198.SZ,002198,嘉应制药,中成药,28.55,1.62,43.19
97,002547.SZ,002547,春兴精工,通信设备,25.41,1.61,35.83
98,000572.SZ,000572,海马汽车,汽车整车,8.06,1.6,99.02
99,605337.SH,605337,李子园,乳制品,10.91,1.59,32.33
100,300319.SZ,300319,麦捷科技,元器件,23.38,1.58,70.19
101,002502.SZ,002502,鼎龙文化,影视音像,-2.16,1.58,33.98
102,603033.SH,603033,三维股份,橡胶,36.12,1.57,70.0
103,300830.SZ,300830,金现代,软件服务,28.7,1.56,21.25
104,300537.SZ,300537,广信材料,染料涂料,4.73,1.56,21.11
105,603138.SH,603138,海量数据,软件服务,11.16,1.55,35.47
106,000793.SZ,000793,华闻集团,出版业,22.62,1.54,60.6
107,603283.SH,603283,赛腾股份,专用机械,26.15,1.54,50.22
108,603306.SH,603306,华懋科技,汽车配件,2.98,1.54,95.48
109,603348.SH,603348,文灿股份,汽车配件,3.6,1.53,77.28
110,300182.SZ,300182,捷成股份,软件服务,17.66,1.53,89.07
111,300708.SZ,300708,聚灿光电,半导体,28.22,1.53,52.37
112,000004.SZ,000004,国华网安,软件服务,23.92,1.51,23.2
113,603025.SH,603025,大豪科技,白酒,1.33,1.51,322.66
114,002594.SZ,002594,比亚迪,汽车整车,14.74,1.51,2418.05
115,600610.SH,600610,中毅达,建筑工程,9.36,1.51,49.8
116,300982.SZ,300982,苏文电能,建筑工程,0.96,1.5,15.41
117,000408.SZ,000408,藏格控股,农药化肥,11.44,1.5,94.98
118,300615.SZ,300615,欣天科技,元器件,18.21,1.49,12.19
119,605378.SH,605378,野马电池,电气设备,11.9,1.44,14.07
120,002585.SZ,002585,双星新材,塑料,14.0,1.44,158.54
121,002386.SZ,002386,天原股份,化工原料,-4.07,1.44,71.73
122,300324.SZ,300324,旋极信息,软件服务,28.11,1.43,54.28
123,002902.SZ,002902,铭普光磁,元器件,21.56,1.43,18.18
124,600129.SH,600129,太极集团,中成药,7.67,1.43,107.09
125,600173.SH,600173,卧龙地产,全国地产,10.62,1.43,45.25
126,300919.SZ,300919,中伟股份,化工原料,-0.81,1.41,59.63
127,300477.SZ,300477,合纵科技,电气设备,-7.6,1.4,38.11
128,002835.SZ,002835,同为股份,元器件,27.21,1.4,15.57
129,000737.SZ,000737,南风化工,日用化工,32.99,1.4,49.77
130,300221.SZ,300221,银禧科技,塑料,4.17,1.39,33.99
131,300752.SZ,300752,隆利科技,元器件,20.58,1.39,10.4
132,002010.SZ,002010,传化智联,仓储物流,17.46,1.38,252.7
133,002371.SZ,002371,北方华创,半导体,12.28,1.37,1052.01
134,300235.SZ,300235,方直科技,软件服务,24.89,1.37,15.68
135,601038.SH,601038,一拖股份,农用机械,35.24,1.36,98.47
136,603650.SH,603650,彤程新材,化工原料,-1.53,1.36,52.5
137,300587.SZ,300587,天铁股份,橡胶,16.12,1.36,60.86
138,600992.SH,600992,贵绳股份,钢加工,32.92,1.35,20.98
139,002625.SZ,002625,光启技术,汽车配件,27.34,1.35,341.71
140,002895.SZ,002895,川恒股份,化工原料,21.74,1.34,62.32
141,300560.SZ,300560,中富通,通信设备,26.83,1.34,17.09
142,000949.SZ,000949,新乡化纤,化纤,10.18,1.33,82.97
143,002459.SZ,002459,晶澳科技,电气设备,10.84,1.33,227.79
144,600559.SH,600559,老白干酒,白酒,2.87,1.32,244.78
145,603717.SH,603717,天域生态,环境保护,22.63,1.31,30.66
146,300205.SZ,300205,天喻信息,元器件,20.08,1.31,49.67
147,600983.SH,600983,惠而浦,家用电器,12.2,1.31,90.21
148,600123.SH,600123,兰花科创,煤炭开采,19.51,1.31,100.07
149,003016.SZ,003016,欣贺股份,服饰,3.31,1.29,13.33
150,300505.SZ,300505,川金诺,化工原料,24.1,1.29,14.28
151,002137.SZ,002137,实益达,通信设备,24.24,1.29,26.26
152,002516.SZ,002516,旷达科技,纺织,11.2,1.29,39.74
153,300710.SZ,300710,万隆光电,通信设备,14.29,1.28,19.94
154,600971.SH,600971,恒源煤电,煤炭开采,29.89,1.28,94.92
155,603690.SH,603690,至纯科技,专用机械,0.44,1.28,94.86
156,603168.SH,603168,莎普爱思,化学制药,0.0,1.28,34.84
157,600663.SH,600663,陆家嘴,园区开发,8.43,1.27,396.02
158,300055.SZ,300055,万邦达,环境保护,22.58,1.27,78.71
159,300327.SZ,300327,中颖电子,半导体,5.65,1.27,167.81
160,300613.SZ,300613,富瀚微,半导体,21.37,1.27,121.37
161,300592.SZ,300592,华凯创意,软件服务,12.13,1.26,26.44
162,600328.SH,600328,中盐化工,化工原料,6.36,1.26,68.27
163,002139.SZ,002139,拓邦股份,元器件,12.86,1.26,158.64
164,300915.SZ,300915,海融科技,食品,14.42,1.25,13.48
165,300698.SZ,300698,万马科技,通信设备,3.1,1.25,22.16
166,600165.SH,600165,新日恒力,化工原料,11.99,1.24,54.38
167,000158.SZ,000158,常山北明,软件服务,7.39,1.24,157.82
168,603822.SH,603822,嘉澳环保,环境保护,13.68,1.24,20.42
169,300266.SZ,300266,兴源环境,环境保护,25.84,1.23,58.07
170,600714.SH,600714,金瑞矿业,化工原料,10.13,1.23,22.25
171,002407.SZ,002407,多氟多,化工原料,4.85,1.22,180.7
172,300489.SZ,300489,中飞股份,铝,19.65,1.21,30.74
173,603688.SH,603688,石英股份,矿物制品,9.17,1.21,77.3
174,300811.SZ,300811,铂科新材,元器件,17.18,1.21,22.69
175,300745.SZ,300745,欣锐科技,汽车配件,13.03,1.21,26.72
176,605117.SH,605117,德业股份,家用电器,18.3,1.21,36.79
177,603236.SH,603236,移远通信,通信设备,3.24,1.2,144.47
178,300354.SZ,300354,东华测试,电器仪表,22.91,1.2,11.75
179,600744.SH,600744,华银电力,火力发电,-7.47,1.2,69.69
180,300184.SZ,300184,力源信息,元器件,14.45,1.2,50.28
181,000818.SZ,000818,航锦科技,化工原料,-0.04,1.2,179.46
182,300234.SZ,300234,开尔新材,陶瓷,16.3,1.2,30.47
183,002970.SZ,002970,锐明技术,通信设备,3.13,1.19,39.12
184,002885.SZ,002885,京泉华,元器件,23.22,1.17,19.67
185,300167.SZ,300167,迪威迅,通信设备,19.83,1.17,16.51
186,600423.SH,600423,柳化股份,农药化肥,6.23,1.17,31.31
187,300349.SZ,300349,金卡智能,软件服务,22.88,1.17,50.06
188,002767.SZ,002767,先锋电子,电器仪表,21.02,1.17,16.06
189,300204.SZ,300204,舒泰神,生物制药,0.0,1.16,48.48
190,300576.SZ,300576,容大感光,染料涂料,0.79,1.16,33.65
191,000532.SZ,000532,华金资本,多元金融,9.89,1.16,46.89
192,002646.SZ,002646,青青稞酒,白酒,-3.04,1.16,101.86
193,603223.SH,603223,恒通股份,供气供热,13.96,1.16,83.85
194,300346.SZ,300346,南大光电,元器件,2.44,1.15,131.4
195,300680.SZ,300680,隆盛科技,汽车配件,1.83,1.15,28.76
196,002227.SZ,002227,奥特迅,电气设备,3.96,1.15,36.46
197,601689.SH,601689,拓普集团,汽车配件,4.51,1.15,407.96
198,300513.SZ,300513,恒实科技,软件服务,15.29,1.15,25.71
199,600536.SH,600536,中国软件,软件服务,14.49,1.14,303.32
200,002261.SZ,002261,拓维信息,互联网,7.41,1.14,82.11
201,300382.SZ,300382,斯莱克,专用机械,4.87,1.14,65.65
202,300555.SZ,300555,路通视信,通信设备,19.79,1.13,17.9
203,600759.SH,600759,洲际油气,石油开采,21.28,1.13,64.36
204,605358.SH,605358,立昂微,半导体,10.74,1.13,37.98
205,605305.SH,605305,中际联合,专用机械,1.68,1.12,13.98
206,600348.SH,600348,华阳股份,煤炭开采,19.54,1.12,173.64
207,002892.SZ,002892,科力尔,电气设备,23.75,1.12,20.75
208,002723.SZ,002723,金莱特,家用电器,-0.88,1.12,32.06
209,002709.SZ,002709,天赐材料,化工原料,-2.48,1.12,815.44
210,002091.SZ,002091,江苏国泰,商贸代理,2.25,1.11,123.99
211,603738.SH,603738,泰晶科技,元器件,11.28,1.11,48.85
212,600095.SH,600095,湘财股份,证券,10.43,1.11,119.48
213,300709.SZ,300709,精研科技,元器件,1.62,1.11,38.1
214,300777.SZ,300777,中简科技,化纤,0.78,1.1,115.39
215,000683.SZ,000683,远兴能源,化工原料,5.76,1.1,150.01
216,603059.SH,603059,倍加洁,家居用品,1.55,1.09,24.86
217,603565.SH,603565,中谷物流,仓储物流,3.81,1.09,28.11
218,603879.SH,603879,永悦科技,化工原料,8.73,1.09,24.36
219,601995.SH,601995,中金公司,证券,3.97,1.09,189.98
220,300342.SZ,300342,天银机电,元器件,19.63,1.09,54.64
221,002387.SZ,002387,维信诺,元器件,19.34,1.09,139.18
222,601015.SH,601015,陕西黑猫,焦炭加工,8.27,1.09,164.28
223,002824.SZ,002824,和胜股份,铝,-3.1,1.09,30.95
224,600410.SH,600410,华胜天成,软件服务,20.24,1.09,86.8
225,603444.SH,603444,吉比特,互联网,4.65,1.07,386.24
226,300371.SZ,300371,汇中股份,电器仪表,17.58,1.07,15.53
227,300782.SZ,300782,卓胜微,元器件,12.01,1.07,871.44
228,300414.SZ,300414,中光防雷,通信设备,18.23,1.07,32.67
229,601633.SH,601633,长城汽车,汽车整车,5.42,1.06,2408.5
230,300469.SZ,300469,信息发展,软件服务,21.51,1.06,21.49
231,600539.SH,600539,狮头股份,水泥,27.86,1.06,20.58
232,600857.SH,600857,宁波中百,百货,2.49,1.06,28.62
233,300411.SZ,300411,金盾股份,专用机械,12.68,1.06,14.49
234,300713.SZ,300713,英可瑞,电气设备,12.56,1.06,15.98
235,600779.SH,600779,水井坊,白酒,1.01,1.06,598.32
236,300222.SZ,300222,科大智能,电气设备,14.73,1.05,66.03
237,300183.SZ,300183,东软载波,通信设备,14.13,1.05,44.05
238,300322.SZ,300322,硕贝德,通信设备,16.79,1.04,47.66
239,300850.SZ,300850,新强联,机械基件,12.66,1.04,40.09
240,300098.SZ,300098,高新兴,通信设备,20.52,1.04,76.97
241,300419.SZ,300419,浩丰科技,软件服务,20.26,1.04,27.73
242,600141.SH,600141,兴发集团,化工原料,-0.06,1.03,170.26
243,300790.SZ,300790,宇瞳光学,电器仪表,15.11,1.02,34.48
244,002760.SZ,002760,凤形股份,机械基件,18.03,1.02,16.74
245,002077.SZ,002077,大港股份,区域地产,8.28,1.01,40.55
246,600732.SH,600732,爱旭股份,电气设备,8.88,1.01,78.47
