,ts_code,name,industry,continuously_limit_up,continuously_up,average_p_change,last_p_change,circ_mv
13,000017.SZ,深中华A,文教休闲,1.0,1.0,10.103,10.1031,161791.8583
2046,300667.SZ,必创科技,电器仪表,1.0,3.0,5.284,10.0074,205281.3443
2107,300731.SZ,科创新源,橡胶,1.0,6.0,3.458,10.007,185298.5135
2102,300725.SZ,药石科技,化工原料,1.0,1.0,9.999,9.9987,574162.2171
1779,300393.SZ,中来股份,塑料,1.0,1.0,10.0,10.0,293124.3036
1793,300407.SZ,凯发电气,电气设备,1.0,1.0,9.963,9.9626,146471.4793
1798,300412.SZ,迦南科技,医疗保健,1.0,1.0,10.057,10.0567,172544.5244
1799,300413.SZ,芒果超媒,影视音像,1.0,2.0,5.841,10.0098,922262.6989
1809,300423.SZ,鲁亿通,电气设备,1.0,1.0,10.017,10.0168,359033.0075
1811,300425.SZ,环能科技,环境保护,1.0,1.0,10.056,10.0559,372970.8089
1830,300444.SZ,双杰电气,电气设备,1.0,1.0,10.023,10.0233,284886.5995
1833,300447.SZ,全信股份,电气设备,1.0,1.0,9.991,9.9908,208915.2024
1863,300477.SZ,合纵科技,电气设备,1.0,1.0,9.969,9.9688,335710.8768
1870,300484.SZ,蓝海华腾,电气设备,1.0,1.0,10.0,10.0,125792.9068
1875,300489.SZ,中飞股份,铝,1.0,1.0,9.978,9.9778,106431.5257
1876,300490.SZ,华自科技,电气设备,1.0,1.0,9.992,9.9921,283037.9927
1899,300513.SZ,恒实科技,软件服务,1.0,3.0,4.208,10.0037,182193.928
1914,300529.SZ,健帆生物,医疗保健,1.0,1.0,9.992,9.9916,559574.6152
1916,300531.SZ,优博讯,软件服务,1.0,1.0,10.027,10.0267,251677.748
1941,300557.SZ,理工光科,电器仪表,1.0,1.0,10.018,10.0178,104878.7346
1943,300559.SZ,佳发教育,软件服务,1.0,1.0,9.993,9.9928,354114.6031
1955,300572.SZ,安车检测,电器仪表,1.0,4.0,3.544,10.0,400055.4063
1966,300584.SZ,海辰药业,化学制药,1.0,2.0,5.627,9.9893,146206.8108
1972,300590.SZ,移为通信,通信设备,1.0,1.0,9.995,9.9947,399252.0
1997,300617.SZ,安靠智电,电气设备,1.0,1.0,10.0,10.0,98112.465
2000,300620.SZ,光库科技,元器件,1.0,1.0,10.0,10.0,103576.0
2027,300648.SZ,星云股份,电器仪表,1.0,1.0,10.022,10.0216,122604.4122
2042,300663.SZ,科蓝软件,软件服务,1.0,1.0,9.869,9.8687,278284.8559
2398,600312.SH,平高电气,电气设备,1.0,1.0,10.058,10.0585,1276862.9518
2049,300670.SZ,大烨智能,电气设备,1.0,1.0,9.994,9.9939,155987.136
2061,300682.SZ,朗新科技,软件服务,1.0,1.0,10.0,10.0,355848.7475
2069,300690.SZ,双一科技,电气设备,1.0,7.0,2.941,10.0046,125901.1747
2091,300713.SZ,英可瑞,电气设备,1.0,1.0,9.996,9.9955,105070.0542
2386,600299.SH,安迪苏,化学制药,1.0,1.0,10.027,10.0266,3325557.5785
2500,600448.SH,华纺股份,纺织,1.0,1.0,10.063,10.0629,360288.2038
2429,600351.SH,亚宝药业,中成药,1.0,8.0,3.635,10.0,635250.019
3216,603128.SH,华贸物流,仓储物流,1.0,2.0,5.008,10.0152,692233.2647
2998,601179.SH,中国西电,电气设备,1.0,1.0,10.098,10.0985,2291269.4113
3007,601216.SH,君正集团,化工原料,1.0,1.0,10.082,10.0817,3408959.0256
3009,601222.SH,林洋能源,电器仪表,1.0,1.0,10.036,10.0358,1073806.5036
3045,601567.SH,三星医疗,电器仪表,1.0,1.0,9.955,9.9548,1010808.8396
3059,601616.SH,广电电气,电气设备,1.0,1.0,9.914,9.9138,477143.25
3076,601727.SH,上海电气,电气设备,1.0,1.0,9.947,9.9467,6183936.6579
3086,601811.SH,新华文轩,出版业,1.0,3.0,5.313,9.9786,307202.6206
3134,603000.SH,人民网,互联网,1.0,1.0,10.004,10.0038,3161170.7291
3148,603016.SH,新宏泰,电气设备,1.0,1.0,9.99,9.9895,148177.38
3175,603050.SH,科林电气,电气设备,1.0,1.0,10.007,10.0073,121837.0965
3181,603063.SH,禾望电气,电气设备,1.0,1.0,10.039,10.0386,291042.0
3196,603090.SH,宏盛股份,专用机械,1.0,1.0,9.829,9.8294,65456.2117
3204,603106.SH,恒银金融,电脑设备,1.0,1.0,10.015,10.0146,196176.75
3241,603186.SH,华正新材,元器件,1.0,1.0,10.012,10.0115,211419.6763
2454,600379.SH,宝光股份,电气设备,1.0,1.0,10.064,10.0645,201187.0958
3291,603315.SH,福鞍股份,机械基件,1.0,1.0,9.993,9.9931,351041.638
3301,603329.SH,上海雅仕,仓储物流,1.0,1.0,10.0,10.0,119528.64
3325,603369.SH,今世缘,白酒,1.0,1.0,9.813,9.8131,2948075.0
3336,603396.SH,金辰股份,专用机械,1.0,1.0,10.002,10.0025,138872.792
3342,603444.SH,吉比特,互联网,1.0,1.0,10.003,10.003,767051.7132
3348,603488.SH,展鹏科技,电气设备,1.0,1.0,10.047,10.0467,90892.6097
3350,603499.SH,翔港科技,广告包装,1.0,1.0,9.989,9.9886,72125.0
3370,603556.SH,海兴电力,电器仪表,1.0,1.0,9.988,9.9876,297427.1541
3377,603569.SH,长久物流,仓储物流,1.0,1.0,10.024,10.0244,108265.6638
3378,603577.SH,汇金通,钢加工,1.0,1.0,9.972,9.9718,90615.5388
3407,603618.SH,杭电股份,电气设备,1.0,1.0,9.984,9.9842,476699.5718
3429,603666.SH,亿嘉和,专用机械,1.0,1.0,10.004,10.0037,146116.1255
3508,603829.SH,洛凯股份,电气设备,1.0,1.0,10.046,10.0461,86445.6
2984,601126.SH,四方股份,电气设备,1.0,1.0,10.0,10.0,554583.304
2960,601018.SH,宁波港,港口,1.0,1.0,10.104,10.1036,5440000.0
2957,601012.SH,隆基股份,半导体,1.0,1.0,9.996,9.996,7744336.5316
2941,600995.SH,文山电力,水力发电,1.0,1.0,9.987,9.9869,400526.5968
2455,600380.SH,健康元,化学制药,1.0,1.0,10.061,10.0606,1759734.2709
2464,600390.SH,五矿资本,多元金融,1.0,1.0,9.98,9.9804,577216.4288
2477,600406.SH,国电南瑞,软件服务,1.0,2.0,5.469,9.9789,5318326.7107
2496,600438.SH,通威股份,饲料,1.0,1.0,9.965,9.9647,3690459.827
2502,600452.SH,涪陵电力,水力发电,1.0,1.0,10.024,10.0244,504000.0
2510,600463.SH,空港股份,园区开发,1.0,1.0,9.974,9.9741,254700.0
2513,600468.SH,百利电气,电气设备,1.0,1.0,10.064,10.0639,558857.2139
2515,600470.SH,六国化工,农药化肥,1.0,1.0,9.906,9.9057,243065.6
2522,600481.SH,双良节能,环境保护,1.0,1.0,10.072,10.0719,743807.5759
2542,600505.SH,西昌电力,水力发电,1.0,1.0,10.015,10.0152,264311.4375
2543,600506.SH,香梨股份,种植业,1.0,1.0,9.973,9.973,180793.2126
2553,600517.SH,置信电气,电气设备,1.0,1.0,9.932,9.9323,606082.3552
2560,600525.SH,长园集团,电气设备,1.0,1.0,9.848,9.8485,946686.9852
2581,600550.SH,保变电气,电气设备,1.0,1.0,10.0,10.0,793391.8536
2604,600577.SH,精达股份,电气设备,1.0,1.0,10.0,10.0,718605.5414
2607,600580.SH,卧龙电驱,电气设备,1.0,5.0,3.436,9.9626,1138098.3344
2617,600590.SH,泰豪科技,电气设备,1.0,1.0,10.0,10.0,615004.1077
2627,600601.SH,方正科技,电脑设备,1.0,1.0,10.026,10.0264,915269.6321
2649,600624.SH,复旦复华,综合类,1.0,1.0,9.971,9.9707,513534.0075
2656,600635.SH,大众公用,供气供热,1.0,1.0,9.985,9.9846,1731854.8393
2672,600652.SH,游久游戏,互联网,1.0,1.0,10.067,10.0671,409690.121
2677,600658.SH,电子城,园区开发,1.0,1.0,10.017,10.0173,712538.6737
2734,600721.SH,百花村,生物制药,1.0,1.0,10.046,10.0457,220626.12
2799,600791.SH,京能置业,全国地产,1.0,1.0,9.978,9.9778,224347.5932
2869,600869.SH,智慧能源,电气设备,1.0,1.0,10.0,10.0,1318295.5311
2894,600895.SH,张江高科,园区开发,1.0,1.0,10.01,10.0104,3267734.9505
2923,600973.SH,宝胜股份,电气设备,1.0,1.0,10.092,10.0917,586614.0082
1762,300376.SZ,易事特,电气设备,1.0,1.0,9.948,9.9476,1448634.273
1728,300340.SZ,科恒股份,元器件,1.0,1.0,9.99,9.9902,343749.9114
1753,300366.SZ,创意信息,软件服务,1.0,1.0,9.979,9.979,337213.4181
811,002350.SZ,北京科锐,电气设备,1.0,1.0,9.972,9.9723,387840.8988
718,002256.SZ,兆新股份,染料涂料,1.0,1.0,10.116,10.1156,475114.3613
730,002269.SZ,美邦服饰,服饰,1.0,1.0,10.14,10.1399,791437.5
731,002270.SZ,华明装备,电气设备,1.0,1.0,9.98,9.9804,415276.6694
734,002273.SZ,水晶光电,元器件,1.0,3.0,5.251,10.0,1242913.8175
737,002276.SZ,万马股份,电气设备,1.0,1.0,10.0,10.0,784829.5503
761,002300.SZ,太阳电缆,电气设备,1.0,1.0,10.045,10.045,398311.1981
763,002302.SZ,西部建设,水泥,1.0,1.0,10.009,10.009,1511651.797
780,002319.SZ,乐通股份,染料涂料,1.0,6.0,3.127,9.9919,272948.1723
782,002321.SZ,华英农业,农业综合,1.0,2.0,6.349,9.9747,462544.2573
783,002322.SZ,理工环科,软件服务,1.0,1.0,10.034,10.0343,462948.2155
798,002337.SZ,赛象科技,化工机械,1.0,1.0,10.0,10.0,329639.6388
800,002339.SZ,积成电子,电气设备,1.0,1.0,10.048,10.0478,303679.281
807,002346.SZ,柘中股份,电气设备,1.0,1.0,9.97,9.9696,566849.6821
825,002364.SZ,中恒电气,电气设备,1.0,1.0,9.964,9.9641,631291.9202
1020,002560.SZ,通达股份,电气设备,1.0,1.0,10.0,10.0,166524.5274
841,002380.SZ,科远股份,电气设备,1.0,1.0,10.0,10.0,217610.8088
886,002425.SZ,凯撒文化,互联网,1.0,1.0,9.863,9.863,645114.0713
913,002452.SZ,长高集团,电气设备,1.0,1.0,9.906,9.9057,197875.4066
919,002458.SZ,益生股份,农业综合,1.0,1.0,10.012,10.0122,945297.7593
929,002468.SZ,申通快递,仓储物流,1.0,1.0,9.98,9.9804,745832.448
932,002471.SZ,中超控股,电气设备,1.0,1.0,10.0,10.0,456273.9905
959,002498.SZ,汉缆股份,电气设备,1.0,1.0,10.175,10.1754,1044328.1293
976,002515.SZ,金字火腿,食品,1.0,7.0,2.646,9.9458,516452.7755
993,002533.SZ,金杯电工,电气设备,1.0,4.0,4.018,10.0952,299319.1467
999,002539.SZ,云图控股,农药化肥,1.0,1.0,10.059,10.0592,337896.712
1005,002545.SZ,东方铁塔,钢加工,1.0,1.0,9.986,9.9861,611526.3329
1006,002546.SZ,新联电子,电气设备,1.0,5.0,3.953,9.98,429844.8229
1009,002549.SZ,凯美特气,环境保护,1.0,1.0,10.017,10.017,401912.2314
711,002249.SZ,大洋电机,电气设备,1.0,1.0,9.91,9.9099,1119286.64
698,002236.SZ,大华股份,电器仪表,1.0,1.0,10.03,10.03,3360454.3628
674,002212.SZ,南洋股份,电气设备,1.0,1.0,10.013,10.0127,1115302.498
671,002209.SZ,达意隆,轻工机械,1.0,9.0,2.395,9.9762,142369.6414
126,000533.SZ,顺钠股份,电气设备,1.0,1.0,10.029,10.0287,263002.5216
147,000558.SZ,莱茵体育,文教休闲,1.0,1.0,10.141,10.1408,503730.3748
169,000590.SZ,启迪古汉,中成药,1.0,2.0,5.779,9.9607,187295.1945
182,000606.SZ,顺利办,互联网,1.0,1.0,10.053,10.0529,454648.7296
236,000682.SZ,东方电子,电气设备,1.0,1.0,9.934,9.9338,487052.5258
260,000713.SZ,丰乐种业,种植业,1.0,1.0,10.072,10.0719,182912.0924
262,000716.SZ,黑芝麻,食品,1.0,1.0,9.943,9.9432,239880.2638
282,000739.SZ,普洛药业,化学制药,1.0,1.0,10.0,10.0,1097510.6302
310,000791.SZ,甘肃电投,水力发电,1.0,1.0,9.982,9.9825,609844.4886
326,000811.SZ,冰轮环境,工程机械,1.0,1.0,9.968,9.9684,453862.3288
331,000818.SZ,航锦科技,化工原料,1.0,6.0,5.481,10.0079,935875.6345
391,000911.SZ,南宁糖业,食品,1.0,1.0,10.04,10.0402,266394.5302
412,000936.SZ,华西股份,化纤,1.0,2.0,6.288,10.0324,903082.1318
449,000988.SZ,华工科技,电器仪表,1.0,5.0,4.526,9.9941,1869774.685
451,000990.SZ,诚志股份,化工原料,1.0,1.0,10.04,10.0402,531125.3593
477,002015.SZ,霞客环保,化纤,1.0,1.0,9.962,9.9624,234411.7376
490,002028.SZ,思源电气,电气设备,1.0,2.0,5.98,10.0,829682.2634
515,002053.SZ,云南能投,食品,1.0,1.0,10.026,10.0257,318177.0883
520,002058.SZ,威尔泰,电器仪表,1.0,1.0,9.969,9.9686,200971.1131
521,002059.SZ,云南旅游,旅游景点,1.0,6.0,3.394,9.8361,538594.1285
525,002063.SZ,远光软件,软件服务,1.0,1.0,9.957,9.9567,773624.1972
542,002080.SZ,中材科技,化纤,1.0,1.0,9.984,9.9836,860160.0
552,002090.SZ,金智科技,软件服务,1.0,4.0,3.645,10.0252,505524.0328
574,002112.SZ,三变科技,电气设备,1.0,1.0,9.974,9.9741,156048.3743
583,002121.SZ,科陆电子,电器仪表,1.0,1.0,10.045,10.045,664723.1437
631,002169.SZ,智光电气,电气设备,1.0,12.0,2.978,10.0746,443012.736
636,002174.SZ,游族网络,互联网,1.0,5.0,3.855,10.0227,1558126.7847
1015,002555.SZ,三七互娱,互联网,1.0,1.0,10.007,10.007,2485457.6273
1036,002576.SZ,通达动力,电气设备,1.0,1.0,9.983,9.9828,184794.3423
1752,300365.SZ,恒华科技,软件服务,1.0,1.0,10.015,10.0151,636273.3154
1653,300265.SZ,通光线缆,电气设备,1.0,1.0,10.022,10.0225,329014.2025
1493,300104.SZ,乐视网,互联网,1.0,1.0,9.932,9.9315,986505.3592
1507,300118.SZ,东方日升,半导体,1.0,1.0,9.968,9.9675,692778.7039
1508,300119.SZ,瑞普生物,生物制药,1.0,1.0,9.804,9.8039,263709.7272
1509,300120.SZ,经纬辉开,电气设备,1.0,1.0,10.064,10.0637,200506.8989
1523,300134.SZ,大富科技,通信设备,1.0,1.0,9.993,9.9933,1176199.6514
1529,300140.SZ,中环装备,电气设备,1.0,1.0,10.0,10.0,260709.429
1572,300183.SZ,东软载波,软件服务,1.0,1.0,10.024,10.0239,494655.0782
1573,300184.SZ,力源信息,元器件,1.0,1.0,10.018,10.0184,370347.2287
1575,300187.SZ,永清环保,环境保护,1.0,1.0,10.033,10.0334,418024.6904
1603,300215.SZ,电科院,电气设备,1.0,1.0,9.97,9.9702,449436.3456
1605,300217.SZ,东方电热,电器仪表,1.0,1.0,9.901,9.901,294880.785
1642,300254.SZ,仟源医药,化学制药,1.0,1.0,10.0,10.0,138900.4651
1647,300259.SZ,新天科技,电器仪表,1.0,1.0,9.922,9.9217,304963.3594
1661,300273.SZ,和佳股份,医疗保健,1.0,1.0,9.966,9.9662,365957.1332
1066,002606.SZ,大连电瓷,电气设备,1.0,1.0,10.0,10.0,293207.7571
1662,300274.SZ,阳光电源,电气设备,1.0,1.0,10.018,10.0184,1275915.9967
1665,300277.SZ,海联讯,软件服务,1.0,1.0,10.0,10.0,272193.9688
1671,300283.SZ,温州宏丰,电气设备,1.0,1.0,10.076,10.076,123300.7719
1674,300286.SZ,安科瑞,电器仪表,1.0,1.0,10.01,10.01,192840.0859
1676,300288.SZ,朗玛信息,软件服务,1.0,1.0,9.982,9.9819,368786.4395
1705,300317.SZ,珈伟新能,半导体,1.0,1.0,10.0,10.0,433096.3164
1713,300325.SZ,德威新材,塑料,1.0,1.0,9.95,9.9502,351288.0156
73,000400.SZ,许继电气,电气设备,1.0,1.0,10.009,10.0094,1185599.3752
1729,300341.SZ,麦克奥迪,电气设备,1.0,1.0,9.949,9.9494,332231.2527
1738,300350.SZ,华鹏飞,仓储物流,1.0,1.0,9.985,9.9853,234283.9995
1742,300354.SZ,东华测试,电器仪表,1.0,1.0,10.01,10.0098,84617.8992
1744,300356.SZ,光一科技,电气设备,1.0,1.0,10.031,10.031,392373.6974
1748,300360.SZ,炬华科技,电器仪表,1.0,1.0,10.022,10.0218,335568.5156
1458,300069.SZ,金利华电,电气设备,1.0,1.0,10.0,10.0,128063.0348
1456,300067.SZ,安诺其,染料涂料,1.0,1.0,10.067,10.0671,330768.1606
1451,300062.SZ,中能电气,电气设备,1.0,1.0,10.0,10.0,131215.0802
1448,300058.SZ,蓝色光标,广告包装,1.0,1.0,10.019,10.0189,967515.9683
1070,002610.SZ,爱康科技,电气设备,1.0,1.0,10.0,10.0,1068373.1516
1082,002622.SZ,融钰集团,电气设备,1.0,1.0,10.115,10.1149,402339.3791
1084,002624.SZ,完美世界,影视音像,1.0,1.0,10.0,10.0,1619266.7505
1099,002639.SZ,雪人股份,专用机械,1.0,1.0,10.037,10.0367,464068.2815
1117,002657.SZ,中科金财,软件服务,1.0,1.0,10.005,10.0053,590081.2777
1122,002662.SZ,京威股份,汽车配件,1.0,1.0,10.0,10.0,754288.0587
1144,002684.SZ,猛狮科技,电气设备,1.0,1.0,10.074,10.0741,299826.5481
1152,002692.SZ,远程股份,电气设备,1.0,1.0,10.0,10.0,346245.8076
1159,002699.SZ,美盛文化,服饰,1.0,6.0,4.366,9.944,620603.3336
1180,002723.SZ,金莱特,家用电器,1.0,1.0,10.039,10.039,196050.85
1187,002730.SZ,电光科技,电气设备,1.0,1.0,10.026,10.0257,248667.144
1193,002736.SZ,国信证券,证券,1.0,1.0,9.853,9.8529,12250800.0
1202,002746.SZ,仙坛股份,农业综合,1.0,3.0,3.517,10.0124,646996.779
1222,002768.SZ,国恩股份,塑料,1.0,1.0,9.983,9.9834,637200.0
1237,002783.SZ,凯龙股份,化工原料,1.0,1.0,10.0,10.0,290141.72
1273,002823.SZ,凯中精密,机械基件,1.0,1.0,9.957,9.9574,129139.475
1289,002840.SZ,华统股份,食品,1.0,3.0,4.703,10.0,324433.4685
1304,002857.SZ,三晖电气,电器仪表,1.0,1.0,10.0,10.0,68576.867
1325,002879.SZ,长缆科技,电气设备,1.0,1.0,9.974,9.9743,216324.3758
1329,002883.SZ,中设股份,建筑施工,1.0,5.0,2.691,9.9958,81917.6929
1365,002922.SZ,伊戈尔,电气设备,1.0,1.0,10.0,10.0,132876.975
1391,300001.SZ,特锐德,电气设备,1.0,2.0,5.818,10.0168,2427392.8796
1408,300018.SZ,中元股份,电气设备,1.0,1.0,9.93,9.9303,230164.7248
1421,300031.SZ,宝通科技,互联网,1.0,1.0,9.993,9.9928,389932.8838
1425,300035.SZ,中科电气,电气设备,1.0,1.0,10.071,10.0707,253373.1879
1430,300040.SZ,九洲电气,电气设备,1.0,1.0,10.063,10.0629,164339.5712
1432,300042.SZ,朗科科技,电脑设备,1.0,8.0,3.469,9.9898,240185.7917
3582,603988.SH,中电电机,电气设备,1.0,1.0,10.0,10.0,297528.0
