,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,circ_mv
1367,002925.SZ,盈趣科技,元器件,0.0,-8.97,54.62,909535.326
1112,002652.SZ,扬子新材,其他建材,0.0,-8.92,4.95,252215.667
164,000584.SZ,哈工智能,化纤,4.0,-8.92,8.12,496381.9182
18,000023.SZ,深天地A,其他建材,4.0,-8.85,17.02,236163.1205
632,002170.SZ,芭田股份,农药化肥,5.0,-8.81,4.16,272326.1907
3003,601208.SH,东材科技,化工原料,1.0,-8.74,5.28,330845.328
749,002288.SZ,超华科技,元器件,0.0,-8.74,5.59,447362.044
493,002031.SZ,巨轮智能,汽车配件,4.0,-8.73,2.44,461310.2608
1514,300126.SZ,锐奇股份,轻工机械,4.0,-8.72,5.58,117558.6192
1864,300479.SZ,神思电子,软件服务,0.0,-8.7,16.5,264000.0
1652,300265.SZ,通光线缆,电气设备,0.0,-8.59,9.4,316554.0945
775,002314.SZ,南山控股,区域地产,4.0,-8.49,3.63,413118.5849
2582,600552.SH,凯盛科技,玻璃,1.0,-8.45,5.82,444580.4897
591,002129.SZ,中环股份,半导体,1.0,-8.45,9.68,2559620.8991
626,002164.SZ,宁波东力,电气设备,5.0,-8.38,3.61,158819.5699
2302,600201.SH,生物股份,生物制药,0.0,-8.37,15.58,1754682.2955
507,002045.SZ,国光电器,元器件,5.0,-8.31,5.68,236109.5202
122,000529.SZ,广弘控股,食品,0.0,-8.21,6.26,356747.62
1700,300313.SZ,天山生物,农业综合,4.0,-8.15,6.73,122589.4509
1866,300481.SZ,濮阳惠成,化工原料,0.0,-8.13,16.18,411530.3718
3180,603063.SH,禾望电气,电气设备,4.0,-8.07,8.96,228748.8
2485,600421.SH,ST仰帆,机械基件,0.0,-8.06,8.51,166455.6
2683,600666.SH,奥瑞德,元器件,4.0,-8.06,3.73,299763.5134
3057,601615.SH,明阳智能,机械基件,5.0,-8.06,11.83,326389.7
1426,300037.SZ,新宙邦,化工原料,4.0,-8.04,27.43,683405.802
740,002279.SZ,久其软件,软件服务,0.0,-7.96,7.57,453001.4654
2553,600518.SH,康美药业,中成药,4.0,-7.9,10.62,4676189.8679
663,002201.SZ,九鼎新材,玻璃,4.0,-7.9,7.35,168585.9291
2129,300757.SZ,罗博特科,专用机械,0.0,-7.88,67.89,135780.0
1974,300593.SZ,新雷能,电气设备,1.0,-7.87,20.53,137366.8746
3502,603822.SH,嘉澳环保,环境保护,0.0,-7.84,31.98,129854.5821
953,002492.SZ,恒基达鑫,仓储物流,4.0,-7.84,6.14,244452.8896
36,000045.SZ,深纺织A,纺织,4.0,-7.76,6.97,318540.5695
586,002124.SZ,天邦股份,饲料,0.0,-7.74,10.67,1129410.3537
2856,600857.SH,宁波中百,百货,4.0,-7.69,9.69,217366.0015
809,002348.SZ,高乐股份,文教休闲,4.0,-7.62,4.0,297236.2116
1522,300134.SZ,大富科技,通信设备,1.0,-7.58,14.21,1012343.855
1851,300466.SZ,赛摩电气,电器仪表,4.0,-7.57,6.6,193747.1943
1637,300250.SZ,初灵信息,软件服务,0.0,-7.56,15.06,209325.467
3573,603976.SH,正川股份,医疗保健,1.0,-7.55,18.3,70088.8865
647,002185.SZ,华天科技,半导体,0.0,-7.53,5.36,1141915.259
562,002100.SZ,天康生物,饲料,0.0,-7.53,6.82,657042.2161
1608,300221.SZ,银禧科技,塑料,4.0,-7.41,6.7,283659.5763
719,002258.SZ,利尔化学,农药化肥,0.0,-7.41,15.37,803761.8279
1316,002869.SZ,金溢科技,通信设备,4.0,-7.4,18.03,81954.0632
1772,300387.SZ,富邦股份,化工原料,4.0,-7.37,6.78,195338.281
1710,300323.SZ,华灿光电,半导体,0.0,-7.35,8.58,602670.8825
1643,300256.SZ,星星科技,元器件,4.0,-7.28,3.93,304682.6631
1245,002792.SZ,通宇通讯,通信设备,0.0,-7.23,34.8,246085.7536
3365,603535.SH,嘉诚国际,仓储物流,4.0,-7.22,20.92,138239.36
170,000591.SZ,太阳能,新型电力,4.0,-7.22,3.84,782245.9887
1027,002567.SZ,唐人神,饲料,0.0,-7.22,8.32,629993.8453
1665,300278.SZ,华昌达,专用机械,4.0,-7.13,6.09,163248.568
2093,300717.SZ,华信新材,塑料,4.0,-7.13,16.32,69353.472
1421,300032.SZ,金龙机电,元器件,4.0,-7.1,3.58,282589.9685
910,002449.SZ,国星光电,半导体,0.0,-7.01,12.44,755738.9867
502,002040.SZ,南京港,港口,0.0,-7.01,10.29,315644.4596
2848,600847.SH,万里股份,电气设备,4.0,-6.99,12.7,194674.998
106,000507.SZ,珠海港,港口,4.0,-6.97,7.94,613082.1597
113,000518.SZ,四环生物,生物制药,4.0,-6.95,4.78,492118.0613
3038,601515.SH,东风股份,广告包装,0.0,-6.9,9.14,1016368.0
438,000973.SZ,佛塑科技,塑料,4.0,-6.87,4.65,449840.9851
1335,002889.SZ,东方嘉盛,仓储物流,4.0,-6.86,26.43,98324.6983
574,002112.SZ,三变科技,电气设备,5.0,-6.82,6.78,124618.1364
2698,600684.SH,珠江实业,全国地产,4.0,-6.82,5.06,431851.1258
2483,600419.SH,天润乳业,乳制品,4.0,-6.81,16.11,333661.3274
2127,300755.SZ,华致酒行,其他商业,4.0,-6.81,30.1,174244.8877
3371,603558.SH,健盛集团,纺织,0.0,-6.78,9.92,307763.7265
1668,300281.SZ,金明精机,专用机械,1.0,-6.73,6.48,169857.1938
3491,603803.SH,瑞斯康达,通信设备,0.0,-6.69,11.42,251001.9524
2011,300632.SZ,光莆股份,半导体,4.0,-6.68,18.58,89755.74
468,002006.SZ,精功科技,专用机械,4.0,-6.6,5.79,263537.64
2268,600163.SH,中闽能源,新型电力,4.0,-6.6,3.8,379796.7874
1561,300173.SZ,智慧松德,轻工机械,4.0,-6.58,5.42,209952.5227
3239,603185.SH,上机数控,机床制造,4.0,-6.53,56.0,176400.0
1293,002845.SZ,同兴达,元器件,1.0,-6.49,19.54,144222.7704
1354,002910.SZ,庄园牧场,乳制品,4.0,-6.48,12.8,94870.912
577,002115.SZ,三维通信,通信设备,1.0,-6.43,12.37,454871.7281
9,000011.SZ,深物业A,区域地产,4.0,-6.41,10.84,190635.0866
3437,603683.SH,晶华新材,化工原料,4.0,-6.39,15.03,66838.41
3298,603326.SH,我乐家居,家居用品,4.0,-6.38,11.39,73313.3296
207,000636.SZ,风华高科,元器件,0.0,-6.38,13.93,1247017.9336
55,000088.SZ,盐田港,港口,4.0,-6.36,6.47,1256603.4
260,000713.SZ,丰乐种业,种植业,4.0,-6.32,5.7,170359.3018
3506,603828.SH,柯利达,装修装饰,4.0,-6.32,9.5,393464.4735
3556,603928.SH,兴业股份,化工原料,0.0,-6.32,14.58,91520.847
2294,600192.SH,长城电工,电气设备,0.0,-6.3,6.38,281835.224
611,002149.SZ,西部材料,小金属,4.0,-6.3,7.31,310923.0093
1128,002668.SZ,奥马电器,家用电器,5.0,-6.28,4.9,320607.66
459,001872.SZ,招商港口,港口,4.0,-6.26,17.18,798628.2774
2431,600354.SH,敦煌种业,种植业,4.0,-6.26,4.31,227482.6965
3447,603700.SH,宁波水表,电器仪表,5.0,-6.25,30.91,120827.19
217,000659.SZ,珠海中富,广告包装,4.0,-6.22,3.91,502709.6853
305,000785.SZ,武汉中商,百货,4.0,-6.19,11.27,282982.5976
1057,002597.SZ,金禾实业,化工原料,0.0,-6.16,16.83,932466.6633
2080,300702.SZ,天宇股份,化学制药,4.0,-6.16,27.44,143389.5722
1321,002875.SZ,安奈儿,服饰,5.0,-6.16,24.44,95014.166
3339,603421.SH,鼎信通讯,通信设备,0.0,-6.15,23.41,129914.6401
2476,600406.SH,国电南瑞,软件服务,0.0,-6.14,18.48,4718323.4572
1369,002927.SZ,泰永长征,电气设备,1.0,-6.14,34.14,175397.664
679,002217.SZ,合力泰,元器件,0.0,-6.1,7.32,1874886.3337
126,000533.SZ,顺钠股份,电气设备,4.0,-6.09,3.47,237661.1328
489,002027.SZ,分众传媒,影视音像,0.0,-6.09,6.74,9892891.3087
3312,603351.SH,威尔药业,化学制药,4.0,-6.07,63.38,105633.5446
3011,601228.SH,广州港,港口,4.0,-6.05,4.81,694169.58
2014,300635.SZ,达安股份,建筑施工,1.0,-5.97,16.52,72225.2748
503,002041.SZ,登海种业,种植业,4.0,-5.95,6.27,547911.5637
2135,600004.SH,白云机场,机场,4.0,-5.94,12.32,2549402.8732
1880,300495.SZ,美尚生态,环境保护,4.0,-5.93,13.12,406112.6148
2505,600459.SH,贵研铂业,小金属,2.0,-5.86,14.49,491603.7732
2435,600359.SH,新农开发,农业综合,4.0,-5.84,4.67,178166.4869
127,000534.SZ,万泽股份,区域地产,0.0,-5.84,10.2,501192.7019
3358,603517.SH,绝味食品,食品,4.0,-5.84,41.47,678873.8528
2383,600297.SH,广汇汽车,汽车服务,0.0,-5.81,4.93,3998378.7628
2398,600313.SH,农发种业,种植业,4.0,-5.8,2.78,283392.3957
560,002098.SZ,浔兴股份,服饰,0.0,-5.77,9.58,342964.0
2287,600185.SH,格力地产,区域地产,4.0,-5.76,4.74,976497.8972
1383,002942.SZ,新农股份,农药化肥,4.0,-5.69,33.97,101910.0
2217,600105.SH,永鼎股份,通信设备,0.0,-5.69,5.26,651332.5553
1016,002556.SZ,辉隆股份,其他商业,4.0,-5.69,5.85,409053.3215
887,002426.SZ,胜利精密,元器件,5.0,-5.65,3.49,753066.1375
16,000020.SZ,深华发A,元器件,5.0,-5.65,12.1,219210.1231
2408,600325.SH,华发股份,区域地产,4.0,-5.61,7.4,1557168.7658
1906,300521.SZ,爱司凯,专用机械,0.0,-5.59,11.11,82150.7541
1671,300284.SZ,苏交科,建筑施工,4.0,-5.57,11.97,651363.1373
1956,300575.SZ,中旗股份,农药化肥,5.0,-5.56,54.28,186674.4837
3410,603629.SH,利通电子,元器件,0.0,-5.55,37.53,93825.0
29,000036.SZ,华联控股,全国地产,4.0,-5.55,6.49,737486.9068
3101,601886.SH,江河集团,装修装饰,0.0,-5.54,8.0,923240.0
1562,300174.SZ,元力股份,化工原料,4.0,-5.54,12.66,279899.4146
1103,002643.SZ,万润股份,化工原料,0.0,-5.52,11.14,993831.7728
1443,300054.SZ,鼎龙股份,化工原料,4.0,-5.48,8.88,607542.9662
3422,603658.SH,安图生物,医疗保健,4.0,-5.45,59.3,809669.154
118,000524.SZ,岭南控股,酒店餐饮,4.0,-5.44,7.64,208090.6174
2871,600872.SH,中炬高新,食品,4.0,-5.43,33.15,2640852.2981
58,000096.SZ,广聚能源,石油贸易,4.0,-5.42,10.28,525151.744
1713,300326.SZ,凯利泰,医疗保健,4.0,-5.42,10.14,653740.1582
2208,600095.SH,哈高科,区域地产,5.0,-5.38,4.49,162207.3407
1282,002832.SZ,比音勒芬,服饰,4.0,-5.35,37.61,297112.6063
896,002435.SZ,长江润发,化学制药,0.0,-5.35,6.82,205970.2389
1751,300365.SZ,恒华科技,软件服务,4.0,-5.33,23.26,508406.6409
3542,603900.SH,莱绅通灵,服饰,4.0,-5.33,13.28,113037.3149
1384,002943.SZ,宇晶股份,机床制造,5.0,-5.32,42.54,106350.0
2139,600009.SH,上海机场,机场,1.0,-5.29,57.26,6261245.8492
2121,300748.SZ,金力永磁,元器件,4.0,-5.28,26.41,109865.6
3013,601231.SH,环旭电子,元器件,1.0,-5.27,12.84,2793885.8767
3025,601333.SH,广深铁路,铁路,4.0,-5.26,3.85,2176111.245
3454,603711.SH,香飘飘,软饮料,4.0,-5.26,22.88,105929.2749
2369,600280.SH,中央商场,百货,4.0,-5.26,4.63,531679.0457
3505,603826.SH,坤彩科技,染料涂料,0.0,-5.23,16.5,312604.9938
2578,600548.SH,深高速,路桥,4.0,-5.23,9.39,1345840.8361
1681,300294.SZ,博雅生物,生物制药,4.0,-5.22,30.17,1210049.9154
497,002035.SZ,华帝股份,家用电器,4.0,-5.21,10.77,843155.8623
1255,002803.SZ,吉宏股份,广告包装,4.0,-5.19,18.19,141945.9233
500,002038.SZ,双鹭药业,生物制药,4.0,-5.18,27.16,1539868.8137
3360,603519.SH,立霸股份,家用电器,4.0,-5.17,9.22,204628.5565
2720,600707.SH,彩虹股份,元器件,1.0,-5.16,6.18,795963.2785
714,002252.SZ,上海莱士,生物制药,4.0,-5.16,9.74,4843301.7824
494,002032.SZ,苏泊尔,家用电器,4.0,-5.15,61.5,3349437.1941
2122,300749.SZ,顶固集创,家居用品,4.0,-5.09,36.52,104082.0
1190,002733.SZ,雄韬股份,电气设备,4.0,-5.08,23.5,769010.0003
1845,300460.SZ,惠伦晶体,元器件,0.0,-5.08,9.16,154139.1672
1494,300106.SZ,西部牧业,农业综合,4.0,-5.08,6.16,130078.8523
972,002511.SZ,中顺洁柔,造纸,4.0,-5.07,8.77,1102814.8028
1395,300006.SZ,莱美药业,化学制药,4.0,-5.06,4.47,300093.2976
3274,603283.SH,赛腾股份,专用机械,5.0,-5.06,18.98,75920.0
1048,002588.SZ,史丹利,农药化肥,4.0,-5.06,4.86,354608.912
581,002119.SZ,康强电子,半导体,4.0,-5.03,10.0,282695.0
2577,600547.SH,山东黄金,黄金,0.0,-5.03,32.6,4731892.3016
336,000823.SZ,超声电子,元器件,1.0,-5.02,9.83,527792.8633
19,000025.SZ,特力A,汽车服务,4.0,-5.02,28.78,779597.2448
1704,300317.SZ,珈伟新能,半导体,4.0,-5.02,5.93,389130.4782
1461,300073.SZ,当升科技,矿物制品,4.0,-5.01,30.91,1093669.6316
2964,601038.SH,一拖股份,农用机械,5.0,-4.99,5.15,305863.65
3163,603033.SH,三维股份,橡胶,0.0,-4.99,21.65,119724.5
2744,600732.SH,ST新梅,区域地产,0.0,-4.98,5.77,257563.0372
514,002052.SZ,同洲电子,通信设备,0.0,-4.98,4.58,341646.5725
929,002468.SZ,申通快递,仓储物流,0.0,-4.98,21.3,706682.88
3341,603444.SH,吉比特,互联网,4.0,-4.97,177.24,731083.274
872,002411.SZ,延安必康,化学制药,4.0,-4.93,20.09,2403041.3947
3008,601222.SH,林洋能源,电器仪表,5.0,-4.93,5.58,975869.7541
1720,300333.SZ,兆日科技,元器件,4.0,-4.91,8.86,293173.0294
3373,603566.SH,普莱柯,生物制药,4.0,-4.91,13.69,440128.024
2570,600537.SH,亿晶光电,半导体,4.0,-4.9,3.89,457603.7553
1378,002937.SZ,兴瑞科技,元器件,4.0,-4.84,28.51,131146.0
1446,300057.SZ,万顺股份,广告包装,1.0,-4.82,7.75,281774.2915
1744,300357.SZ,我武生物,生物制药,4.0,-4.82,41.49,1053798.9254
790,002329.SZ,皇氏集团,乳制品,5.0,-4.79,4.04,209526.1653
1084,002624.SZ,完美世界,影视音像,4.0,-4.78,29.76,1450613.4405
1189,002732.SZ,燕塘乳业,乳制品,4.0,-4.76,17.29,269069.2709
1842,300457.SZ,赢合科技,专用机械,4.0,-4.76,27.52,522188.2518
131,000539.SZ,粤电力A,火力发电,4.0,-4.76,4.41,1126273.0046
3427,603665.SH,康隆达,纺织,0.0,-4.74,24.44,91089.9183
1992,300612.SZ,宣亚国际,广告包装,5.0,-4.74,23.0,104276.1235
1576,300189.SZ,神农基因,种植业,4.0,-4.72,3.09,272762.8105
735,002274.SZ,华昌化工,农药化肥,4.0,-4.71,6.72,420223.61
2845,600844.SH,丹化科技,化工原料,4.0,-4.71,3.86,317574.0247
3349,603499.SH,翔港科技,广告包装,0.0,-4.7,22.19,55475.0
2234,600122.SH,宏图高科,其他商业,5.0,-4.7,4.18,484151.9903
642,002180.SZ,纳思达,电脑设备,4.0,-4.7,25.28,2522920.7626
1168,002709.SZ,天赐材料,化工原料,4.0,-4.69,33.01,1118126.7554
833,002372.SZ,伟星新材,其他建材,4.0,-4.69,17.0,1991656.9691
883,002422.SZ,科伦药业,化学制药,4.0,-4.68,23.83,2453033.7916
1119,002659.SZ,凯文教育,文教休闲,4.0,-4.68,7.8,242575.905
3108,601908.SH,京运通,电气设备,4.0,-4.66,4.11,819130.2751
2267,600162.SH,香江控股,全国地产,4.0,-4.65,2.74,815083.0232
1433,300044.SZ,赛为智能,软件服务,4.0,-4.65,8.03,426580.4965
1411,300022.SZ,吉峰科技,农用机械,4.0,-4.64,4.44,152194.4363
1492,300104.SZ,乐视网,互联网,4.0,-4.61,2.72,835917.3137
2883,600885.SH,宏发股份,电气设备,0.0,-4.61,25.59,1905844.8116
1878,300493.SZ,润欣科技,通信设备,0.0,-4.6,10.77,323100.0
3498,603816.SH,顾家家居,家居用品,4.0,-4.6,53.35,475348.5
886,002425.SZ,凯撒文化,互联网,0.0,-4.6,6.83,549392.6567
780,002319.SZ,乐通股份,染料涂料,4.0,-4.59,11.46,229156.4875
2746,600734.SH,实达集团,电脑设备,1.0,-4.58,8.64,306447.0097
568,002106.SZ,莱宝高科,元器件,0.0,-4.56,7.95,559564.2496
2132,300760.SZ,迈瑞医疗,医疗保健,5.0,-4.55,127.3,1547968.0
161,000576.SZ,广东甘化,造纸,4.0,-4.55,8.62,357870.4439
325,000810.SZ,创维数字,家用电器,4.0,-4.51,7.7,747236.9204
2559,600525.SH,长园集团,电气设备,4.0,-4.49,6.85,894455.9791
570,002108.SZ,沧州明珠,塑料,4.0,-4.49,4.91,696200.7817
879,002418.SZ,康盛股份,机械基件,4.0,-4.48,4.1,411479.3932
1612,300225.SZ,金力泰,染料涂料,4.0,-4.48,5.81,272260.4817
3415,603638.SH,艾迪精密,专用机械,4.0,-4.47,27.01,229535.3421
618,002156.SZ,通富微电,半导体,0.0,-4.47,9.01,1039307.3806
671,002209.SZ,达意隆,轻工机械,4.0,-4.46,7.53,115771.4255
3149,603018.SH,中设集团,建筑施工,4.0,-4.45,18.93,584712.1324
2501,600452.SH,涪陵电力,水力发电,4.0,-4.44,21.21,475104.0
3572,603970.SH,中农立华,其他商业,4.0,-4.42,16.87,134285.335
57,000090.SZ,天健集团,建筑施工,4.0,-4.41,5.95,855164.3224
1714,300327.SZ,中颖电子,半导体,0.0,-4.38,23.0,527396.6286
1951,300569.SZ,天能重工,专用机械,4.0,-4.38,19.1,161573.1075
4,000006.SZ,深振业A,区域地产,4.0,-4.38,6.1,822467.8629
1246,002793.SZ,东音股份,专用机械,0.0,-4.38,11.72,75491.6844
3175,603055.SH,台华新材,纺织,4.0,-4.37,12.5,125969.475
1003,002543.SZ,万和电气,家用电器,0.0,-4.36,13.95,676939.1996
3113,601933.SH,永辉超市,超市连锁,0.0,-4.34,8.65,6892571.9883
892,002431.SZ,棕榈股份,建筑施工,5.0,-4.33,4.57,605594.5481
650,002188.SZ,*ST巴士,广告包装,4.0,-4.32,3.65,80484.7736
1337,002891.SZ,中宠股份,饲料,4.0,-4.31,38.36,206593.5954
2459,600386.SH,北巴传媒,公共交通,1.0,-4.31,4.41,355622.4
2623,600598.SH,北大荒,种植业,4.0,-4.29,9.22,1639020.8761
1512,300124.SZ,汇川技术,电器仪表,0.0,-4.27,25.95,3516077.3211
1969,300588.SZ,熙菱信息,软件服务,5.0,-4.26,13.99,110045.34
3118,601965.SH,中国汽研,汽车服务,0.0,-4.24,7.91,760293.2748
710,002248.SZ,华东数控,机床制造,4.0,-4.23,10.25,304036.0925
2051,300673.SZ,佩蒂股份,饲料,0.0,-4.23,42.48,161772.336
330,000816.SZ,*ST慧业,农用机械,4.0,-4.21,1.96,261910.3845
890,002429.SZ,兆驰股份,家用电器,4.0,-4.2,2.78,1104474.9954
731,002270.SZ,华明装备,电气设备,4.0,-4.15,5.29,390892.0963
1764,300379.SZ,东方通,软件服务,4.0,-4.15,20.0,384521.066
2687,600673.SH,东阳光科,铝,0.0,-4.14,8.72,2144183.6961
474,002012.SZ,凯恩股份,造纸,4.0,-4.12,4.67,218077.4394
3584,603991.SH,至正股份,塑料,4.0,-4.12,20.18,82897.2565
3096,601877.SH,正泰电器,电气设备,0.0,-4.08,25.24,4384652.1636
399,000921.SZ,海信家电,家用电器,0.0,-4.07,9.28,837088.5403
3235,603179.SH,新泉股份,汽车配件,0.0,-4.06,17.5,166117.4883
1078,002618.SZ,丹邦科技,元器件,1.0,-4.06,15.49,848728.08
1897,300512.SZ,中亚股份,专用机械,1.0,-4.06,15.62,121562.5266
967,002506.SZ,协鑫集成,电气设备,0.0,-4.05,5.21,2629174.4
103,000504.SZ,南华生物,环境保护,5.0,-4.05,13.2,410088.6253
2573,600540.SH,新赛股份,种植业,5.0,-4.04,4.5,211915.4909
1963,300582.SZ,英飞特,半导体,4.0,-4.03,16.36,195310.6583
2128,300756.SZ,中山金马,专用机械,4.0,-4.03,97.8,97800.0
1227,002773.SZ,康弘药业,中成药,4.0,-4.03,40.6,1934772.3224
1532,300144.SZ,宋城演艺,旅游景点,0.0,-3.99,21.1,2496545.497
793,002332.SZ,仙琚制药,生物制药,4.0,-3.98,7.12,643636.388
392,000912.SZ,*ST天化,农药化肥,4.0,-3.98,5.51,863968.0
1748,300362.SZ,天翔环境,环境保护,3.0,-3.97,5.51,171127.9435
3286,603308.SH,应流股份,专用机械,4.0,-3.97,10.54,421610.54
2867,600868.SH,梅雁吉祥,水力发电,4.0,-3.94,3.48,660555.7403
1948,300566.SZ,激智科技,元器件,4.0,-3.94,15.46,146225.7308
3139,603007.SH,花王股份,建筑施工,1.0,-3.94,9.53,185226.986
2491,600429.SH,三元股份,乳制品,5.0,-3.93,5.66,500910.0
580,002118.SZ,紫鑫药业,中成药,1.0,-3.93,6.73,689980.7107
1756,300370.SZ,安控科技,电器仪表,5.0,-3.92,3.19,227753.1874
10,000012.SZ,南玻A,玻璃,4.0,-3.91,4.93,875125.4812
707,002245.SZ,澳洋顺昌,仓储物流,5.0,-3.91,4.8,438914.3659
873,002412.SZ,汉森制药,中成药,4.0,-3.88,15.41,443538.325
1150,002690.SZ,美亚光电,专用机械,4.0,-3.88,23.58,771998.4287
1853,300468.SZ,四方精创,软件服务,5.0,-3.88,14.83,276257.8136
636,002174.SZ,游族网络,互联网,4.0,-3.87,20.37,1308286.9994
1136,002676.SZ,顺威股份,塑料,4.0,-3.87,3.56,256307.4809
3122,601975.SH,ST长油,水运,4.0,-3.86,2.38,451855.3658
1076,002616.SZ,长青集团,环境保护,4.0,-3.85,8.0,367525.6352
3295,603321.SH,梅轮电梯,运输设备,4.0,-3.85,9.1,105651.0
1183,002726.SZ,龙大肉食,食品,4.0,-3.84,8.28,621144.4802
2154,600027.SH,华电国际,火力发电,4.0,-3.84,4.45,3113105.6586
2750,600738.SH,兰州民百,百货,4.0,-3.83,8.96,377447.4843
2211,600098.SH,广州发展,火力发电,4.0,-3.82,6.22,1695694.2591
957,002496.SZ,辉丰股份,农药化肥,4.0,-3.81,2.96,285965.0858
1867,300482.SZ,万孚生物,生物制药,4.0,-3.81,32.04,712438.6525
2896,600898.SH,国美通讯,通信设备,0.0,-3.8,8.86,223736.1045
2091,300715.SZ,凯伦股份,其他建材,4.0,-3.79,24.85,96169.5
1479,300091.SZ,金通灵,机械基件,4.0,-3.79,4.76,502483.6452
2171,600055.SH,万东医疗,医疗保健,4.0,-3.78,13.12,709550.8531
1828,300443.SZ,金雷股份,专用机械,1.0,-3.77,14.63,233277.0807
2942,600997.SH,开滦股份,煤炭开采,4.0,-3.77,6.78,837085.92
1173,002715.SZ,登云股份,汽车配件,4.0,-3.76,17.76,147344.5879
1484,300096.SZ,易联众,软件服务,4.0,-3.75,11.39,428858.648
538,002076.SZ,雪莱特,家用电器,4.0,-3.75,3.52,156771.3886
649,002187.SZ,广百股份,百货,5.0,-3.75,8.99,307837.8886
2639,600615.SH,丰华股份,小金属,4.0,-3.75,11.31,212203.3185
3561,603938.SH,三孚股份,化工原料,4.0,-3.74,20.18,102487.3588
