code,name,p_change_01,p_change_02,past_average_turnover,normalizing_std,next_day_to_ma5,close_to_ma5,stop_mark
600230,沧州大化,2.503,-12.588,1.977,0.013,41.908,★,
002040,南 京 港,1.433,-12.494,1.12,0.01,11.46,★,
600933,爱柯迪,11.603,-12.49,13.857,0.047,14.615,★,
601958,金钼股份,2.522,-12.487,0.413,0.017,6.922,★,
000926,福星股份,0.21,-12.481,0.777,0.01,9.418,★,
000895,双汇发展,5.577,-12.446,0.197,0.01,25.81,★,
000933,神火股份,0.401,-12.371,2.603,0.019,7.632,,
600306,商业城,0.762,-12.356,1.923,0.005,9.315,★,
002136,安 纳 达,0.382,-12.336,1.427,0.008,13.602,★,
002626,金达威,3.357,-12.315,1.063,0.024,17.605,,
601001,大同煤业,0.943,-12.275,0.463,0.011,5.352,★,
600408,安泰集团,2.613,-12.272,1.087,0.009,2.328,,
600153,建发股份,1.634,-12.191,0.34,0.014,11.192,★,
000807,云铝股份,1.575,-12.182,3.513,0.027,7.828,★,
002534,杭锅股份,4.343,-12.175,1.227,0.03,9.27,,
600871,*ST油服,1.485,-12.164,0.137,0.01,2.025,,
000001,平安银行,9.096,-12.154,0.917,0.031,11.448,★,
600307,酒钢宏兴,0.423,-12.025,0.447,0.009,2.378,★,
000898,鞍钢股份,4.232,-11.954,0.473,0.02,6.15,★,
600565,迪马股份,1.586,-11.932,1.173,0.015,3.825,★,
601233,桐昆股份,5.421,-11.912,1.77,0.038,22.575,,
601021,春秋航空,7.188,-11.831,0.33,0.017,31.588,★,
600459,贵研铂业,3.977,-11.82,1.8,0.021,18.702,★,
601898,中煤能源,0.199,-11.788,0.1,0.008,5.073,★,
002807,江阴银行,0.989,-11.77,1.68,0.008,7.155,★,
600426,华鲁恒升,2.397,-11.762,1.243,0.029,16.44,,
600176,中国巨石,3.431,-11.714,0.717,0.017,15.285,★,
002848,高斯贝尔,16.137,-11.697,12.12,0.021,15.29,,
601872,招商轮船,2.743,-11.678,0.45,0.033,3.745,★,
600066,宇通客车,5.013,-11.658,0.353,0.008,22.142,,
600297,广汇汽车,0.745,-11.625,0.917,0.026,7.088,★,
300241,瑞丰光电,6.855,-11.507,2.39,0.022,17.692,★,
000990,诚志股份,0.727,-11.464,0.51,0.008,14.878,,
002348,高乐股份,9.647,-11.445,1.1,0.042,4.32,,
000520,长航凤凰,1.234,-11.435,1.217,0.01,3.3,★,
002285,世联行,1.191,-11.434,1.38,0.014,9.362,★,
000790,泰合健康,6.465,-11.367,13.837,0.153,7.865,,
600754,锦江股份,3.916,-11.321,0.477,0.005,35.543,★,
000732,泰禾集团,10.345,-11.306,3.417,0.057,28.42,,
002398,建研集团,1.213,-11.269,2.133,0.011,13.875,★,
600395,盘江股份,0.664,-11.263,0.417,0.009,6.06,★,
601699,潞安环能,0.489,-11.249,1.4,0.016,10.46,,
300182,捷成股份,6.029,-11.237,2.983,0.023,10.508,,
300299,富春股份,1.392,-11.159,2.47,0.017,7.795,,
600702,舍得酒业,9.031,-11.12,1.153,0.018,38.282,,
300737,科顺股份,9.921,-11.108,9.503,0.024,15.082,,
300141,和顺电气,0.203,-11.024,1.813,0.015,9.94,★,
000913,钱江摩托,4.538,-11.011,0.327,0.013,16.553,★,
000951,中国重汽,0.072,-10.96,0.707,0.005,14.252,★,
600908,无锡银行,1.427,-10.955,1.433,0.008,7.14,★,
600352,浙江龙盛,3.073,-10.925,1.407,0.02,11.375,★,
600112,*ST天成,8.517,-10.89,1.567,0.03,4.665,★,
000592,平潭发展,3.356,-10.873,0.953,0.011,4.36,★,
600409,三友化工,4.683,-10.847,1.453,0.012,9.252,,
300476,胜宏科技,1.39,-10.819,3.877,0.025,15.28,,
300224,正海磁材,2.873,-10.79,1.513,0.033,8.368,,
000788,北大医药,11.978,-10.785,2.657,0.022,8.142,,
002327,富安娜,0.005,-10.777,1.013,0.014,10.118,,
600939,重庆建工,2.453,-10.77,1.297,0.015,6.252,★,
300707,威唐工业,7.334,-10.743,49.863,0.051,60.242,,
002043,兔 宝 宝,2.38,-10.741,1.267,0.01,10.66,,
601228,广州港,2.925,-10.726,1.297,0.019,5.755,,
002232,启明信息,5.204,-10.71,3.963,0.037,10.628,,
002790,瑞尔特,7.148,-10.668,4.103,0.024,25.825,★,
600966,博汇纸业,0.003,-10.601,0.953,0.01,5.508,★,
601168,西部矿业,5.585,-10.598,1.43,0.031,6.962,★,
000062,深圳华强,2.795,-10.591,0.403,0.019,19.75,★,
000560,昆百大Ａ,7.027,-10.59,2.337,0.032,8.248,★,
600216,浙江医药,0.951,-10.585,1.15,0.012,14.93,★,
300376,易事特,0.843,-10.579,0.507,0.005,7.215,★,
000545,金浦钛业,0.47,-10.568,0.627,0.006,4.255,★,
002391,长青股份,0.15,-10.538,0.9,0.007,13.73,,
300320,海达股份,0.945,-10.478,0.987,0.012,7.507,★,
002235,安妮股份,38.634,-10.446,3.787,0.125,12.418,,
600722,金牛化工,6.42,-10.425,1.163,0.014,6.195,,
000100,TCL 集团,0.291,-10.403,0.457,0.007,3.448,★,
002379,宏创控股,5.465,-10.395,1.13,0.025,4.608,,
002068,黑猫股份,3.181,-10.377,1.73,0.017,8.952,,
002521,齐峰新材,1.44,-10.36,0.997,0.004,8.425,★,
300566,激智科技,2.606,-10.346,2.277,0.017,27.525,,
600339,中油工程,2.712,-10.335,1.46,0.016,4.118,,
000050,深天马Ａ,0.569,-10.285,1.187,0.013,15.837,★,
600738,兰州民百,1.035,-10.266,0.203,0.005,7.782,★,
600291,西水股份,5.802,-10.258,1.717,0.019,19.518,,
601009,南京银行,5.487,-10.234,0.67,0.023,8.468,★,
601388,怡球资源,0.584,-10.215,1.063,0.014,3.46,★,
600328,兰太实业,1.876,-10.167,1.727,0.008,9.288,★,
600123,兰花科创,1.583,-10.157,0.773,0.01,7.7,★,
000426,兴业矿业,0.914,-10.139,1.137,0.021,9.868,★,
600816,安信信托,3.359,-10.137,0.523,0.019,11.663,,
002092,中泰化学,0.779,-10.127,0.723,0.008,11.783,,
002274,华昌化工,4.492,-10.117,0.743,0.024,6.865,,
002638,勤上股份,0.001,-10.1,1.213,0.025,4.948,,
002489,浙江永强,4.073,-10.083,0.63,0.018,4.24,,
600340,华夏幸福,1.158,-10.082,0.89,0.013,32.632,★,
000800,一汽轿车,1.802,-10.071,1.013,0.005,10.22,★,
002597,金禾实业,1.919,-10.067,1.027,0.01,24.558,★,
000858,五 粮 液,3.097,-10.045,0.577,0.006,69.91,,
002616,长青集团,4.788,-10.034,0.81,0.014,7.83,★,
600742,一汽富维,1.464,-10.025,1.017,0.009,15.722,★,
000501,鄂武商Ａ,1.471,-10.022,0.673,0.011,14.992,★,
600077,宋都股份,4.253,-10.003,0.533,0.015,3.392,,
002441,众业达,0.697,-9.965,0.48,0.008,8.8,★,
600620,天宸股份,0.238,-9.946,0.27,0.006,8.305,★,
002562,兄弟科技,2.138,-9.946,1.427,0.017,13.742,★,
300277,海联讯,1.324,-9.883,3.86,0.04,9.855,,
002698,博实股份,1.374,-9.845,0.61,0.013,10.978,★,
002170,芭田股份,2.293,-9.844,0.453,0.019,5.458,,
600595,中孚实业,0.981,-9.822,0.673,0.007,4.118,★,
000878,云南铜业,0.084,-9.786,0.83,0.013,11.337,★,
600120,浙江东方,6.066,-9.737,1.16,0.022,21.055,,
000835,长城动漫,1.54,-9.724,2.413,0.027,7.337,,
000030,富奥股份,1.288,-9.702,0.28,0.009,7.092,★,
600175,美都能源,0.691,-9.655,0.57,0.013,4.285,,
600325,华发股份,1.772,-9.649,1.75,0.021,7.685,,
000737,*ST南风,3.186,-9.605,0.733,0.015,3.792,,
600597,光明乳业,1.607,-9.594,0.54,0.007,12.708,★,
600822,上海物贸,2.815,-9.478,4.467,0.021,12.87,,
002440,闰土股份,1.33,-9.46,2.277,0.017,21.062,★,
000982,*ST 中绒,2.35,-9.452,0.62,0.019,3.06,★,
002146,荣盛发展,7.28,-9.444,1.533,0.034,10.167,,
600188,兖州煤业,1.489,-9.415,1.06,0.023,13.43,★,
300143,星普医科,16.261,-9.409,6.01,0.053,25.222,,
300031,宝通科技,1.072,-9.403,0.9,0.006,14.132,★,
600589,广东榕泰,0.929,-9.376,0.52,0.004,5.47,★,
002078,太阳纸业,4.283,-9.331,0.993,0.028,10.91,★,
600376,首开股份,0.968,-9.323,0.12,0.011,8.442,★,
002251,步 步 高,6.035,-9.313,1.383,0.025,14.958,,
002407,多氟多,3.777,-9.31,2.423,0.022,17.368,,
002595,豪迈科技,2.051,-9.287,0.44,0.016,16.105,,
002615,哈尔斯,0.569,-9.239,0.99,0.015,6.952,,
002862,实丰文化,5.702,-9.231,6.19,0.021,26.865,,
000063,中兴通讯,3.69,-9.222,1.59,0.022,30.875,,
002730,电光科技,2.403,-9.22,0.557,0.006,10.525,★,
600383,金地集团,1.87,-9.219,0.553,0.017,11.433,★,
000012,南 玻Ａ,0.003,-9.217,0.467,0.006,7.425,★,
002067,景兴纸业,1.064,-9.216,1.387,0.011,5.685,★,
002035,华帝股份,0.836,-9.212,0.557,0.013,27.108,,
002387,黑牛食品,1.387,-9.211,1.967,0.017,15.635,,
601398,工商银行,3.924,-9.209,0.11,0.024,6.08,★,
600567,山鹰纸业,0.448,-9.176,1.43,0.016,4.583,★,
600652,游久游戏,3.683,-9.161,1.917,0.02,7.11,,
000528,柳 工,4.859,-9.129,1.907,0.013,9.157,,
601108,财通证券,1.125,-9.128,5.61,0.01,15.12,★,
000635,英 力 特,0.887,-9.118,0.633,0.015,12.765,,
002174,游族网络,1.36,-9.118,0.83,0.008,21.608,★,
000608,阳光股份,0.006,-9.106,0.367,0.01,6.612,★,
601949,中国出版,6.024,-9.103,7.04,0.036,6.575,,
600019,宝钢股份,4.306,-9.1,0.32,0.026,8.738,★,
002695,煌上煌,0.727,-9.095,0.833,0.004,15.358,★,
601777,力帆股份,5.362,-9.087,0.733,0.02,6.118,,
601019,山东出版,7.664,-9.06,5.98,0.025,10.33,,
000603,盛达矿业,5.106,-9.036,1.25,0.02,11.538,,
002189,利达光电,1.366,-9.026,1.58,0.008,16.572,★,
601918,新集能源,0.338,-9.006,0.277,0.006,3.113,★,
600593,大连圣亚,1.059,-8.99,0.383,0.002,31.7,★,
002560,通达股份,1.587,-8.949,1.68,0.006,6.975,★,
600278,东方创业,3.069,-8.907,1.243,0.021,10.41,★,
300072,三聚环保,1.848,-8.897,0.51,0.014,31.592,★,
600887,伊利股份,1.533,-8.828,1.193,0.015,28.905,★,
600500,中化国际,0.98,-8.796,0.36,0.006,7.252,★,
000582,北部湾港,7.176,-8.795,4.613,0.033,9.375,,
002350,北京科锐,6.927,-8.766,5.293,0.047,9.055,★,
600463,空港股份,4.639,-8.749,1.25,0.026,10.575,,
002434,万里扬,2.542,-8.743,0.767,0.019,8.44,★,
001896,豫能控股,0.602,-8.722,0.35,0.009,4.935,★,
000400,许继电气,0.371,-8.713,0.687,0.009,11.155,,
601008,连云港,2.391,-8.702,0.8,0.012,4.338,,
601595,上海电影,2.628,-8.698,1.753,0.014,18.61,★,
600810,神马股份,6.08,-8.693,2.29,0.025,9.37,★,
601128,常熟银行,2.185,-8.679,1.207,0.013,6.99,★,
600793,宜宾纸业,7.466,-8.677,2.803,0.053,20.498,,
002481,双塔食品,0.239,-8.67,0.563,0.004,4.152,★,
600996,贵广网络,1.891,-8.629,1.297,0.013,9.13,★,
601011,宝泰隆,0.966,-8.609,1.537,0.009,7.222,★,
002164,宁波东力,1.562,-8.607,0.73,0.009,7.658,,
601899,紫金矿业,2.995,-8.605,1.787,0.019,4.413,,
600649,城投控股,0.376,-8.605,0.267,0.007,7.862,★,
002479,富春环保,0.706,-8.597,1.357,0.003,8.458,★,
600320,振华重工,4.384,-8.592,0.45,0.021,5.132,,
000581,威孚高科,3.772,-8.587,0.943,0.004,23.145,★,
600390,五矿资本,5.658,-8.569,1.507,0.014,10.248,,
002456,欧菲科技,2.773,-8.568,1.38,0.03,19.84,,
601939,建设银行,3.363,-8.56,2.053,0.03,7.708,★,
600478,科力远,2.068,-8.549,0.423,0.006,5.92,★,
000036,华联控股,1.095,-8.536,0.653,0.01,8.41,★,
600958,东方证券,0.962,-8.49,0.203,0.009,12.528,★,
601225,陕西煤业,0.535,-8.471,0.55,0.014,7.75,,
000778,新兴铸管,0.627,-8.461,0.51,0.008,4.792,★,
600827,百联股份,1.04,-8.458,0.337,0.012,10.762,★,
000096,广聚能源,0.171,-8.441,0.103,0.005,12.21,★,
002608,江苏国信,0.595,-8.404,1.043,0.007,8.7,★,
000088,盐 田 港,3.422,-8.4,0.463,0.018,7.717,,
600882,广泽股份,0.127,-8.388,0.1,0.008,8.245,,
600576,祥源文化,3.353,-8.361,0.807,0.014,6.352,,
002218,拓日新能,0.519,-8.36,0.88,0.019,4.04,,
000671,阳 光 城,5.712,-8.351,1.05,0.025,7.98,,
002152,广电运通,5.535,-8.317,1.823,0.022,7.19,,
000970,中科三环,1.581,-8.309,2.093,0.017,12.228,,
002130,沃尔核材,4.251,-8.305,1.11,0.013,5.575,★,
300303,聚飞光电,11.248,-8.275,2.76,0.045,3.402,,
000617,中油资本,8.223,-8.269,3.783,0.033,13.978,★,
000069,华侨城Ａ,2.507,-8.258,0.543,0.019,8.162,★,
601878,浙商证券,1.351,-8.25,3.67,0.012,12.748,★,
601166,兴业银行,0.928,-8.176,0.297,0.011,16.565,★,
000679,大连友谊,0.493,-8.172,0.457,0.005,6.185,★,
600527,江南高纤,2.293,-8.154,1.52,0.021,4.925,★,
600896,览海投资,35.028,-8.078,9.91,0.113,7.19,,
002386,天原集团,1.408,-8.048,1.237,0.012,7.27,,
002487,大金重工,1.608,-8.032,0.397,0.008,4.417,★,
002832,比音勒芬,5.734,-8.025,1.59,0.022,58.175,,
600215,长春经开,1.868,-8.024,0.62,0.002,10.312,★,
600820,隧道股份,0.852,-8.019,0.257,0.007,7.172,★,
000718,苏宁环球,0.244,-7.988,0.353,0.007,4.033,★,
000683,远兴能源,6.075,-7.986,1.16,0.016,2.77,★,
600746,江苏索普,1.552,-7.978,0.767,0.011,7.778,★,
000059,华锦股份,1.122,-7.974,1.033,0.004,9.058,★,
000625,长安汽车,1.502,-7.971,0.497,0.009,11.192,,
000425,徐工机械,2.801,-7.964,1.087,0.018,3.975,,
002688,金河生物,7.814,-7.919,0.83,0.029,6.555,,
601579,会稽山,2.066,-7.919,0.263,0.008,10.845,★,
601858,中国科传,34.243,-7.914,19.247,0.113,10.835,,
000811,冰轮环境,1.117,-7.911,0.763,0.013,7.13,★,
600844,丹化科技,3.806,-7.906,0.407,0.009,6.07,★,
600166,福田汽车,0.014,-7.891,0.433,0.006,2.485,★,
300006,莱美药业,4.724,-7.876,2.713,0.024,5.745,★,
002528,英飞拓,11.951,-7.814,2.87,0.041,5.19,★,
600596,新安股份,11.36,-7.807,4.373,0.022,14.255,★,
600303,曙光股份,1.314,-7.8,0.97,0.01,7.682,★,
000507,珠海港,4.716,-7.774,3.767,0.024,9.59,,
002795,永和智控,1.041,-7.75,8.18,0.028,14.198,,
002172,澳洋科技,0.377,-7.746,0.41,0.004,5.232,★,
600007,中国国贸,0.501,-7.742,0.12,0.009,14.192,★,
000402,金 融 街,0.107,-7.738,0.307,0.009,9.542,★,
601288,农业银行,2.096,-7.738,0.143,0.017,3.915,★,
600199,金种子酒,0.784,-7.734,0.857,0.006,6.547,★,
002610,爱康科技,0.001,-7.721,0.593,0.006,2.275,★,
002355,兴民智通,1.231,-7.697,1.817,0.013,9.76,★,
600599,熊猫金控,7.922,-7.676,0.787,0.035,18.502,,
600486,扬农化工,0.309,-7.671,0.6,0.017,48.782,,
002042,华孚时尚,0.793,-7.666,0.22,0.011,11.452,★,
600619,海立股份,1.286,-7.664,0.52,0.012,10.163,★,
000927,一汽夏利,1.499,-7.629,0.437,0.003,4.07,★,
600859,王府井,6.805,-7.625,0.957,0.034,20.38,,
000678,襄阳轴承,1.294,-7.614,0.797,0.011,6.315,★,
000751,锌业股份,0.228,-7.603,0.577,0.008,4.502,★,
002617,露笑科技,4.222,-7.6,0.743,0.026,14.603,,
300076,GQY视讯,6.799,-7.557,5.553,0.041,5.27,,
002783,凯龙股份,7.005,-7.556,3.377,0.022,18.228,,
300068,南都电源,0.064,-7.513,0.573,0.014,15.128,★,
002438,江苏神通,7.79,-7.491,1.157,0.01,7.432,,
002863,今飞凯达,5.76,-7.453,36.63,0.052,17.352,,
600000,浦发银行,1.99,-7.434,0.093,0.013,11.74,★,
600892,大晟文化,0.635,-7.395,0.987,0.006,9.432,★,
600897,厦门空港,0.105,-7.386,0.443,0.006,20.215,★,
300534,陇神戎发,7.053,-7.371,9.527,0.043,9.87,,
000881,中广核技,1.118,-7.368,1.687,0.018,11.505,,
600128,弘业股份,1.005,-7.341,1.24,0.009,8.865,,
300248,新开普,3.035,-7.324,3.293,0.023,13.182,,
000040,东旭蓝天,2.565,-7.31,0.413,0.016,11.615,,
002639,雪人股份,1.367,-7.277,1.343,0.009,7.54,★,
002673,西部证券,0.924,-7.267,0.547,0.008,9.745,★,
002378,章源钨业,0.841,-7.263,0.74,0.014,8.465,,
600063,皖维高新,0.008,-7.249,0.467,0.006,3.165,★,
000404,华意压缩,1.088,-7.241,0.607,0.011,5.528,★,
002394,联发股份,0.348,-7.239,0.413,0.004,11.338,★,
600097,开创国际,0.576,-7.212,0.49,0.01,13.51,,
600636,*ST爱富,5.763,-7.201,0.557,0.017,14.575,,
600681,百川能源,4.408,-7.187,0.667,0.016,12.132,,
002591,恒大高新,0.529,-7.183,0.413,0.005,9.42,★,
601163,三角轮胎,1.53,-7.169,0.967,0.009,17.14,★,
002304,洋河股份,5.31,-7.16,0.233,0.009,110.495,★,
300575,中旗股份,1.46,-7.154,2.143,0.008,40.65,,
601519,*ST智慧,2.307,-7.142,0.297,0.015,4.028,★,
600048,保利地产,6.522,-7.14,1.083,0.03,14.175,,
600626,申达股份,4.078,-7.14,1.903,0.032,6.608,★,
601628,中国人寿,1.318,-7.14,0.06,0.01,25.488,★,
601098,中南传媒,0.005,-7.129,0.167,0.008,12.55,★,
300641,正丹股份,3.586,-7.1,5.223,0.017,14.737,,
600078,澄星股份,5.147,-7.1,0.823,0.017,4.588,,
600909,华安证券,0.287,-7.078,0.477,0.006,6.998,★,
002283,天润曲轴,2.0,-7.068,0.807,0.011,5.052,★,
002682,龙洲股份,1.365,-7.022,0.647,0.008,9.65,★,
002918,蒙娜丽莎,7.188,-7.018,8.033,0.026,46.927,,
300040,九洲电气,0.529,-7.01,1.57,0.01,7.74,★,
000420,吉林化纤,0.364,-7.001,0.52,0.003,2.808,★,
601318,中国平安,3.441,-6.985,0.67,0.02,67.152,★,
600875,东方电气,0.759,-6.976,0.437,0.01,9.16,★,
600259,广晟有色,5.177,-6.97,2.667,0.03,34.235,,
002292,奥飞娱乐,6.93,-6.934,2.553,0.034,12.775,,
002337,赛象科技,3.312,-6.931,1.217,0.019,4.865,,
600173,卧龙地产,0.781,-6.895,0.583,0.007,5.145,★,
601766,中国中车,0.41,-6.891,0.197,0.009,9.855,★,
000596,古井贡酒,5.28,-6.883,0.353,0.016,61.91,★,
002681,奋达科技,0.294,-6.879,0.723,0.01,10.028,★,
002660,茂硕电源,1.158,-6.859,1.687,0.014,9.535,★,
600533,栖霞建设,3.227,-6.851,0.57,0.007,4.438,★,
600516,方大炭素,5.811,-6.834,3.163,0.027,26.012,,
601952,苏垦农发,1.788,-6.808,5.423,0.011,12.183,,
002621,三垒股份,3.404,-6.808,0.49,0.009,14.288,★,
600228,*ST昌九,2.288,-6.778,0.317,0.004,11.11,★,
300425,环能科技,1.584,-6.769,1.293,0.014,9.625,★,
002041,登海种业,0.632,-6.762,0.923,0.023,11.183,,
002363,隆基机械,0.832,-6.758,0.59,0.008,7.212,★,
601801,皖新传媒,1.507,-6.744,0.19,0.005,9.625,★,
002406,远东传动,3.733,-6.716,0.783,0.01,6.838,,
300585,奥联电子,3.005,-6.676,7.17,0.017,16.963,★,
300363,博腾股份,5.368,-6.661,1.733,0.019,12.98,★,
002891,中宠股份,4.512,-6.642,4.303,0.012,35.588,★,
002753,永东股份,3.19,-6.633,3.177,0.018,18.89,,
600026,中远海能,1.109,-6.615,0.31,0.011,5.448,★,
601857,中国石油,3.476,-6.61,0.027,0.014,7.625,,
300495,美尚生态,2.753,-6.603,1.647,0.017,15.175,,
300628,亿联网络,10.725,-6.576,6.357,0.032,134.95,,
