,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_AMPLITUDE,COL_FLOAT_HOLDERS
26,600773.SH,600773,西藏城投,区域地产,6.16,True,16.226415094339618,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金"
27,300126.SZ,300126,锐奇股份,轻工机械,6.31,True,21.346153846153836,
28,002408.SZ,002408,齐翔腾达,化工原料,6.37,True,13.143872113676736,"中央汇金资产管理有限责任公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣32号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆86号证券投资集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
长安国际信托股份有限公司-长安信托-齐翔腾达第一期员工持股集合资金信托计划"
29,002042.SZ,002042,华孚时尚,纺织,6.43,True,28.6,"金元顺安基金-兴业银行-上海爱建信托-爱建信托欣欣7号定向增发事务管理类单一资金信托
金鹰基金-工商银行-万向信托-万向信托-星辰39号事务管理类单一资金信托
富荣基金-深圳市前海富银城投基金管理有限公司-富荣卓越1号单一资产管理计划
上海景熙资产管理有限公司-景熙-长阳9号私募证券投资基金
泰达宏利基金-招商银行-长安国际信托-长安信托·华孚色纺定增单一资金信托
富安达基金-南京银行-厦门国际信托-财富共赢16号投资单一资金信托"
30,002404.SZ,002404,嘉欣丝绸,纺织,6.52,True,24.190476190476183,金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
31,002522.SZ,002522,浙江众成,塑料,6.93,True,22.007042253521124,浙江银万斯特投资管理有限公司-全盈2号私募证券投资基金
32,600301.SH,600301,ST南化,商贸代理,7.05,True,23.684210526315773,
33,300169.SZ,300169,天晟新材,塑料,7.2,True,23.71134020618557,长沙盈海私募股权基金管理合伙企业(有限合伙)
34,002053.SZ,002053,云南能投,食品,7.25,True,14.71518987341771,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
35,300175.SZ,300175,朗源股份,食品,7.35,True,19.90212071778139,中央汇金资产管理有限责任公司
36,000537.SZ,000537,广宇发展,区域地产,7.4,True,17.274167987321732,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划"
37,002099.SZ,002099,海翔药业,化学制药,7.64,True,29.491525423728792,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一七组合
中国工商银行-汇添富美丽30混合型证券投资基金"
38,002168.SZ,002168,惠程科技,互联网,8.12,True,19.58762886597938,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京天象道通资产管理有限公司-天象8号私募证券投资基金"
39,000880.SZ,000880,潍柴重机,机械基件,8.21,True,19.158200290275772,北京神州牧投资基金管理有限公司-红炎神州牧基金
40,603838.SH,603838,四通股份,陶瓷,9.04,True,22.99319727891156,
41,300231.SZ,300231,银信科技,软件服务,9.15,True,16.709183673469386,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国光大银行股份有限公司-泰信先行策略开放式证券投资基金
中国建设银行股份有限公司-长城量化小盘股票型证券投资基金"
42,600338.SH,600338,西藏珠峰,铅锌,9.21,True,22.80000000000002,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)"
43,000014.SZ,000014,沙河股份,全国地产,9.59,True,23.106546854942223,
44,300441.SZ,300441,鲍斯股份,机床制造,9.62,True,10.068649885583515,"上海大藏资产管理有限公司-大藏宏达私募证券投资基金
深圳前海粤资基金管理有限公司-粤资价值成长7号证券投资私募基金
聚惠(深圳)基金管理有限公司-聚惠7号私募基金
深圳前海粤资基金管理有限公司-粤资价值成长壹号证券投资私募基金"
45,000931.SZ,000931,中关村,生物制药,10.34,True,23.684210526315795,"北京天鑫财富投资管理有限公司-天鑫医药价值成长1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
46,002202.SZ,002202,金风科技,电气设备,10.37,True,13.581599123767774,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
全国社保基金六零一组合
全国社保基金一一八组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金"
47,000970.SZ,000970,中科三环,元器件,10.43,True,18.928164196123156,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)"
48,603303.SH,603303,得邦照明,家用电器,10.57,True,24.3529411764706,北京盈和智投资管理中心(有限合伙)-盈和智久赢私募证券投资基金
49,300016.SZ,300016,北陆药业,中成药,10.62,True,25.978647686832733,大业信托有限责任公司-大业信托·优悦3号单一资金信托
50,002432.SZ,002432,九安医疗,医疗保健,10.75,True,26.91853600944509,
51,603223.SH,603223,恒通股份,供气供热,11.14,True,28.78612716763005,山东一圈一带产业投资基金有限公司-山高-圈带私募基金
52,000625.SZ,000625,长安汽车,汽车整车,11.47,True,27.302996670366262,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国工商银行-易方达价值成长混合型证券投资基金"
53,603768.SH,603768,常青股份,汽车配件,11.81,True,27.5377969762419,
54,300101.SZ,300101,振芯科技,通信设备,11.96,True,29.43722943722944,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金"
55,300258.SZ,300258,精锻科技,汽车配件,12.06,True,28.846153846153854,"招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中欧基金-民生银行-上海海通证券资产管理有限公司
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金"
56,300275.SZ,300275,梅安森,软件服务,12.07,True,21.30653266331659,"中央汇金资产管理有限责任公司
国融翰泽金融信息服务(北京)有限公司-国融翰泽-天翼一号私募证券投资基金
国融翰泽金融信息服务(北京)有限公司-国融CTA多策略1号私募投资基金
创富财富(北京)投资基金管理有限公司-创富财富-稳健一号私募证券投资基金
万珑资产管理(北京)有限公司-万珑资产新时代6号私募证券投资基金"
57,300705.SZ,300705,九典制药,化学制药,13.23,True,23.069767441860467,"招商银行股份有限公司-国泰聚优价值灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金"
58,000062.SZ,000062,深圳华强,批发业,13.5,True,15.089514066496168,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
59,002465.SZ,002465,海格通信,通信设备,13.6,True,22.63300270513977,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
汇添富基金-广发证券-广州海格通信集团股份有限公司
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
全国社保基金一零二组合"
60,603239.SH,603239,浙江仙通,汽车配件,14.28,True,28.071748878923763,"中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城中国回报灵活配置混合型证券投资基金
中国银行股份有限公司-华安汇智精选两年持有期混合型证券投资基金"
61,600783.SH,600783,鲁信创投,多元金融,14.8,True,19.547657512116313,厦门祐益峰资产管理有限公司-睿兹1号证券投资基金
62,603848.SH,603848,好太太,家居用品,14.84,True,25.869380831212908,中国工商银行股份有限公司-北信瑞丰健康生活主题灵活配置混合型证券投资基金
63,600182.SH,600182,S佳通,汽车配件,14.87,True,17.178881008668245,宁波亿酷投资管理有限公司-亿酷1期私募证券投资基金
64,603788.SH,603788,宁波高发,汽车配件,16.99,True,19.479606188466935,"中国银行股份有限公司-景顺长城优选混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
全国社保基金四一三组合"
65,002301.SZ,002301,齐心集团,文教休闲,17.03,True,27.08955223880598,"中国银行股份有限公司-海富通股票混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金
全国社保基金一零五组合
全国社保基金六零三组合"
66,002951.SZ,002951,金时科技,广告包装,17.66,True,29.47214076246334,香港中央结算有限公司(陆股通)
67,002236.SZ,002236,大华股份,电器仪表,17.93,True,20.659488559892324,"中央汇金资产管理有限责任公司
上海景林资产管理有限公司-景林全球基金
富达基金(香港)有限公司-客户资金
香港中央结算有限公司(陆股通)"
68,600262.SH,600262,北方股份,汽车整车,18.27,True,24.709897610921505,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金
69,600993.SH,600993,马应龙,中成药,18.62,True,28.59116022099448,"中国农业银行股份有限公司-大成睿享混合型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金五零三组合
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根士丹利投资管理公司-摩根士丹利中国A股基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城精选蓝筹混合型证券投资基金"
70,002595.SZ,002595,豪迈科技,专用机械,19.4,True,18.076688983566648,"招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金"
71,002923.SZ,002923,润都股份,化学制药,19.49,True,22.34777150031386,广东中科白云新兴产业创业投资基金有限公司
72,300001.SZ,300001,特锐德,电气设备,21.99,True,20.361247947454842,"香港中央结算有限公司(陆股通)
成都市金算盘投资管理咨询有限公司-金算盘虎虎生威1号私募证券投资基金
全国社保基金四零三组合"
73,002214.SZ,002214,大立科技,电器仪表,22.7,True,27.028539451594845,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金"
74,600566.SH,600566,济川药业,中成药,23.24,True,14.992577931716955,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
全国社保基金一一六组合
中央汇金资产管理有限责任公司
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金"
75,002819.SZ,002819,东方中科,电器仪表,25.9,True,19.409866297833076,
76,603515.SH,603515,欧普照明,电气设备,27.77,True,18.980291345329903,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
挪威中央银行-自有资金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-景顺长城优选混合型证券投资基金
全国社保基金一零九组合
挪威中央银行-自有资金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金"
77,002025.SZ,002025,航天电器,元器件,28.56,True,20.914479254868734,"中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
78,002816.SZ,002816,和科达,专用机械,32.57,True,26.240310077519368,
79,300731.SZ,300731,科创新源,橡胶,35.95,True,18.25657894736843,"中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金"
80,300294.SZ,300294,博雅生物,生物制药,37.5,True,22.95081967213115,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
北信瑞丰基金-渤海银行-北信瑞丰基金宏瑞2号资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
中意资管-招商银行-中意资产-招商银行-定增精选87号资产管理产品"
81,002555.SZ,002555,三七互娱,互联网,40.22,True,25.648234926585456,"香港中央结算有限公司(陆股通)
汇添富基金-宁波银行-珠海融玺股权投资合伙企业(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
汇添富基金-宁波银行-汇添富-顺荣三七定增计划2号资产管理计划"
82,600161.SH,600161,天坛生物,生物制药,41.84,True,29.255483472350964,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金"
83,300642.SZ,300642,透景生命,医疗保健,51.01,True,26.73291925465837,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金"
84,300496.SZ,300496,中科创达,软件服务,64.51,True,26.267371305539243,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金四零六组合
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金"
85,002841.SZ,002841,视源股份,元器件,94.92,True,26.560000000000006,
86,688188.SH,688188,柏楚电子,软件服务,153.9,True,26.5416872224963,"招商银行股份有限公司-兴全合泰混合型证券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金
中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国工商银行-汇添富成长焦点混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中国建设银行股份有限公司-易方达创新驱动灵活配置混合型证券投资基金"
