,ts_code,symbol,name,industry,COL_IS_MEDICAL,COL_LASTPRICE,COL_DAILY_BREAK,COL_DAILY_BREAK_OFFSET1,COL_FLOAT_HOLDERS
13,300298.SZ,300298,三诺生物,医疗保健,True,28.89,True,False,"香港中央结算有限公司(陆股通)
广东省铁路发展基金有限责任公司
湖南省信托有限责任公司-湖南信托·三诺生物1号集合资金信托计划
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金"
14,300575.SZ,300575,中旗股份,农药化肥,True,35.81,True,False,"中国工商银行-融通动力先锋混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
招商银行股份有限公司-国泰成长优选混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金"
15,600161.SH,600161,天坛生物,生物制药,True,41.84,True,False,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金"
16,000513.SZ,000513,丽珠集团,化学制药,True,44.39,True,False,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
全国社保基金一零八组合"
17,600529.SH,600529,山东药玻,医疗保健,True,46.59,True,False,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
全国社保基金四零六组合
全国社保基金一一五组合
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划"
18,300642.SZ,300642,透景生命,医疗保健,True,51.01,True,False,"中国国际金融香港资产管理有限公司-客户资金
中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金"
19,688166.SH,688166,博瑞医药,化学制药,True,52.95,True,False,"基本养老保险基金一六零六一组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国银行股份有限公司-银华优质增长混合型证券投资基金
嘉实基金-招商银行-华润深国投信托-华润信托·恒盛集合资金信托计划
包商银行股份有限公司-银华中证全指医药卫生指数增强型发起式证券投资基金
银华基金-国新投资有限公司-银华基金-国新1号单一资产管理计划"
20,600211.SH,600211,西藏药业,中成药,True,55.31,True,False,
21,603229.SH,603229,奥翔药业,化学制药,True,62.85,True,False,"中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国农业银行股份有限公司-国泰金牛创新成长混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
平安资管-邮储银行-如意10号资产管理产品
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
诺安基金-建设银行-中国人寿-中国人寿委托诺安基金公司股票型组合"
22,688266.SH,688266,泽璟制药-U,化学制药,True,79.93,True,False,"中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金"
23,603233.SH,603233,大参林,医药商业,True,84.0,True,False,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金四一八组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
基本养老保险基金三零九组合
兴业银行股份有限公司-浦银安盛先进制造混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中信证券-建行-中信证券股债双赢集合资产管理计划
中国银行股份有限公司-招商医药健康产业股票型证券投资基金"
24,300759.SZ,300759,康龙化成,化学制药,True,84.38,True,False,香港中央结算有限公司(陆股通)
25,300347.SZ,300347,泰格医药,医疗保健,True,85.79,True,False,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
高瓴资本管理有限公司-HCM中国基金
国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
全国社保基金四零六组合"
26,300677.SZ,300677,英科医疗,医疗保健,True,90.86,True,False,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金"
27,300685.SZ,300685,艾德生物,生物制药,True,94.7,True,False,"香港中央结算有限公司(陆股通)
博时基金管理有限公司-社保基金四一九组合
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
全国社保基金四零六组合"
28,300558.SZ,300558,贝达药业,化学制药,True,115.1,True,False,香港中央结算有限公司(陆股通)
29,688298.SH,688298,东方生物,医疗保健,True,135.49,True,False,
30,600763.SH,600763,通策医疗,医疗保健,True,147.61,True,False,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
深圳市新智达投资管理有限公司-新智达成长一号基金
全国社保基金四零六组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金"
31,688016.SH,688016,心脉医疗,医疗保健,True,257.62,True,False,"中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-汇添富医药保健混合型证券投资基金
中国建设银行股份有限公司-上投摩根医疗健康股票型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合"
