code,name,outstanding,p_change_range,normalizing_std,p_change_till_now,normalizing_std_till_now,stop_mark
002538,司尔特,6.98,-30.473,0.143,2.81,0.061,
002721,金一文化,5.45,-30.217,0.123,-44.749,0.157,
002692,睿康股份,7.15,-30.079,0.124,9.793,0.135,
002899,英派斯,0.79,-30.065,0.13,-18.515,0.146,
002780,三夫户外,0.64,-30.054,0.157,-16.416,0.117,
600793,宜宾纸业,1.05,-29.682,0.139,17.577,0.08,
000820,神雾节能,2.88,-29.673,0.133,-17.162,0.164,
002530,金财互联,3.39,-29.422,0.263,-4.077,0.076,
002012,凯恩股份,4.67,-29.357,0.15,-1.595,0.15,
600136,当代明诚,3.44,-29.314,0.132,-14.527,0.095,
000593,大通燃气,2.8,-29.102,0.135,63.869,0.144,
600712,南宁百货,5.38,-29.015,0.144,4.915,0.096,
002045,国光电器,4.16,-28.64,0.127,-23.643,0.143,
002879,长缆科技,1.27,-28.488,0.138,-22.696,0.104,
002170,芭田股份,6.55,-28.421,0.129,-8.057,0.095,
000407,胜利股份,7.46,-28.384,0.121,-1.525,0.088,
000514,渝 开 发,8.44,-28.337,0.135,-9.112,0.073,
600071,凤凰光学,2.37,-28.314,0.122,-22.775,0.162,
002290,中科新材,2.1,-28.279,0.095,-1.267,0.103,
002742,三圣股份,2.69,-28.227,0.142,-9.664,0.056,
600855,航天长峰,3.3,-28.209,0.128,-13.061,0.092,
600773,西藏城投,7.29,-28.168,0.118,-0.582,0.088,
002468,申通快递,3.32,-28.14,0.139,4.373,0.072,
002229,鸿博股份,4.12,-28.134,0.103,-20.595,0.097,
002633,申科股份,1.49,-28.061,0.135,-1.107,0.083,
002517,恺英网络,8.74,-28.004,0.305,-31.928,0.185,
000609,中迪投资,2.92,-27.955,0.131,-5.159,0.108,
002388,新亚制程,4.0,-27.911,0.114,5.701,0.101,
600532,宏达矿业,5.16,-27.752,0.167,13.232,0.173,
600419,天润乳业,2.07,-27.73,0.095,-22.678,0.102,
600556,ST慧球,3.95,-27.697,0.105,5.142,0.068,
600765,中航重机,7.78,-27.659,0.113,13.717,0.052,
002726,龙大肉食,7.51,-27.438,0.101,25.542,0.122,
000757,浩物股份,4.52,-27.421,0.075,-5.411,0.064,
000996,中国中期,3.45,-27.353,0.132,3.085,0.094,
002488,金固股份,7.68,-27.333,0.101,13.949,0.216,
002746,仙坛股份,2.42,-27.291,0.102,53.355,0.093,
002342,巨力索具,8.81,-27.29,0.093,2.133,0.083,
002582,好想你,2.61,-27.24,0.072,-23.474,0.125,
002674,兴业科技,2.4,-27.158,0.12,4.899,0.059,
002800,天顺股份,0.35,-26.884,0.136,-12.151,0.075,
002540,亚太科技,8.95,-26.768,0.138,-10.508,0.08,
002504,弘高创意,4.15,-26.766,0.14,17.505,0.188,
002235,安妮股份,5.0,-26.722,0.125,-9.136,0.115,
002377,国创高新,4.86,-26.616,0.118,-22.891,0.151,
600552,凯盛科技,7.4,-26.458,0.116,-15.04,0.115,
002809,红墙股份,0.61,-26.345,0.121,-15.996,0.09,
601116,三江购物,4.11,-26.293,0.095,-22.633,0.1,
002292,奥飞娱乐,7.63,-26.25,0.118,-31.121,0.16,
002308,威创股份,9.02,-26.245,0.105,-35.112,0.187,
600090,同济堂,7.03,-26.226,0.114,6.096,0.036,
002072,凯瑞德,1.69,-26.209,0.036,-37.097,0.238,
000815,美利云,3.17,-26.201,0.109,-10.676,0.09,
000760,斯太尔,6.54,-26.179,0.108,22.51,0.156,
600381,青海春天,5.83,-26.156,0.107,-24.074,0.111,
002034,旺能环境,1.43,-25.918,0.117,-32.415,0.198,
600621,华鑫股份,5.35,-25.896,0.107,4.362,0.124,
000590,启迪古汉,2.23,-25.833,0.094,-16.082,0.123,
002307,北新路桥,8.92,-25.826,0.124,6.642,0.109,
002830,名雕股份,0.4,-25.791,0.069,-14.365,0.068,
002398,建研集团,5.25,-25.718,0.421,-3.392,0.07,
002264,新 华 都,6.02,-25.66,0.107,-17.844,0.146,
002428,云南锗业,6.44,-25.61,0.101,-28.086,0.135,
601002,晋亿实业,7.93,-25.501,0.111,-0.724,0.076,
002542,中化岩土,8.07,-25.433,0.1,-12.387,0.087,
002149,西部材料,4.25,-25.392,0.105,-21.786,0.103,
002852,道道全,1.25,-25.362,0.259,-19.089,0.103,
002686,亿利达,3.28,-25.353,0.124,12.827,0.133,
600555,海航创新,9.74,-25.319,0.109,-22.851,0.127,
002141,贤丰控股,6.37,-25.268,0.097,12.369,0.141,
600257,大湖股份,4.27,-25.242,0.116,2.433,0.081,
002631,德尔未来,6.47,-25.213,0.101,-5.887,0.087,
002370,亚太药业,4.07,-25.152,0.125,21.156,0.066,
000510,金路集团,5.49,-25.006,0.109,-2.86,0.079,
600446,金证股份,8.35,-24.916,0.114,-2.462,0.083,
002581,未名医药,4.01,-24.886,0.115,-26.392,0.146,
002793,东音股份,0.64,-24.84,0.113,-17.569,0.089,
000712,锦龙股份,8.95,-24.822,0.119,3.365,0.097,
002741,光华科技,3.21,-24.821,0.127,9.709,0.06,
002432,九安医疗,4.33,-24.769,0.099,-4.186,0.114,
002694,顾地科技,4.99,-24.749,0.095,9.116,0.094,
000762,西藏矿业,4.76,-24.747,0.108,-17.69,0.121,
600722,金牛化工,6.8,-24.747,0.107,15.786,0.082,
002853,皮阿诺,0.58,-24.724,0.119,-16.548,0.081,
600822,上海物贸,3.96,-24.696,0.115,26.224,0.086,
002207,ST准油,2.37,-24.658,0.106,-1.212,0.063,
002273,水晶光电,8.1,-24.597,0.12,-19.124,0.111,
600634,*ST富控,5.76,-24.589,0.1,14.755,0.111,
002790,瑞尔特,0.64,-24.465,0.104,-4.025,0.069,
600903,贵州燃气,4.51,-24.399,0.1,14.297,0.112,
002734,利民股份,2.05,-24.396,0.377,-5.841,0.048,
002693,双成药业,4.03,-24.348,0.075,-29.337,0.144,
600661,昂立教育,2.59,-24.33,0.1,-2.557,0.08,
000544,中原环保,5.22,-24.307,0.103,-21.406,0.146,
000613,大东海A,2.66,-24.296,0.108,-8.63,0.048,
600099,林海股份,2.19,-24.272,0.127,-6.426,0.068,
600051,宁波联合,3.11,-24.235,0.109,-1.299,0.06,
000503,国新健康,8.99,-24.166,0.106,-35.667,0.271,
002160,常铝股份,6.02,-24.153,0.058,-3.742,0.074,
002520,日发精机,4.97,-24.096,0.131,-6.377,0.041,
002282,博深工具,1.93,-24.008,0.097,-5.707,0.071,
002519,银河电子,8.32,-23.899,0.106,-14.667,0.092,
600119,长江投资,3.07,-23.777,0.107,12.195,0.109,
600311,荣华实业,6.66,-23.776,0.098,29.517,0.101,
000615,京汉股份,6.46,-23.759,0.078,-15.72,0.078,
002564,天沃科技,6.02,-23.634,0.12,1.698,0.064,
600107,美尔雅,3.6,-23.607,0.124,3.66,0.106,
600501,航天晨光,4.21,-23.578,0.088,-9.136,0.083,
002888,惠威科技,0.36,-23.526,0.101,17.955,0.082,
002038,双鹭药业,5.67,-23.331,0.099,-18.288,0.107,
600200,江苏吴中,7.15,-23.287,0.109,-8.888,0.109,
600616,金枫酒业,5.15,-23.283,0.103,-20.502,0.114,
002806,华锋股份,0.58,-23.265,0.05,-35.672,0.182,
600829,人民同泰,5.8,-23.262,0.101,-11.264,0.096,
002268,卫 士 通,8.1,-23.246,0.123,-11.769,0.088,
002707,众信旅游,5.1,-23.233,0.076,-24.208,0.14,
600605,汇通能源,1.47,-23.223,0.105,12.599,0.049,
600230,沧州大化,4.12,-23.176,0.085,-16.708,0.135,
002730,电光科技,2.9,-23.162,0.098,-7.961,0.107,
000777,中核科技,3.83,-23.154,0.103,18.963,0.057,
600769,祥龙电业,3.75,-23.151,0.087,-2.725,0.09,
600338,西藏珠峰,6.53,-23.126,0.106,8.055,0.049,
600543,莫高股份,3.21,-23.096,0.109,-4.028,0.057,
002234,民和股份,1.91,-23.059,0.082,29.129,0.085,
002903,宇环数控,0.66,-23.03,0.133,-49.197,0.245,
002750,龙津药业,3.97,-23.01,0.098,-13.312,0.095,
002820,桂发祥,1.21,-22.974,0.086,-12.687,0.074,
600463,空港股份,3.0,-22.969,0.105,3.635,0.117,
000955,欣龙控股,5.38,-22.944,0.102,5.33,0.163,
002490,山东墨龙,2.89,-22.932,0.093,5.599,0.055,
600459,贵研铂业,3.39,-22.88,0.099,4.36,0.057,
600929,湖南盐业,1.5,-22.874,0.123,-42.737,0.203,
002349,精华制药,7.63,-22.804,0.105,14.481,0.048,
002237,恒邦股份,8.52,-22.8,0.108,-10.267,0.062,
002575,群兴玩具,5.89,-22.789,0.093,98.181,0.266,
002677,浙江美大,2.83,-22.762,0.093,-38.973,0.162,
600889,南京化纤,3.07,-22.756,0.105,-7.777,0.081,
002348,高乐股份,7.38,-22.717,0.106,7.54,0.112,
002918,蒙娜丽莎,0.59,-22.655,0.314,-19.929,0.112,
002350,北京科锐,4.83,-22.584,0.096,6.156,0.058,
600055,万东医疗,4.85,-22.578,0.092,-18.229,0.169,
002532,新界泵业,3.78,-22.546,0.119,10.511,0.053,
002666,德联集团,4.43,-22.497,0.099,-1.278,0.063,
002837,英维克,0.68,-22.496,0.112,-0.13,0.093,
002058,威 尔 泰,1.43,-22.435,0.102,22.264,0.125,
002667,鞍重股份,1.64,-22.43,0.093,14.305,0.093,
002907,华森制药,0.59,-22.425,0.085,-32.9,0.159,
002703,浙江世宝,5.53,-22.416,0.1,-5.774,0.117,
002216,三全食品,5.72,-22.395,0.084,-16.169,0.067,
002865,钧达股份,0.38,-22.372,0.121,19.874,0.096,
002433,太安堂,6.92,-22.371,0.089,-29.515,0.16,
000409,*ST地矿,4.06,-22.349,0.098,-0.641,0.096,
000505,京粮控股,4.06,-22.337,0.099,-1.265,0.061,
002824,和胜股份,0.74,-22.329,0.091,-14.012,0.11,
600776,东方通信,9.56,-22.307,0.104,-2.624,0.076,
002300,太阳电缆,5.43,-22.303,0.092,6.536,0.066,
002612,朗姿股份,2.03,-22.287,0.088,-12.722,0.087,
002672,东江环保,6.52,-22.255,0.079,-10.849,0.127,
600336,澳柯玛,7.32,-22.236,0.096,-7.106,0.077,
000901,航天科技,5.67,-22.234,0.105,2.447,0.068,
600233,圆通速递,7.83,-22.23,0.103,-17.719,0.076,
600139,西部资源,6.62,-22.208,0.095,-10.041,0.13,
000782,美达股份,4.46,-22.191,0.093,-8.286,0.096,
002166,莱茵生物,3.54,-22.183,0.112,-8.464,0.077,
600310,桂东电力,8.28,-22.102,0.086,1.525,0.054,
600355,精伦电子,4.92,-22.078,0.093,-2.489,0.1,
000537,广宇发展,5.13,-22.051,0.083,-18.939,0.108,
600097,开创国际,2.03,-22.05,0.09,-2.137,0.06,
002848,高斯贝尔,0.88,-22.022,0.119,-25.25,0.126,
601599,鹿港文化,8.9,-22.0,0.093,-17.287,0.112,
002329,皇氏集团,5.19,-21.98,0.088,-9.981,0.091,
002849,威星智能,0.57,-21.968,0.254,-15.143,0.08,
002041,登海种业,8.74,-21.896,0.093,-9.185,0.094,
000811,冰轮环境,6.53,-21.879,0.117,16.931,0.068,
002869,金溢科技,0.45,-21.875,0.124,-32.644,0.163,
000936,华西股份,8.85,-21.842,0.1,1.025,0.114,
000925,众合科技,4.57,-21.834,0.226,-18.353,0.114,
002553,南方轴承,2.34,-21.82,0.079,-4.913,0.086,
600573,惠泉啤酒,2.5,-21.749,0.092,0.801,0.052,
000716,黑芝麻,5.81,-21.748,0.097,-7.932,0.085,
002513,蓝丰生化,2.54,-21.725,0.096,9.765,0.091,
000502,绿景控股,1.83,-21.722,0.094,9.465,0.074,
002545,东方铁塔,6.18,-21.72,0.086,-0.368,0.054,
002090,金智科技,2.31,-21.717,0.095,12.095,0.056,
600821,津劝业,4.16,-21.71,0.1,2.512,0.078,
000571,新大洲Ａ,8.06,-21.698,0.088,-23.575,0.137,
002425,凯撒文化,8.04,-21.643,0.112,31.67,0.089,
600389,江山股份,2.97,-21.591,0.074,0.288,0.064,
002355,兴民智通,3.9,-21.584,0.094,1.701,0.058,
600861,北京城乡,3.17,-21.544,0.09,12.077,0.044,
600685,中船防务,8.21,-21.525,0.088,-22.489,0.134,
000607,华媒控股,8.85,-21.515,0.097,12.599,0.081,
000806,银河生物,6.98,-21.514,0.103,9.85,0.101,
600513,联环药业,2.85,-21.493,0.086,-4.283,0.06,
000856,冀东装备,2.27,-21.462,0.112,16.127,0.09,
600366,宁波韵升,9.88,-21.453,0.093,-3.392,0.106,
000877,天山股份,8.8,-21.443,0.084,15.412,0.095,
600262,北方股份,1.7,-21.431,0.097,4.356,0.082,
002208,合肥城建,3.19,-21.426,0.115,7.071,0.077,
000099,中信海直,6.06,-21.372,0.087,-6.061,0.058,
601360,三六零,3.97,-21.316,0.115,-16.606,0.098,
000410,沈阳机床,7.4,-21.312,0.089,-9.481,0.086,
002167,东方锆业,5.86,-21.312,0.09,-4.199,0.102,
002476,宝莫股份,5.86,-21.214,0.078,16.952,0.058,
002786,银宝山新,1.37,-21.211,0.079,17.457,0.089,
000885,城发环境,4.48,-21.186,0.071,-20.23,0.146,
600359,新农开发,3.82,-21.173,0.1,-1.919,0.083,
002201,九鼎新材,2.29,-21.17,0.094,0.879,0.062,
002245,澳洋顺昌,9.14,-21.166,0.098,-30.575,0.181,
002452,长高集团,4.01,-21.15,0.091,4.973,0.07,
600278,东方创业,5.22,-21.123,0.093,30.086,0.136,
002658,雪迪龙,3.05,-21.122,0.097,0.004,0.066,
002040,南 京 港,3.07,-21.12,0.087,-6.331,0.072,
002190,成飞集成,3.45,-21.111,0.088,5.685,0.056,
002455,百川股份,3.49,-21.092,0.099,-11.937,0.074,
002135,东南网架,8.53,-21.018,0.086,3.664,0.042,
002559,亚威股份,3.07,-21.004,0.09,3.251,0.046,
002331,皖通科技,2.95,-20.955,0.094,19.71,0.073,
600647,同达创业,1.39,-20.949,0.092,-6.596,0.116,
002457,青龙管业,3.34,-20.908,0.09,4.58,0.065,
002326,永太科技,5.38,-20.878,0.072,9.464,0.075,
600689,上海三毛,1.52,-20.872,0.101,13.494,0.163,
600363,联创光电,4.43,-20.858,0.094,-9.525,0.075,
002073,软控股份,8.19,-20.857,0.08,-9.809,0.083,
000635,英 力 特,3.03,-20.847,0.089,5.92,0.151,
000697,炼石航空,4.54,-20.843,0.107,-13.278,0.103,
600710,苏美达,6.4,-20.802,0.091,-5.15,0.064,
600692,亚通股份,2.55,-20.759,0.085,0.453,0.074,
002676,顺威股份,7.2,-20.748,0.085,28.893,0.087,
600137,浪莎股份,0.97,-20.73,0.102,-4.211,0.067,
002440,闰土股份,9.24,-20.69,0.274,-18.449,0.085,
002928,华夏航空,0.41,-20.681,0.077,-25.652,0.153,
600558,大西洋,8.98,-20.661,0.084,-12.531,0.093,
002771,真视通,0.92,-20.628,0.079,-17.875,0.11,
002379,宏创控股,9.26,-20.624,0.086,-7.075,0.062,
600668,尖峰集团,3.44,-20.597,0.079,9.46,0.053,
000023,深天地Ａ,1.39,-20.593,0.092,-2.096,0.068,
600358,国旅联合,4.32,-20.577,0.061,-31.955,0.117,
600241,时代万恒,2.26,-20.569,0.085,-12.368,0.116,
000622,恒立实业,4.25,-20.557,0.091,159.282,0.475,
002281,光迅科技,6.23,-20.544,0.095,30.428,0.096,
002052,同洲电子,7.46,-20.54,0.064,-14.158,0.103,
002871,伟隆股份,0.29,-20.539,0.098,6.019,0.097,
601177,杭齿前进,4.0,-20.527,0.067,33.919,0.088,
002438,江苏神通,3.71,-20.525,0.093,1.858,0.075,
002876,三利谱,0.55,-20.5,0.075,-25.849,0.19,
002616,长青集团,4.59,-20.491,0.092,29.314,0.082,
002850,科达利,0.93,-20.484,0.134,-38.947,0.184,
002905,金逸影视,0.67,-20.473,0.185,-30.064,0.184,
002922,伊戈尔,0.33,-20.454,0.082,-27.525,0.149,
002554,惠博普,7.69,-20.417,0.107,-1.037,0.08,
002783,凯龙股份,1.71,-20.403,0.082,-13.12,0.079,
002702,海欣食品,3.19,-20.402,0.089,-10.652,0.091,
600901,江苏租赁,6.4,-20.401,0.093,-18.342,0.086,
000929,兰州黄河,1.86,-20.395,0.102,0.463,0.065,
002148,北纬科技,4.43,-20.392,0.087,7.549,0.091,
002845,同兴达,0.65,-20.389,0.1,-25.216,0.105,
600191,华资实业,4.85,-20.38,0.091,-0.191,0.078,
600455,博通股份,0.62,-20.371,0.133,15.843,0.071,
002297,博云新材,3.98,-20.37,0.085,3.227,0.089,
000788,北大医药,5.96,-20.324,0.075,-10.677,0.098,
002366,台海核电,4.89,-20.305,0.071,-27.474,0.194,
002212,南洋股份,6.42,-20.3,0.069,-3.888,0.063,
000731,四川美丰,5.91,-20.297,0.082,2.534,0.056,
601038,一拖股份,5.94,-20.263,0.083,-9.774,0.1,
600767,ST运盛,3.41,-20.257,0.082,6.933,0.076,
000935,四川双马,7.63,-20.257,0.086,9.16,0.077,
002315,焦点科技,1.28,-20.24,0.092,-8.4,0.07,
002137,麦达数字,2.85,-20.212,0.106,-4.215,0.134,
000692,惠天热电,5.33,-20.21,0.08,-1.956,0.074,
002279,久其软件,5.8,-20.204,0.092,-16.047,0.107,
600275,ST昌鱼,5.09,-20.166,0.088,4.658,0.134,
600526,菲达环保,5.47,-20.161,0.085,-14.384,0.098,
600727,鲁北化工,3.51,-20.137,0.077,-14.397,0.091,
002634,棒杰股份,2.7,-20.127,0.097,6.148,0.052,
002543,万和电气,4.85,-20.119,0.066,-11.357,0.2,
600976,健民集团,1.53,-20.095,0.076,-24.571,0.119,
000530,大冷股份,5.98,-20.093,0.101,-5.787,0.07,
600202,*ST哈空,3.83,-20.049,0.092,21.1,0.077,
002200,云投生态,1.32,-20.048,0.082,-14.524,0.091,
600135,乐凯胶片,3.73,-20.048,0.1,-12.3,0.099,
000722,湖南发展,4.64,-20.041,0.085,-6.073,0.065,
600652,游久游戏,8.33,-20.035,0.098,-8.769,0.092,
002817,黄山胶囊,0.42,-19.987,0.087,-7.155,0.105,
600306,商业城,1.77,-19.987,0.089,14.598,0.079,
601086,国芳集团,1.66,-19.961,0.096,-28.558,0.143,
002776,柏堡龙,2.06,-19.958,0.094,50.291,0.141,
600734,实达集团,3.55,-19.909,0.06,-19.414,0.101,
002858,力盛赛车,0.62,-19.897,0.109,-10.494,0.073,
600234,ST山水,2.02,-19.847,0.094,3.295,0.061,
600249,两面针,5.5,-19.827,0.079,2.712,0.065,
600456,宝钛股份,4.3,-19.822,0.098,0.469,0.044,
002227,奥 特 迅,2.2,-19.812,0.093,-9.743,0.097,
002551,尚荣医疗,4.08,-19.812,0.08,-4.677,0.084,
002458,益生股份,1.79,-19.811,0.08,17.978,0.157,
600195,中牧股份,6.02,-19.806,0.077,-14.559,0.149,
002035,华帝股份,7.82,-19.778,0.069,-40.309,0.25,
002173,创新医疗,2.03,-19.759,0.078,-24.265,0.108,
000910,大亚圣象,5.4,-19.746,0.059,-33.322,0.13,
000070,特发信息,5.42,-19.739,0.094,3.913,0.081,
002125,湘潭电化,2.59,-19.737,0.084,-1.979,0.083,
002130,沃尔核材,9.46,-19.736,0.093,-17.167,0.091,
002222,福晶科技,4.23,-19.722,0.084,-18.403,0.104,
002441,众业达,3.93,-19.711,0.083,-7.051,0.07,
002194,*ST凡谷,5.3,-19.689,0.091,74.021,0.185,
600698,湖南天雁,7.37,-19.656,0.092,1.34,0.092,
600608,ST沪科,3.18,-19.57,0.076,-4.969,0.139,
601163,三角轮胎,2.8,-19.57,0.081,-8.631,0.065,
600560,金自天正,2.24,-19.57,0.094,-0.389,0.089,
601069,西部黄金,6.36,-19.545,0.083,-7.905,0.068,
002539,云图控股,6.06,-19.537,0.077,4.769,0.056,
600315,上海家化,6.71,-19.535,0.062,-27.08,0.169,
002646,青青稞酒,4.5,-19.531,0.076,-9.075,0.062,
002076,雪 莱 特,4.45,-19.531,0.098,-21.224,0.185,
002510,天汽模,7.74,-19.517,0.087,-10.391,0.087,
002825,纳尔股份,0.41,-19.477,0.176,9.26,0.03,
002158,汉钟精机,5.29,-19.474,0.083,-14.4,0.091,
000610,西安旅游,2.35,-19.455,0.092,36.577,0.142,
600654,ST中安,7.55,-19.45,0.085,-7.936,0.068,
002862,实丰文化,0.31,-19.443,0.077,-4.375,0.106,
000655,*ST金岭,5.95,-19.435,0.08,12.705,0.056,
002629,仁智股份,3.45,-19.426,0.083,-13.405,0.08,
002180,纳思达,9.46,-19.384,0.075,-5.934,0.098,
000987,越秀金控,5.38,-19.376,0.09,8.289,0.078,
002557,洽洽食品,5.07,-19.355,0.055,25.514,0.093,
002889,东方嘉盛,0.37,-19.327,0.072,-30.345,0.146,
002651,利君股份,4.18,-19.323,0.08,-14.787,0.078,
600505,西昌电力,3.65,-19.304,0.078,17.472,0.078,
002826,易明医药,1.32,-19.301,0.078,-27.552,0.149,
600303,曙光股份,6.2,-19.282,0.111,-16.405,0.093,
600571,信雅达,4.31,-19.275,0.095,-3.099,0.066,
600862,中航高科,7.91,-19.252,0.072,2.307,0.084,
002367,康力电梯,5.24,-19.237,0.096,7.912,0.106,
002253,川大智胜,2.07,-19.195,0.086,5.189,0.066,
002363,隆基机械,3.86,-19.181,0.087,-6.394,0.075,
002897,意华股份,0.67,-19.161,0.128,-28.237,0.164,
600996,贵广网络,2.98,-19.141,0.082,-11.711,0.07,
000547,航天发展,9.71,-19.128,0.088,5.049,0.07,
600386,北巴传媒,8.06,-19.124,0.079,9.291,0.099,
002846,英联股份,0.5,-19.106,0.084,-11.744,0.071,
002223,鱼跃医疗,8.55,-19.098,0.055,-2.927,0.052,
002336,人人乐,3.39,-19.091,0.079,-33.327,0.16,
002890,弘宇股份,0.48,-19.09,0.087,-31.697,0.172,
600814,杭州解百,7.15,-19.075,0.078,-12.855,0.088,
000892,欢瑞世纪,5.17,-19.074,0.073,5.434,0.122,
002568,百润股份,4.59,-19.071,0.065,-29.042,0.156,
000498,山东路桥,4.41,-19.07,0.091,18.947,0.112,
600112,天成控股,5.09,-19.065,0.106,23.192,0.112,
600721,百花村,3.05,-19.039,0.093,-22.663,0.121,
002380,科远股份,1.43,-19.038,0.088,-11.993,0.072,
002407,多氟多,5.44,-19.033,0.074,-8.127,0.128,
000599,青岛双星,6.75,-19.031,0.091,-17.604,0.082,
002189,利达光电,1.97,-19.031,0.043,-15.735,0.079,
600969,郴电国际,3.7,-19.009,0.081,9.484,0.053,
600831,广电网络,5.63,-18.987,0.081,-6.161,0.075,
002335,科华恒盛,2.25,-18.978,0.077,-17.798,0.106,
600603,广汇物流,5.04,-18.974,0.069,17.97,0.094,
000058,深 赛 格,5.38,-18.952,0.087,31.965,0.129,
002164,宁波东力,4.4,-18.943,0.096,-46.038,0.215,
600540,新赛股份,4.71,-18.925,0.09,-1.026,0.079,
002365,永安药业,2.38,-18.924,0.071,-15.742,0.123,
600149,ST坊展,3.8,-18.916,0.08,-6.044,0.066,
002469,三维工程,4.63,-18.915,0.078,-0.271,0.056,
002255,海陆重工,5.37,-18.913,0.073,-16.483,0.082,
002541,鸿路钢构,3.71,-18.904,0.252,-5.247,0.053,
002049,紫光国微,6.05,-18.894,0.045,-18.143,0.14,
600891,秋林集团,3.84,-18.893,0.044,21.064,0.069,
600817,ST宏盛,1.56,-18.843,0.077,26.597,0.076,
002106,莱宝高科,7.04,-18.837,0.094,13.61,0.057,
000416,民生控股,5.32,-18.833,0.081,-1.925,0.114,
600833,第一医药,2.23,-18.818,0.065,-12.634,0.104,
002604,*ST龙力,5.08,-18.816,0.098,-5.927,0.083,
002209,达 意 隆,1.54,-18.816,0.069,2.015,0.118,
002887,绿茵生态,0.51,-18.806,0.414,-36.842,0.177,
002576,通达动力,1.45,-18.785,0.08,12.558,0.066,
600838,上海九百,4.01,-18.778,0.075,-1.715,0.068,
600645,中源协和,3.84,-18.74,0.126,-3.768,0.114,
600251,冠农股份,7.85,-18.718,0.074,-4.328,0.067,
600730,中国高科,5.87,-18.699,0.092,8.404,0.094,
002552,*ST宝鼎,2.0,-18.671,0.088,0.682,0.077,
002657,中科金财,2.76,-18.662,0.078,-11.753,0.069,
002251,步 步 高,8.03,-18.66,0.07,-26.835,0.126,
000886,海南高速,9.68,-18.643,0.088,-14.812,0.078,
002868,绿康生化,0.38,-18.626,0.078,-13.556,0.075,
000957,中通客车,5.93,-18.589,0.098,-17.1,0.137,
600184,光电股份,4.19,-18.579,0.064,-7.982,0.081,
600589,广东榕泰,6.62,-18.577,0.074,0.397,0.047,
600651,飞乐音响,9.85,-18.57,0.099,-4.316,0.079,
002313,日海智能,3.12,-18.543,0.075,-21.084,0.098,
002188,*ST巴士,1.83,-18.535,0.081,-1.759,0.085,
002748,世龙实业,2.4,-18.529,0.098,-18.917,0.078,
600939,重庆建工,4.1,-18.525,0.09,6.158,0.072,
600289,*ST信通,5.66,-18.524,0.082,11.939,0.054,
600222,太龙药业,5.67,-18.517,0.093,-8.446,0.085,
000809,铁岭新城,8.25,-18.499,0.077,-11.685,0.08,
600828,茂业商业,6.49,-18.491,0.064,1.219,0.03,
000062,深圳华强,7.06,-18.475,0.075,-0.555,0.048,
600128,弘业股份,2.47,-18.441,0.076,62.51,0.258,
600367,红星发展,2.91,-18.441,0.074,-4.487,0.072,
002624,完美世界,4.66,-18.412,0.103,-20.19,0.099,
000513,丽珠集团,4.59,-18.405,0.166,-19.883,0.169,
