,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
104,603223.SH,恒通股份,供气供热,6.67,2.457757296466978,126.11367127496558,0.8
105,600130.SH,波导股份,通信设备,3.77,2.168021680216814,297.8319783197795,0.6
106,300098.SZ,高新兴,通信设备,5.91,2.0725388601036343,inf,0.6
107,002231.SZ,奥维通信,通信设备,7.14,2.0000000000000018,364.6666666666582,0.47
108,600896.SH,览海医疗,医疗保健,4.28,1.904761904761898,inf,0.67
109,600753.SH,东方银星,批发业,15.68,1.8181818181818077,113.5664335664294,0.6
110,600487.SH,亨通光电,通信设备,16.33,1.8079800498753018,139.8586866167943,0.53
111,002197.SZ,证通电子,电器仪表,8.47,1.8028846153846256,273.19711538461587,0.53
112,600555.SH,*ST海创,旅游服务,2.28,1.7857142857142572,inf,0.47
113,300002.SZ,神州泰岳,软件服务,3.43,1.7804154302670572,198.219584569729,0.47
114,300247.SZ,融捷健康,医疗保健,2.9,1.754385964912264,148.24561403508358,0.6
115,300768.SZ,迪普科技,软件服务,38.52,1.7163982043834292,148.28360179562327,0.53
116,002498.SZ,汉缆股份,电气设备,2.99,1.7006802721088565,148.29931972789208,0.67
117,600830.SH,香溢融通,多元金融,5.44,1.6822429906542258,798.3177570094076,0.6
118,600183.SH,生益科技,元器件,24.79,1.6817063166529866,126.09607146112384,0.47
119,300252.SZ,金信诺,通信设备,9.84,1.6528925619834656,431.6804407713614,0.47
120,300466.SZ,赛摩智能,电器仪表,5.8,1.5761821366024442,198.42381786339965,0.53
121,603669.SH,灵康药业,化学制药,7.69,1.451187335092352,118.5488126649084,0.6
122,600522.SH,中天科技,通信设备,8.39,1.45102781136639,298.54897218865347,0.6
123,600312.SH,平高电气,电气设备,6.62,1.3782542113323082,123.62174578866978,0.47
124,601869.SH,长飞光纤,通信设备,33.22,1.3732072017088592,244.78063895211886,0.4
125,600133.SH,东湖高新,园区开发,5.27,1.3461538461538414,inf,0.47
126,300310.SZ,宜通世纪,通信设备,5.29,1.3409961685823868,131.99233716475973,0.47
127,300018.SZ,中元股份,电气设备,5.3,1.338432122370925,598.661567877536,0.67
128,603606.SH,东方电缆,电气设备,11.37,1.3368983957219083,112.94881588999056,0.6
129,603557.SH,起步股份,服饰,9.16,1.3274336283185972,198.67256637169737,0.67
130,300040.SZ,九洲电气,电气设备,5.55,1.2773722627737127,248.7226277372248,0.6
131,002377.SZ,国创高新,房产服务,4.04,1.2531328320801949,398.7468671679264,0.33
132,002364.SZ,中恒电气,电气设备,12.12,1.1686143572620988,inf,0.6
133,300407.SZ,凯发电气,电气设备,7.91,1.1508951406649537,123.84910485933128,0.6
134,600560.SH,金自天正,电气设备,8.81,1.148105625717566,898.8518943741196,0.6
135,300333.SZ,兆日科技,元器件,10.59,1.1461318051575908,298.85386819482284,0.33
136,603618.SH,杭电股份,电气设备,5.45,1.1131725417439897,inf,0.47
137,002375.SZ,亚厦股份,装修装饰,5.51,1.1009174311926495,inf,0.6
138,601126.SH,四方股份,电气设备,5.6,1.0830324909747224,198.91696750902207,0.67
139,000917.SZ,电广传媒,影视音像,6.54,1.0819165378670892,132.2514167954722,0.4
140,601199.SH,江南水务,水务,3.79,1.0666666666666602,inf,0.53
141,000735.SZ,罗牛山,农业综合,9.59,1.0537407797681642,898.9462592202844,0.53
142,002839.SZ,张家港行,银行,5.77,1.0507880910682887,198.94921190893032,0.47
143,000561.SZ,烽火电子,通信设备,6.75,1.0479041916167775,598.9520958083982,0.6
144,300711.SZ,广哈通信,通信设备,15.71,1.028938906752419,1498.9710610928028,0.47
145,002134.SZ,天津普林,元器件,9.85,1.025641025641022,398.9743589743834,0.53
146,300511.SZ,雪榕生物,种植业,6.92,1.0218978102189746,132.31143552311377,0.73
147,600209.SH,ST罗顿,综合类,2.97,1.0204081632653184,inf,0.47
